;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
8628;31104;149216;396410;130846;41575;1293;335622
8629;80413;64350;26784;137334;68881;11125;17635
8630;6137;36762;37592;129105;17923;299143;29557
8631;18972;12926;26228;192184;90004;9714;37841
8632;27961;965;20177;45457;90945;89008;17851
8633;fail;144334;52064;372336;10993;535584;26426
8634;33215;24771;74610;4821;193006;4967;39515
8635;138348;68537;88470;150450;2917;7974;12434
8636;158879;115490;175182;9015;241534;52069;20397
8637;fail;36429;25190;83038;38855;23978;25155
8638;fail;121053;79730;239614;179094;7358;5368
8639;31305;10119;25711;7989;176720;17300;48912
8640;fail;11281;17056;44101;839839;71205;124206
8641;28820;239763;201794;156263;27295;58921;192324
8642;15714;11650;140998;28889;273703;39769;37695
8643;17680;42118;207471;178456;22819;25882;20921
8644;57914;11767;99764;142617;143762;174865;40894
8645;fail;91579;18824;65135;76542;83301;50606
8646;fail;44360;46466;60207;1110;116649;32728
8647;fail;231450;8991;264608;8529;52024;4511
8648;66491;26665;13300;91023;28576;515;79843
8649;15003;28035;593698;195228;74616;346426;361960
8650;18801;44569;60435;138788;9067;21584;41366
8651;fail;255348;22595;100181;35898;85188;460534
8652;30221;53445;141599;88943;99863;45010;9277
8653;9768;89425;83762;12970;15434;6978;5088
8654;14182;30955;12011;26136;33151;59376;74744
8655;7672;55961;105047;24075;46687;25684;2393
8656;9452;196122;58648;35147;1615;41184;42397
8657;20532;164648;224407;221974;14968;104307;12894
8658;1432;70364;211755;165722;24730;45663;26245
8659;5315;15815;132779;347723;11710;3088;62918
8660;1132;39537;35824;41260;13266;2119;40366
8661;24583;49600;32535;320217;73882;21952;4069
8662;12800;84849;37957;98753;7258;42777;31554
8663;70264;242027;140698;13570;97862;199854;123314
8664;44234;10490;375719;78240;406005;4774;203621
8665;fail;14466;51682;14276;105186;103743;18515
8666;17218;28524;49179;238789;101698;18687;9264
8667;75607;36539;185568;148874;53156;37227;37091
8668;33573;36982;131275;2911;64113;10648;44381
8669;fail;15399;32182;15166;79168;31887;161946
8670;13458;10291;16588;147087;27368;83954;8199
8671;29439;91795;163096;112073;15658;30854;105408
8672;fail;46859;47335;251867;19369;223763;13614
8673;fail;9267;11510;18392;46657;28705;16170
8674;16338;40485;103507;126190;77603;62104;173823
8675;104590;78209;3342;63557;1683;34818;138842
8676;fail;98461;17824;250857;8428;199940;108211
8677;fail;4797;2074;99381;9186;85147;52714
8678;31361;64805;20359;5396;253209;25197;79251
8679;29587;23636;2728;101237;49043;6736;447033
8680;6887;31213;102689;395788;24505;6182;17492
8681;28866;30537;71338;295528;301181;123550;271727
8682;18709;71689;13455;24083;34173;110737;29484
8683;161754;13454;52204;4767;63148;143516;101174
8684;50455;419236;86301;160436;21032;2323;8061
8685;17061;58202;10583;29709;52146;26129;71187
8686;fail;26264;28853;66352;26325;27989;112960
8687;7107;41485;190709;44097;2006;3230;100010
8688;18373;7609;61131;41115;22880;133875;109619
8689;7775;219090;10721;46678;209301;25201;43935
8690;fail;21239;100123;175919;51846;16299;66734
8691;fail;23301;20992;251293;52732;219439;23565
8692;60178;11174;123172;105437;19156;105306;181976
8693;47312;35736;52303;162163;11933;719;77302
8694;9534;101117;2718;19509;16175;19013;29819
8695;54244;49250;10333;19430;69961;48537;17509
8696;9611;32223;122713;30349;17703;78472;54906
8697;fail;107319;152297;71296;40005;105850;30933
8698;fail;229771;107367;21219;2197;57075;16965
8699;fail;38919;82245;200347;17436;46808;78093
8700;fail;141347;129267;188283;316223;409124;104945
8701;11812;80666;19888;11249;56520;71064;22506
8702;50655;34662;114329;5902;62915;116033;181162
8703;23497;8087;63486;57565;12553;21475;149554
8704;fail;26965;145592;112131;110827;11218;43741
8705;74749;11655;72131;34053;30982;177829;182882
8706;19323;187548;26869;34856;846;28446;238567
8707;fail;220386;240058;345232;35253;165207;45285
8708;fail;28684;4331;119520;110109;335004;44265
8709;fail;160149;27544;125515;167708;430004;381577
8710;46289;324023;57641;44810;36628;128916;64814
8711;16613;24972;134294;45534;80396;51246;128553
8712;fail;12465;38374;104292;44133;16695;59325
8713;21582;28889;54150;15934;2499;20491;68681
8714;69260;299031;79316;623916;283634;294264;23611
8715;fail;5092;27070;67319;4201;100833;91213
8716;39196;66449;35871;232101;22605;52889;26799
8717;fail;4248;185956;97510;31399;260019;69631
8718;8579;106370;53497;120130;9993;130024;292
8719;93962;93536;230208;119310;219591;7741;490135
8720;190654;15816;141589;16489;3724;11594;42770
8721;fail;95281;474514;200639;36164;623531;121519
8722;10465;95057;22896;65006;90114;79237;128768
8723;fail;28872;38769;988;4244;32183;205206
8724;fail;41016;58324;2403;6869;12346;124950
8725;fail;202825;46588;121633;165635;147120;110692
8726;52404;4160;128760;24722;2857;7046;18483
8727;38957;87203;4136;38149;22459;21713;146429
8728;13888;17782;5361;34590;46650;20113;7184
8729;fail;24397;27667;227135;28102;902;224902
8730;62727;36553;155170;53394;45908;48755;4361
8731;13157;182876;121075;147237;22000;159284;1044810
8732;fail;112638;166838;112067;23224;2779;38157
8733;fail;44573;39612;50188;189008;118561;226267
8734;fail;38928;18330;84831;47757;62207;66862
8735;16633;91545;163667;85230;139133;21772;198675
8736;39401;57461;22724;141759;43269;68984;89017
8737;16995;20076;255774;129079;82238;32540;96305
8738;63241;30033;383251;66909;288642;76586;1636
8739;fail;269;57599;136939;10079;451621;3064
8740;22682;15239;39830;3824;36483;46432;153243
8741;7635;23645;4710;389910;8990;9733;54621
8742;58954;169894;274229;125450;18221;438222;143305
8743;91399;159430;66049;1576;28383;508202;189750
8744;fail;43700;32938;476597;767934;421829;33984
8745;63792;175093;161246;25312;112615;43175;164095
8746;3779;23800;52227;98658;2323;8814;29349
8747;127930;151550;69161;18608;16722;76592;45835
8748;37693;126879;168135;153230;216392;34778;710
8749;45838;75828;3591;153885;36074;29689;47546
8750;fail;3397;24976;61055;2825;372313;42531
8751;fail;65752;38200;70872;335513;20248;173901
8752;93243;100462;255230;472755;154865;41643;84911
8753;fail;36869;266409;56502;72397;55256;132996
8754;112386;78234;546702;127768;4840;11560;151862
8755;73067;66260;37785;302277;14943;4241;3005
8756;120176;6668;7311;111158;113845;22159;23350
8757;fail;62390;124221;57739;218279;20312;13194
8758;5070;95522;61201;18987;169695;11268;26533
8759;fail;225509;49137;127501;131484;161532;54210
8760;fail;570074;59518;417762;59230;2416;209354
8761;25090;50445;58447;74277;38750;96834;19708
8762;14266;31406;84835;227900;21666;1466;338268
8763;29248;5407;36250;29507;90342;9550;66415
8764;42036;42317;25306;160533;82981;33097;61383
8765;18287;299435;273365;181229;43375;170549;157485
8766;37594;21987;6360;161568;164982;37382;368304
8767;70157;148222;176810;191503;131252;239673;101212
8768;99837;48910;84875;83791;87915;131293;61278
8769;fail;37986;21886;61076;31944;5146;87397
8770;fail;79637;37211;46578;26271;110479;68737
8771;8439;24126;74029;1712;32502;88483;34677
8772;46850;155079;12438;86193;95028;160651;95809
8773;23237;15342;9880;5145;59262;2941;135186
8774;11544;66255;23910;75820;8479;30497;21396
8775;129882;73553;29711;9949;25322;95020;80074
8776;32705;94999;9021;14238;3718;31299;87576
8777;fail;122697;23711;48622;5324;91994;138006
8778;55560;25077;7952;10657;14671;25948;214167
8779;fail;54206;37781;31423;37559;556765;67748
8780;fail;10146;70508;6167;40253;36780;43640
8781;17143;7921;84684;205849;404;7298;28536
8782;53416;7636;89329;279939;6803;80240;114733
8783;fail;53658;49304;13625;168024;119089;37688
8784;41205;95846;79507;58071;218255;117764;58432
8785;fail;227286;66808;214217;65340;26215;34099
8786;fail;3643;47131;204508;12349;238494;75293
8787;20973;122975;11696;16482;28604;24250;75315
8788;4652;47446;69343;42142;38627;108995;117954
8789;8486;83947;521600;101016;104597;226665;38915
8790;6207;58229;13549;19816;19934;35082;187860
8791;64853;2425;566;7180;526749;31316;91317
8792;6927;61095;435255;32531;25204;60982;195941
8793;fail;359550;356785;283651;34646;247448;32536
8794;fail;151816;37966;19040;18231;3029;83479
8795;27027;38710;6142;120069;19670;217525;4839
8796;45406;105598;10761;117922;5873;170122;1242
8797;6209;46065;2339;10183;28181;28483;65101
8798;fail;58723;20712;186119;160229;32571;134281
8799;28940;33265;361874;110407;259705;15015;27880
8800;38388;40423;19952;195422;12920;25027;12293
8801;fail;9519;41483;67794;67182;89190;122044
8802;23044;85879;51342;319304;8331;137245;35837
8803;61546;276126;99544;87517;315189;42695;174243
8804;111975;13238;33548;72940;54776;20300;67870
8805;fail;32022;99149;55853;85629;64780;268548
8806;fail;69581;1687;5265;6399;58415;102496
8807;fail;72273;496192;319613;25848;4731;307654
8808;5353;184264;52592;21777;78229;7136;163540
8809;63837;55972;116546;11559;13916;28656;193429
8810;15211;114149;54439;79402;201824;28554;137614
8811;fail;283887;246931;352921;65875;13317;63051
8812;fail;32884;9251;64107;3532;4559;2407
8813;16440;61511;63239;217902;20840;25139;74877
8814;fail;15936;295813;199947;133301;190247;215283
8815;178308;35865;62941;141413;37621;28099;160424
8816;fail;31243;147751;109813;236017;153123;106265
8817;fail;46788;331585;12347;30877;113182;72364
8818;fail;58237;339235;65916;78788;76800;32123
8819;fail;198346;237723;68229;1742;450405;90022
8820;fail;8464;198043;53316;472910;68755;64518
8821;41532;3989;273831;132199;3577;2360;13600
8822;103106;329991;8368;117579;36711;418536;128497
8823;fail;55459;112702;276366;78313;59804;444017
8824;45454;22733;94469;51633;1653;49602;43998
8825;433;127679;17712;16054;31617;58777;48442
8826;93428;22734;55266;37939;80126;45955;94445
8827;fail;91363;7392;42461;324253;23367;32746
8828;29345;52442;54662;85308;47874;10543;50581
8829;101855;115857;329046;15403;395337;40365;794329
8830;37677;274;219589;118941;39859;9523;44125
8831;81128;3685;14834;113241;50348;12291;31895
8832;39712;300763;41375;397339;37405;10483;10878
8833;29863;43364;2646;56603;196129;46826;91151
8834;fail;183513;294914;195440;295052;17623;73369
8835;16824;233046;206479;65656;38116;9142;3357
8836;fail;146281;21151;4321;87977;101134;35585
8837;2155;7212;97171;173227;13452;50747;32683
8838;27875;30647;70552;80075;65693;14061;73847
8839;86212;49491;33134;195900;46629;8807;138060
8840;1732;43391;127812;94114;10425;52547;2517
8841;fail;126249;310806;117484;9020;48183;77331
8842;18793;44804;101729;7841;308392;30090;226407
8843;fail;491759;63198;2725;402438;214888;177835
8844;fail;76870;27672;122020;169845;23258;14820
8845;fail;5157;79471;76401;309598;407640;361071
8846;14546;43849;29168;28452;217995;5400;150205
8847;4619;61320;123397;12072;49494;112597;178259
8848;fail;54039;18746;104233;6680;103786;83955
8849;fail;32248;78526;379607;19105;356205;820197
8850;8233;133416;95483;188675;23407;76227;18417
8851;fail;46021;23613;251394;91088;572181;1157
8852;34458;82853;20645;17162;86450;6009;99188
8853;fail;28995;38892;69661;12972;101485;16944
8854;97121;53271;243784;217183;80279;66474;12951
8855;83000;41668;79764;18180;61362;60399;1201
8856;23374;66818;5521;48693;4559;47597;52593
8857;40909;22607;39233;30612;92102;49415;1378
8858;fail;67263;193984;74645;136685;215259;9905
8859;fail;96538;187566;103959;27512;105695;90876
8860;fail;195876;139853;205983;46391;23831;80399
8861;89458;54868;226108;70755;38573;40055;4646
8862;fail;12206;122465;324541;32024;207987;467516
8863;44420;35830;217254;466194;98321;17154;256182
8864;fail;643911;302886;147666;14610;163098;160625
8865;110943;34622;4211;63286;112838;216206;7364
8866;751;45138;30757;163655;16318;143305;183357
8867;14910;145615;61950;68141;2090;55766;69429
8868;6421;1725;6577;91864;139481;52353;116259
8869;39955;181494;47670;81231;83362;62963;129166
8870;81749;36063;210503;143729;19295;272052;55653
8871;32230;14474;79230;176161;87348;13392;47677
8872;89218;3762;138852;71285;93683;13468;26532
8873;11378;247736;64923;193646;89735;44830;480820
8874;74505;17824;322490;170879;17910;495128;111769
8875;84030;163474;31707;349386;84559;627;59229
8876;54855;75725;147680;5961;30845;83483;4272
8877;26880;11008;13644;30604;48299;107039;136201
8878;30452;217714;264245;7044;65633;144824;40313
8879;24531;106800;46652;156826;36641;526;4317
8880;fail;42680;7701;77958;59145;314814;183044
8881;5542;16879;32056;372168;29747;153761;88269
8882;fail;28838;435987;302719;59175;182301;219776
8883;25975;20821;161928;121713;41075;65499;82663
8884;fail;14311;26697;121716;39705;63412;54834
8885;35921;11805;107363;80347;38716;58228;85893
8886;fail;64582;27215;209017;197866;109196;142192
8887;fail;63145;232958;209733;136252;114737;196164
8888;15486;197520;8952;219559;84778;88036;2957
8889;82148;119400;72994;544079;58074;221314;31211
8890;95313;7636;45366;44494;33034;43779;27568
8891;5482;60369;136786;109148;22696;31352;77237
8892;27845;196751;154382;42626;62334;3550;61698
8893;fail;247606;730008;69016;86285;13871;50616
8894;79560;42810;61667;70068;13616;29352;25551
8895;15253;7773;90125;87291;7624;46169;2125
8896;18449;23776;34983;80587;37354;42968;4236
8897;fail;36703;42141;74705;233576;6542;7328
8898;15669;1925;72403;20416;18161;11680;23488
8899;104785;59825;21765;32554;17502;5213;53922
8900;8449;11125;3124;184807;63341;154600;19886
8901;65525;51262;110451;10883;825952;138367;46259
8902;84679;40934;55632;47672;3292;37594;53635
8903;965;162777;330197;68853;121932;44859;26205
8904;2453;412570;24725;176864;24419;6158;15267
8905;fail;28408;173136;11525;40396;44732;37549
8906;18446;10816;233590;130365;25726;47234;5497
8907;24794;28933;54881;61860;10386;23945;55289
8908;fail;110986;282111;1427;143064;220237;8583
8909;27541;89268;579433;58855;57855;201522;42537
8910;126437;236963;150656;129952;18454;2862;29906
8911;19229;35959;939;70535;20921;51318;19083
8912;85985;82245;190863;5401;29726;39087;36512
8913;fail;28973;281056;282149;251727;383735;32686
8914;24682;75115;142276;24861;38607;191072;86099
8915;58014;12695;143566;51008;140607;237418;29541
8916;23788;7957;32281;17611;231928;181181;56371
8917;27593;121185;437710;93538;87593;51194;130401
8918;fail;76615;220999;5672;388389;92284;85870
8919;fail;279383;140351;180195;59715;82092;31581
8920;9335;136574;438901;65780;12466;19685;148103
8921;35127;36905;35930;44967;45979;26231;30226
8922;fail;60140;262206;145112;5128;423535;114898
8923;fail;21843;84873;205263;36632;5238;61662
8924;26584;45079;21757;485446;26935;19972;187390
8925;13245;53605;51117;435433;5611;7137;171232
8926;fail;40447;1486;137623;241298;11108;90264
8927;3041;26096;86378;1591;40788;22701;18399
8928;fail;21973;129222;17432;83606;78787;5213
8929;fail;102180;407889;111625;110557;239392;91983
8930;15669;47324;129546;45277;132450;16782;94312
8931;7454;119562;32110;65085;20082;101590;23119
8932;9586;22178;61086;7507;60617;21614;13835
8933;fail;210066;230172;65623;24726;34915;54469
8934;fail;220233;89246;381357;56480;73704;91646
8935;104769;3292;69538;57610;4074;57428;28592
8936;fail;85427;59089;217848;188807;119039;413345
8937;143245;38781;144228;353165;63602;53339;201814
8938;fail;247541;242653;421213;113735;217744;234231
8939;fail;25649;155330;63076;53511;19405;88769
8940;78600;58183;32721;131842;3705;5553;42997
8941;5596;1805;94054;60062;44751;51321;57527
8942;23278;102272;58372;190050;102504;17787;971
8943;14973;6958;98932;186693;4850;4376;86147
8944;fail;144108;56596;24718;12589;5960;44812
8945;17498;6369;2812;29978;56166;236996;285249
8946;fail;119138;37461;124871;60742;108962;179749
8947;20065;860;76326;24882;41715;59550;25178
8948;146648;2457;39959;34315;16175;44929;3270
8949;fail;25208;160268;274705;104676;3425;77549
8950;56071;9761;31267;162855;8331;76205;135095
8951;25664;100497;4458;152127;270032;72103;278819
8952;fail;237989;23783;17405;13020;31710;97681
8953;9901;40158;478018;324817;171365;48835;183102
8954;fail;162136;96325;207745;11160;17473;4582
8955;fail;68478;29476;8401;39072;15019;90422
8956;8667;42338;271532;44348;20347;134877;47482
8957;3055;302384;149033;148760;175106;27882;24349
8958;34044;20241;101504;37468;312765;161903;19825
8959;fail;19065;16269;163726;7569;10057;26497
8960;fail;187285;340621;138478;187860;358278;244141
8961;fail;27349;139414;46870;40651;54933;61176
8962;13212;10366;4834;47783;237825;24101;99815
8963;91092;66564;41604;62266;45640;151466;77094
8964;714;106949;50260;26757;4107;59006;27574
8965;fail;146467;24398;27755;27250;95808;117076
8966;fail;58382;15950;34784;69288;30673;274108
8967;fail;201602;209516;59714;114769;29759;107432
8968;fail;3956;281081;113434;57117;50110;13963
8969;fail;166188;11306;17218;60734;145082;13809
8970;15244;58747;85403;29717;93975;42147;34720
8971;fail;122406;120589;53442;3539;29762;5484
8972;18887;60945;154038;11482;3935;223225;195628
8973;fail;27660;49731;275363;12855;295090;188381
8974;fail;75212;349886;243867;60155;7455;70188
8975;92309;58875;45456;146907;59011;90009;38207
8976;fail;11843;2676;21785;29058;10465;25741
8977;fail;243981;190815;260680;367792;64959;17612
8978;31672;146841;173906;33176;79278;14765;159915
8979;60849;12160;68940;24459;10165;25429;49950
8980;fail;10803;204477;105937;10867;33616;181126
8981;fail;5855;14922;93825;31820;84948;30989
8982;fail;84588;44744;43625;71393;167454;164159
8983;30567;9628;57446;92153;111857;43071;45754
8984;fail;179917;167635;196576;129798;72169;237802
8985;53555;62754;76115;38533;24113;21838;17832
8986;fail;119036;183847;122044;82752;627313;52797
8987;fail;60561;20017;102072;14722;33826;14643
8988;fail;24111;31146;41787;181435;38022;73960
8989;719;221124;105488;230994;22952;427084;56072
8990;30755;191102;139265;185211;497390;10825;309511
8991;fail;161692;12098;32921;933257;66461;8524
8992;41942;54554;129122;17240;163554;296340;107850
8993;55481;4945;275307;13828;43362;112293;248059
8994;26248;53610;106965;25953;59300;125403;95102
8995;fail;79755;231495;22994;475143;400022;185468
8996;174558;65545;78664;163384;21622;154913;39488
8997;fail;27875;45749;226907;82721;178334;76312
8998;15006;61069;327363;36748;74130;104840;15366
8999;fail;71477;220538;104200;29696;244893;85603
9000;11150;10521;14912;4378;8804;1745;12226
9001;105375;962;58872;187315;94337;91488;35087
9002;11769;6550;106477;283934;202136;10806;11170
9003;fail;57754;110022;313426;671282;291170;1960
9004;19610;194657;149760;66757;193552;144382;40504
9005;fail;31222;160345;106994;62328;69215;489088
9006;32186;32379;319525;62565;68946;16696;54991
9007;173404;366030;146148;89315;32662;7715;29311
9008;58380;4213;109808;135510;141937;24968;55487
9009;79600;3159;25189;72103;34048;52539;3021
9010;fail;27580;37608;98416;150295;23188;50241
9011;32850;29815;16077;52472;19799;5242;11082
9012;113112;27459;43999;820364;79095;87906;306011
9013;fail;79908;34841;94641;124577;70605;254331
9014;44991;22624;29662;52300;334921;94736;90925
9015;9583;1804;125806;591;10499;8567;12991
9016;23144;186688;33509;4541;178943;90698;332450
9017;84203;25588;62280;54986;20059;49553;137717
9018;fail;164039;5077;275103;344924;27501;138147
9019;49674;155154;85606;94313;5090;1679;21028
9020;76227;37203;27250;64273;42521;29860;73917
9021;31980;22061;201635;304675;22853;41460;1579
9022;fail;89993;53223;121539;314479;325901;81693
9023;86368;44503;17320;208920;45068;9810;269117
9024;7950;84553;261928;26568;64203;42255;73383
9025;19057;157882;23237;82945;12281;263861;29180
9026;33629;65417;7416;68908;332084;172139;61099
9027;92997;144099;27189;149791;11309;189083;49491
9028;fail;147835;253249;47521;1020472;148324;101787
9029;fail;130707;36103;72229;30812;104693;404758
9030;fail;202354;165829;139870;3163;57415;57714
9031;fail;25240;37990;32874;2897;76611;43529
9032;16991;9501;15641;13846;77609;40556;10766
9033;19660;2811;36827;80406;55681;185004;137750
9034;72832;17122;72552;136978;89495;18395;14454
9035;53827;13195;63422;30305;14728;36961;12186
9036;fail;45114;66166;667151;20895;356940;28792
9037;fail;32444;4771;455340;45289;85983;52601
9038;55716;157063;15519;32967;62010;93574;48925
9039;fail;322700;617077;48851;352215;126857;152420
9040;32604;84346;34702;144386;85248;147584;187089
9041;12050;6428;67905;22015;2370;1372;46180
9042;fail;21975;24351;840;19966;172587;31862
9043;fail;25030;95227;232223;68627;191712;28421
9044;33471;191292;7073;76688;108257;7999;62517
9045;7035;18139;45172;44396;51609;40403;29845
9046;12527;6467;102600;161506;193314;8840;84769
9047;67884;2742;49848;26304;54299;41783;28013
9048;6632;55560;65101;30523;96688;77114;117176
9049;25014;32317;68601;16817;26509;91232;19189
9050;12092;68435;27789;38229;11690;9813;24909
9051;fail;181386;114548;308778;47705;11007;3640
9052;fail;57806;69958;90956;25725;12841;244473
9053;fail;166925;42321;79627;169960;96424;121242
9054;87449;35746;97587;37079;1889;72444;14189
9055;3795;61131;136185;94291;91270;350433;166885
9056;fail;22300;44730;10467;167360;8446;24832
9057;fail;27538;25617;9730;1175;93083;34056
9058;40761;98301;42400;169597;14561;122157;47716
9059;1211;21737;456152;232912;25996;6906;42914
9060;26270;71150;16094;10576;123578;113614;96035
9061;40189;7955;178214;26425;135780;12792;29589
9062;3499;31844;132523;59392;3586;109962;3589
9063;10990;6631;20736;29098;7211;58759;150607
9064;fail;1071;282;106912;142106;218301;2583
9065;126393;2555;187274;89316;128069;177651;352107
9066;fail;90677;198741;17220;35848;2273;143492
9067;fail;310155;132269;172193;40313;352958;161446
9068;fail;236394;197465;360493;106523;100505;68405
9069;134440;62151;411;614794;163971;19180;7237
9070;27473;51444;239921;71465;311965;157680;89703
9071;32426;12750;36997;148488;41814;149211;9385
9072;8856;81183;15294;17088;24908;69831;52029
9073;fail;18665;169233;106736;389548;74016;65563
9074;49280;265746;278850;12349;68995;32910;415497
9075;fail;322762;157920;55717;35601;4283;37702
9076;15906;4464;118501;424542;166179;189349;4159
9077;36785;37273;3280;88088;65110;26203;24152
9078;11674;17343;44655;345408;113902;73215;95687
9079;126227;21311;68344;113401;5162;151844;22530
9080;137500;115;85823;26513;8095;32220;63246
9081;4127;1690;23324;44032;2239;57857;143555
9082;62789;167216;18122;74917;8440;61384;62436
9083;1369;33491;4645;68018;36706;7957;8868
9084;39559;28460;20578;454480;36037;84283;317737
9085;16653;42368;146483;27551;155605;91599;107589
9086;fail;18295;2517;4091;9778;18423;191663
9087;32018;145132;79694;30127;80455;88748;62032
9088;149799;4622;43725;22785;6830;14565;131162
9089;fail;2354;14462;26449;43845;118248;10983
9090;56076;35923;25082;25321;25521;116987;161177
9091;16215;1766;202349;139769;20054;211755;140965
9092;107162;60359;171398;367937;16326;28987;161850
9093;fail;23300;108184;37340;16991;21338;13068
9094;fail;17267;31427;40835;85561;168696;12338
9095;11148;98639;40414;13092;46996;198779;5516
9096;3874;2213;9543;120727;44365;112359;25199
9097;fail;170438;66770;76559;12838;134393;11970
9098;fail;11757;64358;332140;48043;10165;121806
9099;fail;61121;156858;33413;321560;11750;17204
9100;124293;79731;10287;380889;77760;8656;33295
9101;6735;138935;10416;222133;18701;26561;458344
9102;20254;12451;225559;177275;300993;602721;752835
9103;14539;34335;4047;6216;34146;180033;113285
9104;49161;24502;217268;15581;8916;71072;35906
9105;19412;4522;125209;109725;13451;5507;202577
9106;37950;3927;32236;122225;41909;438;3791
9107;fail;158642;83373;22611;136073;679059;51098
9108;fail;112347;33797;172874;21866;242033;14229
9109;75282;197154;195568;553151;89896;16008;25663
9110;fail;129126;10874;136206;102295;512082;461099
9111;fail;6955;22732;88198;165142;44793;231971
9112;95858;11998;8404;16052;55537;524;163488
9113;80612;39088;12300;78816;12299;47177;69321
9114;7305;103695;65247;9355;406370;44539;254472
9115;fail;138557;126074;100463;40075;30114;125083
9116;1480;192668;27077;76516;117641;46045;102532
9117;fail;180500;2752;52632;10412;393688;229391
9118;fail;17214;32989;438615;12033;37770;9717
9119;fail;24737;9812;34119;414281;9009;67164
9120;55739;43870;99315;178865;13089;101648;9254
9121;4152;1434;101532;15579;2433;44451;33074
9122;28643;79625;24149;1567;48496;17251;109980
9123;2949;134556;48558;67107;12816;227631;38327
9124;fail;4893;194276;175218;5036;66127;23649
9125;38769;296709;20264;133297;110103;3722;22096
9126;4817;16799;26208;37483;9473;138494;59946
9127;4967;27241;85679;56570;122548;86865;71029
9128;fail;6226;46663;34852;155689;53039;55563
9129;fail;70170;118685;224483;309491;64262;214631
9130;1080;476245;98226;225334;279680;93770;125693
9131;86375;65804;46827;41785;53489;56085;68664
9132;3423;84721;83879;156003;44241;179846;517870
9133;fail;9889;84052;42073;49280;209721;27098
9134;19606;35653;92307;47871;163755;3711;112864
9135;fail;188817;241468;60411;35741;338674;156425
9136;44694;43201;23986;2919;78753;88633;121449
9137;fail;52400;3436;39752;4459;41781;8951
9138;fail;54699;21146;64287;15784;45395;67714
9139;43946;20077;54877;31200;92070;111458;148005
9140;fail;117859;124462;87683;486986;209708;2190
9141;fail;8903;2115;23933;28493;198570;5920
9142;431;88523;144869;25105;5245;2173;2614
9143;18486;2722;20676;49546;60277;176033;64759
9144;52437;44294;160381;90892;2754;18360;35400
9145;fail;111898;215124;5619;105980;68053;14602
9146;7392;11765;9651;54192;1982;39034;12234
9147;fail;244728;202703;53620;24680;367395;291582
9148;119170;8751;43335;247440;24016;1480;45775
9149;fail;112031;99441;12415;16347;180031;181376
9150;4087;36774;61611;84810;8758;1137;297714
9151;fail;165485;71903;5007;2789;102209;61373
9152;19252;19521;221967;8794;101911;20215;18182
9153;361;49426;159513;117867;93627;79501;343913
9154;fail;237553;265085;116055;665621;92695;468075
9155;fail;6247;20687;158284;27967;14780;69357
9156;fail;89574;69083;536;27267;37086;53317
9157;18410;117890;43303;4413;67138;148212;180479
9158;77609;109503;81213;13222;225;75014;36211
9159;63383;57417;491468;185796;57789;47481;52949
9160;50273;33216;58751;93028;102009;4375;65079
9161;fail;56586;144014;410875;12052;94367;980
9162;352;10138;106090;114977;107999;44081;37640
9163;fail;71274;34980;21627;24607;23132;11871
9164;fail;59424;73410;587;71355;69731;50996
9165;fail;47757;7052;283164;57605;77046;149596
9166;21244;22628;27510;51154;17030;1982;19988
9167;2559;74172;67318;105025;58505;53495;153922
9168;fail;191145;323529;117652;113671;17969;37929
9169;fail;200971;62784;168;15136;604;9853
9170;13904;104067;19240;138811;203601;2436;36945
9171;4784;12559;61902;100754;183034;105462;17286
9172;109646;146854;171183;411749;8941;21708;72484
9173;fail;61162;113767;30657;23095;49809;328317
9174;fail;113429;2205;44754;234927;116348;80940
9175;fail;23183;665;60368;62047;74160;11465
9176;30314;78190;60333;31017;250885;7553;32087
9177;13552;31235;108173;417243;27878;277662;1294
9178;10672;437980;140607;23569;24026;1945;8553
9179;12067;157354;71925;968;39348;67252;134290
9180;5117;16968;22797;213857;18530;41296;534
9181;71007;69734;115214;4675;135674;105978;139440
9182;149506;183689;89466;10463;164984;35802;283745
9183;fail;23346;82643;114925;53592;17900;100526
9184;6204;101370;55023;84269;12276;4948;25464
9185;126830;67061;43980;58918;128458;8410;67673
9186;28598;109330;96456;27757;71377;32664;124277
9187;42813;15363;14682;41671;39059;325108;16717
9188;fail;27547;41187;85297;13614;139826;122395
9189;12022;56372;56333;13644;14987;64371;68584
9190;167888;5876;34068;379463;579920;269828;31808
9191;50447;197591;107481;26521;247464;19425;137249
9192;fail;47586;64083;61345;53978;20221;37418
9193;65174;12649;182296;18699;18050;211371;160934
9194;fail;142797;92890;141537;7474;4904;7371
9195;fail;212865;183367;76076;105745;11954;123081
9196;fail;194393;241351;171665;423018;31096;26322
9197;17343;565441;229481;72981;104423;3424;47316
9198;104737;19617;34632;18942;11190;144818;38829
9199;72974;136004;5591;33459;41791;41652;158342
9200;83912;79928;200044;96054;89748;60429;18403
9201;107022;75168;79340;46345;67839;85298;2978
9202;2188;259191;85204;311154;126411;24177;170025
9203;42295;93425;4692;93363;166312;186859;35450
9204;60986;11015;292630;135975;203082;22919;150103
9205;fail;129988;245393;71343;829854;238643;373281
9206;fail;238136;408;855361;47866;44431;282495
9207;fail;74157;44349;1309;88088;175818;186644
9208;1204;93793;60445;120963;479922;783;18473
9209;fail;48127;163838;16129;64414;638919;61659
9210;fail;41316;108120;57971;74900;2362;231657
