;EA;EA2;EA3;EA4;EA5;EA10;EA50;EA100
7180;413;946;234;1527;878;15273;91106;284800
7181;298;428;291;2192;2919;63163;493150;480363
7182;707;250;581;311;2547;14024;42273;118966
7183;305;453;1142;950;961;27856;65077;499107
7184;489;295;481;357;935;8521;302952;95443
7185;469;1060;646;353;8827;88185;36625;225904
7186;632;855;579;1029;4744;44967;155752;379185
7187;1067;538;678;463;171;65333;207159;76326
7188;544;256;382;920;3903;94514;299389;331409
7189;1576;563;225;2703;3756;68873;82413;214942
7190;579;307;815;586;1916;71967;71286;232849
7191;947;248;495;794;1963;30666;4435;194083
7192;509;299;295;1021;839;25354;74874;96787
7193;417;451;648;1561;2524;23155;168281;265047
7194;771;128;625;1104;308;25458;218157;315240
7195;622;377;519;414;2135;2071;10117;252259
7196;317;123;331;2185;2085;4749;408893;21993
7197;1104;473;486;1501;2924;23314;224548;121061
7198;571;404;688;1394;2037;15130;140912;380567
7199;401;377;499;1486;1145;6206;229000;356341
7200;520;431;725;1209;1018;24131;59183;371812
7201;327;506;575;1337;693;21571;253354;78989
7202;724;1654;638;626;4198;9315;392972;443230
7203;786;425;869;1799;2875;49441;397782;51239
7204;533;175;717;644;2299;20917;109311;fail
7205;173;473;396;789;2503;13208;15906;142881
7206;461;460;198;940;551;12213;16779;118196
7207;702;385;393;582;458;960;70878;413401
7208;1003;501;108;1536;3511;14705;189199;120510
7209;1368;608;380;846;786;10505;547810;667097
7210;545;178;753;519;4436;2724;220358;214182
7211;468;328;652;520;3159;937;31954;113064
7212;496;825;709;1990;3423;2708;432322;45279
7213;391;297;1230;889;1575;16972;35764;382134
7214;472;300;599;4062;601;15336;198641;826171
7215;453;737;659;280;808;3757;175562;125547
7216;1014;443;634;2407;1120;21162;264605;599019
7217;501;652;568;240;1080;21445;173305;231190
7218;553;225;612;856;4046;3169;134527;87333
7219;225;789;681;631;1389;19719;45724;65291
7220;97;408;360;346;2021;3609;796648;fail
7221;770;260;574;211;4846;10165;192405;192212
7222;399;406;543;1069;1054;21841;218578;139369
7223;665;345;226;2238;1031;33168;420917;656680
7224;699;593;667;1377;2816;61389;24477;340421
7225;266;196;847;476;1683;16325;50195;234573
7226;324;534;701;534;892;4171;81217;100810
7227;383;356;131;164;1660;11251;550312;154322
7228;384;786;677;659;1560;36973;176550;3270
7229;1188;465;218;2437;2918;22072;476431;223435
7230;719;256;644;1017;530;14721;68113;89044
7231;622;905;717;690;876;6473;2334;251603
7232;353;304;486;2619;2098;10699;102104;fail
7233;1183;206;1851;1597;1035;16226;409894;336748
7234;854;434;387;639;1539;8165;299905;13951
7235;732;527;309;771;1143;49689;43283;11337
7236;896;656;399;923;507;33724;44567;280453
7237;311;322;357;507;1948;8253;262061;102124
7238;555;791;459;304;1903;27812;11913;295063
7239;818;448;341;3515;934;31681;267612;133157
7240;278;1330;363;1374;411;14202;50656;621731
7241;316;456;281;414;1176;15292;69231;34643
7242;315;259;416;666;620;3866;151934;23818
7243;729;389;966;1374;2704;32185;26940;4582
7244;252;389;778;1167;1791;4413;214362;24294
7245;555;656;1017;346;4328;8334;60787;825883
7246;370;481;343;427;1630;3792;169352;312668
7247;1033;1075;720;483;1786;16700;64963;49400
7248;429;262;1302;334;1630;18986;150755;180520
7249;650;238;499;1556;479;191;79068;427910
7250;622;446;682;541;1395;9590;18235;258970
7251;794;628;250;930;1027;1016;336210;660774
7252;189;283;279;1145;1142;2000;119005;262570
7253;345;478;677;1687;584;20379;43736;241049
7254;518;477;305;115;761;25320;26190;10203
7255;299;487;334;365;1507;19109;10699;116650
7256;425;428;962;1272;639;62081;78516;196964
7257;647;480;733;1097;345;14917;425332;393445
7258;612;731;238;1710;759;58813;16082;19330
7259;256;939;772;232;4890;35483;203880;fail
7260;429;1060;179;694;764;29366;478;352186
7261;828;697;468;954;1228;824;52542;45257
7262;311;851;539;769;2442;6703;128818;25720
7263;182;471;499;649;2680;51001;404539;15864
7264;400;430;916;623;2243;13404;77724;38446
7265;747;263;799;1058;719;75692;170593;49887
7266;406;195;1194;556;559;731;774912;824528
7267;368;1075;358;1021;908;13585;148565;68413
7268;693;655;493;687;550;11543;62827;304467
7269;411;252;342;647;1039;14788;25852;27813
7270;790;1087;490;2926;4035;4149;63800;251413
7271;472;231;841;745;591;26579;31582;113051
7272;520;1152;306;929;968;7593;377970;fail
7273;237;266;534;1779;551;89796;171739;44218
7274;345;426;343;769;2335;3342;48087;fail
7275;1080;359;270;1395;1899;47060;360312;192352
7276;384;399;1912;458;3333;23815;112559;79421
7277;793;533;494;761;2236;52774;104648;35788
7278;809;539;370;1499;2479;37530;107948;53776
7279;462;433;1668;1144;3384;9823;307764;253507
7280;357;208;524;1532;670;6425;10538;118018
7281;446;545;338;1014;1187;2577;69808;50145
7282;650;237;557;883;2077;5904;445016;80471
7283;666;375;292;786;3504;23758;678748;911433
7284;806;411;495;373;1085;68834;277142;37586
7285;614;514;533;3258;1472;22216;89727;84856
7286;724;180;769;810;292;24088;169944;232156
7287;195;487;1126;467;288;5756;302212;588838
7288;697;686;207;520;2567;2815;407833;390920
7289;384;446;210;1706;282;47761;284308;23429
7290;552;367;438;588;2216;5358;12430;319981
7291;1116;206;680;1280;3300;13619;440545;56303
7292;387;567;626;573;619;56879;29925;160378
7293;395;339;756;503;2330;6182;377786;77617
7294;182;271;1039;2223;237;64665;33786;252100
7295;374;496;341;651;1716;13155;3883;45303
7296;885;224;262;932;1221;8157;32918;397948
7297;845;957;345;1109;739;42174;184453;650388
7298;432;265;582;707;1362;2157;104383;200429
7299;509;300;491;251;682;21272;231849;60998
7300;734;579;579;714;1578;20088;367097;178037
7301;361;388;635;406;813;14749;50463;413839
7302;430;303;130;1737;65;43907;692424;119677
7303;854;370;378;764;576;10934;36455;17512
7304;369;520;1233;5304;338;44783;693495;273998
7305;502;321;887;334;771;9165;112562;158814
7306;1784;234;1257;576;5794;41893;61326;410594
7307;472;568;586;1516;935;6549;331122;449734
7308;391;204;484;1942;383;31027;501838;65500
7309;300;394;470;1934;1682;19321;30125;456974
7310;727;665;581;687;783;5760;80129;113033
7311;562;124;672;808;505;38509;62926;373953
7312;516;635;631;1091;967;346;128633;305870
7313;827;165;166;1969;1522;8130;26399;30076
7314;335;296;573;2239;246;13380;155629;154950
7315;675;615;150;880;667;35561;721846;114359
7316;353;646;664;477;1733;73823;178315;369491
7317;841;322;603;975;2437;31243;56525;204729
7318;746;661;619;2342;369;1592;82646;49828
7319;658;472;1862;771;953;30596;52083;33891
7320;1203;287;435;1053;4461;40977;342962;fail
7321;416;337;837;596;1576;70951;229619;237058
7322;378;410;449;609;2955;32945;600531;247076
7323;250;237;672;715;1168;9311;7539;35676
7324;1065;190;328;633;1919;35457;34051;510667
7325;551;580;381;562;3951;12062;185230;170067
7326;342;510;476;4212;3208;47891;264127;258657
7327;654;373;658;595;808;54771;19882;304389
7328;1225;453;2923;2251;2032;16256;463006;552135
7329;470;578;214;250;730;25623;30535;1686
7330;1017;658;805;1615;4647;31106;329987;740596
7331;682;422;449;1952;2971;59735;458681;140404
7332;976;441;284;1207;1571;26788;184410;907921
7333;569;181;1193;1975;4892;4279;28955;20088
7334;306;226;483;991;1892;55571;419002;fail
7335;887;279;254;616;2210;1953;34731;367024
7336;313;442;435;723;526;3452;60322;71088
7337;340;618;469;209;522;39082;56517;320821
7338;479;395;481;599;1129;5372;24554;348
7339;738;388;398;900;3813;13502;256845;77824
7340;329;771;884;2143;1020;5464;80487;fail
7341;736;646;381;1246;1006;8570;79069;411584
7342;307;494;339;670;1061;12037;37105;684233
7343;1156;185;1067;1011;400;118683;443038;611882
7344;792;435;568;609;796;8100;718316;66853
7345;768;552;386;314;2178;26508;425014;720216
7346;365;977;138;757;5586;35819;316772;60800
7347;534;575;295;1300;930;17318;40109;716317
7348;741;295;341;1201;403;33134;39011;fail
7349;228;641;172;1211;1348;10840;111798;55111
7350;737;356;110;968;3294;56396;224043;60605
7351;549;362;416;351;1976;8152;316523;371487
7352;255;158;281;383;683;17839;173240;198457
7353;344;549;288;806;1314;53893;291134;45347
7354;518;356;191;1307;2040;12062;159150;41188
7355;250;606;1077;309;827;216;50595;93731
7356;473;425;940;704;1858;3786;18418;161694
7357;766;1065;772;919;1415;36549;235770;899973
7358;434;100;523;697;633;32935;142193;106632
7359;616;393;1404;232;1104;23163;77776;37737
7360;240;1114;2651;2260;3179;15811;234558;42247
7361;1300;923;306;710;2701;7640;210121;486698
7362;678;298;510;645;964;7118;447210;8581
7363;274;466;120;210;2614;66259;fail;fail
7364;387;186;241;194;673;25845;27704;57918
7365;738;759;659;2250;1319;2619;609606;fail
7366;425;410;608;880;4297;22500;426075;898731
7367;347;453;870;1502;3402;17476;102441;300170
7368;296;286;184;1577;1677;6223;748269;18567
7369;880;391;2349;687;1908;5770;216124;400073
7370;497;289;365;372;1171;1582;26210;12718
7371;536;694;1655;1594;979;9050;264438;105656
7372;708;724;554;632;1156;5443;16203;86582
7373;291;121;603;1197;1420;965;198713;525343
7374;298;677;386;503;1099;3265;73048;149704
7375;508;256;151;793;1692;2521;335123;515747
7376;603;527;944;1087;1151;10274;157927;fail
7377;769;444;193;978;4306;8468;135657;7362
7378;992;526;374;1530;1196;87302;27279;341843
7379;798;322;846;1914;3408;20669;635944;354763
7380;357;660;708;2438;2043;12739;663715;619373
7381;906;210;1239;544;1540;33016;43304;773002
7382;523;200;162;1730;761;9775;26211;26280
7383;438;464;278;474;2714;10535;47072;321785
7384;471;272;467;1093;2981;127081;76269;223628
7385;570;231;457;373;1166;332;128458;46349
7386;577;1001;1028;1320;2517;6485;108855;486523
7387;225;276;427;421;3163;25673;319349;94154
7388;1332;585;317;273;2514;23743;12153;133585
7389;651;509;381;1741;1024;15258;721412;38219
7390;490;313;356;218;1227;25038;102390;50695
7391;330;716;1233;650;3755;6255;267765;280950
7392;458;823;702;647;504;87261;58225;719400
7393;535;464;243;382;1267;9171;529;20948
7394;321;263;354;533;632;4954;107440;217898
7395;191;241;516;447;972;2397;140297;171296
7396;307;462;562;1129;1327;24018;6823;456785
7397;375;656;297;3111;614;18243;18061;49802
7398;387;665;687;766;1463;16779;189868;214174
7399;222;161;538;893;1848;19222;139999;244509
7400;942;1001;971;1573;2110;27148;55453;147558
7401;277;442;842;440;638;2242;14176;152958
7402;374;219;1067;433;2195;422;11689;7119
7403;687;271;464;1321;409;4876;84034;70246
7404;222;480;418;1449;611;2229;98321;246339
7405;497;193;507;1509;1252;2922;49034;292514
7406;737;516;793;1672;1337;720;22787;483630
7407;298;124;657;485;1733;12999;111604;34656
7408;502;674;51;695;554;1353;63804;15533
7409;456;798;273;545;1223;5970;184080;144664
7410;510;362;212;493;417;918;346571;394724
7411;392;241;831;374;1686;15936;242289;443283
7412;350;592;249;637;916;32397;315966;10930
7413;678;565;1355;2276;193;89856;40095;231352
7414;470;754;426;1413;509;1633;77985;39377
7415;427;451;924;863;367;10963;36736;420233
7416;155;1088;1047;1937;1094;20253;16439;55970
7417;670;127;907;478;737;17417;100202;116371
7418;448;545;891;1264;1341;15640;14407;115455
7419;835;529;764;437;109;12033;67589;18178
7420;467;440;314;258;414;44988;494735;132230
7421;695;573;1183;755;562;1674;173124;841964
7422;1332;442;238;833;1510;24358;249400;17993
7423;253;224;786;356;2250;23530;247768;53380
7424;1349;289;924;1855;402;35626;102816;381286
7425;395;444;761;2600;2023;27871;168175;604783
7426;739;293;363;416;1812;19709;66754;79193
7427;687;713;1401;254;1181;12779;238530;fail
7428;1320;457;299;905;1267;42167;422743;fail
7429;522;887;716;1628;2999;4757;107993;82133
7430;784;226;273;1285;438;22837;56431;38039
7431;288;929;660;531;787;7288;81638;60793
7432;744;917;174;1099;10;18682;629274;386100
7433;375;229;438;2525;2054;36670;236718;111506
7434;217;424;523;1851;2651;3064;164918;88814
7435;523;544;775;188;723;4303;107882;183085
7436;561;691;902;2396;1769;2608;12661;38789
7437;307;421;1324;555;1769;17477;7369;404766
7438;606;498;252;883;868;7500;16059;165600
7439;816;130;173;514;2016;21342;259518;188323
7440;431;329;145;1033;699;69165;176357;18445
7441;555;934;307;384;1608;21341;157559;315126
7442;342;654;367;1194;1132;6540;125839;26324
7443;538;479;807;732;1251;8822;392075;54075
7444;667;621;1547;1760;2892;21047;7976;246105
7445;1028;1079;444;634;428;34094;59519;144801
7446;641;890;872;1328;1329;27299;64589;181178
7447;433;393;678;795;1369;3070;90284;125328
7448;819;565;651;619;1149;16544;361815;148878
7449;677;1363;745;1144;1447;386;80050;fail
7450;154;242;435;344;685;28093;50072;230250
7451;620;310;336;575;4188;14072;221619;90672
7452;576;370;1096;2442;1035;19193;13793;44869
7453;364;262;517;782;1467;31899;129523;54732
7454;347;313;712;582;568;15640;88161;63067
7455;704;219;460;1681;1723;13963;23328;298115
7456;244;707;625;1209;203;4116;86059;719929
7457;822;787;619;932;1158;30794;142092;771121
7458;758;408;388;753;2444;14637;2209;2756
7459;614;413;1002;1903;1081;12846;170716;232578
7460;290;266;442;451;1643;1249;213767;112801
7461;775;194;244;295;1284;27534;195260;2221
7462;288;520;648;558;1573;2144;36568;58813
7463;451;624;626;1197;3897;2644;274597;78201
7464;143;1105;375;1152;525;11072;205786;fail
7465;183;490;307;619;1419;5399;163419;12083
7466;809;388;1464;193;2022;12730;282984;780676
7467;605;522;296;1285;904;17631;355406;383486
7468;611;166;1180;2380;798;49066;506929;fail
7469;935;190;323;1392;1277;26127;189765;183591
7470;414;348;722;1250;3026;34063;190109;343754
7471;340;623;175;752;626;22721;455841;342971
7472;565;381;328;784;1392;45365;154906;74105
7473;398;1275;910;1175;1167;478;98925;152455
7474;318;423;369;446;1405;20371;36559;24830
7475;89;177;588;814;661;3243;73068;19853
7476;492;474;283;392;4338;13074;659136;71925
7477;967;363;318;1442;3210;5853;426039;82657
7478;310;671;609;339;332;22493;13761;839799
7479;691;369;588;494;249;3498;13578;76641
7480;763;806;256;806;866;11850;175019;710612
7481;379;650;507;525;230;2691;244986;40963
7482;537;678;665;751;1604;658;98964;246808
7483;373;396;231;305;2139;6022;344751;16404
7484;385;481;267;437;1934;11187;44499;58475
7485;390;262;241;235;1415;5419;43646;576445
7486;212;484;334;196;1565;1593;39250;367685
7487;788;432;759;1205;1492;37618;763421;357233
7488;1234;408;780;786;1893;11328;90819;314340
7489;735;199;596;321;1160;13703;12988;212137
7490;1217;225;278;1155;796;30312;36320;9240
7491;298;506;721;456;2881;30291;93034;187017
7492;527;766;479;1402;2995;22397;179559;602980
7493;506;202;426;380;1484;39172;168118;158198
7494;196;117;606;770;1510;52748;60956;47434
7495;958;424;430;505;3265;14539;116273;470341
7496;742;439;584;496;3890;44394;87463;200463
7497;587;111;834;339;880;2566;91065;643383
7498;520;323;329;1074;2966;5099;33839;63899
7499;773;657;991;511;573;24193;456455;547550
7500;882;638;685;1885;2631;29469;58391;54615
7501;422;105;292;2068;2914;10401;50341;174117
7502;588;181;182;539;4546;69502;598397;483635
7503;783;1046;395;2285;1649;5195;180725;707680
7504;464;547;399;1161;429;2936;47696;fail
7505;287;412;1168;855;648;4717;200661;135480
7506;713;321;512;314;721;15397;178758;135024
7507;447;366;488;575;1755;1686;360176;2508
7508;722;1103;198;2037;627;2411;185217;282394
7509;894;542;390;989;183;51000;362656;528054
7510;461;296;984;320;795;9936;17613;65788
7511;851;173;394;420;2343;14219;342719;39010
7512;499;126;491;141;312;24228;26401;371711
7513;537;503;84;507;2014;41646;260275;186749
7514;138;361;794;2221;4396;8832;59446;161545
7515;352;520;906;381;780;8018;293687;145140
7516;510;340;317;700;1043;26813;26086;33675
7517;674;320;444;672;1963;54194;663259;719624
7518;377;255;722;374;316;2850;73983;290445
7519;427;277;514;1617;980;23164;38648;339630
7520;266;376;134;508;3894;11837;390137;11484
7521;346;634;710;1132;87;9254;130742;755007
7522;777;275;690;976;588;10402;889981;597820
7523;632;704;352;1100;823;23863;8213;227531
7524;267;935;256;423;569;6989;566465;254914
7525;792;152;181;1055;1103;40985;220003;fail
7526;895;273;654;736;2456;41262;514579;154142
7527;357;405;615;1992;533;3864;438715;164983
7528;322;492;1096;877;1575;42820;110846;210787
7529;260;320;440;381;1187;15165;70585;56195
7530;302;232;415;483;1100;2617;153699;209855
7531;264;321;347;760;1027;1520;30370;438639
7532;307;552;414;477;544;8745;56316;201226
7533;315;334;245;1623;576;14263;167460;337254
7534;326;310;161;1983;579;2412;116384;42541
7535;284;523;815;1789;719;14300;16275;238986
7536;550;498;1678;2209;1853;53287;309967;86185
7537;217;582;482;1195;1460;34936;79099;280805
7538;395;543;1689;834;243;183875;430543;84085
7539;285;493;685;1988;1039;27636;23668;425395
7540;437;242;473;901;213;5824;162200;324909
7541;326;409;1373;625;2015;6716;144636;56369
7542;964;349;64;1361;1607;21627;53762;586404
7543;646;492;221;1889;2336;260;219362;771931
7544;615;267;1122;666;909;29758;85342;308576
7545;375;544;154;2064;993;36720;214750;76542
7546;410;296;647;316;1597;5952;11788;244452
7547;565;302;340;520;1429;11885;29142;158459
7548;775;409;679;1833;379;43379;468625;22866
7549;518;401;576;768;1608;5225;223722;328480
7550;221;245;845;405;254;30033;218526;357786
7551;744;416;558;277;1672;17683;16829;127410
7552;1064;507;502;962;1889;53260;279588;543298
7553;519;166;1580;80;456;60329;387317;555154
7554;574;424;969;511;1644;63622;71899;229212
7555;342;122;86;1631;1552;26666;64068;115641
7556;396;262;533;79;456;8459;13844;231475
7557;786;848;400;1540;1036;22650;22198;fail
7558;582;580;1022;1374;274;5160;38951;190694
7559;781;172;219;2664;762;60390;104955;296694
7560;815;237;809;2412;1981;37203;177969;180738
7561;837;198;189;260;2175;15030;86994;416407
7562;401;468;386;586;847;4711;20736;133918
7563;656;206;487;680;685;3802;60660;433626
7564;275;341;259;3038;2059;76105;132279;132332
7565;546;321;506;1221;338;9582;321803;165797
7566;758;535;420;3280;1861;32208;27285;49753
7567;748;681;353;699;2046;27990;25690;201097
7568;824;796;849;275;6572;42748;245738;394262
7569;206;543;296;888;1478;24623;51940;142290
7570;239;274;744;905;1948;7822;33852;78497
7571;266;920;243;316;847;18162;368049;460018
7572;201;237;784;1441;392;116115;51622;175962
7573;966;387;746;590;985;3249;287068;53580
7574;1029;386;213;436;593;6891;48985;104556
7575;687;570;441;397;881;20975;27217;77326
7576;423;188;848;2520;1866;17269;317489;302388
7577;247;610;473;336;1431;13778;346184;598613
7578;488;415;170;719;1598;16768;245826;410125
7579;369;910;960;1073;613;30964;31776;464250
7580;759;550;988;1122;439;16127;208884;346060
7581;694;538;481;979;991;19064;729248;808421
7582;385;508;238;1265;2138;45179;131731;43074
7583;495;360;1345;1713;1277;96957;25771;733941
7584;1194;168;922;870;1135;12868;311739;348056
7585;617;531;1173;634;554;26184;171926;360547
7586;363;382;505;592;1761;40059;8100;390476
7587;294;164;572;932;1418;3369;259334;136756
7588;210;381;358;765;1099;11543;94789;24210
7589;327;442;265;745;245;13342;86713;78257
7590;375;622;396;550;259;1677;8743;295717
7591;467;413;246;525;1314;17170;102136;16196
7592;682;673;276;351;338;5974;266697;306197
7593;654;191;304;314;4653;28270;108537;323041
7594;292;201;822;194;1283;42564;498851;715190
7595;252;311;545;1054;1267;5893;275740;122862
7596;1512;444;1441;1566;5602;901;220585;369663
7597;504;241;932;175;260;18205;90103;217950
7598;306;577;312;407;1457;15740;322236;383853
7599;1008;214;424;363;794;773;38830;7621
7600;870;632;1051;351;800;12886;298571;120825
7601;360;133;482;591;501;56592;264980;fail
7602;568;588;502;1367;1622;2499;71971;218601
7603;792;480;765;1183;485;524;393772;395454
7604;643;256;1016;511;2793;27438;23895;430300
7605;410;284;278;214;657;10179;95743;82770
7606;710;753;1537;1299;1422;6778;200887;46990
7607;433;306;660;608;925;33011;38652;453280
7608;465;328;320;392;2994;13983;26495;30912
7609;96;189;383;248;2143;4223;208448;147024
7610;755;592;964;1504;2569;15537;35740;49533
7611;336;576;593;2012;677;43096;829323;441076
7612;284;295;138;953;1371;36467;118654;230111
7613;258;148;990;1148;2029;3470;222554;93646
7614;1031;498;139;486;638;12785;136743;60494
7615;558;538;159;932;2478;15293;591329;fail
7616;898;507;228;472;1295;10211;48682;333994
7617;469;430;684;378;1296;30478;28100;94579
7618;191;412;168;489;1577;17055;109244;75254
7619;345;71;425;372;475;19968;59780;397516
7620;924;334;455;2171;1227;142422;586558;27410
7621;520;398;482;1050;1622;28152;222579;588402
7622;441;638;932;1346;2000;3199;203854;299993
7623;930;823;1092;355;1166;23599;467470;fail
7624;457;488;487;1611;3181;41141;259275;400035
7625;391;202;334;1779;1080;45492;64132;144887
7626;196;346;925;702;2382;5837;68857;413616
7627;484;745;286;819;2386;917;110851;202482
7628;327;796;1529;144;2956;14614;119882;419568
7629;604;452;797;472;301;252;436081;2020
7630;213;512;822;1257;2811;7902;fail;61917
7631;356;159;120;2202;1061;15444;311378;106241
7632;1043;232;511;1071;4622;1050;193115;854156
7633;605;220;691;122;926;42164;1154;14743
7634;1092;310;137;3040;2991;98586;186095;329529
7635;274;351;131;873;1291;7871;70917;3942
7636;1000;586;1277;1730;988;60135;351820;6689
7637;503;887;699;634;4848;30895;62145;255759
7638;467;447;488;655;893;31713;565294;578112
7639;490;164;509;520;2264;11709;115431;66413
7640;277;174;774;1287;1701;4082;312293;195956
7641;805;296;2372;330;531;82654;67110;446590
7642;186;258;311;129;789;24499;118206;210242
7643;565;949;394;1398;729;12335;114687;13953
7644;278;230;438;534;976;26461;162409;28944
7645;217;1248;458;238;1184;28716;7833;480462
7646;469;762;192;545;1094;21933;106816;182680
7647;326;400;208;203;473;13363;80271;117046
7648;280;446;1088;307;829;12703;56750;486454
7649;440;760;1461;1535;1804;99427;414768;281361
7650;750;690;595;884;1902;71315;12740;9253
7651;414;621;718;1156;408;14911;473080;22456
7652;466;316;666;180;1825;42274;27855;54428
7653;464;451;665;2110;388;14628;145700;353923
7654;290;659;660;1044;1066;4540;338562;14889
7655;812;570;549;803;1247;44014;483705;227288
7656;594;536;690;841;957;33394;121984;185794
7657;632;456;807;303;2342;26485;104566;318979
7658;601;80;489;288;723;5156;83375;143064
7659;524;298;214;1832;1844;40511;7162;183714
7660;120;218;2401;389;1177;132937;42041;95059
7661;664;483;1220;666;2517;26399;608499;373232
7662;456;443;635;556;4228;31637;3077;114865
7663;470;266;701;683;6263;86307;114571;7949
7664;655;178;342;438;2245;34385;93389;396004
7665;98;593;170;1298;1516;7394;69854;201565
7666;535;270;696;823;2213;25357;143379;177386
7667;300;626;592;824;1738;17796;26131;233071
7668;779;550;869;505;305;7394;69826;38506
7669;642;332;521;1345;466;9008;229197;190214
7670;926;267;303;1166;1093;17743;485364;113194
7671;282;596;690;1864;2619;15535;404384;26324
7672;606;454;332;863;1045;10508;121122;97153
7673;901;1284;282;342;1306;56137;189537;159443
7674;699;600;719;1182;613;10340;98334;774249
7675;304;417;102;564;1072;12973;53369;258794
7676;512;245;288;495;2871;3972;17575;114212
7677;610;260;416;1455;2651;21576;15750;498274
7678;436;460;517;190;647;8671;2928;257270
7679;551;175;379;1001;1670;32667;700754;67060
7680;503;574;398;474;1870;30788;128923;24812
7681;357;226;486;412;2720;7849;184430;214858
7682;479;109;619;377;536;31052;68846;26999
7683;375;1647;500;1990;1298;102378;118394;33356
7684;482;364;152;783;2562;25667;455626;172447
7685;511;356;815;1394;143;14001;93730;16625
7686;310;336;282;613;1076;7171;143132;262882
7687;1182;626;997;570;1174;89491;231869;234815
7688;464;194;1306;2015;1510;20802;20297;384479
7689;238;342;664;394;744;607;166495;96225
7690;390;518;346;878;550;2606;52332;132818
7691;600;328;795;366;95;65321;63578;201413
7692;502;206;701;1413;363;2417;35714;90760
7693;765;433;603;922;646;4714;139293;fail
7694;452;479;569;389;628;6190;765;246491
7695;663;602;520;1132;6503;23566;207952;60738
7696;528;842;407;1823;978;151533;fail;529507
7697;166;230;311;813;2077;8075;88047;123795
7698;501;411;525;1129;1662;1657;60336;216783
7699;645;584;179;1105;1218;54540;654322;381449
7700;449;294;846;366;2457;16612;82826;109645
7701;670;597;346;917;2191;36021;602250;296571
7702;535;753;618;210;1522;5782;167688;804128
7703;508;587;699;181;416;28595;338470;382031
7704;477;431;410;5586;805;29597;394715;192
7705;732;375;272;1316;1471;14960;56153;183825
7706;458;282;1089;1768;3142;53327;114110;634666
7707;548;485;532;1167;263;22790;488913;251360
7708;474;663;117;208;2318;5543;53458;139451
7709;330;212;472;1899;3079;12502;9038;361172
7710;564;847;469;436;1976;17087;93407;16633
7711;397;317;228;560;596;5325;14579;19699
7712;527;404;434;515;1848;11699;263145;18494
7713;433;454;319;1143;151;45579;11541;308434
7714;229;343;181;1526;997;3394;47963;173588
7715;394;632;846;604;1111;7813;52913;197017
7716;247;369;289;393;2520;3908;126756;378668
7717;588;324;274;2925;1544;9904;119237;30976
7718;511;415;1009;1028;837;27840;303023;221579
7719;224;269;399;1273;1122;9340;340526;866414
7720;434;270;376;556;492;13264;277203;281817
7721;474;703;555;2593;2219;12238;25992;28487
7722;581;533;312;178;866;5951;80198;324858
7723;381;415;819;635;7691;59531;205694;239800
7724;389;596;475;180;3001;104767;720271;85214
7725;492;302;707;715;50;26543;23008;39657
7726;665;535;653;1002;1434;66617;97961;75556
7727;377;245;218;604;1946;26827;9994;73430
7728;738;177;810;429;1677;10710;27194;497183
7729;201;734;274;451;2691;1430;142948;411866
7730;338;267;125;288;445;21577;110178;6061
7731;417;544;191;1732;9961;21335;68499;100416
7732;378;394;570;1611;466;69004;57469;36778
7733;347;652;326;913;1168;89591;659547;682756
7734;698;547;600;2538;1885;4684;116936;15799
7735;1127;147;291;507;1438;975;89826;251329
7736;425;490;725;493;3955;20565;367892;358400
7737;314;423;654;405;230;16043;139165;216932
7738;658;563;455;1141;133;45804;180065;fail
7739;452;501;649;1710;1267;3103;356619;482008
7740;1074;404;601;196;1083;3672;76714;355290
7741;467;1564;874;220;1890;20601;14287;38859
7742;317;162;518;570;870;68681;49655;103155
7743;406;354;580;423;3651;15679;165024;259982
7744;334;301;745;1437;93;14605;3926;52917
7745;456;914;180;755;1182;7251;65437;723378
7746;312;843;254;833;1184;33249;139001;19143
7747;429;1214;1030;1126;891;32851;10886;69242
7748;553;597;407;1105;291;31168;309;21650
7749;648;398;867;810;2720;45814;90655;450560
7750;224;219;441;2468;2444;4765;13776;57411
7751;988;117;656;780;1237;9697;25850;114023
7752;100;698;235;2374;906;8017;11887;557448
7753;407;534;234;287;1151;1811;23588;114432
7754;392;387;553;800;3078;21881;462636;216944
7755;662;195;545;806;660;2970;35547;119717
7756;680;533;624;3069;3614;18857;361255;250419
7757;571;386;532;413;469;6145;15863;14289
7758;314;209;340;418;1105;52487;16174;47654
7759;503;466;1322;271;1322;28755;313190;111599
7760;274;518;349;433;562;14115;144446;94538
7761;742;1083;848;1541;3297;14785;52380;68466
7762;349;246;633;1125;2163;33009;86507;25033
7763;636;368;929;174;603;54033;154849;50606
7764;1059;314;557;525;2286;54212;528416;49057
7765;283;419;326;324;2415;21668;214207;701407
7766;394;177;669;2084;677;5354;724737;fail
7767;472;915;1074;745;1875;43977;270829;390269
7768;273;408;1643;1681;1453;37343;726634;332917
7769;363;240;439;649;723;4461;70651;93780
7770;199;1083;31;331;957;10253;165400;716841
7771;393;395;259;2565;4212;11985;592820;44623
7772;488;337;265;159;460;12521;72554;266209
7773;470;881;405;1760;3073;17212;298689;177819
7774;956;265;1131;537;976;49444;42625;407589
7775;497;231;705;233;2019;21352;12012;153953
7776;621;535;402;788;707;9309;140781;231398
7777;1162;531;387;219;296;1224;279478;35801
7778;162;434;331;1997;674;2660;44747;265764
7779;390;415;521;330;772;79514;31171;413378
7780;496;868;980;1739;1343;38;172529;fail
7781;367;462;1024;197;414;17795;219896;449926
