;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0
2919;fail;fail;fail;fail;fail;fail;fail;2815;2541;928;1466;29151;fail;86;584;99289;304;201;191;414;801;615;198;324;303;373;307;345;369;312;396;826;700;504;612;1355;414;1075;745;638;314;1196;718;535;691;697;287;530
2920;fail;fail;fail;fail;fail;fail;fail;fail;fail;107;fail;1292;103;fail;4700;5423;7268;23410;575;638;1276;757;572;233;217;433;542;474;427;1345;734;466;949;678;371;606;479;744;694;1694;598;695;777;441;1153;453;336;519
2921;fail;fail;fail;7357;fail;fail;fail;1712;fail;48616;335;5210;fail;5484;1202;4586;2293;1481;126;365;849;909;220;213;381;370;243;689;370;414;486;748;640;772;790;629;383;802;1731;597;301;189;662;532;1072;1065;392;487
2922;fail;fail;fail;13907;fail;64113;fail;fail;1299;fail;fail;1629;55;4839;285;9208;342;139;352;476;2430;4098;789;252;331;533;884;907;371;697;411;687;302;722;573;255;464;1205;541;727;371;816;768;500;754;640;333;351
2923;fail;fail;fail;162;fail;fail;fail;258;fail;1451;266;5686;fail;8433;2676;906;4697;1195;593;1898;1700;1108;102;428;535;323;545;1235;404;166;219;572;774;647;252;558;432;578;1727;695;353;534;947;501;2685;1222;708;820
2924;fail;fail;1681;fail;fail;11781;fail;505;fail;fail;fail;fail;48;521;4713;3768;115;5447;240;144;1385;1485;313;68;fail;568;1494;1336;317;372;756;112;1202;51;1340;798;569;305;1338;2132;608;760;691;288;576;478;780;706
2925;fail;fail;fail;932;fail;fail;91;fail;35849;174;fail;325;fail;3638;4085;36688;3826;187;527;267;1466;456;267;631;774;1144;799;1181;654;1060;269;441;767;1069;412;351;149;1541;1660;610;709;517;201;764;981;1783;508;626
2926;fail;fail;fail;fail;5729;fail;fail;fail;fail;412;fail;3909;fail;fail;490;280;6745;9361;899;649;1508;1400;1563;540;477;422;2149;1880;758;416;330;316;488;756;675;414;303;846;403;866;249;1067;796;805;1111;1294;723;702
2927;fail;fail;fail;fail;fail;fail;fail;fail;20047;380;1327;2576;fail;2266;1135;2099;17430;438;416;408;422;341;359;515;410;1008;116;868;367;349;285;515;908;1610;301;756;416;222;184;1234;728;458;532;456;386;889;436;711
2928;fail;129;1698;fail;fail;53394;fail;fail;6211;545;1818;3926;fail;fail;fail;4252;1637;1375;453;673;382;1425;312;237;441;243;651;204;309;806;123;309;1134;1355;1630;678;338;711;1452;787;524;250;397;697;863;1076;560;407
2929;fail;fail;fail;fail;78246;18297;fail;fail;fail;fail;fail;fail;110;992;433;1021;490;5007;428;604;484;519;484;978;332;386;612;1110;295;295;453;363;781;365;674;428;322;773;1462;932;57;552;598;627;719;836;959;1597
2930;fail;fail;fail;fail;fail;fail;fail;fail;fail;995;fail;6734;240;1366;369;fail;3884;1530;fail;302;906;837;359;483;333;302;444;492;360;386;307;406;1060;1615;922;389;485;436;272;449;512;392;241;844;181;245;900;731
2931;fail;fail;fail;fail;fail;fail;fail;fail;fail;10517;fail;fail;fail;fail;fail;3689;470;269;409;254;763;607;133;152;444;856;788;2061;1024;251;234;618;905;561;962;1146;371;619;523;636;348;508;641;477;764;2833;797;1156
2932;fail;fail;fail;fail;fail;fail;fail;fail;1025;1677;293;fail;fail;11887;10905;331;969;567;271;430;728;2387;470;576;261;325;399;1057;542;473;381;356;576;362;492;299;302;183;509;752;495;601;794;591;1369;754;1006;487
2933;fail;fail;fail;fail;60657;fail;fail;100;fail;2074;170;fail;fail;4527;19087;11485;175;504;381;188;692;423;159;208;302;448;1728;1388;888;408;629;343;2345;485;764;733;667;831;431;1624;210;105;659;776;621;710;881;467
2934;fail;fail;585;2154;95441;69233;fail;1258;fail;fail;1069;6267;fail;592;441;1124;726;9386;65;695;2353;1407;235;291;514;287;1106;1113;1208;687;148;831;631;628;196;749;431;849;623;859;343;461;755;823;1232;1070;800;843
2935;fail;fail;6871;8121;97588;720;fail;fail;fail;50199;23614;38886;690;557;9753;307;127;1151;288;450;659;921;330;1039;292;296;1104;428;667;1103;450;448;2125;1023;598;238;181;637;641;507;710;330;555;200;409;208;1026;862
2936;fail;fail;fail;43413;fail;fail;fail;fail;201;3626;7878;68364;fail;4752;23013;fail;346;3621;821;876;1024;1588;799;1069;249;298;539;1167;301;209;859;644;988;613;698;892;509;969;853;826;1195;791;626;488;818;1325;501;467
2937;fail;fail;fail;fail;fail;fail;fail;8661;106;1550;2058;53372;169;826;728;297;30471;11734;432;457;982;4503;442;614;395;489;910;585;309;473;459;468;199;296;196;593;531;354;485;636;723;321;649;660;536;445;402;480
2938;fail;fail;fail;fail;100;11922;fail;fail;19623;10705;1128;fail;fail;2654;10530;1654;1396;1097;337;1132;925;3110;161;1121;258;818;395;864;364;769;116;541;440;1509;524;885;377;999;276;1103;536;175;646;681;1503;1187;194;529
2939;fail;fail;fail;fail;fail;91242;fail;90;43703;43659;35624;fail;fail;372;fail;10764;684;13765;493;1375;690;2220;238;237;821;665;358;2335;2735;372;561;425;420;557;648;512;1113;1088;1083;268;749;189;332;383;909;1696;869;1084
2940;fail;fail;fail;fail;fail;1276;fail;4327;74939;fail;fail;6496;fail;273;7332;1363;98472;12494;480;344;859;446;388;303;452;485;401;2119;1158;966;1049;398;674;1289;460;174;153;317;883;542;535;552;297;1046;1075;1510;731;325
2941;fail;fail;fail;fail;fail;9885;fail;61;21415;87;338;2503;fail;493;2251;70447;4527;675;407;551;342;1457;256;757;248;241;429;260;1101;744;330;292;781;1006;476;475;564;1471;1037;2051;604;448;433;502;3104;837;852;888
2942;fail;fail;3511;fail;3875;2483;fail;fail;7277;fail;15434;fail;fail;5118;469;9993;12110;243;145;619;487;816;784;802;254;382;307;540;1192;309;348;502;800;399;469;654;462;958;1761;781;623;630;574;301;1723;1883;470;847
2943;fail;fail;fail;81986;67417;fail;fail;fail;93802;4818;fail;87292;fail;727;140;607;76;6232;351;834;811;311;544;333;607;833;1638;581;350;647;378;824;627;763;645;578;371;422;1304;613;529;520;510;469;973;1285;552;501
2944;fail;fail;fail;2724;3260;1321;fail;fail;fail;fail;fail;fail;fail;11681;1401;7108;337;661;650;676;334;4791;241;324;243;693;325;818;711;540;611;631;841;833;318;977;205;617;255;823;857;362;337;712;911;859;448;961
2945;fail;fail;76219;fail;fail;fail;fail;2098;6317;1944;fail;fail;fail;3203;24428;3251;16360;258;510;385;817;846;1011;1436;168;308;726;334;453;759;352;383;835;1131;1007;340;445;486;802;1737;423;291;552;548;609;1118;392;612
2946;fail;fail;fail;40560;54570;fail;fail;fail;fail;fail;fail;fail;fail;fail;512;529;fail;36123;143;641;1166;1050;477;762;284;626;1650;709;876;826;739;352;381;1016;774;529;200;174;1124;488;167;684;913;1043;438;2217;815;739
2947;fail;fail;fail;fail;56204;fail;fail;fail;fail;48179;fail;fail;fail;1271;4072;7434;361;882;363;309;612;4801;997;991;164;453;1157;432;503;143;266;421;1594;1253;343;754;505;1423;1534;202;506;452;1112;1187;573;825;390;799
2948;fail;fail;fail;fail;fail;fail;fail;574;7994;4979;fail;40417;fail;6615;16462;83509;fail;21202;384;313;614;151;341;791;641;164;425;108;477;449;423;392;674;287;335;417;348;675;981;1181;840;636;353;351;1242;630;844;368
2949;fail;fail;fail;fail;fail;fail;fail;308;57849;6420;63251;2425;181;213;528;408;736;88;338;857;2741;585;875;1199;879;259;1383;990;140;611;464;376;775;980;845;861;616;407;1184;460;411;308;942;332;1116;1866;1177;1522
2950;fail;fail;fail;fail;fail;fail;fail;4081;48509;fail;1071;fail;180;237;31523;635;6727;31844;274;343;578;1408;542;369;232;878;616;795;245;506;134;229;1824;555;522;204;211;405;606;346;123;319;918;844;880;781;970;459
2951;fail;fail;1344;fail;24532;26584;fail;892;690;2964;fail;6365;fail;fail;fail;fail;494;fail;529;152;916;395;890;415;101;234;638;483;332;426;373;591;606;943;493;230;413;735;1458;884;525;351;235;572;516;1016;988;470
2952;fail;fail;90037;fail;fail;38548;fail;2072;fail;244;5822;4084;fail;588;1459;9052;5934;5347;885;1690;617;637;1096;754;443;285;928;531;477;669;325;224;602;937;774;231;665;550;916;753;508;233;888;415;1127;512;214;492
2953;fail;fail;fail;78462;fail;fail;fail;fail;fail;3342;fail;200;fail;2038;6691;1740;5783;fail;308;1224;107;563;189;440;631;783;822;527;636;596;181;483;435;1290;355;548;271;401;1090;1191;370;677;791;1425;837;855;423;805
2954;fail;fail;fail;fail;fail;fail;fail;fail;fail;29612;417;905;fail;8160;399;1830;286;80683;231;726;1232;966;217;314;1032;502;1181;1210;797;484;409;469;1602;1435;392;1169;323;470;949;1889;599;292;1279;947;719;1365;525;638
2955;fail;fail;fail;fail;fail;23985;fail;fail;fail;fail;fail;fail;fail;fail;1031;1534;890;199;432;597;963;3022;733;132;443;317;611;513;332;591;234;829;571;246;443;345;563;716;242;869;45;486;183;352;526;1116;400;369
2956;fail;fail;fail;fail;fail;fail;fail;fail;fail;5233;133;87046;fail;2214;6862;6057;fail;19281;147;1207;4329;2241;453;369;146;424;636;674;534;418;535;403;610;1124;1022;382;462;852;675;409;586;244;793;768;1545;640;179;263
2957;fail;fail;fail;4012;30094;fail;fail;fail;375;1700;fail;2255;128;832;3582;460;1610;547;111;336;1241;973;99;477;501;1524;934;2528;896;1314;335;307;471;1302;786;798;388;393;658;373;603;368;563;768;1382;1349;776;972
2958;fail;fail;fail;fail;fail;fail;fail;fail;fail;568;fail;fail;fail;659;593;459;13017;2255;337;295;577;534;613;349;149;449;602;420;307;675;291;263;1482;991;658;1000;356;563;1169;749;395;329;463;2254;1715;927;405;465
2959;fail;fail;fail;2056;fail;fail;fail;fail;fail;fail;fail;31869;fail;462;1918;305;13763;6516;305;137;894;475;183;1572;22;350;851;736;436;797;121;727;1575;1270;343;1032;140;577;743;406;350;354;237;535;884;737;973;598
2960;fail;fail;fail;34461;fail;fail;fail;144;179;520;51;225;143;902;3064;4213;5576;791;1134;1120;493;2542;2078;282;236;141;1233;823;249;480;555;681;698;1264;951;505;168;306;78;888;251;78;287;522;1095;637;152;361
2961;fail;fail;fail;fail;fail;fail;164;fail;fail;21476;23093;73295;fail;6636;675;117;837;90;576;262;1705;1038;314;477;223;870;802;1130;838;189;155;277;494;904;431;292;780;317;773;356;734;832;726;784;1481;818;1247;577
2962;fail;fail;fail;81224;fail;17277;fail;3199;409;31588;fail;fail;fail;fail;9674;308;2358;369;824;380;637;871;468;1348;193;355;912;873;929;267;317;1543;1253;1847;545;791;233;709;487;635;162;283;793;776;563;2302;796;488
2963;fail;fail;fail;64648;fail;85778;fail;fail;1475;13609;fail;239;283;10168;8408;fail;fail;5374;769;611;173;1238;235;402;449;573;227;307;289;344;198;427;1949;350;192;947;583;567;452;595;216;533;358;1668;554;1331;762;918
2964;fail;fail;fail;fail;fail;fail;fail;fail;174;43260;88;205;fail;5185;3193;4660;fail;1280;470;166;280;589;518;788;436;765;2385;867;559;356;381;269;664;930;470;1120;524;212;646;1153;485;1106;388;244;1589;273;685;881
2965;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;188;778;581;1176;2063;720;642;687;765;587;492;316;581;572;1089;1329;397;502;548;352;763;1048;393;319;235;387;1407;1508;359;388;1054;515;842;548;623;717
2966;fail;fail;fail;45803;fail;fail;fail;fail;fail;21069;fail;84741;49;860;1415;1092;209;567;fail;416;337;1905;710;529;145;421;605;1282;71;614;390;429;1217;559;515;369;753;607;2428;2058;934;371;704;454;626;1296;697;226
2967;fail;71;fail;fail;8502;38403;fail;fail;fail;38691;382;11413;fail;13922;13894;8246;452;11350;172;875;700;791;1327;356;662;1456;769;872;211;182;354;306;741;1496;361;266;754;634;1525;764;615;680;777;236;1297;1107;204;468
2968;fail;fail;61640;219;49210;12574;fail;2643;1422;25427;525;4315;fail;fail;3017;1496;7604;10989;611;1709;1599;1650;429;159;596;368;581;623;624;363;447;212;1041;552;898;462;471;508;690;320;1065;399;336;896;1335;227;908;705
2969;fail;fail;247;fail;2403;fail;fail;fail;fail;3660;70484;fail;fail;600;16455;464;fail;1037;162;233;717;5421;1537;585;397;468;776;575;289;843;451;601;998;744;659;269;337;1565;1167;444;880;710;432;744;588;1054;830;528
2970;fail;fail;68658;fail;633;fail;fail;5859;fail;1166;96754;5692;fail;3466;24683;34172;723;4226;258;796;302;569;1566;284;281;735;1494;731;445;512;267;1438;922;824;1161;1238;490;359;1830;840;225;506;1157;1060;1738;801;735;477
2971;fail;fail;fail;fail;fail;29706;fail;fail;1918;5324;fail;fail;fail;fail;10584;22934;fail;2687;535;1670;1182;1099;330;416;232;659;813;754;386;217;380;826;992;968;468;490;489;770;667;1077;452;326;620;1217;630;1117;373;715
2972;fail;fail;fail;fail;fail;fail;fail;fail;15079;2036;1904;fail;fail;470;2159;2859;39889;3333;611;590;462;944;660;302;566;442;487;434;542;266;733;300;934;348;442;395;423;893;993;1123;681;539;572;532;877;3265;580;750
2973;fail;1603;fail;3501;fail;14878;fail;fail;fail;fail;5419;2064;fail;7383;7975;400;408;fail;248;8414;29637;1621;3301;14859;111;851;1439;143;530;520;316;540;908;490;303;285;309;581;740;907;264;677;650;384;439;342;644;604
2974;fail;fail;fail;fail;fail;fail;fail;538;4339;33370;fail;2141;fail;591;9372;1281;9959;1160;342;1869;1089;1019;488;309;249;242;779;425;88;996;332;338;764;675;494;559;416;446;994;734;774;634;662;604;572;472;614;280
2975;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;360;15467;166;1617;17075;21385;934;56904;206;2082;1104;586;188;297;397;914;1029;374;426;379;483;699;1048;955;642;419;715;724;1596;667;939;612;695;1059;942;2088;914;767
2976;fail;fail;fail;fail;fail;fail;fail;638;4439;6154;1735;233;81;409;28954;1345;6284;772;54;96;1023;1040;158;661;540;581;603;653;554;3433;321;1252;143;592;351;482;220;641;734;1674;352;465;1151;964;1499;2109;244;940
2977;fail;fail;fail;fail;fail;fail;fail;52;2362;8894;4044;1931;75;64;6221;7931;5992;22173;184;404;794;710;315;369;290;196;364;567;471;761;492;494;2298;222;263;725;291;352;715;355;621;587;757;638;2179;364;1239;245
2978;fail;fail;fail;fail;fail;fail;72;fail;99113;58337;fail;4614;fail;fail;8800;9794;7045;22521;481;240;835;1369;375;529;285;594;1426;710;483;207;213;230;402;605;980;1984;663;838;1466;798;210;398;509;820;809;523;479;706
2979;fail;fail;fail;fail;fail;fail;fail;1819;fail;901;fail;91703;fail;11985;fail;416;fail;10118;454;378;2988;1261;255;521;302;455;847;2196;528;453;365;483;426;669;1162;664;436;1274;513;728;284;652;681;567;1255;499;616;694
2980;fail;fail;fail;fail;2289;fail;fail;fail;fail;fail;fail;fail;fail;325;2915;19699;914;3784;256;172;1289;1299;324;472;382;1462;1051;806;630;176;200;735;906;1454;437;1008;496;287;1792;1882;602;502;564;733;692;764;530;478
2981;fail;fail;fail;fail;fail;92068;fail;fail;2641;1202;22449;2763;140;340;649;516;130;5544;550;211;223;194;474;429;303;361;458;237;509;693;459;1250;848;912;609;299;486;768;566;716;663;257;342;293;792;1027;615;165
2982;fail;fail;fail;fail;fail;53122;fail;6939;fail;fail;fail;fail;fail;176;6070;405;19776;106;393;353;1153;1009;805;1439;419;396;818;454;1146;298;392;138;322;902;481;357;413;421;689;1576;1078;223;317;798;1403;2518;1048;866
2983;fail;fail;17822;fail;fail;fail;fail;fail;36243;fail;593;fail;fail;1071;44722;fail;fail;456;300;469;1115;773;375;1025;391;264;1042;713;457;275;476;185;821;1391;596;217;445;249;1048;796;302;400;708;600;1614;1701;609;968
2984;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;3715;309;35448;193;310;169;228;231;1499;825;2264;2005;475;347;366;495;1277;449;505;207;747;604;2206;557;886;83;612;575;1664;342;274;596;348;885;1315;971;969
2985;fail;fail;fail;fail;242;51554;fail;141;67298;6361;25707;fail;fail;8641;fail;fail;479;66308;536;643;371;848;692;1459;266;369;1022;1143;1528;1177;420;309;315;1028;316;719;266;545;636;663;406;557;301;712;467;2428;556;699
2986;73;fail;fail;15041;fail;11989;fail;fail;fail;fail;5655;fail;140;492;fail;1868;62886;570;371;513;883;843;660;608;262;209;1418;1660;301;842;224;797;849;909;564;336;256;613;252;1236;293;520;777;1162;872;751;367;482
2987;fail;fail;fail;fail;fail;1159;fail;3339;116;29945;83749;20955;fail;1580;790;3719;175;43509;159;973;531;943;370;722;896;582;1599;777;305;846;403;126;778;877;412;1141;552;602;686;452;135;495;558;494;943;452;537;99
2988;fail;fail;fail;fail;fail;fail;fail;fail;fail;2096;1767;74358;149;fail;fail;2217;fail;23139;371;446;749;468;323;491;551;738;881;1017;493;718;253;754;322;1082;472;576;536;268;962;849;697;351;263;299;1372;1588;833;891
2989;fail;fail;fail;fail;fail;fail;fail;fail;696;6318;fail;7936;fail;7649;2658;fail;fail;124;80;738;2152;1211;848;192;302;190;633;1296;649;783;381;492;542;864;488;500;344;345;309;682;647;387;674;1604;1838;772;903;666
2990;fail;fail;fail;fail;fail;fail;fail;fail;fail;9684;fail;3791;123;212;777;1026;76;656;651;465;1226;872;254;583;327;927;679;1607;263;1298;205;852;833;1074;685;290;376;1284;851;619;560;219;270;689;1348;460;809;712
2991;fail;fail;22306;fail;54806;13723;fail;fail;50399;5788;531;134;397;202;1116;1863;369;673;403;521;595;1522;724;711;404;1254;604;715;1303;380;631;711;828;1055;481;837;518;389;1015;409;230;429;742;399;743;861;502;1126
2992;fail;fail;fail;6530;fail;4704;fail;529;1669;2174;fail;fail;fail;1163;1474;1469;fail;1628;689;164;512;1463;466;262;977;993;1961;471;388;610;227;371;720;473;560;468;431;300;438;736;365;397;562;521;1231;1031;269;455
2993;fail;fail;fail;37770;fail;fail;fail;812;2048;1245;29118;2062;fail;459;22937;1468;7111;7368;720;477;1918;764;813;909;113;464;688;830;450;343;438;223;369;762;804;327;345;625;555;1669;403;605;846;417;918;346;331;546
2994;fail;fail;fail;1369;fail;20228;fail;fail;765;2988;80699;fail;fail;4022;3747;811;680;10954;151;607;923;1150;385;126;296;818;735;343;677;255;337;508;2056;664;358;727;269;614;1156;675;547;735;666;760;1058;1996;611;1148
2995;fail;fail;fail;fail;fail;fail;fail;fail;202;1979;fail;1471;345;25565;319;292;334;2844;296;926;1606;957;293;477;846;274;609;479;506;446;440;771;733;634;270;376;947;123;1078;996;343;917;640;230;699;466;142;298
2996;fail;fail;fail;fail;fail;fail;fail;fail;553;833;34913;1379;fail;7341;98;717;554;fail;297;355;563;1861;1551;507;199;735;904;1593;612;777;833;1661;530;1319;784;955;223;615;855;131;428;399;855;603;1183;1586;821;433
2997;fail;fail;fail;59142;1060;72482;fail;fail;fail;30243;fail;66141;fail;fail;fail;898;3458;1564;593;632;202;572;235;132;405;639;1063;932;257;450;363;1773;342;1258;668;753;960;607;1257;2397;668;257;732;1642;2105;633;905;3228
2998;fail;fail;fail;fail;fail;fail;120;fail;170;fail;37932;159;fail;23890;1625;1965;13706;2509;155;277;843;1277;150;329;228;1003;376;1495;665;754;285;935;360;778;644;616;346;323;456;555;601;324;323;369;1794;1625;435;958
2999;fail;fail;fail;fail;fail;fail;fail;371;fail;77531;1182;fail;fail;2688;2929;38114;39629;1792;338;1658;675;628;358;377;414;359;133;886;218;559;546;624;1103;489;609;468;575;253;850;1328;177;486;358;1163;648;505;579;540
3000;fail;fail;fail;fail;fail;98069;fail;fail;fail;fail;fail;fail;fail;337;803;304;3859;1920;378;264;1792;1340;208;434;495;384;216;455;332;577;489;1845;975;2405;548;1015;364;700;539;305;457;154;303;835;1639;1430;866;238
3001;fail;fail;fail;fail;fail;fail;fail;fail;fail;44262;55260;fail;136;1578;859;834;449;18550;202;916;1024;238;189;263;140;549;661;1563;390;764;872;971;749;1234;318;413;554;741;747;188;513;457;845;570;1207;1502;598;903
3002;fail;fail;23083;fail;fail;fail;fail;fail;fail;fail;6558;31507;361;1681;3387;236;500;183;274;308;1040;1153;570;284;594;562;379;1794;234;563;1075;767;1329;2172;534;327;667;1023;297;2041;717;230;433;395;692;1995;1050;1044
3003;fail;fail;fail;fail;2478;fail;fail;253;24486;5702;81890;10710;fail;8482;978;4832;1072;11095;401;168;1181;1451;722;1133;485;462;442;956;322;579;238;395;1337;1465;599;346;470;399;627;946;462;300;704;256;1254;1190;684;223
3004;fail;fail;fail;fail;fail;fail;fail;1450;65239;59128;1783;fail;301;234;752;1211;3741;23679;292;673;323;545;292;732;367;453;313;690;493;353;132;980;397;769;557;345;571;1167;514;556;473;382;366;1170;590;698;339;663
3005;fail;fail;fail;fail;fail;fail;fail;2500;fail;fail;52505;fail;fail;384;562;5331;1673;241;495;537;649;1717;352;604;146;580;857;771;690;2233;850;279;1298;293;719;1299;511;353;1004;1389;545;684;324;834;1513;1841;547;907
3006;fail;43;fail;586;fail;16931;fail;1841;4436;8190;66129;251;fail;1626;247;1384;fail;1640;333;388;1740;299;157;494;603;251;277;562;373;240;556;451;390;990;541;318;823;199;550;679;177;710;454;270;1791;1959;1004;763
3007;fail;fail;fail;31637;fail;fail;fail;fail;8135;2814;44841;3485;fail;669;5656;8103;366;18785;171;782;987;819;258;247;575;566;2071;1358;1067;502;392;681;947;890;528;884;519;386;598;837;653;538;393;669;1741;935;838;961
3008;fail;fail;fail;fail;fail;fail;fail;278;298;122;fail;347;fail;737;11702;388;1661;119;271;229;424;1119;120;108;564;599;102;320;1333;253;109;754;1246;474;525;331;365;789;1495;963;336;945;239;829;911;1417;563;1153
3009;fail;fail;fail;fail;fail;fail;fail;fail;1800;40170;7981;fail;fail;3160;fail;5823;256;278;474;1824;5176;1106;796;868;291;439;417;1671;619;639;642;1029;289;676;371;383;286;282;410;226;388;660;283;141;467;1539;711;682
