;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
678;397;3509;13715;52002;361;713;1632
679;529;534;5408;67994;444;353;584
680;71;3800;21080;475142;689;1134;1254
681;556;1662;6644;24974;887;414;273
682;496;3079;3443;70121;424;288;1134
683;100;7735;3047;39837;557;556;1629
684;545;1187;20068;16836;413;740;943
685;263;1078;15374;51715;664;468;945
686;371;6734;14674;9249;446;712;791
687;489;937;530;17857;713;620;1471
688;579;3857;19952;89840;674;655;613
689;391;2198;11026;104720;680;970;521
690;591;1061;13717;23142;606;845;1303
691;414;2929;8301;50578;306;467;641
692;726;673;9793;48964;453;2276;2217
693;411;3580;19924;77992;507;1057;1426
694;76;1998;11005;9325;257;541;1670
695;399;1668;1583;76057;272;956;436
696;402;3956;2333;2432;1553;1110;1436
697;785;1150;16722;120036;431;945;623
698;470;337;5309;1927;362;402;604
699;468;1871;5148;24044;551;800;939
700;450;1481;7206;41497;92;460;383
701;640;2191;12728;15587;216;227;853
702;369;4318;24785;42829;1308;653;1058
