;EA;EA2;EA3;EA4;EA5;EA10
6508;2210;1047;3132;1314;1747;36730
6509;146;642;1826;1127;3247;39312
6510;710;1313;1581;2027;1989;192010
6511;1166;1545;809;13981;3925;19787
6512;1309;1416;856;1475;6493;116707
6513;315;429;749;2173;5021;66652
6514;724;561;424;1603;3686;166041
6515;1367;1429;1194;4009;5707;203423
6516;313;380;1387;1353;1658;16360
6517;562;1270;5232;5078;6983;4635
6518;436;1137;1792;2087;3733;21179
6519;463;1473;3326;1907;2679;254340
6520;1198;1899;1052;1707;6084;262976
6521;730;681;1559;1247;1773;16195
6522;2101;485;778;1126;5342;102561
6523;837;349;2460;93;10816;50842
6524;674;821;988;2801;2676;37907
6525;327;538;1858;2158;652;17132
6526;500;1559;2962;4378;6721;23109
6527;1782;1503;1359;468;14149;90993
6528;544;1076;1977;2790;4325;103046
6529;550;669;687;2706;5212;155296
6530;747;546;963;2916;3459;4002
6531;655;695;691;537;8375;14692
6532;713;1304;3169;1917;1380;320962
6533;371;633;1894;1056;6367;30806
6534;721;349;1087;3215;3206;102407
6535;941;152;3332;2192;3833;132366
6536;1116;983;800;792;3050;107458
6537;659;312;955;1225;4521;23065
6538;532;426;2045;4532;3625;52617
6539;912;588;1060;1920;6278;55326
6540;780;2056;1477;8064;1068;131206
6541;836;555;3036;2873;7447;192246
6542;501;1082;361;3097;3139;90461
6543;216;254;780;4352;1031;31785
6544;587;1255;1104;1724;3386;45949
6545;713;1029;2968;3227;3765;27914
6546;731;1123;1030;3261;10105;38717
6547;1482;612;830;1652;9467;439369
6548;428;611;4048;1172;2502;2252
6549;1069;703;2420;927;1081;88583
6550;604;545;1289;5542;503;74431
6551;522;629;599;600;2640;32969
6552;1090;1046;625;1822;1073;22324
6553;2784;549;1713;2386;7940;23796
6554;959;1038;941;1379;3800;23884
6555;942;1066;997;1869;989;25091
6556;532;200;1796;2179;6330;179659
6557;550;1160;2873;139;5167;6630
6558;1454;1299;1508;1718;3927;131133
6559;591;1140;613;771;2606;54407
6560;1294;527;2213;2548;4147;58214
6561;1876;756;3547;3866;3642;114463
6562;928;479;2674;2044;5616;7741
6563;368;1105;428;3249;8484;43244
6564;1444;1173;257;2838;2617;217443
6565;155;712;2425;1505;8824;87929
6566;1423;591;2377;1268;3902;62219
6567;583;2376;1411;840;2927;72937
6568;540;1008;2478;4475;1107;42845
6569;566;563;1892;2388;5210;26292
6570;483;1782;2903;1012;2908;71905
6571;1304;878;2238;2543;5266;136464
6572;1173;761;1079;157;5699;111697
6573;1403;1498;1368;3147;14603;410833
6574;797;421;1270;696;2893;78622
6575;774;470;604;2034;1961;207253
6576;1169;1067;1472;1108;1119;35207
6577;957;434;907;2815;2391;50609
6578;953;831;622;3342;7151;282212
6579;2110;224;721;1345;6391;3625
6580;641;875;1264;3101;11453;143971
6581;959;1042;2225;1619;5886;49913
6582;1024;509;1602;860;7986;34927
6583;1114;620;937;2092;728;81619
6584;822;1215;1851;4435;10098;14932
6585;1379;1228;1754;1508;2778;103752
6586;690;472;742;2386;1314;27020
6587;902;1590;502;4695;2865;655366
6588;912;801;692;3085;2714;48489
6589;892;674;290;1406;2927;70813
6590;1859;862;1666;151;209;143075
6591;824;665;405;2498;4133;37179
6592;644;976;1635;1360;1342;191076
6593;551;2498;1632;3040;1535;305819
6594;841;1488;1216;4485;1763;53824
6595;1213;631;1282;993;3471;38237
6596;796;1477;2102;2459;5034;1936
6597;537;1890;641;1330;5071;88082
6598;669;2137;2255;2271;6740;48259
6599;697;931;1032;2464;3655;54517
6600;930;1450;1760;1557;5855;69321
6601;964;658;1494;899;1935;7529
6602;406;804;430;1162;3749;83101
6603;360;1348;387;849;5148;18979
6604;1099;1590;2112;859;5554;65018
6605;1417;2217;773;4049;1516;88157
6606;502;1866;1209;2996;4601;185389
6607;947;733;239;3786;8451;1701
6608;648;1044;5379;4511;5838;78932
6609;793;1393;1994;1249;5031;20058
6610;1182;954;2447;4484;5965;152346
6611;963;2229;1181;911;6982;28845
6612;746;721;897;1919;10617;161652
6613;1350;352;1791;3047;9693;50761
6614;1389;973;863;559;2657;118596
6615;1274;1453;1106;3033;10744;51400
6616;498;748;689;2700;5407;19584
6617;586;1275;276;1342;6498;169982
6618;1162;1138;3816;3052;7192;175591
6619;1136;992;2014;2701;3638;42656
6620;168;1319;948;2768;4101;11968
6621;707;1715;1450;5256;9555;60289
6622;980;571;847;1608;3018;28100
6623;366;1162;627;843;3637;76069
6624;1248;1050;4522;4457;2883;148368
6625;591;609;1891;3260;6584;148748
6626;1557;723;820;3034;15794;58134
6627;1022;772;1176;760;3159;29034
6628;649;375;2166;4528;3139;36061
6629;1357;1159;1853;9051;3245;95458
6630;313;422;3168;5873;1779;109075
6631;708;811;1930;264;4979;215627
6632;926;769;1209;7766;3692;18807
6633;609;303;3394;3148;2993;42271
6634;723;834;1007;1357;10410;56258
6635;357;1866;1438;3493;5912;92374
6636;842;1975;1178;441;3890;177405
6637;1148;1220;273;1662;4865;4042
6638;1125;935;101;2188;5830;10348
6639;250;1107;1293;5916;3018;306615
6640;1018;1071;688;1102;3853;83125
6641;239;1031;2011;824;4490;47617
6642;391;1611;4459;1973;4178;37023
6643;793;961;855;3692;15817;176245
6644;558;1055;242;1985;2954;207231
6645;790;860;2724;1474;4473;131955
6646;649;1027;260;3522;3237;112525
6647;888;637;837;2816;2293;61503
6648;230;455;2421;2263;365;35092
6649;722;704;1179;4455;9080;3625
6650;673;660;2755;2672;1754;34814
6651;1045;543;883;2671;2465;6373
6652;1067;995;2468;3274;1025;20321
6653;763;921;432;7555;3671;71644
6654;1263;992;730;848;4287;36625
6655;861;1554;2101;4110;1361;204732
6656;814;741;1422;1130;2765;44570
6657;751;1749;1196;1029;5787;35718
6658;1015;1766;1121;1921;4640;148874
6659;1021;2456;3479;800;2801;8068
6660;1377;1115;2920;2366;2183;98777
6661;1239;851;1787;2146;3456;126838
6662;1241;1092;2953;4380;4194;80198
6663;1878;1743;1185;5548;727;104254
6664;1481;695;1042;3173;1227;136257
6665;659;934;846;6981;3388;146224
6666;911;345;1043;2306;9343;855
6667;1370;378;1139;5358;8870;98571
6668;862;649;1237;1833;6791;24792
6669;1083;1110;1477;1784;2507;66877
6670;796;983;1042;1591;1367;21412
6671;643;1351;972;1000;2971;240461
6672;313;2718;1940;2616;12610;13942
6673;539;861;2454;3358;1561;1164
6674;1303;1144;1109;2007;1629;15424
6675;512;543;1080;3261;5252;84666
6676;524;498;2328;1390;652;113751
6677;1430;955;802;2214;732;16210
6678;800;277;2373;1209;1527;75733
6679;525;426;2761;3489;3201;34962
6680;1315;511;847;1777;6741;61299
6681;809;1984;2759;2073;1953;95784
6682;1393;728;1993;2280;16799;272540
6683;907;1441;3573;897;2666;26502
6684;685;1083;311;727;2655;118505
6685;887;559;1066;1642;2533;13034
6686;857;688;1983;1269;1319;64250
6687;117;2258;1599;2034;6585;60490
6688;443;602;866;4119;6259;67259
6689;1418;808;816;3295;6881;19619
6690;1082;2105;412;3282;2301;41734
6691;926;735;986;1833;16939;348186
6692;1278;1023;1802;2838;2972;26711
6693;412;1928;3922;1387;7848;34130
6694;783;1812;8312;1275;6163;18985
6695;975;833;984;6147;5883;448875
6696;534;1378;1092;1487;3776;36006
6697;331;846;1107;3507;5267;226190
6698;289;823;2090;1444;6512;58475
6699;957;768;3583;1473;7441;127906
6700;725;694;1341;917;6621;437116
6701;959;1356;1444;2035;8551;152126
6702;711;1364;1051;2901;3864;68328
6703;559;376;1279;4959;3349;15623
6704;1065;166;1981;1058;2453;50377
6705;536;470;290;1565;6923;78977
6706;750;1257;943;5326;1417;267143
6707;1509;382;1816;1879;4458;31215
6708;1437;692;957;1304;2558;101469
6709;814;1379;913;2590;2046;16502
6710;497;1228;2183;1140;3654;40758
6711;759;941;997;1183;2700;152264
6712;974;833;978;2204;3387;44151
6713;996;2013;1001;5238;5634;135957
6714;1502;1806;536;358;4306;145968
6715;902;724;1548;1177;2233;146689
6716;833;3243;1341;2425;3579;147315
6717;457;1137;2554;4934;7043;25111
6718;707;447;966;4472;564;22549
6719;1002;414;2193;2161;1689;82872
6720;994;569;117;4067;904;467237
6721;1815;794;1718;4601;2295;187066
6722;664;240;1823;1898;6510;9591
6723;573;400;1349;1546;1715;67353
6724;328;590;1684;4255;2575;34086
6725;266;359;860;2433;5120;18628
6726;417;2050;3677;2319;1552;137701
6727;452;1134;2084;2201;8250;28195
6728;418;1557;2167;3651;10474;7902
6729;1286;829;1748;1967;6995;77230
6730;1141;1276;1539;1347;1525;26230
6731;948;576;703;663;2564;28230
6732;754;1140;810;1032;4189;48386
6733;652;348;1037;2352;12349;135952
6734;455;2224;1322;4700;3705;6731
6735;575;513;2177;1557;3701;70198
6736;1124;490;1153;4631;2045;6085
6737;1202;654;1025;4281;5298;2682
6738;187;94;1397;1812;9589;81275
6739;1239;2096;805;5683;6009;189118
6740;580;1619;2084;3423;2328;41123
6741;952;1063;2101;3429;6840;76301
6742;1162;2648;5032;9400;4502;85475
6743;481;239;1609;2415;504;189490
6744;324;1997;2029;3826;2717;239459
6745;538;744;917;1327;3717;4840
6746;878;1388;291;2589;3067;11758
6747;711;1549;3805;497;8846;5931
6748;1895;296;2750;2363;9021;20787
6749;1564;1291;930;2222;3472;419728
6750;1396;1080;1495;1882;10269;143007
6751;790;631;1783;2560;1072;45976
6752;1834;374;1008;695;8817;114370
6753;1256;1674;4995;2921;7519;26865
6754;1176;562;1427;2400;1402;24875
6755;416;2631;2451;1129;4176;275768
6756;787;1264;474;2272;4180;23881
6757;1571;461;762;3107;9796;46004
6758;177;905;1782;2514;3546;16533
6759;522;986;1329;3769;9031;112179
6760;1294;1146;1236;1913;780;27803
6761;832;2423;4503;1332;9511;130283
6762;696;295;1385;1223;7711;49324
6763;270;867;1638;600;2771;40362
6764;1298;1418;747;2596;15968;46637
6765;630;856;596;4161;1509;11932
6766;965;1230;1750;1545;3616;29690
6767;1085;1962;1768;5160;8628;142486
6768;585;1538;3776;3413;9323;32486
6769;1085;246;1191;5770;3914;6896
6770;1250;634;2496;2987;506;40445
6771;1116;493;915;2419;7541;34129
6772;366;951;1747;1424;10113;140874
6773;455;806;1634;1508;5316;12673
6774;940;70;1569;1302;4925;77145
6775;374;896;921;2446;1551;51234
6776;632;993;1227;1585;5778;31027
6777;1575;694;576;705;1863;262402
6778;534;671;976;3256;18050;11013
6779;320;455;1841;2124;5305;101804
6780;1175;111;1711;1872;4152;27705
6781;1643;1475;1314;1107;4107;23933
6782;569;906;2167;2705;5768;1368
6783;691;779;243;2530;3075;2921
6784;1609;1016;1891;2181;1846;30421
6785;332;182;1353;1439;9267;58493
6786;435;1280;928;1930;736;68426
6787;371;2505;439;3233;5176;37247
6788;970;789;4054;4052;2925;53817
6789;229;203;2601;1210;3501;16833
6790;708;1662;1114;2218;871;68483
6791;996;826;2654;3173;6507;39323
6792;903;835;871;971;4268;218625
6793;950;1795;2146;3276;9199;96112
6794;1956;1981;277;2177;1449;73620
6795;382;1548;1815;2746;10033;131432
6796;843;946;1502;2413;8415;399373
6797;713;317;1900;893;8842;8100
6798;1136;1598;998;2121;8890;79716
6799;662;588;840;3907;3217;67649
6800;960;1877;957;2685;4036;48642
6801;111;1800;483;1753;1409;74050
6802;512;641;1282;3669;1983;162658
6803;370;492;3446;1648;5702;182446
6804;1268;779;771;1547;3764;199263
6805;332;763;2083;485;1127;78796
6806;1274;1033;618;951;3544;213812
6807;829;420;677;1626;5351;8473
6808;1409;612;2118;8843;12217;7319
6809;751;521;1021;5781;3617;49247
6810;777;1059;1397;2770;10993;314069
6811;1900;828;2800;2061;10007;59218
6812;468;781;1595;1047;7526;105821
6813;727;952;651;2296;1382;8522
6814;484;2005;1203;2152;4287;53013
6815;925;1659;2264;3702;8729;303671
6816;1034;1246;737;2503;3338;3848
6817;873;700;1638;1660;5638;32076
6818;1224;813;753;2309;1345;80440
6819;1052;1513;3224;1561;2895;59653
6820;250;761;1830;3442;3273;30227
6821;1711;716;1367;2419;1598;200784
6822;1597;479;1745;1185;5177;330815
6823;796;2099;1174;3219;3703;46018
6824;1155;1529;1343;1241;3705;155465
6825;757;1188;3853;2679;4101;15844
6826;697;978;653;2141;5628;49423
6827;896;728;3164;4010;1705;77896
6828;282;734;494;3262;9992;14995
6829;1290;557;172;1290;3936;19477
6830;768;849;1422;1641;2334;69313
6831;434;767;1339;1393;5705;52991
6832;635;792;935;1972;2222;6740
6833;577;482;1201;4469;17336;123029
6834;322;1807;1940;2016;145;55335
6835;575;710;899;2762;1770;188277
6836;904;934;1626;3861;2607;18850
6837;902;1140;1057;1104;7284;77459
6838;1064;2409;729;5185;4887;30571
6839;586;1055;684;1638;4577;50482
6840;669;1498;940;1293;966;39359
6841;494;997;1360;1929;8748;132413
6842;1270;751;2596;6101;3235;63888
6843;893;1119;784;1370;11034;175505
6844;432;1375;1189;3673;2115;52942
6845;635;971;3743;2818;6695;112499
6846;906;143;2380;1908;4281;263344
6847;818;1751;367;4420;5276;57054
6848;1573;598;718;2055;8183;147529
6849;974;661;3842;999;3105;85740
6850;678;808;836;1126;5256;124652
6851;1406;636;497;1911;4249;232989
6852;559;474;1545;2684;3879;61602
6853;253;690;1353;924;1758;85936
6854;597;2570;3244;2142;1851;43725
6855;1017;912;1958;7221;6413;34410
6856;1940;641;1521;2897;3175;42893
6857;430;1877;808;1768;6499;13941
6858;396;1199;1078;4103;5539;85416
6859;541;1097;1106;1085;3147;17316
6860;727;370;852;3033;1204;50120
6861;294;987;2463;1796;9489;39188
6862;1147;1454;1570;2705;1437;222285
6863;1484;2222;2949;2805;10200;120322
6864;679;601;1415;2334;2163;222945
6865;308;694;2820;1224;7202;121617
6866;1009;1128;2585;8184;1149;403191
6867;1649;581;1111;1972;5091;5252
6868;1106;148;808;2869;6857;23311
6869;1113;933;1759;4090;6808;59447
6870;740;920;3245;2592;3493;36357
6871;698;654;1920;2240;7754;36091
6872;458;1024;666;688;9941;18445
6873;799;1304;1512;1792;3514;766
6874;358;745;2028;4493;4107;1933
6875;1215;1425;1787;2715;6279;128550
6876;641;797;1720;1699;5198;10693
6877;660;131;1399;1567;2872;7410
6878;1161;1833;1438;4953;6687;49415
6879;711;584;1052;2597;10303;24530
6880;1201;1167;1119;1611;5003;83083
6881;1135;1452;4483;1350;5288;43810
6882;855;1807;394;1136;10294;125749
6883;362;961;810;2210;2968;73136
6884;961;508;1691;1246;7587;10585
6885;469;615;1021;763;5499;215830
6886;460;943;1034;503;10319;178498
6887;1419;1171;604;475;3501;47718
6888;857;995;2307;810;1764;122795
6889;309;1186;1950;4388;1423;127830
6890;1087;2426;1921;3877;8655;352
6891;692;1015;990;1450;1701;89949
6892;812;1033;317;1863;1915;46253
6893;645;268;563;1398;1877;52937
6894;786;2256;1128;3939;11518;226049
6895;890;1774;1781;6301;5770;154391
6896;538;699;1090;2947;2739;4753
6897;1192;352;811;2280;3585;58057
6898;641;405;1651;1865;3955;3945
6899;1192;1071;1154;1310;10012;109977
6900;510;350;1257;1422;1888;18506
6901;828;959;2081;194;4082;288873
6902;874;1322;2743;1529;27227;69385
6903;690;517;445;2339;4531;188874
6904;1552;647;272;2461;3979;231327
6905;1050;777;1680;817;2197;8684
6906;375;1657;987;2535;2723;34494
6907;485;1169;1357;1512;6930;37239
6908;647;527;2311;844;5737;80403
6909;711;2950;4157;1439;8823;91083
6910;1197;1857;1381;3210;2315;100980
6911;633;1354;1125;3636;1097;131130
6912;888;954;1760;2937;6703;1359
6913;989;917;1958;2181;5537;182892
6914;822;2016;1379;2089;6012;7492
6915;499;700;341;2240;3537;123697
6916;1880;937;353;2446;5433;36011
6917;4027;2222;493;1486;1975;26746
6918;1146;2061;512;1786;102;684241
6919;397;452;930;1210;2383;117783
6920;612;562;1127;2148;4276;66014
6921;445;295;1067;865;3449;67956
6922;634;201;1341;2089;4574;96175
6923;1282;632;1567;3079;3259;2521
6924;782;1108;2641;645;4602;340223
6925;369;2298;506;3855;903;191270
6926;679;1062;1150;1161;4585;65808
6927;926;464;1568;727;906;121038
6928;356;812;2739;3113;4585;95908
6929;910;1018;1318;978;3003;145768
6930;1286;1057;1064;2286;4828;14724
6931;1090;594;602;1778;2883;87279
6932;574;899;1417;1680;1887;31997
6933;870;812;945;1363;2190;39383
6934;862;1121;1393;1698;3602;48668
6935;1073;1239;1283;2788;2324;179142
6936;2607;1197;826;3112;4028;276020
6937;350;1252;1200;4661;4238;81127
6938;1800;541;2520;1594;8915;23617
6939;892;179;670;2403;3840;88184
6940;698;1502;2101;2875;1822;214465
6941;1024;727;1238;3900;5248;151349
6942;1117;715;316;1550;12146;76395
6943;1491;1345;2350;1947;9588;15101
6944;803;634;1661;3393;7354;186679
6945;349;1120;1325;3014;5654;15578
6946;592;191;2190;2097;2598;29772
6947;774;770;1011;808;5176;35812
6948;822;1538;1625;1716;4084;18114
6949;896;2032;1836;2451;9437;69302
6950;695;633;1439;1032;1278;10869
6951;878;1146;774;2251;5591;14101
6952;755;563;1302;529;12121;317827
6953;1500;2525;887;2946;1906;393345
6954;1005;230;936;1158;4884;4160
6955;811;921;527;956;4257;30380
6956;310;322;6178;2270;6109;38372
6957;640;609;670;559;194;17235
6958;1373;1047;540;2529;3522;25239
6959;871;1228;695;3717;1470;622
6960;634;716;2216;1749;3282;14955
6961;848;694;2640;3450;5134;181533
6962;809;442;1496;3223;1197;6081
6963;667;976;1195;2160;1235;279494
6964;1392;451;1344;3329;8562;339108
6965;931;951;951;3375;5735;8760
6966;486;880;1841;1888;190;14733
6967;1060;516;367;4005;2802;223510
6968;983;299;650;1124;905;75938
6969;858;883;592;12242;2031;7099
6970;373;1352;648;794;4087;161945
6971;1116;1026;981;265;3413;49308
6972;488;532;1382;630;3647;102325
6973;1329;982;1696;5671;11742;201297
6974;731;694;548;1945;8241;60997
6975;301;1372;2010;2267;1037;756
6976;1030;292;1929;3684;719;58231
6977;391;1514;1360;5373;4277;49742
6978;502;1021;2394;1412;1340;72139
6979;450;654;3332;4496;7720;91814
6980;1208;857;668;1450;4740;3792
6981;460;912;114;1666;763;301441
6982;2303;711;617;1691;1807;299050
6983;945;628;374;2385;1422;59021
6984;464;598;614;1588;2201;8885
6985;293;1208;1430;3229;3338;23027
6986;389;877;1709;2089;8138;60414
6987;685;586;996;3866;2818;22152
6988;1868;371;2057;4013;3510;24309
6989;810;1667;1292;4800;3071;7789
6990;812;914;549;896;3738;66831
6991;765;494;506;2948;5104;42450
6992;860;623;1700;2867;2617;24166
6993;890;1374;1208;980;8501;173835
6994;567;1590;2719;3812;4739;79644
6995;810;359;1385;1040;1276;7851
6996;309;1661;659;2109;5735;129515
6997;1096;2856;1460;177;1392;12955
6998;309;762;488;1849;4892;85589
6999;282;618;932;1103;926;69367
7000;730;585;246;1829;2172;28253
7001;280;487;2212;506;3363;21103
7002;688;872;958;965;5394;64339
7003;650;987;754;994;3693;3254
7004;936;381;1275;2235;4164;77703
7005;1349;544;568;1008;3401;89053
7006;596;269;1863;4847;4008;119991
7007;737;942;526;2081;5004;33777
7008;625;1288;1737;1187;3098;26277
7009;980;496;1527;1111;6941;93960
7010;836;635;2516;3477;4300;65262
7011;4201;579;2193;1845;4210;56538
7012;893;691;695;2833;7573;127335
7013;1163;660;382;1762;5577;9569
7014;797;953;1307;2444;5135;132078
7015;604;1664;1455;707;3846;49573
7016;1073;560;1115;6719;4286;243242
7017;775;1220;2768;1401;7221;41785
7018;816;541;2305;1679;30863;218248
7019;1268;980;2087;2979;1955;6735
7020;1334;1566;3334;3332;5828;28677
7021;514;2272;1629;1872;3991;56574
7022;750;557;778;1179;8486;12208
7023;593;612;353;2431;3052;3456
7024;605;3449;1676;1144;3571;30618
7025;1021;597;1157;1751;4768;182254
7026;1138;1906;1858;2552;7094;31650
7027;505;525;1886;861;11996;67980
7028;753;1545;1307;3261;2615;47871
7029;645;827;1021;1098;5993;60828
7030;734;1030;667;1534;6138;43726
7031;1382;634;1464;6404;3228;4079
7032;311;798;223;2828;3915;6895
7033;492;1076;429;2158;3176;18686
7034;290;713;1197;4770;5436;78078
7035;452;690;872;2305;2691;8834
7036;493;1110;2912;8856;7764;141634
7037;239;258;322;2270;4828;102485
7038;635;601;3179;5888;6808;68481
7039;1593;797;1138;2830;4260;157776
7040;563;617;996;1220;6750;81152
7041;2004;1798;2806;675;4739;195385
7042;1253;401;1540;1335;6592;54175
7043;1360;720;1578;4467;4768;117918
7044;582;570;2170;1595;1247;52922
7045;2339;1591;1185;3203;1871;32634
7046;753;794;1412;3536;5185;122378
7047;1213;751;840;3375;7834;24636
7048;731;1392;693;4207;8433;59674
7049;920;875;873;1932;3349;78366
7050;1465;951;1452;1877;3078;300
7051;830;1208;3564;2008;5624;56160
7052;352;1141;1551;1250;2821;2279
7053;618;1362;1503;1460;1568;19105
7054;632;148;952;1335;3136;26230
7055;570;1220;1574;953;11950;15971
7056;331;790;1877;2209;7923;166701
7057;411;1026;705;3591;1777;50443
7058;776;975;699;570;4584;48476
7059;1123;579;1580;7986;2528;339680
7060;547;1259;2881;9324;8150;99955
7061;1557;499;460;1952;2423;57222
7062;861;944;1467;1158;2342;34065
7063;544;1110;1521;1612;5467;108459
7064;770;669;1704;6573;2504;134698
7065;941;750;550;1528;5917;241866
7066;777;788;834;1519;3585;74746
7067;1068;210;1493;3497;5351;118446
7068;1257;1751;452;3298;2504;3139
7069;2520;2797;3600;2172;2570;28257
7070;1530;1049;864;3057;1418;130049
7071;647;1459;1306;5384;2244;59181
7072;1460;969;1259;2198;1814;8221
7073;1368;1811;1784;2540;11630;22037
7074;1305;1212;1382;2252;6705;44922
7075;1518;860;716;1906;4334;8327
7076;766;1155;1500;1611;10221;257943
7077;960;547;96;1484;1467;37049
7078;177;607;965;5372;3677;539300
7079;373;628;685;3227;1330;11459
7080;985;230;337;1919;4805;19033
7081;947;478;1786;2206;3650;72981
7082;853;1531;1476;6246;1353;38030
7083;707;752;704;5639;7638;19034
7084;417;1047;1053;2028;7667;45411
