;pmut1.25;pmut1.5;pmut1.75;pmut2.0;pmut2.25;pmut2.5;pmut2.75;pmut3.0;pmut3.25
511;1279;2156;3611;2980;1411;1534;106;467;378
512;4448;2081;2583;5815;15142;569;2196;900;836
513;8493;1279;2832;813;996;2552;1546;777;2396
514;5652;1111;2133;344;2217;3542;5393;4345;5628
515;5091;2129;579;1721;88;3097;827;3777;394
516;7452;4603;982;396;686;871;3024;3894;61
517;4358;532;4722;13502;1007;4928;2392;3956;6367
518;1887;2807;10345;4563;341;1369;1030;495;2849
519;1640;3598;6923;1236;4254;1320;2946;3233;2612
520;6509;12352;10506;2011;6159;3329;4389;2432;655
521;5181;5052;1478;165;186;1078;403;1547;3017
522;5724;41636;3317;2689;3326;274;384;3274;3287
523;797;9040;1181;1277;1870;1406;1577;2712;3001
524;1628;1229;1050;1716;928;2809;2897;446;3177
525;5263;15718;14456;12784;2811;5680;2924;2453;1305
526;294;18650;8119;1685;1038;2393;2844;959;2318
527;13713;15245;1050;9253;5187;9850;10145;1028;6850
528;236;2952;2812;2020;5848;3988;1676;475;520
529;1764;8788;850;1774;1908;4132;441;865;2957
530;2968;17703;8749;921;4101;1176;2072;91;8132
531;915;1404;1790;7522;2253;2575;2938;4647;466
532;1938;3417;805;2731;1325;1112;55;2179;536
533;12153;18665;1322;525;9060;1215;2150;2679;3759
534;254;1286;1994;1053;56;2107;1573;8850;2483
535;5932;4511;570;3842;2541;197;910;385;173
536;7715;1103;4231;423;708;11976;1371;668;144
537;952;276;744;254;1188;2755;1755;2434;552
538;4422;389;4273;5329;1903;575;3194;557;922
539;1087;294;622;283;3605;1161;246;2141;117
540;1665;1221;5975;277;1566;112;679;374;4839
541;895;6496;892;1452;3351;114;760;189;845
542;33053;3050;1046;1776;351;2042;531;7590;1199
543;8463;1148;6109;7969;5287;5684;14339;1412;256
544;2660;717;4519;1635;259;1611;2423;1427;1025
545;4408;4320;2553;2605;577;3190;3234;2440;439
546;3427;549;853;535;1864;891;2393;3010;307
547;2391;1357;487;924;1102;543;1130;2469;2702
548;279;715;218;268;747;70;1259;215;1123
549;593;5016;11678;2097;62;966;950;4554;7321
550;4030;1381;2348;1944;126;2634;1887;1075;210
551;6283;220;6040;233;16681;8574;3152;280;1368
552;771;2091;199;196;2831;1705;1454;4543;193
553;5538;3593;413;4235;16324;2639;910;283;1441
554;10551;1164;15509;8009;2376;10047;846;17958;16260
555;10337;229;1466;1838;2807;3643;1116;1360;576
556;1015;1982;15200;7692;3642;512;801;3122;2921
557;1594;843;1346;1900;750;657;139;2103;957
558;5687;4781;313;2026;1728;1245;193;393;453
559;269;7074;4009;1180;1381;3237;1583;2251;228
560;2380;1936;2139;491;4995;4882;4165;1348;8154
561;2190;3322;2381;1105;356;281;308;255;741
562;1526;3957;135;1247;824;2505;801;413;326
563;10311;2909;5000;2244;1206;5204;909;2096;285
564;1827;3514;2045;554;5645;402;2537;2606;4792
565;3706;3022;1809;2076;121;2367;1557;3951;898
566;9800;8862;2288;4299;367;1238;302;122;554
567;3724;4335;2832;5164;105;2276;861;2418;1480
568;7763;5769;425;3799;4716;5634;3085;784;11363
569;1116;115;2676;2526;3285;379;1885;2689;208
570;7722;3609;590;1804;970;141;7301;4458;5408
571;8815;2318;4495;4985;19;3855;14216;8757;63
572;6288;1288;139;3080;4016;492;869;311;333
573;21417;2239;8738;2997;1711;685;1352;1138;1421
574;3511;285;1145;213;5361;986;573;559;305
575;11144;2088;1909;7695;5479;1325;1207;470;681
576;1828;1601;671;453;937;102;250;904;261
577;7906;14335;1163;4862;1172;16630;14708;3055;1956
578;1424;1651;142;2907;1617;2253;1506;726;768
579;1318;1645;635;1508;937;1625;146;105;854
580;7271;3372;4676;853;1655;2323;2572;332;543
581;1437;2709;1609;3661;1329;2662;1389;612;165
582;15145;5267;2051;1550;277;7815;555;5029;371
583;2990;704;1484;1154;2098;1588;437;1029;1528
584;498;894;1390;557;2112;3232;4368;436;6110
585;195;2118;1010;146;532;768;2667;2176;1197
586;12472;6287;2717;714;13818;577;1559;2993;3461
587;3747;488;3749;7125;10134;2649;776;4960;4645
588;2754;118;1529;862;401;3469;2758;2127;1091
589;2763;2100;338;159;4386;411;728;2915;171
590;4105;3288;2017;1455;1963;38;45;1103;440
591;1614;3202;5427;783;1011;2842;1994;5653;6699
592;1513;529;4114;3895;601;321;1770;1261;202
593;385;2342;7246;2185;1121;5419;4348;4430;15394
594;1122;2885;4526;1284;441;94;1006;791;2966
595;16970;2277;2408;493;237;1002;353;473;4222
596;4808;2315;3555;2313;2517;3925;6359;2841;891
597;1766;1676;1423;3694;696;1422;661;1559;482
598;108;1109;5136;7882;5995;5712;10606;5875;626
599;9621;1056;3042;9706;3721;16107;780;631;5862
600;452;2089;3992;4132;270;4870;878;3830;738
601;5182;16755;3306;5615;12966;1731;3778;2759;6073
602;2661;919;1278;111;541;3480;1270;8058;373
603;1973;4991;7346;421;578;1960;1659;240;1552
604;10085;5875;2004;355;3331;5569;980;593;6657
605;2299;1310;1245;837;1348;194;2682;338;1783
606;535;1986;1130;618;2090;679;419;1232;442
607;3312;893;226;866;2590;4842;186;934;765
608;6287;1677;1372;1714;1199;556;1017;502;127
609;3493;5842;2968;182;329;433;1591;1545;1485
610;5655;7685;1550;461;654;3319;2945;1614;7054
611;631;624;457;4615;2447;494;468;2396;213
612;2149;1092;299;10031;209;533;186;893;381
613;6498;1096;191;1193;2453;1566;99;875;1639
614;3247;2295;3555;87;306;240;496;2945;473
615;656;1151;256;2461;1032;4803;158;881;435
616;1848;467;2408;134;892;1961;964;214;2834
617;13321;558;2901;660;2594;2426;3928;2203;11444
618;3055;1515;3791;555;151;1250;1451;1095;1336
619;2016;2570;866;6210;945;1550;1815;4085;2669
620;3922;5857;4203;2702;713;4043;5849;877;1547
621;2008;1646;7381;1369;833;11400;1049;929;3770
622;1810;9278;2500;1420;408;758;9873;499;1987
623;1709;1341;836;3546;66;1104;508;1527;6708
624;8713;18;972;450;1101;5115;8268;333;168
625;7888;100;2231;3902;2062;3427;451;3681;2203
626;463;2512;297;67;1695;425;405;2989;2066
627;4099;718;2464;2372;1123;25;6410;1342;2679
628;860;321;625;265;3729;1110;723;2893;375
629;2165;1634;6074;592;3893;227;1405;120;2418
630;1122;452;186;597;1230;610;568;1729;541
631;2380;867;14585;638;1254;2200;2936;696;1729
632;1328;1588;1715;697;352;3971;5552;4617;858
633;2349;1446;298;1173;1234;3209;7788;5548;1202
634;4201;4204;5625;2133;1292;2063;2688;7283;4268
635;200;2643;2721;375;2524;457;1620;184;2335
636;14375;17778;3869;694;4418;513;23408;10618;6061
637;2657;4288;1392;1872;206;5976;860;915;491
638;516;1850;9710;2989;7035;7015;26407;1586;6999
639;829;1294;5412;1617;624;2401;357;325;4499
640;8502;2569;1558;2395;1353;340;75;1198;203
641;8733;523;3535;1403;818;2426;1755;251;712
642;2707;962;633;592;1001;1730;465;3999;1456
643;4979;22730;4381;2047;4281;8479;7528;3319;1077
644;3537;1930;1475;293;345;5055;1791;1133;1320
645;6755;3784;1057;507;1318;1510;7139;4682;6128
646;665;68;705;2939;1070;121;6274;1235;194
647;3542;5525;6905;2641;2190;2876;933;864;2387
648;8708;15571;8075;196;3099;5892;1016;4072;1075
649;6585;488;2723;2400;16083;573;7263;1842;2475
650;8403;4352;17429;948;2285;2102;2286;8339;353
651;190;993;3679;10393;12246;6548;11091;317;1489
652;1082;5384;1401;1066;1466;2633;1693;1965;2331
653;4890;479;207;783;1643;2491;3959;4882;624
654;3929;4580;1793;564;243;1940;3894;837;1273
655;2691;1616;486;1353;2280;1522;840;1308;1592
656;5649;985;5339;871;6323;1957;4667;4217;728
657;5875;124;795;3959;9488;1652;9156;520;7835
658;13278;11;2383;739;1686;39;1157;655;2195
659;1696;1999;4022;6612;1238;2709;802;1196;4839
660;1917;9655;5327;2909;3490;660;3834;1629;404
661;3608;1249;2913;1288;6625;1752;874;1823;413
662;4609;1245;3897;5413;820;2999;414;410;233
663;16154;12599;5647;2071;2837;14157;4053;1637;2593
664;581;192;7661;5532;5328;4713;4074;9927;1605
665;89;1511;4954;335;6820;3048;2192;320;1349
666;907;7684;1964;1722;3068;148;88;771;3495
667;3092;5512;3131;647;391;2455;163;294;292
668;3947;412;836;5933;7002;1141;3953;2497;162
669;4454;1871;253;886;438;502;1416;750;3794
670;2746;5944;423;4412;146;1334;1724;6777;211
671;819;11754;3850;405;1043;340;326;467;562
672;1313;718;5058;999;1311;4162;4334;1291;1621
673;9339;1463;664;2210;8312;2479;1228;1293;628
674;1563;271;788;2385;673;985;3663;802;148
675;2242;1432;773;2194;168;156;2295;793;908
676;785;1337;8353;736;3258;4841;689;728;1662
677;47316;7420;216;773;3140;2376;5271;2708;6490
678;2283;695;937;1275;1934;1246;402;2324;823
679;7755;1944;723;782;3152;598;927;903;1329
680;1383;2199;83;1997;1808;1032;120;441;32
681;6069;7792;255;662;659;2818;2010;704;4921
682;1661;397;852;54;574;1860;573;1443;993
683;1156;5675;2005;1778;2556;1011;400;4301;933
684;10239;656;7911;2301;2016;3266;655;2236;6439
685;4045;138;3155;1508;1132;1684;3244;2702;1896
686;6414;5613;1745;4095;748;4682;1574;1430;73
687;1684;250;1510;314;1321;115;1670;688;707
688;3607;4514;5694;748;6405;331;2712;3028;2571
689;3977;1642;5008;332;617;771;606;1317;910
690;2013;6738;431;2351;1112;2126;351;636;269
691;1570;2989;3872;1560;429;310;4037;1510;1204
692;6082;3149;5217;1026;3536;6643;2060;1469;2097
693;6815;6464;853;634;885;2712;919;989;14
694;3712;2094;116;602;528;846;820;357;2080
695;2357;5014;11255;2467;1987;1478;757;4362;1965
696;7259;3650;292;814;3322;980;1256;706;630
697;8206;128;754;419;1199;2582;507;2703;2940
698;3060;231;2738;583;555;1094;361;593;1793
699;20394;470;287;3063;1475;1386;443;802;916
700;4229;651;2013;1804;703;850;1515;1568;2549
701;1482;18399;3144;1219;101;5038;568;1443;7164
702;2399;510;190;138;2519;1257;2477;2044;1505
703;294;2558;2360;650;3275;5029;871;2477;3669
704;143;2082;500;10743;3115;1746;604;2125;2302
705;430;2687;4522;689;3208;486;3619;152;3984
706;2106;977;847;1716;4008;294;1863;306;9029
707;1046;6605;1621;6084;3133;3654;3033;1196;4594
708;9956;5755;349;3724;2849;2601;3650;4999;265
709;5803;9163;4251;421;3414;2941;148;1049;9929
710;1014;358;7552;10932;1433;9234;937;959;3114
711;8690;1358;324;2368;1132;415;215;1025;6297
712;18437;1969;287;749;403;1520;10393;1125;6159
713;1318;399;40;5325;3817;597;1662;2282;71
714;238;1776;1120;2813;469;385;2210;1239;399
715;9161;7206;5855;2892;6456;832;2666;2471;335
716;2664;17830;20818;4471;2246;1399;2023;2089;14749
717;5756;1617;1637;22783;6279;348;780;3533;5580
718;1084;126;4272;465;908;3110;81;6702;182
719;8636;813;4177;3977;235;127;261;1121;1917
720;22512;874;11487;7427;797;4220;1160;6238;102
721;5950;3481;2987;2490;123;477;1032;33;2138
722;6119;10105;5147;2593;666;4465;1124;1247;820
723;16277;713;3938;2183;581;13756;5529;4123;657
724;3891;1027;1094;2717;991;937;160;2032;2004
725;2598;6238;4826;4260;7160;1482;1237;2517;2541
726;7677;123;4930;2048;6291;605;830;386;1330
727;5355;9246;582;1197;6769;2464;762;4686;502
728;238;1281;306;168;3412;1091;678;5237;1266
729;1436;189;1541;65;2568;177;1283;536;2804
730;2042;505;2598;395;977;151;2340;658;2505
731;5435;2792;4943;5661;463;435;4233;7252;281
732;1134;2692;765;1860;1638;1140;1093;572;175
733;9303;398;70;4960;901;5972;3751;3164;4372
734;12889;4558;7225;3579;9134;2133;5140;4301;2270
735;3226;6188;3829;4506;1442;2165;8205;6051;1724
736;4579;1423;1476;3170;4351;248;3518;2379;2046
737;7507;7480;3342;693;513;1280;1538;2382;2549
738;3831;480;5655;1438;2852;3569;1314;3249;632
739;1207;2619;5066;505;5860;1162;698;1204;4030
740;8311;6504;1858;2289;3808;4645;1935;324;2089
741;3298;3738;4769;2511;5402;599;4994;108;215
742;1386;4079;14762;1798;1489;284;4693;883;2296
743;5792;9831;112;4148;3042;427;3034;373;985
744;5755;1405;2340;608;1647;1801;1108;2186;448
745;1998;787;144;4005;2082;7032;707;1480;4343
746;4410;1580;1636;225;2623;1112;8268;270;2580
747;1901;123;1518;3262;888;1486;4046;3263;636
748;5854;9278;643;903;2102;234;1711;2993;2972
749;518;1545;255;5904;2220;1770;2993;653;182
750;6783;842;99;3552;15413;4101;200;3048;4658
751;3895;761;221;159;560;1010;1166;1353;68
752;2618;8809;7076;394;3367;8195;925;645;1270
753;106;11988;405;703;3316;197;2134;4953;1048
754;1705;1099;776;3873;129;1165;4772;3210;541
755;2748;10296;9805;2468;651;133;1844;8161;2099
756;5698;828;9409;79;4686;975;1244;2099;3000
757;2266;1264;983;1518;7145;2547;1359;89;536
758;1752;624;519;1092;5420;1242;675;212;354
759;3319;3291;356;365;3773;2239;4917;5042;3821
760;8662;12881;975;577;1555;1361;6996;414;660
761;5331;7264;2822;442;3469;13692;914;543;4491
762;2158;3055;3298;1325;2893;1587;2005;1733;1205
763;1957;8187;2841;4304;544;690;2532;633;113
764;4000;1817;1983;9082;1125;1198;1213;571;2628
765;5962;6578;7383;22145;256;10126;6003;4078;656
766;4250;8353;1924;406;3653;451;4459;4660;2244
767;4379;4433;1532;5081;334;4510;1808;2282;930
768;3620;2063;3246;2625;722;1142;609;700;1574
769;390;3623;678;809;733;52;321;1151;597
770;1011;6358;1086;1197;3223;598;4036;657;247
771;228;2857;516;120;2272;377;1474;133;225
772;2448;2329;11002;1028;1611;5591;4729;1222;475
773;3032;3466;420;4952;338;1665;3712;2088;238
774;2056;6268;2521;4641;1315;182;3893;435;2100
775;9819;31213;788;1167;8448;4180;2682;911;5811
776;29113;2500;6278;432;1496;211;1500;5894;3089
777;18601;12214;59;294;4820;4407;295;2511;402
778;1939;11850;7952;54;397;4137;786;4427;3746
779;3447;1691;4479;1595;1895;2170;271;2067;3374
780;1541;13207;8357;1909;1382;1799;4551;1292;2372
781;102;15444;192;8771;3657;990;4357;3540;505
782;4212;1580;2835;2875;1096;1097;2862;2782;770
783;1119;177;2631;374;2705;2143;96;1987;2545
784;6004;4771;11802;1532;4819;1242;8434;10646;672
785;1955;2345;9508;93;1055;3692;1498;1837;278
786;9494;1201;3304;244;1790;1986;647;2598;858
787;332;101;426;237;1083;212;2742;2459;2730
788;9417;429;4909;2974;226;650;840;4296;1763
789;846;617;7814;527;1668;2952;604;174;1891
790;5773;1228;3763;3141;1007;789;2817;1132;367
791;3133;2325;4947;1376;1934;3572;141;2560;1054
792;3069;2865;1594;20940;3968;4027;307;1495;7726
793;1554;2754;3038;17474;6894;6327;4231;19180;6037
794;104;664;851;212;231;4574;269;1679;805
795;25209;2066;5891;599;6557;161;2795;670;427
796;17769;1754;4642;954;1815;332;3739;1367;664
797;2633;441;2088;3255;153;158;44;1388;610
798;3562;269;1271;762;519;1578;1759;1954;1801
799;2273;1885;498;2506;175;3268;1808;3074;5514
800;1717;1847;5898;209;1048;264;1380;1143;2435
801;8037;4385;686;160;1545;487;471;794;223
802;3408;757;1729;1506;672;420;1429;4669;2870
803;1597;424;683;3443;320;1441;1650;65;100
804;896;2183;6607;3024;2575;3302;1910;2613;2518
805;2844;770;7258;1757;2778;7173;3453;12851;110
806;2896;4253;487;2455;26;1795;710;1660;935
807;13014;3213;42;591;296;657;1487;961;611
808;8491;2538;252;5373;1931;299;2125;1413;159
809;631;585;281;3829;4001;1886;945;219;1219
810;5870;3864;4155;2174;519;2118;205;1001;852
811;500;3877;10747;973;2514;1493;1459;554;2160
812;1612;1055;2848;2469;3382;1909;1494;115;1636
813;1212;727;448;1987;1671;2436;80;133;621
814;2594;10648;1723;261;3525;8549;12607;3316;1299
815;919;1699;875;268;2038;327;212;1241;5909
816;4622;3523;329;1473;660;2651;834;1299;3360
817;177;421;883;3361;14587;2952;553;3875;623
818;618;7814;5930;431;10036;1486;9185;3767;8038
819;8955;22573;20297;2480;304;4232;1105;2852;1597
820;7123;5451;3976;16678;5498;3521;464;2650;489
821;329;2808;5810;5727;3637;3934;3866;303;1287
822;834;6216;2919;4573;4045;6289;1873;568;3079
823;792;651;8155;3468;2248;359;607;181;2010
824;1113;786;3173;4081;1098;6986;1272;664;1522
825;1077;539;16669;1457;2395;330;3135;1144;2614
826;685;4791;12103;4557;1170;4077;2829;276;5139
827;2964;17455;5830;10205;8596;714;3381;4123;4888
828;1016;2538;8472;2078;252;832;1210;2766;1377
829;2422;6608;3232;3881;1323;4366;3863;632;4151
830;19828;1965;1692;3909;413;9212;1156;487;3509
831;2842;7819;987;10301;1219;484;347;1079;1705
832;5119;1083;864;3333;412;3841;1186;4319;3417
833;2333;303;5579;11160;412;814;3576;8896;3168
834;935;267;4834;2233;1014;392;2089;294;1219
835;321;11743;4322;3369;2746;3101;13054;2151;3605
836;5005;2881;2146;1672;126;378;2030;2013;990
837;10855;7574;62;3196;959;137;951;721;1038
838;2155;12895;7037;7594;9048;3283;1630;1050;3337
839;2911;3546;160;1332;272;647;1248;494;648
840;1554;121;958;263;1386;5517;362;1706;3789
841;6409;4156;4948;1893;7201;5003;5597;914;277
842;5641;2722;3310;509;1188;3913;317;234;886
843;288;14028;6569;1143;358;2912;520;3148;3748
844;2930;5978;2401;1422;6397;5066;4097;279;7508
845;7224;2065;1129;3371;735;1544;1864;7672;3829
846;5449;53;98;1333;97;1398;766;1487;2714
847;293;2230;8215;4487;4547;1034;3971;2915;3080
848;10952;596;3334;4704;4195;2906;163;892;184
849;1538;375;4388;6051;1975;1418;202;260;299
850;637;4266;3206;5;4118;2217;3016;788;3980
851;921;2323;853;270;3074;4706;558;632;764
852;2290;538;1166;185;4339;728;848;1683;805
853;1473;721;1450;7086;488;941;1265;1678;2104
854;21425;20578;7442;17414;356;5323;203;86;2875
855;3181;1876;3885;2335;2424;1389;547;951;1673
856;329;7615;2995;836;48;1901;4275;127;397
857;3159;600;207;3948;2768;1646;2951;633;2329
858;6757;2022;1481;1737;2267;1291;340;1910;2708
859;710;915;1803;886;310;787;1152;476;1118
860;970;4987;176;527;1048;904;584;1257;1117
861;7275;6042;1801;784;7421;634;2117;3030;170
862;419;1481;1353;1280;1267;1051;1413;371;367
863;7616;9292;3098;8139;5355;2511;17;4990;1784
864;3877;1143;2474;2112;4392;915;169;712;6977
865;4382;1094;2865;257;687;12183;8441;4711;2680
866;5684;5057;712;411;3935;6417;2573;553;1086
867;2624;2484;8645;1413;511;1521;403;4223;586
868;4937;3650;1468;3451;142;359;1577;718;1770
869;1525;3226;3751;4770;125;1400;447;2514;1464
870;7668;12098;827;2369;151;3057;2092;612;2411
871;1280;4365;277;946;1265;317;918;746;137
872;11688;1020;2935;1132;7091;4073;4477;2410;1202
873;2075;682;1733;458;3207;758;974;1116;928
874;2053;7585;2094;1008;1055;107;855;6100;949
875;198;4113;2633;6312;608;1175;1915;861;322
876;3245;3892;1077;1286;1537;1212;250;6700;1839
877;3920;230;3079;3054;795;3505;3498;440;602
878;1610;1260;423;691;830;1031;1038;1755;971
879;1027;5739;2254;67;3555;2552;2903;266;5896
880;3695;371;309;8897;3022;1689;1220;1244;701
881;1110;2805;2205;3986;333;8630;562;1652;281
882;5791;2194;1613;1389;675;259;597;4638;1043
883;1986;988;779;5138;3343;480;436;807;3893
884;6143;812;1563;5435;3596;1420;1344;1617;95
885;4693;3719;511;559;247;4752;1720;2293;531
886;6941;1499;2719;864;829;225;2287;4093;926
887;981;18696;2631;2168;778;1070;2234;2040;181
888;7420;2541;227;1050;1698;3021;286;2461;1145
889;3439;1710;129;29532;3846;2551;1206;2054;4256
890;6565;6978;4677;11936;1656;10454;3130;5213;1397
891;294;3765;908;898;1256;1057;415;2281;3712
892;1059;1511;1044;79;1845;328;45;857;269
893;11603;7275;5954;717;2525;639;198;926;210
894;11286;2881;2516;152;3931;597;734;590;990
895;3714;8345;1962;7212;774;11888;1307;956;1765
896;1398;2010;43223;4809;2807;6296;812;6599;6181
897;87;7464;1101;604;236;2529;970;365;643
898;5728;312;4671;1884;15107;2573;2850;373;4941
899;3993;811;495;29;590;2685;799;557;2214
900;3828;5376;2757;1678;870;3457;1521;495;3072
901;386;1291;4308;3998;1418;148;2565;425;961
902;17200;5485;6045;1561;1239;1969;13320;7144;1287
903;12634;6083;4925;534;2335;968;1818;308;3858
904;2149;7683;686;8531;4856;3302;139;2029;465
905;1219;2567;1042;784;1063;8059;40;149;3397
906;9018;2938;1587;1560;2947;203;369;1411;3789
907;1183;1550;3994;993;1472;341;750;941;512
908;2086;4184;414;4439;216;4200;1652;1332;3695
909;3602;4632;2399;546;1388;864;459;2747;501
910;12294;694;6315;1173;2877;859;6862;382;446
911;9873;1915;3085;506;6808;7308;3744;4505;3029
912;6882;15573;4436;4347;1938;3100;1280;4426;1098
913;1987;5055;4860;4417;4482;4518;2140;596;2372
914;908;4607;150;192;4367;5016;1035;143;662
915;9892;2835;6080;1029;5884;2498;11219;12834;5368
916;2909;1785;419;1471;596;1756;3599;695;636
917;17076;2852;12857;3770;5135;12276;982;5255;1515
918;6195;7773;115;1208;550;138;2250;1115;260
919;2205;633;163;1776;1831;2489;2739;224;2246
920;15028;4254;916;421;5336;1332;4858;7211;2463
921;2959;18171;829;4422;2597;2409;4883;5448;4601
922;1410;4103;5202;7174;1060;1500;8613;6046;9437
923;4334;6569;373;5785;1073;1881;206;665;996
924;4169;2531;2889;1386;452;129;632;259;1175
925;834;509;367;318;1776;3850;3338;825;6103
926;5314;1926;6904;2721;2941;10708;2225;1287;89
927;2611;691;2677;2935;6637;251;2753;25130;911
928;21039;9446;4742;3724;4398;3604;592;749;350
929;6190;3985;514;638;1948;2411;1425;1560;1433
930;73;14794;1589;1910;1356;12253;14278;4459;2027
931;2491;2629;3238;2502;2260;130;636;6384;2726
932;2324;15864;3042;3961;4660;14905;8567;813;1241
933;2919;1215;9288;12486;2432;7184;235;4021;1863
934;631;634;4944;174;1814;8871;201;4373;2745
935;3216;3098;232;482;4435;811;194;142;3129
936;9096;42;19086;1297;1218;4586;879;504;820
937;4841;101;873;1233;3268;1886;775;2025;2538
938;3064;4282;5416;184;619;1307;134;746;122
939;785;3752;3492;957;8077;3234;38;2712;2424
940;97;3286;1209;388;2697;513;1651;76;2519
941;10874;1429;2235;7030;1689;4591;2231;1886;2648
942;1098;25317;1344;2542;4089;2036;13468;5048;17
943;17379;1596;1017;228;547;880;6837;3851;2482
944;1414;9103;449;11157;4329;566;5046;222;1258
945;4760;9604;5769;4569;828;1096;954;719;1186
946;1225;3031;235;559;3620;2466;238;130;1890
947;9176;917;469;2804;1875;604;2892;953;1431
948;928;4886;2738;413;392;1229;1408;1160;163
949;2441;4147;1874;2074;3200;987;279;255;7149
950;2501;1563;7335;8045;355;1908;2048;2853;3678
951;2298;1728;47;1678;6892;3025;82;1944;1959
952;1318;337;4185;336;1274;186;1072;1622;114
953;14896;8224;4530;2572;3060;525;6200;3012;1746
954;4232;2964;6355;1273;32;656;843;853;956
955;10812;2124;2079;258;5418;3518;7226;4600;309
956;1820;1626;2544;2122;1872;5687;2118;4990;235
957;5266;990;849;6104;948;59;1684;1233;1440
958;7068;466;6234;644;1214;160;3984;1077;746
959;3619;3254;5110;4374;1101;3613;4454;7320;4157
960;7658;3855;2969;497;320;1007;1036;1376;474
961;395;99;551;4338;488;157;1155;3063;116
962;624;1307;333;1134;624;2060;593;1134;733
963;1750;4103;1447;954;1137;192;3605;2685;2333
964;808;2355;6415;4796;347;1870;11871;4829;7653
965;5254;18377;3786;878;329;1488;652;1980;2093
966;15088;1377;300;758;168;760;304;1944;758
967;166;9240;5401;584;217;141;3374;3928;3918
968;999;835;129;1144;269;254;1086;702;4708
969;10266;961;434;1433;925;332;2943;1165;999
