;EA;EA2;EA3;EA4;EA5;EA10;EA50;EA100
562;3645;370;3317;219;5786;2779;56762;17265
563;5171;1126;4521;5686;909;12526;15847;4260
564;685;356;273;1546;204;1143;15148;1757
565;4285;2588;1454;9276;6833;20580;41684;143512
566;5649;4994;1034;4918;2132;3399;7362;32693
567;710;6396;5160;2693;205;4914;34545;42531
568;2732;3948;601;118;2840;3539;26680;17414
569;529;3699;4378;2041;2383;33318;14186;30404
570;9418;7794;243;4574;7320;5534;14035;26588
571;2003;1179;6680;5550;1134;3334;1252;10819
572;3698;297;17067;720;3857;25380;5472;60600
573;6862;354;5003;2566;9340;3673;6744;14813
574;9074;7539;1274;351;1181;9955;21388;9396
575;1013;704;284;1666;359;345;27610;4586
576;408;2942;5995;6188;3357;33349;32031;22289
577;4722;4624;12391;4505;23668;21463;6992;30894
578;5624;3367;2962;218;369;6237;11807;18302
579;1080;5755;13472;1907;1379;14055;32207;27816
580;488;591;2180;22077;1470;14184;9581;22035
581;413;368;103;3673;268;848;19403;43099
582;1320;136;2100;2633;1117;13101;1368;1585
583;1489;420;1251;1489;5666;3337;6863;62704
584;1936;3229;454;1174;1255;3172;12586;26078
585;3577;177;4353;4278;5030;2572;40741;10599
586;716;1270;11598;1029;13931;60;9610;35544
587;2192;1434;4446;1933;5069;2442;12726;15072
588;259;560;892;2226;3432;12499;9669;2293
589;4772;3365;516;517;742;813;2254;26851
590;348;382;5386;1764;1896;851;25445;11584
591;10776;1960;140;1664;1419;17590;37658;26856
592;11288;2936;663;875;16512;21241;30843;57304
593;6810;9975;2444;39881;13465;5891;129;5782
594;5634;4554;1868;918;636;5764;2335;6519
595;3648;1120;2777;9712;4669;11873;3728;34931
596;3551;2419;405;8413;2590;1938;4842;52905
597;5332;6634;1317;2959;1025;4824;16895;105437
598;1106;2057;10913;6598;725;789;24864;1197
599;3251;5927;3102;2174;1594;4174;656;59094
600;3588;1172;11178;5120;909;23489;14682;33601
601;7753;3673;5021;73;688;10195;60351;49976
602;4169;4513;45;3796;2573;3996;6878;31152
603;2519;2083;2209;1154;9279;3718;16897;27623
604;2357;6452;1721;4203;7965;3995;32182;89559
605;1632;4307;589;1630;797;493;23543;3250
606;1098;1262;4066;175;3907;7737;826;24664
607;920;91;1171;6969;2778;22111;13930;62312
608;799;8242;7967;2644;284;19017;8891;23747
609;2407;518;1141;175;5988;759;16384;80839
610;265;1090;334;629;4153;599;9151;13097
611;555;2120;305;1044;5064;23105;1652;5502
612;4234;6544;2607;1338;6475;251;15783;13788
613;772;2218;12198;697;2046;264;14978;25103
614;772;956;1486;15544;265;24584;22672;30253
615;293;192;2771;2399;1276;1701;14245;23544
616;1993;23572;2040;856;4199;4001;26543;68773
617;1196;4368;1497;3713;2250;6529;28192;54876
618;743;219;3648;4320;4578;1750;4293;30175
619;240;616;4682;4832;1917;36699;26936;27523
620;327;12675;6927;15516;6460;15049;35938;38730
621;944;1070;4559;1687;428;3300;7838;65282
622;514;272;136;2218;1334;31122;229;13576
623;909;2083;608;4671;6433;19345;16510;34491
624;1059;5047;1147;1023;3589;2614;4433;60030
625;3693;4847;414;402;1816;1635;36654;24076
626;5350;210;342;13748;3640;10689;21821;25147
627;4940;1110;703;4116;8051;9880;32348;10973
628;1213;4711;5212;10947;15739;7739;32900;6751
629;2125;1410;2493;2166;127;8826;5961;14282
630;14128;80;1910;662;989;3684;17184;1275
631;1017;263;887;5485;8086;1583;1492;21056
632;2544;3430;4209;128;3697;1403;721;12391
633;760;8165;1622;2368;1331;2924;8329;4494
634;27111;2318;2689;18613;329;9528;40848;27122
635;3405;5454;2268;9134;2400;9680;13622;16479
636;2236;262;1635;1459;8226;2888;9075;27271
637;3001;1050;1460;1423;4479;32771;25987;7856
638;815;3152;2294;4422;6740;7503;21613;4822
639;1730;4144;10240;1123;3804;1819;7415;49107
640;3971;3606;4911;3792;2497;1257;15945;24352
641;1356;590;1808;1981;6654;5112;4581;2120
642;2337;2358;38;2501;5986;11450;4731;116935
643;1014;277;6703;304;722;5438;9666;42765
644;432;23568;7580;1913;4895;17370;132964;506
645;2430;3328;1017;6171;8866;10639;26389;1677
646;4324;911;5907;346;202;1679;3347;33509
647;1897;927;1461;3477;2137;8645;65173;1775
648;1065;674;7754;6385;9249;2280;2987;862
649;2217;633;1907;7325;17877;4350;22648;44526
650;2860;2284;718;17344;5712;10055;14762;46266
651;1409;254;3654;7414;17956;4165;11351;39225
652;5153;13096;1903;3250;838;2478;22452;19444
653;4885;1171;3212;1337;4902;1894;43684;127938
654;7283;10914;3051;924;3403;10414;79268;111470
655;2616;2484;5518;2103;606;3727;8886;1114
656;404;552;2465;4045;959;8555;13168;55739
657;5566;3613;6380;12721;485;25169;67765;61626
658;292;9395;2322;756;811;9036;14258;42569
659;2285;3084;7899;1362;5812;33273;8651;14586
660;2325;2206;1240;4763;802;4254;5408;883
661;3041;9329;5411;5845;1143;2487;19920;2833
662;1593;1602;1623;275;2616;2131;21471;8608
663;2110;2308;1204;9089;641;1580;58995;16438
664;13930;1616;2731;7038;151;31385;16657;23272
665;969;691;1653;1027;242;6122;17020;2206
666;470;1318;247;12803;853;2948;22774;5138
667;5560;637;1015;2748;3726;14877;11581;8994
668;16629;2156;2123;1448;6303;6524;20441;15003
669;282;3768;5172;1595;2184;18176;10314;10256
670;441;721;1099;650;6798;18870;13311;4390
671;8125;1411;10856;18215;5478;4035;17278;108201
672;1215;5171;26555;21453;5168;32862;14975;9616
673;8302;4018;1987;74;900;3611;47612;95780
674;674;474;3293;985;7235;6688;14564;15483
675;4130;13050;6448;3821;1951;17661;14510;151073
676;3980;1534;4353;1496;311;918;11170;6919
677;3129;520;2136;3519;1155;2286;8323;6682
678;3105;606;3487;4191;606;4117;8135;8783
679;6603;2726;4808;3553;6337;2193;21790;5235
680;5823;681;492;2966;19742;12561;16956;56119
681;1103;620;4605;4301;1317;3527;6077;164
682;5333;969;5562;711;4418;28688;13042;75069
683;341;1872;688;993;673;5796;28255;42890
684;8165;1285;3321;47;265;4104;473;3071
685;4383;5708;3324;908;300;10342;20048;818
686;3302;924;344;314;3684;7033;3390;14196
687;1626;6989;1447;7395;8490;1196;46851;9070
688;7952;6419;597;16703;6420;9746;2298;4123
689;4884;8101;2064;929;14669;3113;2032;1356
690;3254;438;1001;14;2024;513;12971;7384
691;3168;9758;1229;5756;4668;10000;3080;49093
692;4881;4454;3576;10088;1743;12181;6726;30492
693;1899;6828;755;9307;9181;2253;605;62781
694;290;2579;1938;3558;3004;3787;18219;19782
695;6847;1960;1593;9212;6800;843;326;1420
696;12330;6984;1430;3606;16277;4847;13038;27098
697;2731;643;1261;2186;4888;2803;33199;5460
698;3426;2607;2014;4491;2449;1736;28834;37740
699;2807;910;1020;7419;77;12111;12449;8342
700;2151;2619;852;4610;13221;20038;40495;25623
701;1096;1948;62;5035;13502;9481;12429;458
702;1168;2005;2414;3986;17698;2754;94232;141409
703;760;371;7824;3069;5795;3154;35043;26430
704;920;156;2338;230;2231;3446;5850;5108
705;377;3464;5062;1417;6709;34123;27102;22883
706;13150;2169;11246;4924;16201;1639;29607;34120
707;2517;4552;1994;801;1349;5939;15351;12543
708;2280;3167;1233;350;11653;1998;13430;5617
709;309;1519;5043;8202;6493;1899;7048;20386
710;1939;3297;868;14187;4106;1641;20002;9816
711;1849;3782;2006;5784;2715;4004;8965;51797
712;609;14405;2523;5481;5625;4582;5423;32958
713;1798;748;1024;2634;2596;9809;1874;9486
714;2973;3703;367;1558;2210;1374;14759;105229
715;578;832;988;2028;6031;1856;19784;7973
716;1613;5313;786;1198;3336;942;24013;22768
717;193;1726;750;7943;14302;6231;18917;3192
718;2843;1482;3470;980;15537;4668;71294;5813
719;4126;485;5142;1758;3935;356;2730;35069
720;17401;723;3494;280;1114;8301;24212;41053
721;407;1066;556;259;690;11499;505;68264
722;3134;1136;549;3071;3528;2583;21369;5351
723;439;717;673;1421;6691;6946;1794;21059
724;5603;543;6291;16022;17159;4602;49391;11430
725;552;628;11905;2694;458;17531;18381;15381
726;682;488;3650;768;1960;1008;15373;1415
727;1733;4387;1207;2437;244;1455;16628;2967
728;18591;1694;10288;1412;16015;3759;10132;93452
729;1542;1091;1683;546;3989;4327;2152;3050
730;1694;746;948;14907;2881;5290;6828;4440
731;1680;6254;1674;18812;334;125;61703;13655
732;6180;12705;626;669;9336;3174;22272;22502
733;361;1374;799;10222;3470;16749;1256;9481
734;590;7404;1079;461;7675;13493;7336;11271
735;971;2949;330;244;737;9218;7249;15599
736;2176;216;3109;2104;5610;5599;3950;8929
737;1354;3010;179;1337;2098;2589;26023;38879
738;4396;235;895;1934;6518;11993;2200;9781
739;819;2794;20092;3962;11449;2010;3544;22488
740;435;1523;3790;6735;2346;5562;6304;47081
741;795;1789;1640;880;11607;4829;32211;18609
742;5881;957;672;3415;3214;22818;4224;71125
743;6095;9709;974;1785;6940;32969;30679;27305
744;2729;955;1242;5979;5234;22686;8327;23793
745;1447;977;1817;180;96;14359;25328;30069
746;54;827;5966;1168;7164;9959;2261;20710
747;3534;181;3913;6203;8228;10866;17626;1853
748;968;11884;2858;2956;460;1289;446;19765
749;1533;3452;2374;2003;3205;1016;7608;38917
750;3069;12487;1819;12235;3590;7403;37814;2456
751;3687;8147;255;8403;1862;1248;26553;61253
752;2941;7352;6479;3828;19777;7950;26760;28374
753;6533;2225;2220;10204;3504;1705;4860;3594
754;1888;1785;3608;8704;6161;1293;16281;29977
755;11422;1051;7094;759;11684;3097;115;26107
756;4260;2192;2265;4944;2579;10374;26492;10423
757;956;2806;726;2143;2690;3936;56827;27063
758;470;588;493;1293;1856;1073;2426;2782
759;175;1438;819;14860;1891;6787;23254;28770
760;1169;4744;9758;1752;8561;7287;2529;68693
761;83;2551;2102;4633;2720;9050;21815;5465
762;453;5051;102;3514;4332;4565;16973;20368
763;13263;5289;263;3568;1538;9156;19781;36280
764;166;2194;3024;1997;1710;207;8853;10319
765;1126;1202;961;2264;3997;839;2897;9254
766;3409;2329;4445;2050;638;5314;82;5968
767;481;12174;12234;353;19117;2914;10116;54077
768;10946;6909;781;3778;2102;7042;16504;120846
769;3258;1852;4828;13697;1769;6105;21405;52101
770;1484;2632;5967;949;5286;2728;12197;4149
771;1364;2618;10789;3257;2566;5975;6776;9560
772;2192;14242;4541;4934;20043;23508;4943;41150
773;4616;1565;1446;1281;1963;2439;52565;30731
774;11861;15070;3641;357;1659;18251;2810;409
775;1856;1810;1228;1973;2411;9763;6322;11713
776;1922;2567;3070;1688;7205;9127;13298;34020
777;4572;440;2125;776;2885;7269;2302;26965
778;2720;1697;801;70;1407;2262;29174;5404
779;5058;2881;9554;12376;20678;6286;123534;53561
780;331;2358;2995;5414;130;2848;11263;6125
781;2443;1370;3767;1217;3307;3790;39906;9357
782;2958;1158;1032;243;1591;4824;1847;6718
783;1533;902;6120;3057;482;573;23120;69733
784;575;334;3425;8334;1528;5002;21113;38906
785;1092;592;5376;9929;3086;1851;55177;22
786;2769;2508;1088;4466;12315;11845;23857;7601
787;2174;1486;7859;3182;4499;10984;352;8183
788;181;2883;3311;14700;3694;14301;2113;8403
789;11471;1799;1894;10405;7190;16841;1458;74
790;1283;3861;1604;3315;3288;15559;8794;26112
791;3628;4612;3664;1632;4568;2475;2618;742
792;410;9377;17887;619;1055;1218;462;60736
793;710;1582;6131;867;1353;9712;17532;1109
794;3920;4943;2981;1397;1782;19839;26354;10182
795;4232;4151;5707;4167;533;22335;1278;12496
796;440;114;456;887;1746;1142;6053;7919
797;10243;4527;592;80;2621;18682;40905;46393
798;858;3343;1241;361;8920;684;8613;1571
799;432;4440;1669;1386;6593;403;1114;29023
800;468;417;2033;1758;12610;4147;9940;38170
801;8599;924;2025;922;1540;421;296;46875
802;7997;22232;2641;2016;2193;949;3279;122414
803;2057;1144;740;2509;5012;3589;4375;24504
804;371;163;3319;3409;3845;9405;42479;24863
805;5780;2271;708;19464;1459;1109;577;25815
806;859;920;6062;2628;1248;12012;30250;10559
807;4415;5263;5379;7008;2014;456;3797;8946
808;3867;183;2080;388;603;160;9063;188011
809;1954;1873;367;5432;2718;14823;506;15130
810;13113;1288;1865;6967;7129;8764;12125;49877
811;864;2528;2174;6541;3100;3840;80657;105228
812;6284;4725;1065;2444;17297;4882;18012;17380
813;281;391;811;1252;1230;3291;48038;13808
814;1474;1554;3257;375;7412;1541;5340;4941
815;4348;2015;3963;3395;2870;22565;329;4509
816;5878;255;2515;581;2364;4957;9635;21436
817;4979;1883;4991;6834;16771;2282;11929;28290
818;3249;2893;4214;1599;3391;6054;2642;65189
819;3952;1003;8219;2652;1576;34138;74245;46713
820;753;519;4021;2208;994;154;2911;30381
821;2361;10687;6299;1241;3204;1459;6282;20503
822;8617;3651;785;1206;15791;3864;1327;46951
823;242;4470;5619;7133;134;11087;3362;4376
824;8631;7757;10269;3825;3228;948;837;15793
825;8504;2128;2474;1334;5122;2037;12510;542
826;346;978;1380;732;204;15728;326;27177
827;2454;1169;10629;12135;18824;216;4601;4370
828;1207;5739;4766;5368;15426;15416;633;20532
829;4571;1788;318;6249;3848;11217;23260;16102
830;4616;1606;776;966;79;4728;4032;9766
831;3463;863;757;10900;427;39027;582;34503
832;1145;8254;168;1442;1130;22999;72894;52713
833;1171;607;1389;304;2535;4601;4841;5990
834;1734;239;1379;6956;2848;12002;392;18296
835;4036;5757;4473;872;6357;2486;12284;38671
836;1706;735;367;3550;7426;4293;33650;18368
837;3743;4752;18319;1864;10704;9797;1787;26817
838;3821;4006;1762;3257;2654;1577;5030;1341
839;3110;336;5424;2476;5397;12476;19031;9989
840;2264;253;3402;731;1224;6168;8196;6979
841;965;3566;1925;354;15587;2213;7497;25086
842;9551;5395;11794;258;4754;334;26320;3660
843;5299;9170;2392;8848;250;1021;59589;14537
844;1477;2819;2200;6786;356;711;3233;56131
845;1680;10320;8695;2606;12543;2130;14186;15846
846;5423;51;6173;1857;3256;14864;10847;52292
847;10547;17152;13770;2526;56;8502;29891;123465
848;1833;2018;462;113;5145;1341;1010;8193
849;538;362;6525;919;11905;220;17237;22264
850;5717;1280;4083;5712;5594;4459;22759;30445
851;1322;2960;4002;11312;873;573;6408;13714
852;260;1695;3647;2760;3656;2126;12217;6366
853;1182;670;128;981;2189;8989;7064;595
854;1020;1364;3491;2033;337;1376;1355;46036
855;3335;4052;343;11523;421;3094;5035;5075
856;1667;851;319;6698;851;10916;27532;44047
857;193;1716;616;3540;12852;10026;16305;26014
858;2466;84;1159;9968;1526;1259;36714;20748
859;7279;2373;3136;251;668;947;24479;2120
860;1448;137;3215;320;1107;1242;5446;7143
861;3222;3694;3740;6827;3773;502;9313;20395
862;6993;3630;68;1274;634;1892;24913;28416
863;1210;461;259;256;270;2465;1029;6663
864;844;980;2953;1750;386;12898;9931;29899
865;8015;826;3641;6813;5044;17326;11438;8742
866;1597;9423;5378;2052;1805;14633;5463;46519
867;4616;4246;1713;14017;6984;4562;27026;11914
868;2971;10143;16378;1121;5785;20369;7002;9136
869;7746;466;4705;1157;6879;33100;25671;20966
870;8000;2635;4417;3270;1625;18381;2314;26375
871;687;798;714;180;1415;15935;11432;9552
872;5694;1382;7750;5857;4644;3611;16780;39806
873;5721;333;5430;1307;7890;7267;101486;33093
874;1949;5774;859;5154;809;8981;56512;76833
875;1136;7277;797;2223;5922;1430;3627;7568
876;1944;131;2011;8021;186;418;29375;59687
877;972;1730;1160;7942;3599;5491;12317;179784
878;7265;4789;3310;10712;4864;10774;2164;2670
879;7728;444;2634;660;1584;20809;17337;48713
880;172;1749;1483;945;1073;18432;18097;90754
881;9160;230;5101;11426;1337;1974;71699;24519
882;3361;2238;1826;350;7437;13839;19585;40873
883;5258;8162;6894;1758;8922;15183;66572;49103
884;8387;1391;17208;1359;3225;2424;37650;10617
885;8097;2364;2129;4655;883;1504;4375;68097
886;2781;595;3861;380;7284;7805;7380;14817
887;3748;12410;8496;5020;5774;3987;7607;172322
888;1747;3136;10900;3540;5909;2161;57358;8924
889;3764;5005;3298;7337;661;3767;9285;105161
890;2142;2085;542;3120;1701;9404;21768;56662
891;797;3245;4805;6771;856;6936;8209;11303
892;6526;2513;4279;448;27880;15480;47251;88888
893;29472;295;1143;6868;462;1173;6256;2185
894;2756;1506;3873;3016;7374;11123;1464;29
895;1864;705;3712;3368;127;8123;20289;855
896;595;9862;4059;1644;7892;11947;58716;76269
897;903;452;2458;154;1290;1293;16872;6312
898;327;1392;719;8471;815;4613;12463;38219
899;419;3148;2482;925;2624;4236;3978;5599
900;21824;1221;3318;110;1160;7450;12654;12398
901;2317;9365;241;1568;18642;5111;68909;11781
902;3463;982;1005;2453;518;2184;46460;1329
903;732;3299;2041;2176;1691;3368;1406;29657
904;2968;933;4254;10969;13581;24178;5397;45150
905;1951;6948;10457;3457;1178;5673;119090;22926
906;3520;751;10370;331;13292;3794;8983;432
907;357;969;1370;6072;6415;1054;117231;75694
908;1028;1902;562;4049;8448;11448;10728;43026
909;613;210;1545;6561;5493;9377;20294;11085
910;1025;559;1387;1100;1089;4645;27775;20073
911;6332;8576;3387;8571;1861;10522;2584;11702
912;3344;10221;10244;1175;3486;18645;29377;89
913;3826;687;1018;1140;7573;4359;22499;38713
914;646;1016;1608;5583;6439;2639;40204;9259
915;3645;3597;13362;8646;1335;8359;9737;21196
916;11215;1178;1069;21615;9371;34152;11946;153094
917;1039;143;6494;3293;24;9506;46547;4678
918;1611;3803;691;1676;3036;3647;18088;7272
919;47;6160;358;2693;1177;6260;13;4324
920;1772;675;1221;3121;105;22554;19312;12062
921;7471;2895;1513;2366;7185;2813;3683;59811
922;4390;6752;12974;12220;1188;636;11045;25764
923;173;1893;3104;4148;4595;32547;13485;132614
924;1232;415;1738;609;3302;8290;3132;21356
925;6690;9936;932;2296;82;2794;36518;24017
926;531;2702;6856;1736;5060;2957;13476;32468
927;1492;1795;3314;17048;2716;8357;28114;38241
928;1548;1218;449;310;5647;4667;11916;66750
929;1082;2396;4048;903;8305;661;8688;26190
930;431;824;4766;1201;1482;1425;10203;173
931;13480;8034;21441;1086;1610;22514;22588;63516
932;4332;7669;1532;1270;400;1012;11263;15451
933;678;11844;28741;59;5270;2648;12498;6173
934;727;2419;690;1335;1642;4791;2170;16228
935;27983;1904;1141;11384;5367;11809;35496;45978
936;2434;8663;1310;1177;6618;2564;35049;6506
937;1846;1329;3136;445;3542;6250;9343;346
938;1002;718;116;2224;375;8519;30514;8512
939;1624;2717;2147;6578;1569;7973;7198;4687
940;4590;1990;4484;3721;1268;2659;3905;5889
941;315;8311;2631;6396;8096;39998;2755;24798
942;292;9744;19655;1566;9746;13127;41185;26137
943;1292;464;9317;2698;6156;13415;22292;77294
944;3466;8416;1412;6974;1470;13860;40289;45147
945;2005;10951;976;16442;1029;2293;16378;1377
946;899;4384;4220;446;7888;2580;13809;24
947;10358;1043;608;7772;1684;17775;31457;312
948;1128;734;3228;4340;552;9779;36553;43624
949;4208;341;4064;8189;9176;2552;38199;39789
950;1081;2259;10747;295;2814;1471;19130;8572
951;1402;2897;3202;1583;2168;55;22454;7087
952;6852;2196;424;591;1223;5554;14989;10355
953;4650;430;5432;1529;455;758;22801;28784
954;3531;1221;567;6222;246;7210;10342;1261
955;5940;4730;1574;6515;2248;3412;11517;50063
956;5529;6942;6821;3750;8111;1015;2925;37340
957;2989;2585;751;3117;7963;355;7688;80910
958;276;4274;3838;4254;6050;3675;719;8404
959;4946;5081;895;1451;3384;6613;14200;22310
960;2283;1988;5822;1438;10935;5043;18323;42352
961;1488;1147;3508;5037;1509;20948;36709;15615
962;8951;593;2798;5996;2177;7091;11135;54146
963;2904;1021;14152;10000;12685;3237;8304;10432
964;2719;1615;701;90;148;12559;40082;27587
965;4139;9288;6861;493;7420;28627;9079;20883
966;8380;2081;3217;12631;1494;11423;21237;72762
967;1157;1873;1513;810;955;3920;10589;34885
968;3250;4359;1638;2325;433;4291;18794;7367
969;528;6695;1340;89;1594;9209;22963;5686
970;1600;307;15263;1409;6044;276;55876;24460
971;2759;10556;1927;507;1679;17336;10448;4603
972;6554;86;544;10819;2698;15357;11056;45365
973;6072;609;131;1003;2610;1499;18649;19274
974;794;694;1879;3066;3132;836;18622;10839
975;6660;696;6759;143;22437;6585;29088;19296
976;678;1390;27624;4659;2775;1764;89067;14615
977;10090;5078;773;2100;2621;24712;16126;116320
978;1052;975;2007;557;2889;1940;11908;42798
979;2494;2736;3251;9486;31031;5795;9428;27076
980;829;759;1228;13107;96;1055;8873;3585
981;2266;1859;574;1414;4392;734;21262;1797
982;3541;8407;1632;2313;20318;1281;2078;8324
983;18185;4549;344;946;4462;5249;200;41968
984;1167;2994;907;1391;1004;2155;149781;22197
985;668;292;1835;4907;9392;16849;12390;1212
986;2110;1165;210;5231;4241;1515;939;4901
987;27293;3589;1291;6177;2213;5570;211;18880
988;1155;2306;7034;6025;2078;8636;6596;56920
989;5654;3017;5519;6752;15494;13144;41242;9113
990;3210;4944;2527;12565;511;1488;6019;25754
991;4015;4428;3606;7698;3916;4255;23653;20886
992;5332;4096;3355;470;17501;8188;42450;2714
993;11756;8574;2437;1408;6589;6661;4331;24797
994;3067;2496;1028;1540;405;10519;959;27150
995;1524;2129;660;24458;4466;5748;39263;2113
996;241;380;201;2057;912;9417;303;24325
997;996;3638;4171;223;10053;17503;86765;45641
998;2102;3256;4002;4330;4098;5569;9350;13065
999;634;5436;955;11596;8302;20880;19401;15718
1000;174;3144;4647;12988;344;955;27822;32737
1001;1929;454;3007;5076;4600;3225;545;21536
1002;354;3945;1131;7162;2095;5087;56150;7407
1003;8273;7342;2914;872;3150;13761;46968;42539
1004;1146;1783;2000;2511;315;138;4943;50618
1005;24769;6472;11483;457;5380;6586;42967;19283
1006;351;1086;1924;525;7855;4100;27438;12106
1007;1956;311;547;417;1659;175;8231;16886
1008;1632;172;6823;5795;1014;3092;42326;30134
1009;13674;1089;1019;4839;14160;1391;648;6068
1010;3085;2682;916;700;213;2144;15849;11957
1011;2289;1733;2208;1711;3209;473;22058;3140
1012;963;2687;1712;5156;3145;5257;26799;17970
