;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
7110;629;24031;7284;6084;3610;2577;1944
7111;1184;971;4653;2733;1139;355;337
7112;474;487;1782;784;62;2280;122
7113;420;4961;447;1838;76;449;2577
7114;1134;200;6000;1665;2112;2736;198
7115;1284;429;9974;68;1750;7;958
7116;2247;4122;2811;952;135;1923;699
7117;1105;1389;2005;11536;958;1173;1192
7118;330;3733;537;3588;2841;688;2077
7119;1572;3888;930;12930;163;456;2236
7120;7676;1751;2205;6173;261;5747;1893
7121;1036;1098;8795;245;1018;5974;1150
7122;349;3446;816;556;43;573;1723
7123;637;845;3634;3272;2756;405;35
7124;992;2628;4364;2577;860;158;388
7125;1230;3757;2067;292;3002;1229;1665
7126;1803;2151;2392;1310;344;1449;3523
7127;2924;6766;2623;18389;1972;1631;5184
7128;1253;194;1581;6828;1959;6138;3479
7129;737;764;6665;7173;1114;2855;4645
7130;3972;1921;3019;1899;7871;310;7666
7131;1279;4468;4585;6540;1606;745;185
7132;3702;8700;4522;6697;205;9611;12311
7133;750;4021;4881;11795;532;758;4258
7134;1212;1464;489;7317;1199;2860;2408
7135;1884;6954;5186;10240;2214;981;87
7136;959;7639;1322;4063;8382;2033;2068
7137;1972;1123;169;1684;3568;933;84
7138;377;6937;1625;5839;1264;690;5047
7139;586;2207;122;740;349;935;159
7140;2734;1065;2387;2224;3338;3439;3525
7141;1376;1950;5402;4248;5369;2666;561
7142;2348;3809;488;12054;2208;466;533
7143;509;6536;385;19349;3190;303;758
7144;1033;2775;1168;4035;836;968;800
7145;178;740;143;4777;2126;441;1907
7146;952;1617;2959;635;366;2287;746
7147;2878;3941;7177;16567;2296;765;2101
7148;2212;4908;676;1750;17297;3740;770
7149;190;583;5390;167;1623;164;197
7150;6639;1297;839;4209;364;6653;5865
7151;5396;2423;1240;5998;1326;2771;361
7152;566;768;1501;3383;3338;1634;1395
7153;289;1553;7631;7044;4680;2172;497
7154;2693;442;2891;20117;1943;846;4980
7155;1548;1678;297;3621;1677;2851;168
7156;164;3031;6465;4441;235;1512;10102
7157;452;1477;186;240;2949;561;2325
7158;1665;6162;2412;5890;1986;1539;1501
7159;582;34;4255;2483;498;3018;591
7160;440;2365;4807;2172;579;532;1112
7161;668;4423;6781;5302;786;5425;18832
7162;1900;2588;14555;11757;772;1308;2520
7163;535;1894;951;756;1863;1085;10596
7164;375;8996;5871;6531;9035;2683;3236
7165;517;240;394;6782;443;98;1107
7166;2340;2214;2475;5239;2259;141;2499
7167;1222;401;515;7673;2322;9404;3613
7168;1555;8187;7801;4951;772;5815;3010
7169;1764;1042;7742;7512;5079;1601;9985
7170;2138;5701;2260;1561;921;6487;2241
7171;1155;2621;716;4495;1717;1292;1217
7172;8597;1253;1508;3152;1420;4219;536
7173;1032;2589;2340;1357;7052;1964;739
7174;214;1704;2691;606;2785;1070;5091
7175;395;530;5309;8549;1663;2909;2245
7176;890;4910;896;379;800;3921;302
7177;195;2338;9957;3538;8110;4993;969
7178;fail;1797;26026;14097;828;29639;12208
7179;916;2045;2819;6633;3289;2556;5076
7180;1098;1120;148;2039;6351;745;487
7181;937;3998;5600;13772;862;688;2273
7182;689;5523;6027;12893;734;1260;1402
7183;1779;1445;350;3322;1108;460;422
7184;517;11366;505;3489;3703;794;6009
7185;1355;902;9602;4511;5432;2382;3916
7186;2580;1332;2119;12914;1323;608;720
7187;1065;2803;1387;4538;1392;1204;2543
7188;357;656;3191;1492;4236;650;1493
7189;1262;3231;6207;175;752;2235;174
7190;2236;5464;5121;16537;1959;698;759
7191;516;4146;2688;6845;108;1859;4007
7192;1098;7985;4531;5942;835;3412;5767
7193;2111;1700;1448;8214;3884;101;3039
7194;1482;10501;3826;1099;211;331;10962
7195;2129;1222;14107;13273;713;441;2190
7196;3433;3351;4234;2523;2799;1149;1395
7197;1986;1212;4127;4205;18544;2534;3625
7198;2979;9613;4682;1377;8040;2265;356
7199;3847;171;466;12;1057;1301;1456
7200;5596;865;2472;238;606;8366;5874
7201;5550;1726;1095;1585;1953;10224;2167
7202;1021;6618;1415;1715;1982;1607;376
7203;863;1569;10287;2538;150;1205;1224
7204;1815;3453;589;4367;19653;3297;1687
7205;1131;684;528;6016;209;730;3073
7206;2342;1056;2886;1138;4290;1415;1039
7207;3510;627;667;12273;634;4380;684
7208;789;832;4186;6897;898;333;9780
7209;3132;3652;1898;8268;457;2387;694
7210;511;671;3300;1169;665;3135;560
7211;609;3698;5953;1970;1071;931;3372
7212;617;836;379;1159;1390;2863;1196
7213;428;3128;9558;3249;398;4099;1585
7214;1358;6667;1673;466;225;2270;1238
7215;1553;1463;1495;2618;630;2354;2304
7216;580;5825;7153;4887;6350;2270;744
7217;1396;696;11322;257;1635;2197;5696
7218;1840;1224;3171;10571;2766;1616;1156
7219;75;878;3836;17779;327;1883;407
7220;894;22876;8246;31544;1217;3289;2913
7221;994;434;7899;8461;7291;2416;2137
7222;3838;17355;4093;20250;6805;907;2005
7223;1681;1152;2061;3374;377;1589;1349
7224;1297;1675;3732;4006;4986;3090;664
7225;1759;2081;857;3402;830;921;4370
7226;370;286;2639;3095;2984;1185;688
7227;318;104;9901;1093;346;1605;4173
7228;1036;860;2337;89;1553;2407;691
7229;3756;2326;2172;1822;471;7920;3318
7230;226;3512;23011;8884;5112;3135;1721
7231;1676;656;616;6255;241;261;3292
7232;466;919;280;2595;155;216;1482
7233;2221;2139;2454;2480;2753;1259;859
7234;444;269;5197;4037;1829;1194;5178
7235;518;2951;922;9275;4897;1175;739
7236;1236;3468;193;4880;1385;1788;983
7237;1025;528;7779;571;68;622;164
7238;516;3754;25362;745;4081;107;959
7239;1016;2161;3371;904;1632;257;5409
7240;352;4029;3107;1959;896;1143;2108
7241;865;3102;923;1329;2548;1472;973
7242;2641;360;2966;3169;6130;791;1648
7243;1255;6504;1960;20033;603;384;14260
7244;2169;5531;580;1390;1275;2861;4784
7245;658;353;255;4575;2805;763;732
7246;310;178;2838;750;1208;3407;1579
7247;251;405;5784;7379;1897;996;743
7248;647;2314;8031;4221;517;1263;3837
7249;5043;495;2644;20304;842;2415;9759
7250;165;1765;636;2124;625;2180;71
7251;1827;467;113;333;2484;2109;1731
7252;1034;9371;268;1521;1550;1615;2214
7253;1197;13887;1501;763;190;655;2824
7254;311;670;36;2794;2873;5850;715
7255;5284;7579;2431;20131;1833;1984;4573
7256;1027;117;1396;1952;1717;2477;630
7257;564;2410;766;4740;18437;1770;2843
7258;1523;5858;1697;16597;646;3599;567
7259;175;6284;884;3677;1176;175;3060
7260;3985;319;5581;2809;2176;100;4994
7261;1866;10939;1482;17289;3470;2474;6119
7262;3364;1726;4850;3054;307;6452;153
7263;1923;800;71;2530;9618;389;1301
7264;1347;412;2005;113;2278;3648;1523
7265;1934;3863;1260;6444;3389;1703;3261
7266;2876;5239;4495;1385;992;3510;1651
7267;1058;2273;1634;4223;252;1656;435
7268;776;2242;3468;3681;2512;1458;766
7269;3456;5734;573;2721;640;186;7670
7270;1924;529;1202;3228;2204;239;1703
7271;2272;2101;19651;7031;988;7864;174
7272;1386;480;2858;450;107;4138;473
7273;2785;1207;13210;1133;213;201;3916
7274;674;3132;623;417;1769;594;522
7275;197;1945;9781;4340;804;443;17069
7276;773;1819;1957;2582;814;1353;1412
7277;708;2110;4291;4164;122;623;5963
7278;645;1057;1572;4994;2174;1013;4491
7279;930;288;1768;2046;789;545;2805
7280;177;4692;13492;3992;1914;3024;7542
7281;778;8769;3192;6806;1215;1858;767
7282;307;8920;582;7075;3759;165;7552
7283;2912;685;4796;2286;1131;7175;603
7284;456;120;1403;646;179;258;4973
7285;849;758;3725;366;667;662;1135
7286;4349;1156;1174;1193;1393;9414;6515
7287;4148;4652;3398;8740;295;24943;1734
7288;2714;3416;2923;5450;1903;747;3137
7289;2757;3113;1292;486;149;461;3259
7290;3466;4367;4476;3885;11930;801;145
7291;2755;3367;1717;2429;1408;5505;1759
7292;391;2894;5821;8627;1717;3505;533
7293;8988;1623;2567;10503;5249;2810;6270
7294;779;1743;423;238;919;2341;193
7295;671;536;2158;1317;481;245;509
7296;284;5567;888;2471;3100;3827;657
7297;6407;458;2246;210;1228;1518;475
7298;990;9065;1199;19432;925;11205;6400
7299;4565;5612;18613;1447;3094;1230;9164
7300;799;3201;1268;1081;2386;383;977
7301;2725;2786;8389;15034;13898;1207;4845
7302;720;2725;2207;4205;1091;1703;11276
7303;1123;3085;9648;1436;965;1529;578
7304;614;375;694;2823;767;320;4628
7305;5049;3995;452;1194;5605;811;1114
7306;2092;10188;5994;5319;1393;1154;6383
7307;1489;10750;1453;1704;2743;225;6001
7308;2964;518;3296;7506;504;351;1287
7309;477;1229;2284;871;367;162;482
7310;792;2043;329;3738;447;8484;581
7311;404;1124;1085;953;138;5379;1044
7312;86;443;2786;268;3797;659;2246
7313;391;4348;870;575;1917;4600;4295
7314;825;7071;1341;2366;2742;2228;1434
7315;672;952;8708;3871;6188;1948;3888
7316;1454;822;8448;1421;793;766;5167
7317;268;1490;3392;10953;915;2688;707
7318;288;3831;1199;1081;1253;88;2294
7319;3880;4712;525;12295;1123;483;190
7320;948;448;1366;982;258;3928;137
7321;1856;6000;3145;4702;789;1233;13661
7322;2147;2152;3524;17396;7984;527;3378
7323;2276;194;5085;1207;2659;3009;529
7324;125;765;3443;1441;188;1231;9234
7325;884;4728;13245;13939;1504;1107;8206
7326;624;2026;1414;5717;259;3992;424
7327;15320;1425;2192;20381;1072;12442;1352
7328;312;1678;5589;5989;763;370;1082
7329;773;241;4664;2772;412;4372;1900
7330;3498;3816;1182;2231;436;452;2862
7331;901;629;1963;2031;1612;1214;2737
7332;7409;1643;6610;5982;772;1818;5790
7333;9656;2578;2796;12798;4330;2014;2568
7334;3132;7288;3294;2396;6344;2795;7697
7335;3806;8173;1768;5016;1152;1511;7570
7336;171;2280;4253;5023;2435;1866;21170
7337;1767;2077;2057;7595;140;213;1139
7338;1120;3110;355;19889;963;5620;3139
7339;1551;1206;10133;4173;1149;2086;3049
7340;3121;7427;6057;8589;1589;7085;18570
7341;1992;1872;4742;1195;1127;1989;499
7342;503;4776;12813;4638;1249;6565;1798
7343;42;4105;8075;2308;1610;745;1002
7344;2634;1718;21696;2524;860;1958;7922
7345;139;389;3666;1014;1392;853;1732
7346;383;1660;225;4045;2257;1592;4902
7347;515;1631;2861;1240;667;2710;227
7348;223;7687;681;4208;3432;1468;191
7349;875;6611;4185;2437;1160;8128;565
7350;4290;519;6477;9116;3638;2122;592
7351;3599;84;3301;7223;1144;7927;785
7352;441;4322;4126;429;1039;543;763
7353;976;425;4410;124;997;8311;1349
7354;8994;2731;626;3528;1771;705;3029
7355;404;4582;2097;5038;7291;169;1525
7356;304;1260;2067;3661;2979;2699;2064
7357;616;2330;1587;7084;714;271;1586
7358;143;1144;9976;3193;525;755;898
7359;568;540;194;5358;926;600;2085
7360;1284;584;20;264;243;198;2335
7361;1885;1372;3768;8187;505;1983;311
7362;82;612;764;839;143;2920;347
7363;524;1682;1325;4533;1628;1337;1078
7364;661;140;3981;5229;1737;4574;3862
7365;3499;187;92;12284;1776;1528;5744
7366;303;563;8979;8152;3782;318;1485
7367;1508;4136;10512;88;9944;8153;1199
7368;148;6779;8736;16066;1065;1062;1174
7369;1570;5778;9845;16741;796;4098;8758
7370;145;3269;2068;13198;266;2185;661
7371;565;1921;5015;28876;251;4110;7295
7372;611;200;535;570;1692;475;1142
7373;1582;2248;2793;1067;1072;2099;4255
7374;272;2452;1503;526;223;567;3172
7375;447;240;1351;199;876;3496;1435
7376;1167;989;4336;5558;1070;535;6271
7377;28956;926;9777;416;1258;4667;6596
7378;9217;1716;1397;2249;1071;8202;5683
7379;1998;2997;8469;1287;776;4102;4800
7380;1904;894;1259;4594;5587;2565;1939
7381;797;1016;2298;1663;870;3273;1078
7382;1660;783;6626;428;8294;9395;774
7383;1364;2789;2337;2361;14709;7507;1317
7384;1078;379;4138;3333;934;35;3358
7385;627;2923;683;1827;559;3308;1327
7386;1088;5823;4354;2368;4085;1725;2585
7387;4977;6935;3337;5202;458;6241;731
7388;989;6475;1457;9490;733;1038;14022
7389;1450;129;5602;1874;6892;138;3450
7390;7962;2090;382;21668;3885;989;1328
7391;494;1180;5433;3839;618;727;1895
7392;1166;3519;8458;14813;1839;5339;461
7393;7856;3161;650;11862;2165;591;7817
7394;1023;4226;527;2195;6595;5350;3050
7395;2298;465;8039;1699;1555;755;1368
7396;705;835;899;3221;345;527;785
7397;800;517;9712;7240;1634;851;677
7398;664;531;5267;3344;533;576;600
7399;1209;5032;2356;3172;1557;423;868
7400;3601;334;2800;379;1873;270;3757
7401;665;2814;180;4596;2301;1979;2521
7402;10359;2739;10452;16914;1502;2375;1891
7403;2382;506;73;4280;497;125;5607
7404;1820;206;8250;6593;1131;3067;344
7405;899;967;259;2016;3280;2898;1646
7406;389;2516;477;9895;832;6249;586
7407;607;2658;4560;644;1649;1557;143
7408;488;6863;3613;3380;4990;12679;5850
7409;2136;5692;459;676;305;1771;1204
7410;2706;327;4770;2656;3353;2416;5936
7411;222;1850;646;3525;594;791;3967
7412;3909;1183;4572;4962;589;4597;6472
7413;4428;2410;3382;342;3155;1257;1001
7414;3347;1119;2795;7265;2646;2661;4065
7415;2003;7361;3832;6916;607;3070;6113
7416;768;4023;6686;4554;116;3806;480
7417;42735;1906;5604;11326;12113;4566;12312
7418;2149;1626;17500;5955;3844;1827;8409
7419;1186;1947;8013;840;3436;10181;1104
7420;1831;1609;3139;8161;3423;3199;318
7421;778;77;1431;5012;111;970;2498
7422;3079;2592;420;1408;639;3273;850
7423;2297;4100;5877;6875;1994;381;3215
7424;4620;10481;5141;1477;996;995;8795
7425;399;2488;2602;3190;873;3871;2110
7426;148;1358;963;1544;806;249;277
7427;3062;1619;3327;5813;3759;9388;560
7428;2800;776;14302;1502;7688;2695;6406
7429;1376;1372;2203;1859;2202;15715;2268
7430;1576;342;9155;613;1003;3018;3779
7431;2675;6546;8943;26233;139;258;1283
7432;1374;3902;16687;5328;4271;4496;13157
7433;451;1407;4633;108;1413;1121;706
7434;632;4145;4848;413;5744;4669;7337
7435;652;219;611;2658;766;3060;2743
7436;1130;7317;1708;1688;922;1665;1992
7437;173;11123;845;2918;1784;497;1624
7438;427;9817;710;4859;3260;4557;555
7439;1062;5817;460;10417;1293;2634;3568
7440;616;543;1092;5227;253;2144;1709
7441;571;2358;3479;837;2019;609;3223
7442;1343;4821;225;309;1432;990;431
7443;2322;4006;4757;633;7581;170;159
7444;906;331;5496;2104;270;2841;576
7445;1756;199;5028;2282;1782;2262;3136
7446;973;1420;5065;5479;1598;1157;764
7447;1214;5641;9954;3106;2376;1666;3113
7448;507;1748;1225;35276;355;966;3497
7449;386;3344;6603;7858;927;294;1652
7450;1522;165;1131;7715;1379;687;1337
7451;3014;4997;3652;59;1898;583;641
7452;875;735;15237;6328;1652;2655;6518
7453;225;933;4333;2415;1392;983;1799
7454;738;652;4563;251;237;1036;4284
7455;11065;14580;4491;4873;882;2813;1299
7456;666;5146;539;700;2115;1530;713
7457;934;203;3501;632;1792;2845;1891
7458;4917;17565;3937;6037;2280;876;4268
7459;956;989;4469;4276;4432;19369;8289
7460;1979;5394;8102;2388;332;1154;4420
7461;2558;8064;2567;13872;168;2081;422
7462;1511;269;269;303;390;47;5951
7463;9562;2215;2859;17528;6684;3172;486
7464;1617;4525;1356;4589;1812;2442;1996
7465;1331;1456;3898;13791;4289;4086;2587
7466;413;5034;9706;3559;695;1862;295
7467;1863;1253;2240;1046;1166;51;7036
7468;923;1537;8915;6754;272;3067;750
7469;138;3279;722;10778;1209;3096;3361
7470;1253;1516;893;3215;1379;1085;4524
7471;1797;210;2962;234;1815;1821;7938
7472;220;2632;2786;25290;1024;6424;153
7473;1347;10686;695;1990;636;3197;865
7474;52;1078;486;1638;78;1453;3379
7475;1154;7347;2228;1774;390;1073;914
7476;177;3823;2910;123;358;1457;965
7477;869;882;4711;1871;4608;5484;160
7478;930;3086;6418;106;863;4112;4770
7479;703;198;1346;16833;1499;3145;2667
7480;421;1963;1566;548;478;5624;4543
7481;902;164;2427;13567;3381;936;5180
7482;149;4032;4411;3575;671;481;740
7483;115;267;5397;484;2517;732;1290
7484;510;205;1213;3835;796;1101;162
7485;1154;1360;1615;4061;679;4521;738
7486;4092;1353;5405;18181;3328;521;682
7487;977;2937;464;660;2381;5636;2537
7488;1104;367;4001;313;914;6011;2399
7489;298;10713;7836;221;1501;170;1203
7490;1445;214;5880;2839;931;2136;3518
7491;1651;1401;17498;1488;395;5832;1742
7492;464;2519;2004;560;1713;1736;172
7493;3160;371;11140;3186;2161;925;8435
7494;388;1138;2549;2423;2629;1235;1021
7495;377;5184;1538;2168;1870;77;225
7496;2987;569;1128;4555;616;2182;657
7497;316;2922;4752;6760;342;2321;433
7498;4394;2159;10113;5458;1062;598;1730
7499;1822;10727;4530;4753;4321;4108;1295
7500;316;256;5650;7568;162;1149;1167
7501;10406;2191;928;3959;954;3637;11325
7502;1278;3325;1529;1568;3955;1126;1978
7503;2300;615;1168;6384;238;1173;1816
7504;428;41;2945;8298;1073;344;2230
7505;4204;3387;2898;4760;4656;704;3406
7506;35;1326;1195;3673;2731;456;181
7507;646;1154;2112;5241;432;25;151
7508;1521;6727;629;11016;2408;741;1367
7509;191;916;5969;1565;3202;423;1674
7510;2548;1469;700;3970;6852;1214;2826
7511;23071;6866;1445;3927;1090;3317;7388
7512;370;10767;7773;754;8878;4426;6064
7513;368;1980;924;1313;9459;230;264
7514;428;379;1134;7145;722;5765;1213
7515;2542;100;5338;11297;304;975;9891
7516;634;15792;43883;7277;1878;5683;247
7517;1574;2565;1176;367;1409;4029;1953
7518;1908;1546;2868;11080;5634;3482;8150
7519;3230;3256;34;389;130;2042;306
7520;286;1836;3157;1637;337;4447;1669
7521;1378;236;3766;6661;2364;398;276
7522;806;4739;214;2427;1637;1570;4096
7523;405;311;389;364;423;6323;1085
7524;729;588;4583;919;44;6357;1674
7525;1256;966;9178;2648;1094;704;1871
7526;2262;192;465;4338;228;561;1019
7527;853;833;3465;5855;521;2683;2300
7528;3302;7308;7415;4931;1724;5465;1600
7529;2907;359;5976;19479;1510;3124;1040
7530;774;2876;310;11449;1421;491;273
7531;2225;2580;6954;1898;4564;5785;785
7532;438;710;91;9158;337;2293;383
7533;106;7393;1259;22941;2867;1501;432
7534;1053;2414;8555;1655;3103;26157;2519
7535;393;7068;8229;3210;2654;5513;13803
7536;1402;176;6911;1492;972;238;2758
7537;10848;966;1359;12929;1065;5219;133
7538;1375;547;7617;3252;1397;317;2945
7539;213;442;2349;2012;1425;6650;135
7540;1237;2689;1280;6173;898;3064;1034
7541;13179;943;1377;12042;1670;1814;574
7542;4418;2237;8513;7550;815;767;5051
7543;1175;3321;2727;13453;973;4453;8758
7544;4347;5367;568;3501;2241;7514;14680
7545;828;5798;1804;10539;267;4615;5293
7546;132;3322;2512;1630;1409;2231;7063
7547;101;904;11986;13136;1270;13233;3497
7548;414;2447;460;2706;1957;3745;1569
7549;1242;306;1355;1359;348;208;312
7550;8441;2898;480;6823;842;3444;241
7551;1882;3520;9268;2126;1172;5396;314
7552;976;7812;393;358;6872;2605;4082
7553;1062;1284;774;2193;1325;1402;8602
7554;1603;5932;1715;2412;1356;1007;3347
7555;5691;3803;13224;6011;13148;1123;324
7556;414;2045;4736;195;2213;3218;1777
7557;664;725;878;560;1043;2334;1634
7558;2451;369;1405;1632;256;4303;554
7559;3026;1401;404;944;7226;3001;2376
7560;969;5356;2750;1161;1956;3563;477
7561;1446;3046;6138;2842;652;1171;5205
7562;2884;588;583;7651;2343;2002;1526
7563;1799;2966;1089;1399;144;517;391
7564;232;373;1205;1488;2926;1079;349
7565;2641;13842;2024;7469;11936;4907;11596
7566;357;382;2355;8184;2658;457;2499
7567;3425;763;28056;190;6578;3528;4341
7568;1011;252;6903;2088;239;5825;1485
7569;333;185;11387;621;1366;2932;1677
7570;2682;778;7119;3555;2130;5602;7255
7571;5439;693;12091;13113;14151;15330;39198
7572;4574;640;202;6858;1115;417;2258
7573;448;80;3246;2892;2009;5297;2073
7574;3750;9437;2035;34366;2114;820;3668
7575;2537;3880;4905;1754;504;7361;3422
7576;1219;2588;1361;530;1548;358;3426
7577;338;3601;2329;3673;402;1545;1235
7578;50;3406;866;5993;3745;8011;1504
7579;18918;4462;404;902;2587;7815;2359
7580;676;6210;364;3832;589;2683;760
7581;3569;1162;20145;142;1183;115;2251
7582;2621;874;11041;11741;779;335;2886
7583;1017;434;2371;1766;468;403;2227
7584;2645;8090;15083;6079;585;1010;3499
7585;2131;308;517;485;3997;9434;479
7586;168;690;1046;2492;2377;2490;2079
7587;2521;4507;209;13741;1004;2955;3962
7588;11477;7586;885;7253;3272;2193;804
7589;6623;1347;176;10701;1041;508;2074
7590;318;411;596;176;6376;3779;1014
7591;1764;761;2099;2697;1001;1176;637
7592;1247;2137;1317;1394;788;687;693
7593;763;444;1590;7028;892;709;2682
7594;2979;474;1220;1855;2201;2196;3819
7595;828;1635;200;2563;1401;190;1273
7596;1410;1647;17370;12350;1749;5763;5480
7597;1350;2079;574;1105;1208;1382;3840
7598;842;2732;922;4961;1799;6022;4423
7599;364;1641;2240;14161;2395;5038;4107
7600;4098;926;5671;2650;282;1340;1971
7601;62;7820;3421;11116;1404;2422;2189
7602;723;4341;2672;4758;1271;3550;462
7603;198;4266;1210;6011;181;3383;1454
7604;7983;2533;2951;3862;104;2775;7150
7605;2757;968;185;3264;1739;155;1221
7606;241;1464;3953;6080;138;4995;6951
7607;450;1947;3447;339;1463;904;207
7608;205;1681;1371;2050;1794;2094;612
7609;612;845;2400;2567;2990;779;5252
7610;1655;387;3395;9717;1253;1119;1615
7611;302;3311;7241;9922;357;1686;1
7612;269;1628;69;24233;3834;3029;151
7613;2951;354;11504;5573;3302;10096;4272
7614;642;1929;2066;4490;4292;679;1926
7615;2631;7984;2187;4210;1312;1583;4658
7616;2182;21178;2644;1667;6443;307;4574
7617;490;201;1323;755;879;1368;726
7618;643;1846;4428;3878;340;536;177
7619;567;12666;2066;1213;1413;691;1674
7620;139;2026;818;8994;7178;4961;5449
7621;1378;1413;3342;122;794;5071;384
7622;623;110;160;2630;1798;2312;465
7623;3258;687;714;324;161;2917;10526
7624;1642;2317;3718;3702;135;1919;933
7625;390;4553;3280;5498;5732;431;6956
7626;3895;8369;1982;11096;4148;1949;2614
7627;1577;11789;5031;156;874;2187;836
7628;539;764;18141;7094;3418;15874;1432
7629;3507;5915;3647;2292;1847;4513;12752
7630;552;675;857;4008;1218;2709;327
7631;880;114;5073;10771;2620;1139;1076
7632;218;353;4727;1306;2073;2951;2010
7633;1494;428;1585;1154;2728;6758;1736
7634;4589;913;11400;890;13877;1331;2237
7635;427;355;309;418;4212;1661;3197
7636;2095;9289;7546;915;4166;1174;3435
7637;1916;1664;769;1918;256;287;1534
7638;429;2679;3546;3818;500;1192;140
7639;3571;521;5839;4987;460;986;4944
7640;2222;3399;2059;3805;536;3124;405
7641;936;1942;4580;3971;1618;158;318
7642;220;1016;2659;3140;507;1217;1405
7643;1030;8929;8453;2168;1713;1380;12078
7644;525;1274;161;332;357;2025;626
7645;982;134;285;1484;2148;862;4607
7646;547;491;2541;6661;2627;1679;1507
7647;1756;2306;9908;1915;3255;6072;4889
7648;1623;7343;11501;730;28;717;125
7649;3121;2344;278;520;1611;1742;2614
7650;3185;813;1095;381;460;1178;1866
7651;2175;3228;349;19766;1105;1580;1370
7652;178;889;3051;584;692;1906;1100
7653;362;173;237;1056;3003;789;1680
7654;260;2623;4656;7412;984;902;592
7655;4445;8223;1736;1102;4344;1112;19833
7656;411;1990;14966;5404;2225;2754;5558
7657;1150;1136;496;377;7151;1038;1318
7658;1143;6885;747;846;4087;41;157
7659;1468;2572;529;512;135;2741;1436
7660;3919;1368;277;48916;4707;427;56
7661;839;2535;2713;9879;1176;855;494
7662;4601;439;507;1106;416;416;871
7663;9152;3556;10798;9850;14746;2620;781
7664;2602;118;846;1012;413;1996;699
7665;1780;2473;4002;5182;1414;276;3294
7666;975;4412;187;2029;376;783;2909
7667;2453;238;1126;1692;1568;1510;1557
7668;99;5032;4481;5779;2751;7245;4913
7669;5103;7124;5123;4627;300;7843;4581
7670;218;3725;9744;3163;450;1070;870
7671;13901;3814;31496;17801;2231;2094;4172
7672;1142;244;7099;2966;1922;261;1678
7673;623;6425;4706;3832;89;4578;1799
7674;388;2137;1475;698;3880;6982;3314
7675;3525;2241;3763;1869;4242;1452;5721
7676;4854;1773;1544;4676;1011;4800;1468
7677;1459;340;2601;1228;694;2098;607
7678;832;5655;6400;17032;388;1157;2165
7679;1080;3026;2603;8370;3071;3194;572
7680;317;967;1792;2078;289;208;533
7681;719;783;479;1532;2147;749;2903
7682;6591;13296;26229;131;8982;1810;4754
7683;319;520;2855;8585;1635;806;745
7684;536;88;3170;2737;958;1381;3011
7685;3506;6161;4302;1997;686;3565;2118
7686;1229;9920;186;5850;2705;16428;3934
7687;876;765;3101;9190;7708;2678;2873
7688;4411;4989;10489;17280;2352;471;3612
7689;509;403;5053;1504;314;666;4082
7690;896;8314;6764;5901;463;2976;6109
7691;351;1629;6631;368;1251;389;1569
7692;1548;9646;2723;3709;3479;4775;783
7693;1948;1394;15842;16338;1073;120;48275
7694;1076;4365;129;464;1469;1656;2625
7695;11266;1515;10484;3107;2694;4080;2349
7696;350;70;2284;209;4316;8874;1143
7697;2973;3132;1587;6595;2471;754;263
7698;481;1835;376;726;659;1842;3044
7699;1096;95;4552;863;1316;6329;1450
7700;618;3696;1933;8691;74;667;339
7701;879;915;690;1664;1484;1608;329
7702;1728;181;70;1568;1891;793;1234
7703;1056;645;18843;8416;39;1015;10505
7704;1684;2282;1727;1693;965;6299;540
7705;1232;3535;6495;2284;9862;1404;7051
7706;313;1817;1521;1882;1183;288;6014
7707;5892;649;4562;16076;1731;2321;1181
7708;201;287;65;1304;53;798;2905
7709;660;1120;8946;542;250;1571;3273
7710;153;7875;1894;3831;8163;1950;2034
7711;2364;2904;2603;2374;1711;1350;1354
7712;1166;1020;10789;7480;1654;3212;1005
7713;2743;7970;3918;4283;1193;4843;266
7714;379;1984;2101;13220;597;1433;5541
7715;1059;3605;126;3929;2375;5553;4977
7716;1796;1470;2675;4543;2837;4989;1342
7717;778;6381;6778;5940;2844;7555;2549
7718;1273;1047;457;18;318;286;1486
7719;906;665;1692;1457;1239;2826;2691
7720;595;1363;3102;171;425;1087;3389
7721;948;443;1471;793;1006;2196;743
7722;2625;5797;3609;2117;173;995;1560
7723;486;3059;4524;10777;2471;597;169
7724;1392;758;904;2822;2219;509;1509
7725;2121;7151;1492;17016;1592;2117;420
7726;1232;10015;22653;8060;2655;3186;2763
7727;840;244;976;3962;465;2806;1159
7728;1792;1896;12229;6800;2786;814;12364
7729;1918;987;2330;3585;1319;393;1281
7730;2560;1570;1963;3862;111;3534;861
7731;637;4150;8022;842;1509;1724;6295
7732;348;2932;1689;16524;977;2244;5999
7733;12594;705;9728;239;1921;644;999
7734;7704;7652;117;1394;668;5425;6945
7735;1862;3451;1309;1594;543;1607;2083
7736;1543;69;1406;5584;203;4847;198
7737;1839;9845;7284;12159;242;154;1803
7738;267;5390;10204;4691;794;3407;1406
7739;870;3656;4436;13695;1660;1446;3171
7740;774;4110;2149;8189;1964;2100;10457
7741;525;1384;680;955;1066;3894;2277
7742;225;1958;5201;4253;437;1317;1420
7743;261;7523;265;61;376;938;174
7744;520;1751;894;4981;454;1434;140
7745;813;5125;6673;9810;1554;518;224
7746;1123;388;21;1146;4933;2326;41
7747;752;1049;6847;1850;716;1779;6522
7748;2321;508;744;423;737;2651;1369
7749;281;3021;4599;109;2888;1533;2591
