;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0
7038;fail;fail;38610;13484;fail;27386;fail;fail;1653;84627;98;64339;fail;9536;9107;9649;537;26283;1409;864;3958;8152;3444;2091;1041;4417;5045;3777;12089;7522;fail;17775;5401;558;5123;16482;2379;2602;2562;3930;215;3058;5135;1402;2657;4634;4650;4378
7039;fail;fail;fail;13292;895;30075;fail;fail;53;3246;190;33384;fail;6610;13181;12;5851;59890;fail;2845;1578;1478;8596;1200;fail;9122;11702;5262;22376;195;1313;809;409;2030;689;712;2282;3511;794;1226;1570;1881;2307;8250;5298;529;1672;209
7040;fail;fail;5830;1488;3345;38335;fail;fail;5936;604;3294;30245;fail;1657;22844;1387;613;3863;fail;1697;4468;1292;923;5477;fail;577;27357;20687;955;14002;612;661;1298;591;800;367;4455;1792;2655;19961;3792;2786;2763;282;1002;233;343;1543
7041;fail;fail;fail;72223;50947;fail;fail;fail;427;15513;61081;44029;fail;8950;35234;8572;2348;2355;fail;766;992;7871;397;5602;581;643;2573;410;51;419;725;5051;6667;41;780;4479;3282;1229;11286;1609;812;1607;1928;4608;2208;137;6391;2405
7042;fail;fail;11162;345;51990;64607;fail;693;3332;1112;684;1952;fail;1282;4623;10116;22767;2182;fail;1745;47383;5418;3314;455;fail;3107;10682;4256;2024;592;1361;553;11572;5869;1952;1236;1781;2506;1462;1591;9129;1350;1516;2955;6423;351;1839;1555
7043;fail;fail;fail;2649;793;311;fail;fail;30597;11039;94;36;fail;571;6022;1405;4003;208;fail;11600;2223;533;571;1283;fail;1499;1232;2782;8380;2686;928;579;447;423;2834;1030;694;1406;5664;11590;1279;8173;2344;4710;1468;2186;292;467
7044;fail;fail;78430;171;fail;3793;fail;3316;86;483;9611;3841;477;7186;fail;1933;24952;23629;fail;22770;59022;1028;15094;2210;2409;1447;257;2022;969;244;3733;13150;17492;7356;2911;4167;59;1892;3283;2167;893;2118;681;897;1271;1944;833;682
7045;fail;fail;179;2896;761;37520;fail;fail;1871;fail;37714;96571;fail;119;39828;1671;1641;9551;fail;20539;5811;3438;8027;32;39;1184;1403;2250;774;1223;340;689;3515;70;381;2478;165;2683;4618;1624;363;223;2172;3589;11156;9301;2055;2944
7046;fail;fail;892;74860;30462;14971;fail;fail;fail;1381;10542;4017;fail;7316;12781;154;24669;45094;2891;2721;784;2004;1635;793;fail;1753;17349;2227;2873;8064;1142;1246;1125;154;364;2535;1968;172;2866;422;1287;1076;920;251;1296;514;3047;3481
7047;fail;fail;66316;127;20748;2174;fail;fail;24473;5886;30233;20468;fail;1253;13998;250;1890;18917;1672;869;1689;1524;5466;19591;421;3326;36453;562;1899;9354;472;7591;22563;1499;6742;105;2110;334;5529;2689;4344;15486;236;633;1487;1309;1047;690
7048;fail;fail;fail;28879;fail;63427;fail;fail;2405;4687;3167;8611;fail;2104;2684;4162;5143;246;fail;10809;8613;483;804;3233;244;1901;2654;119;2393;2885;5752;7762;1947;11047;3167;463;1243;501;4462;765;3791;630;2387;95;393;612;684;955
7049;fail;fail;fail;82413;fail;8737;fail;fail;37920;23003;69141;fail;fail;141;4948;4049;6914;13342;fail;2159;44339;634;9697;4075;256;838;5155;2303;1777;377;1128;374;1333;997;1149;1351;383;5171;7217;900;1696;1708;3036;1196;2454;3345;1995;373
7050;fail;fail;5686;236;187;246;fail;823;2378;2227;986;12055;69;5401;16550;1214;fail;1339;fail;6576;19764;25471;7919;3375;fail;1462;2450;3219;16906;2469;8031;2250;2389;7591;544;1686;2885;1979;5226;4249;7640;1301;829;615;5142;2005;4146;6143
7051;fail;fail;33970;5357;289;22;fail;71;876;2746;54425;33;fail;105;501;6496;220;866;336;57;1857;607;3115;2229;31;4151;403;1533;922;2889;80;1471;296;11029;4511;4037;907;1120;1079;3947;695;1011;4720;991;7404;10670;4124;5515
7052;fail;fail;32938;1405;12329;12827;fail;fail;83720;6437;2498;56507;fail;3960;6655;750;60;8280;331;566;102;846;3540;367;330;410;9964;1623;3397;703;1535;773;3887;414;1228;1837;2766;3641;9578;4925;1489;123;1972;2720;13660;2619;3915;20350
7053;fail;fail;2850;1542;7134;42033;fail;13296;7085;7444;34679;fail;fail;3231;17591;14097;485;46422;fail;1504;40252;7818;16907;6965;158;2046;583;59;4343;4435;559;598;4460;1065;500;653;201;94;1099;1615;217;625;1154;1924;6963;4313;289;365
7054;fail;fail;11400;191;37406;9212;fail;4266;fail;3751;fail;39937;fail;11229;36809;770;7165;1890;fail;300;3216;8480;3312;2294;fail;100;472;4298;2212;1058;1690;1556;12180;4479;1762;1078;12522;129;1195;5150;3426;521;1319;265;751;4540;871;1546
7055;fail;fail;fail;6364;fail;67;fail;10039;54550;8811;4936;fail;fail;10640;611;934;158;280;204;20207;996;948;883;613;fail;959;17135;7057;16669;750;348;454;7726;2776;3617;4231;2571;5461;378;5889;3410;1445;606;1221;4154;8419;346;7048
7056;fail;fail;3175;399;2571;45;fail;903;4578;200;11211;10909;fail;4838;18;24809;5952;239;112;2240;3613;327;5492;11136;170;687;3440;2858;163;5550;1269;5387;6441;1341;1055;976;167;503;3133;15567;1687;464;108;1848;4288;2795;825;1613
7057;fail;fail;6540;6000;518;23123;fail;2899;2132;2076;1249;22495;fail;732;11353;3221;2331;2228;1427;880;1443;1258;691;8291;1360;2521;1128;679;6589;1437;335;1325;972;8028;2445;1557;2418;7757;2336;12062;1623;2193;923;2159;1103;4204;790;256
7058;fail;fail;63442;fail;58180;79850;fail;fail;34425;49416;725;1503;fail;2019;547;3612;15804;1465;86;208;6085;52;109;82;fail;2877;6556;1692;5397;6141;fail;8742;7266;2750;667;2245;1023;679;842;1048;5130;319;333;1673;5506;1960;128;479
7059;fail;fail;25145;5221;fail;53;fail;fail;5071;14982;1421;2066;112;209;89;2904;7486;23255;398;19147;95999;14718;87;15920;fail;5329;20223;4502;1095;366;1095;2372;6187;1892;108;21583;1784;3226;3490;1812;1978;700;1086;3136;7931;9145;8570;3448
7060;fail;fail;701;9760;17542;fail;fail;fail;3180;479;27318;1118;231;172;4023;849;2347;2915;1487;252;835;6203;1225;576;209;88;389;126;4062;5978;1842;214;4543;4020;268;1462;6782;6425;9968;13976;3091;8573;494;984;1531;3727;1398;2971
7061;fail;fail;fail;5022;84311;1693;fail;fail;13710;7109;1993;184;fail;16073;5949;113;4778;600;fail;407;21232;183;313;3359;fail;14516;31166;1688;12350;28887;8974;489;7085;1949;542;1594;920;289;2400;3259;234;658;209;1466;1052;1060;687;1921
7062;fail;fail;32947;975;2477;30187;fail;fail;8995;1031;78719;690;fail;48;11881;3338;2594;12819;109;987;2983;1244;9840;891;476;60;2455;674;1530;2898;91;9181;20381;299;937;7950;5964;2083;2707;9588;78;28999;3150;1871;5216;354;2322;2699
7063;fail;fail;29087;1543;fail;66494;fail;fail;33418;20;30224;2908;fail;fail;1900;10157;7158;12218;fail;1007;462;7682;2633;9032;fail;1853;1009;5236;765;66;316;545;3233;664;3928;3912;403;2365;4085;1107;936;278;446;5884;2523;2099;940;1869
7064;fail;fail;948;29;4453;61309;fail;fail;1329;1512;5597;1732;fail;fail;91104;9357;4057;6107;fail;2701;7454;189;3377;1516;fail;8896;12739;3043;2950;3980;288;232;243;3069;875;1262;45;499;2514;1019;3141;1079;1569;1223;1210;1947;1648;2576
7065;fail;fail;fail;40754;fail;61060;fail;fail;32790;36699;1665;25991;fail;1880;17453;3040;2627;6401;658;956;34576;125;487;642;100;62;34833;7279;1760;5441;264;1330;990;594;1217;1397;396;2574;3347;564;2162;1777;376;3227;3445;3118;467;2655
7066;fail;fail;753;19303;3793;786;fail;fail;1655;1675;20650;15384;fail;2480;11888;529;1768;5066;fail;1187;172;3981;10632;787;fail;2205;31075;2340;2123;382;990;2102;2353;1286;225;832;1529;3310;2298;115;18;968;1563;412;4912;8831;1450;1715
7067;fail;fail;fail;662;11649;fail;fail;fail;77576;18127;12763;9397;fail;fail;151;80295;99;179;fail;1701;6278;7417;2319;11758;fail;7055;114;7379;24511;9686;5581;1103;6219;5949;2830;948;225;425;854;4476;2920;508;1092;1154;732;608;10237;1194
7068;fail;fail;3709;25384;fail;fail;fail;fail;81873;25705;20243;3390;fail;2442;96477;2560;fail;73092;491;1484;2693;1046;1614;1676;1251;4541;22738;1863;3536;609;967;2461;1887;1624;836;355;668;1188;4822;5323;207;2174;507;1204;2818;5797;363;869
7069;fail;fail;19306;1332;2702;619;fail;fail;fail;9540;19566;356;fail;fail;5570;3495;8672;11501;1560;1270;41935;1644;291;1669;fail;1695;48559;4113;1001;411;1210;340;6834;42;3167;1835;7185;2933;5011;11404;6971;3200;753;3044;1592;1743;68;2772
7070;fail;fail;fail;66349;56062;29612;fail;fail;6212;45991;fail;21936;fail;5406;14487;8521;99598;2388;168;409;946;7108;13425;294;fail;82;25894;2851;3086;2784;3261;424;581;16390;4580;2391;570;6329;4078;4248;3025;4022;4969;2778;2260;492;404;2526
7071;fail;fail;fail;3525;23391;13035;fail;276;4291;3230;2800;1341;fail;308;10789;5088;838;1556;fail;5256;14336;16664;10910;35;207;12089;3759;2963;203;595;450;967;4173;568;2223;4266;1041;3089;4153;6898;3921;19;411;677;1416;2099;3043;1607
7072;fail;fail;330;2918;7162;21328;fail;2076;50417;24765;4163;9376;246;260;497;12051;15331;453;1135;752;2011;734;479;2266;98;1230;9884;7474;4972;1011;120;1439;1104;8458;2317;1572;11014;614;1324;1840;9454;1069;529;3624;2853;6780;3443;849
7073;fail;fail;14097;62093;70703;23435;fail;fail;12016;384;13832;3442;fail;467;1196;588;219;2334;68;3970;637;2664;951;525;fail;1985;47032;1265;6619;3572;1655;859;509;367;709;1222;1291;1174;5174;14561;4243;1090;2604;2039;2191;3246;558;2430
7074;fail;fail;11998;1425;61283;21766;fail;fail;2365;775;8196;35776;fail;1063;2127;2920;7153;2321;fail;129;8171;14347;184;2405;240;614;2011;8055;5225;6686;2464;4258;5138;1580;1432;22827;2879;1606;5409;594;931;192;2580;225;452;9640;714;2715
7075;fail;fail;fail;3501;43936;50740;fail;fail;37657;1667;45067;19791;54;107;14459;431;4656;13263;fail;11449;19351;39017;937;1442;670;24918;1083;31295;44524;2265;333;297;2461;417;1600;1278;1954;585;1805;1502;389;1076;1566;2095;6334;550;6651;3328
7076;fail;fail;18659;9224;fail;4212;fail;1873;22061;3100;13972;982;fail;2484;5238;3227;265;98791;48;1675;250;557;442;795;fail;234;558;456;1153;1259;fail;3227;3071;2705;10874;5618;1570;212;104;628;2081;1587;1805;909;468;6133;3935;573
7077;fail;fail;fail;68596;2384;1071;fail;fail;8267;168;422;8794;fail;11420;16084;26816;1461;18426;fail;6118;1625;16347;1188;313;fail;147;35919;11972;9160;9535;7094;3083;400;366;1558;8988;185;4008;390;1389;197;1100;4937;9985;3605;1427;3096;328
7078;fail;fail;43790;15975;718;8167;fail;49;6455;5105;78890;1554;fail;483;1246;298;733;fail;fail;748;4069;2067;246;257;fail;596;1404;7678;615;296;186;866;399;4174;1251;1603;163;2461;1565;5267;4214;341;318;2224;2846;2161;1281;3618
7079;fail;fail;fail;3258;2088;373;fail;fail;64584;4240;3208;6807;46;5483;5008;1549;3713;3033;fail;3159;3063;1069;3691;577;fail;414;6353;6050;2953;16265;1514;623;344;2730;158;393;270;1383;4221;2826;3561;170;2252;215;888;3557;2296;1751
7080;fail;fail;fail;92465;88;fail;fail;884;6779;20293;3207;6947;fail;7129;9006;3040;1316;1763;fail;1183;2063;8192;129;2527;fail;1401;40185;2954;235;16799;3623;1620;7021;7013;1567;7021;466;754;2184;4120;2028;29007;1842;1044;2568;2120;1523;250
7081;fail;96;fail;868;10339;5079;fail;28;39;2608;17674;43423;fail;118;6287;328;320;5873;fail;147;484;2836;7378;22923;fail;8264;7594;213;5885;1320;1381;954;822;477;1223;1541;1625;917;2343;1591;4834;5996;639;653;6373;4080;4311;5412
7082;fail;fail;30328;474;470;4801;fail;fail;84;559;5194;11430;fail;2864;699;1553;1358;102;fail;2692;1144;1946;10296;2211;fail;1893;275;2153;413;1866;3353;6022;876;10926;5639;746;476;129;16410;1749;5016;1988;274;1953;1427;551;4613;870
7083;22;fail;fail;8035;7811;35;fail;1300;85;21624;640;55850;fail;903;560;8329;752;7329;fail;356;2060;4684;701;5645;fail;13466;4176;628;767;3467;980;3208;265;1015;1441;2705;3333;464;115;6531;368;3852;1595;2874;5291;1175;2082;1598
7084;fail;fail;87333;96;24867;23392;fail;2559;1621;545;6638;73802;fail;475;1680;816;210;335;fail;16339;484;95;1789;11548;fail;16024;18347;8915;11561;191;585;2803;1735;2501;3300;683;1053;2054;2234;265;802;725;3170;3253;729;2642;2405;585
7085;fail;fail;26903;45029;20141;241;fail;fail;100;1372;28790;79;82;fail;858;18762;20617;15851;3063;7339;197;3708;3268;7010;1493;1659;795;1001;3029;1007;771;363;1318;1666;236;1565;1790;2785;938;1470;5134;227;2940;2125;994;1199;1293;905
7086;fail;fail;fail;26920;94;9316;fail;fail;3335;1566;183;231;fail;205;4679;3043;545;2451;fail;3319;11748;12582;1313;30503;fail;242;35862;12785;16842;9211;1179;289;4454;274;6600;1158;2238;117;10979;8089;8580;11596;888;547;400;5771;493;1034
7087;fail;394;23196;45159;4946;895;fail;fail;6990;2872;49094;71375;fail;2516;16665;2337;2995;2241;fail;11932;20436;5832;1778;3263;168;10014;2192;782;12931;29243;1673;2424;9752;7613;779;5172;609;244;68;3436;1228;120;1902;2801;2515;8682;498;2570
7088;fail;fail;fail;1973;fail;15819;fail;144;85208;2422;562;11523;fail;8136;12019;11991;8670;10373;fail;4077;18332;67;9079;189;478;9148;308;791;21540;5302;fail;11128;1508;7449;9739;83;2576;1016;2551;4357;1746;395;1128;6533;1420;3616;493;5706
7089;fail;fail;fail;42722;75092;15358;fail;2136;18554;1345;13186;60828;fail;26138;44425;4044;3691;34690;fail;557;14541;2353;7161;11167;fail;356;404;2733;1478;803;2170;175;16877;2354;47;5316;638;2271;2274;1328;4023;1713;394;638;3163;3299;130;1504
7090;fail;fail;fail;20854;24333;fail;27;fail;683;74441;44435;4808;fail;17466;25364;3097;5061;1487;849;2753;755;3792;1075;212;1193;812;441;3943;189;1813;436;735;698;952;1466;4616;3085;6582;1452;214;631;1147;69;1416;5053;12354;3733;7009
7091;fail;fail;fail;16233;fail;fail;fail;3612;11300;10731;5644;57220;40;18648;3718;18021;3128;6139;fail;2303;9796;874;1078;1247;fail;6078;8057;11255;17536;1714;255;3321;608;522;224;1203;802;275;4253;1324;6378;712;974;6452;859;9281;1285;1117
7092;fail;fail;fail;54117;31097;13640;fail;fail;540;3791;28127;11255;fail;328;8651;7236;980;114;fail;5308;4165;226;3499;495;fail;34485;345;12335;2483;14449;1983;5358;1294;2038;547;3311;388;5999;878;3182;4210;1801;554;1991;2444;3648;799;603
7093;fail;fail;fail;42829;fail;fail;fail;fail;55477;8631;17199;2005;fail;13317;4178;17363;14508;6012;41;3345;1775;198;59;2296;251;1904;188;93;1808;3247;470;11291;17552;378;1053;516;2831;1311;2671;4446;2201;2891;2148;931;1774;10361;127;3347
7094;fail;fail;1101;1916;8386;4893;fail;fail;3414;3508;5145;587;fail;2478;19642;7056;3362;7435;fail;3684;4288;419;22938;12263;fail;4116;1309;365;1687;401;5123;10574;1945;4265;1484;9429;12374;181;6669;1619;801;1251;1211;491;2976;2787;290;348
7095;fail;fail;fail;23902;24182;1287;fail;4574;fail;947;46804;37603;fail;4457;2618;fail;1351;3358;152;141;707;3400;858;1194;1666;294;6408;3315;16030;1495;1085;1093;2266;9144;1435;49;4437;775;1112;2539;207;1815;624;2254;2138;216;3092;558
7096;fail;fail;8865;28602;27615;44227;fail;309;1362;940;1163;9331;fail;5004;49885;9721;135;16326;fail;1871;8440;912;4134;11088;266;163;87;2177;459;758;1426;2758;9228;1253;4900;1471;671;6104;3592;906;1206;400;1694;1645;1460;655;1806;647
7097;fail;fail;fail;10842;46732;27759;fail;1900;2277;537;4866;2415;fail;27917;40420;999;3824;14917;fail;7054;2200;3596;8179;1791;fail;6452;3519;689;15598;1916;681;4244;2990;874;2025;1847;805;284;2037;3126;240;1011;1370;6229;541;10944;503;558
7098;fail;fail;fail;530;2547;6563;fail;fail;fail;14581;973;4787;fail;7241;27225;5589;fail;14823;fail;3490;1590;621;347;1514;610;754;1905;3205;946;548;fail;2230;2174;2876;917;1067;5355;3977;352;349;839;330;3020;354;2017;2266;913;6935
7099;fail;28;30390;fail;65793;38458;fail;351;881;11409;14731;2476;fail;5384;10709;10935;676;11173;fail;188;10758;15145;17705;660;fail;88;4498;151;1046;2401;5881;2862;1791;2737;182;467;41;878;1419;1740;675;2561;388;2306;2078;6876;1901;6885
7100;fail;fail;fail;418;fail;870;fail;4692;2497;48;24213;5872;532;2245;445;3323;1916;34205;fail;87;4905;3369;161;3092;321;5911;9116;432;3581;2776;555;814;458;2433;3381;1036;320;912;329;2151;1442;476;2239;7495;2325;8615;4018;9998
7101;fail;fail;fail;1803;fail;fail;fail;fail;23851;9946;11979;12142;fail;5812;27246;6027;fail;3239;91;33;2379;8203;1431;8337;fail;72;173;1075;122;1273;1282;194;20349;3064;375;724;1332;3138;922;1098;971;1346;9678;3701;1295;1960;10796;4051
7102;fail;fail;13277;777;21779;8658;fail;1873;3875;4177;802;825;fail;11131;2668;4420;3223;18110;450;1719;28466;6418;802;792;805;392;5479;3495;2194;830;5863;1102;675;7032;488;2804;3987;713;1387;5314;2357;772;2594;3739;5451;6430;193;197
7103;fail;672;3599;14717;5428;28151;fail;fail;fail;4968;3160;8916;fail;8634;59456;3373;62;fail;162;1304;6917;456;8707;5908;607;3000;45893;3367;2089;10672;403;1233;1081;117;373;782;292;633;1408;2491;2961;352;1172;3416;4639;3728;1177;4778
7104;fail;fail;35927;1834;8890;38382;fail;1949;fail;9890;30122;5902;fail;9237;16961;2894;fail;8198;885;9723;11505;224;18296;11303;fail;9410;223;633;3591;5727;1243;563;521;4822;709;457;3072;459;5540;1180;4817;205;2640;679;2383;1591;2335;596
7105;fail;fail;13662;770;39202;26576;fail;fail;16997;12148;39324;32514;fail;1414;1889;1512;310;2487;fail;1025;80;1055;2598;3538;fail;228;38479;6425;1010;6382;326;292;14428;465;22;338;3717;2147;2879;680;1758;132;3684;6278;217;1345;1595;457
7106;fail;fail;861;5775;10180;10321;fail;4950;899;18778;fail;42009;fail;13620;20533;232;22908;1222;986;514;515;5002;965;2644;2042;315;11361;410;946;2752;2639;17090;5912;2703;1101;15589;503;5945;3936;185;3733;743;1305;7273;1812;2726;436;276
7107;fail;116;fail;19071;8010;17112;fail;245;2041;775;12493;14778;fail;6553;21406;8482;19471;7631;fail;4993;9014;1807;3964;4268;310;161;910;779;41;458;365;2782;2823;9509;6688;8295;3441;182;7071;1153;1257;1338;1197;1443;836;3973;1286;1961
7108;fail;fail;13;14422;42500;32099;fail;480;6668;6826;20378;22091;fail;151;5670;5338;4384;8424;104;815;28085;6028;1012;1298;256;85;19797;3975;2778;2610;6883;952;1288;2146;495;3340;2586;232;148;1081;1811;967;719;3249;2813;5227;6709;4557
7109;fail;fail;fail;fail;13811;fail;fail;2272;5219;1316;10985;3344;fail;5734;8589;1332;4558;92;fail;1224;3387;480;345;16615;2818;962;179;572;326;3930;225;14169;5637;1345;2943;1677;2484;1855;244;8127;379;3460;2115;1614;6982;6427;2419;392
7110;fail;fail;fail;fail;78390;15;fail;fail;116;880;14715;936;fail;1659;7224;53210;6676;27366;fail;4959;5033;8387;5475;17863;58;332;969;1254;39;1196;2219;2484;717;6139;1082;358;1448;3623;1733;3164;1197;448;1513;5430;4067;4739;3479;1697
7111;fail;fail;fail;118;fail;1427;fail;fail;9852;2420;5441;1883;298;fail;20263;7200;fail;5375;fail;235;15301;1325;12506;6248;275;1024;25890;862;883;4194;2568;401;5696;312;462;10532;599;807;4090;2861;1125;1527;306;1003;3279;1896;184;538
7112;fail;fail;fail;2969;32951;fail;fail;fail;14249;5491;63988;74330;fail;295;3418;268;1029;5639;289;604;18264;23098;1071;341;fail;10280;3882;7872;1545;5338;436;2929;3170;743;1153;335;1067;1336;1649;7475;685;2343;680;2900;1420;3160;1507;1029
7113;fail;fail;15588;4986;fail;21093;fail;341;14200;2282;7549;13056;fail;23;7425;2061;3158;14688;642;5004;250;6690;744;22665;553;4803;240;2215;7518;1650;3261;862;4942;851;8779;193;280;4742;2583;1304;2037;195;6220;2023;864;2756;1136;2564
7114;fail;fail;8088;56757;fail;43864;fail;fail;20027;683;55787;3710;fail;83;2903;268;239;11748;fail;911;7727;9682;103;6314;1253;928;2656;1349;190;4490;99;818;330;843;763;5075;408;8216;328;6714;815;1065;416;558;698;1462;323;3315
7115;fail;fail;fail;7120;90428;22808;fail;fail;fail;22933;534;799;fail;1554;2589;128;1373;84;fail;1644;302;1923;2392;656;fail;2905;1080;87;16543;1372;280;164;868;632;312;224;130;2675;2523;2008;496;2166;3167;682;1065;10708;900;352
7116;fail;fail;294;2037;109;1950;fail;fail;7922;11805;68602;1800;fail;fail;1790;4041;10446;8545;249;27776;4026;497;738;17916;327;1522;145;863;1834;1620;1853;2545;1202;2525;705;546;650;469;4871;2684;3992;4188;467;10470;796;2495;1061;3288
7117;fail;fail;fail;3188;1877;17032;fail;2269;72540;1404;2461;86689;fail;270;2533;148;517;822;220;136;668;1240;1784;866;2248;3247;537;1510;1269;4307;2243;7734;2134;2065;23194;2354;2884;1280;4013;6619;492;678;1283;4491;11243;1793;1227;1630
7118;fail;fail;fail;5580;40443;6532;fail;fail;29;12392;2094;51536;fail;45;24192;3121;77657;34849;fail;3912;18589;244;9054;4386;110;787;1111;182;985;366;1128;484;2083;650;2301;2190;3035;403;5821;548;3330;951;3060;1421;844;483;2702;2939
7119;fail;fail;2382;10799;56;10906;fail;3168;331;10158;33576;3104;fail;157;211;78;1113;699;fail;331;2626;539;11714;1839;fail;1664;8600;18175;5414;2847;347;1137;1746;47;264;445;328;678;261;1259;4218;3845;4381;4059;4702;5254;3268;2163
7120;fail;fail;402;12594;11577;35169;fail;fail;3273;2324;355;441;fail;2942;2453;2219;7366;87;289;396;7208;6381;30848;660;fail;22443;2850;1464;3654;126;335;259;2401;3316;130;10467;4763;4163;3260;1327;255;2204;5011;6547;778;8341;3144;1902
7121;fail;fail;fail;40267;fail;55613;fail;220;1491;11430;185;13488;fail;696;949;4311;3412;6221;457;2663;309;3573;2310;249;723;127;608;2913;4744;1374;150;97;15685;876;740;379;951;510;203;2301;218;776;1385;406;128;1126;5447;527
7122;fail;fail;30164;27179;fail;540;fail;fail;38644;51468;57651;86910;fail;3603;841;11424;2587;11650;fail;4314;8881;5625;261;6225;fail;1537;8783;14385;784;78;6665;11693;9606;5422;1288;2463;96;448;1267;625;1394;938;626;122;5713;3029;3074;396
7123;fail;fail;fail;4149;93669;fail;fail;fail;46016;5203;792;7991;148;70;18080;1236;4571;8105;136;693;1746;3973;325;705;1484;569;957;4401;1943;6718;1478;165;573;3160;1609;1848;2423;3788;7006;515;2369;407;9061;1102;13396;6415;632;2212
7124;fail;fail;27682;10557;1794;65654;fail;564;2494;6658;11120;356;fail;9014;39274;14184;34043;25275;fail;11039;37098;10196;1038;583;fail;13019;10670;5193;154;346;2315;208;1335;344;325;828;931;2081;709;503;2750;234;518;1815;2322;2997;2031;387
7125;fail;128;fail;fail;fail;89871;fail;5395;37;29206;12183;3049;fail;14528;35212;8167;43947;22225;874;1366;5211;1391;585;3190;1318;330;12032;59;446;757;721;3735;937;65;2176;425;298;176;1084;3400;1047;622;8106;833;6220;981;2913;9433
