378;fail;6203;397;2135;1825;1172;1699;2904;21811
379;fail;1306;717;523;319;415;7324;9285;6566
380;fail;506;371;337;246;697;1346;72;3641
381;fail;1690;1608;225;715;637;739;8920;8802
382;fail;1582;322;185;408;644;688;22840;26389
383;fail;1105;362;699;2247;1364;3007;2818;9157
384;fail;2420;497;321;1444;881;506;1642;3749
385;fail;1769;319;311;2023;155;1443;10267;4434
386;fail;314;1435;400;162;382;501;2139;45027
387;fail;2504;215;346;150;251;1033;2169;329
388;fail;2126;1432;291;342;1334;1185;9849;10338
389;fail;924;1257;210;939;315;1748;1535;15824
390;fail;1342;341;537;780;1753;486;1417;39253
391;fail;506;459;142;514;434;570;6800;1092
392;fail;688;1002;2176;359;980;265;1763;8797
393;fail;1390;349;389;1316;646;204;7030;20895
394;fail;418;3902;945;258;495;2617;3306;35466
395;fail;113;968;1449;248;383;1762;1042;4569
396;fail;552;193;560;125;1093;336;1540;8090
397;fail;1301;1962;1420;168;93;434;15860;11000
398;fail;2261;141;166;1339;1501;2103;6960;10849
399;fail;596;661;227;843;466;235;1758;15774
400;fail;1146;345;1039;173;1638;1170;36806;20963
401;fail;1222;2951;196;1852;135;1685;20789;9710
402;fail;1727;372;570;1458;2152;540;4978;6152
403;fail;757;609;561;1879;370;594;6041;2537
404;fail;548;982;737;133;124;2586;2532;2928
405;fail;234;345;835;180;314;618;1964;23766
406;fail;401;444;208;474;482;555;2538;90385
407;fail;605;3002;621;178;824;433;4778;902
408;fail;551;560;891;122;667;1245;3759;1501
409;fail;1453;434;626;185;276;1264;39085;79644
410;fail;572;1024;1965;167;1062;3140;12586;2138
411;fail;1278;266;301;1249;1048;392;7405;6596
412;fail;305;816;575;176;1520;4184;7327;16488
413;fail;1009;358;1106;128;115;242;3678;3047
414;fail;1690;266;664;886;250;5141;1353;65959
415;fail;500;505;463;2151;1689;258;1934;3984
416;fail;2116;396;286;116;276;356;25324;62162
417;fail;2089;1644;1211;575;151;1855;5757;5039
418;fail;1757;1337;1344;127;179;714;4202;26860
419;fail;150;1728;1737;228;1340;6141;2799;3283
420;fail;1265;863;147;152;1315;5521;711;6710
421;fail;526;172;483;365;278;609;4147;1420
422;fail;487;464;1283;1723;583;485;7764;9632
423;fail;785;395;1397;372;762;1555;1905;9055
424;fail;640;577;379;268;570;3127;3463;7354
425;fail;289;1040;237;562;209;3285;6046;5981
426;fail;705;1517;2686;1571;657;6010;7155;5934
427;fail;6401;821;191;341;1763;913;2156;2448
428;fail;754;1085;182;294;244;2142;2563;12339
429;fail;358;315;188;232;433;130;46892;11368
430;fail;1528;1068;484;284;513;1390;148;5627
431;fail;1178;312;433;2366;152;1455;2878;17511
432;fail;363;703;1225;226;461;471;4617;1527
433;fail;2113;274;172;216;225;496;4998;1031
434;fail;5603;1579;391;467;1590;891;1964;36859
435;fail;628;777;586;593;223;894;1227;45526
436;fail;442;635;61;756;369;341;4413;21417
437;fail;618;295;505;572;328;417;2446;5381
438;fail;958;285;460;413;454;176;2999;7251
439;fail;901;347;547;553;1207;1323;23414;5668
440;fail;2525;251;666;370;1155;7561;24401;9578
441;fail;2018;369;577;956;201;3397;13187;3888
442;fail;437;632;264;438;381;328;19766;3064
443;fail;1614;841;523;272;1012;317;5096;15113
444;fail;702;219;1753;769;338;474;11705;21744
445;fail;1412;361;544;466;111;948;2345;30362
446;fail;1781;163;714;262;647;2643;5273;44428
447;fail;403;399;2435;694;111;902;5553;20804
448;fail;3932;1189;296;1353;1519;115;30905;56583
449;fail;646;131;2737;204;1731;2450;17230;1636
450;fail;1939;1143;573;479;1217;326;4007;50204
451;fail;491;1084;188;507;454;1763;6124;751
452;fail;604;307;1583;775;207;9956;765;5574
453;fail;155;1141;1277;836;134;638;12375;824
454;fail;1574;1145;745;1410;321;3441;17977;9937
455;fail;861;716;1486;543;1150;244;4427;3983
456;fail;301;924;94;269;478;2963;1383;5496
457;fail;624;146;760;1251;313;383;2052;7257
458;fail;1042;254;393;259;460;1102;13124;1590
459;fail;440;3297;1918;854;521;189;5758;169
460;fail;915;1282;782;73;346;162;2540;12732
461;fail;2147;323;523;346;334;2472;7390;9982
462;fail;711;555;204;667;255;253;4868;18122
463;fail;424;247;220;547;506;3613;11242;7671
464;fail;842;283;300;356;642;3131;3594;13932
465;fail;680;374;206;246;115;4292;397;7391
466;fail;1491;205;225;333;1446;396;253;44406
467;fail;855;190;155;182;578;619;4528;7314
468;fail;1309;555;273;809;303;1964;9541;5010
469;fail;1333;2811;1661;833;483;5187;1086;15906
470;fail;2523;522;244;135;266;3926;2725;3028
471;fail;1022;504;141;1488;781;658;7302;27459
472;fail;522;278;516;548;914;1345;11281;11423
473;fail;288;530;180;639;1149;256;2569;48275
474;fail;2733;337;412;271;291;2599;5397;15274
475;fail;946;961;587;118;544;938;3308;11987
476;fail;268;701;458;131;1413;2297;5853;5727
477;fail;632;132;301;200;344;6832;13790;1195
478;fail;994;519;202;195;229;999;6443;4672
479;fail;1570;603;851;227;2615;8928;14468;11942
480;fail;627;315;361;1510;858;2480;1244;12145
481;fail;1079;970;655;1110;834;5168;9515;19261
482;fail;806;572;995;105;1263;1676;1989;18155
483;fail;2393;218;680;194;247;100;2753;2260
484;fail;2178;1620;813;95;625;385;7049;22298
485;fail;3865;449;601;484;148;176;18534;712
486;fail;225;956;545;451;766;457;12050;34833
487;fail;1478;1159;333;395;534;3683;751;14009
488;fail;630;227;1227;61;221;281;1394;39055
489;fail;617;1353;577;1584;1167;1221;7035;18506
490;fail;984;64;391;213;570;267;679;7131
491;fail;218;281;264;454;312;635;13640;10964
492;fail;426;194;1361;324;587;3159;3067;11933
493;fail;1184;745;234;2834;2269;6749;3453;37823
494;fail;1854;1287;668;569;274;776;3843;11944
495;fail;201;1533;420;857;884;854;1428;18326
496;fail;763;435;260;2313;319;1204;5016;16084
497;fail;638;597;976;286;137;2746;524;24923
498;fail;1045;825;191;939;283;1580;16504;60189
499;fail;434;1363;1528;434;377;1306;7279;9658
500;fail;1393;405;658;352;137;402;29800;4673
501;fail;2644;965;1581;328;158;834;786;40014
502;fail;702;568;296;860;195;2732;22579;15015
503;fail;895;501;890;2523;72;1191;17105;9027
504;fail;1072;2031;180;600;566;300;2483;2643
505;fail;606;213;443;495;143;285;16009;2811
506;fail;579;976;989;182;1304;414;17055;32453
507;fail;759;480;650;2392;167;1591;15447;321
508;fail;398;1492;627;52;408;357;11658;16122
509;fail;439;813;248;293;465;2644;837;3237
510;fail;343;633;710;394;124;432;677;912
511;fail;819;268;1170;1626;759;3270;1142;11347
512;fail;3455;416;1338;975;835;1182;212;2109
513;fail;1416;184;1527;1372;1741;4311;9988;61
514;fail;4576;4311;938;328;552;85;31129;6156
515;fail;2338;1099;194;446;681;320;5157;3318
516;fail;6707;1327;339;994;183;2230;8492;13223
517;fail;642;3091;2073;243;275;5275;3285;21378
518;fail;1181;756;401;534;332;1152;266;8464
519;fail;480;329;1504;363;154;1053;17750;3729
520;fail;1457;316;2275;306;892;693;1900;3928
521;fail;705;758;950;990;437;2708;977;1454
522;fail;1086;652;1135;291;109;1154;714;8306
523;fail;1389;214;1612;287;1390;509;929;18448
524;fail;461;231;1532;490;1609;3189;21;17524
525;fail;350;1535;1093;1538;1152;484;13559;34777
526;fail;168;368;240;1419;346;3938;3651;5457
527;fail;240;730;747;227;33;431;685;7433
528;fail;402;497;395;472;1886;1741;4564;7524
529;fail;1806;569;6919;631;655;3202;12090;32368
530;fail;1085;662;256;1650;477;302;14857;25610
531;fail;1567;700;378;900;158;3396;573;4831
532;fail;1360;776;396;401;421;337;8413;22109
533;fail;790;272;198;273;121;826;3189;29040
534;fail;1413;505;421;2837;30;1246;2012;8724
535;fail;768;258;427;195;321;3184;17569;5990
536;fail;524;811;287;547;404;246;1432;33061
537;fail;604;34;185;150;660;449;1548;9325
538;fail;4648;914;1943;2578;196;2408;3176;57166
539;fail;3343;2146;1373;1524;1613;1383;7918;25714
540;fail;2418;2009;914;577;1449;514;13932;5423
541;fail;1152;190;1200;759;940;123;7775;8555
542;fail;1440;894;893;883;172;4084;21388;5474
543;fail;224;671;602;255;121;1938;8879;19384
544;fail;1133;630;307;258;528;1435;47967;4166
545;fail;1332;725;288;529;1208;5283;26391;23228
546;fail;741;1019;1057;565;876;880;7300;32415
547;fail;770;366;308;255;413;398;11963;19231
548;fail;774;256;506;715;1061;640;8554;35290
549;fail;279;551;1508;159;134;439;239;485
550;fail;137;840;975;437;437;1230;449;11979
551;fail;245;996;394;1339;218;587;3251;6258
552;fail;619;423;425;1134;1190;318;11873;24195
553;fail;627;1376;243;403;196;181;1348;2605
554;fail;425;611;302;165;611;57;2720;7535
555;fail;1013;923;579;787;480;25;1899;16552
556;fail;3189;769;39;1464;1487;188;11737;298
557;fail;185;2658;263;532;299;1604;184;24405
558;fail;297;588;315;82;138;447;79;7472
559;fail;2101;902;428;208;121;822;84;38750
560;fail;643;540;318;1113;524;924;4153;1669
561;fail;1682;762;1791;1400;3136;1847;4340;4188
562;fail;3058;1950;680;1178;127;1756;616;29943
563;fail;1155;357;1955;451;420;429;7512;3615
564;fail;238;152;187;679;582;1175;16962;59163
565;fail;734;751;241;894;553;7155;2565;19313
