;RLS-N2;EA4;pmut2.25
7683;2577;21285;13784
7684;2112;155540;43357
7685;4709;19914;4041
7686;24881;17978;1523
7687;100661;16437;90660
7688;2103;72434;12782
7689;31939;3063;16444
7690;11537;39153;12160
7691;9462;88312;3252
7692;6213;11605;31342
7693;5215;33414;374
7694;2414;17945;10966
7695;17166;32441;4656
7696;19705;8343;22469
7697;4134;28955;21470
7698;23041;31522;35512
7699;10799;4414;12909
7700;53775;37437;42137
7701;22429;25880;669
7702;28831;130718;15770
7703;31004;3334;21129
7704;27269;19470;126295
7705;12395;1017;14036
7706;8024;23203;9954
7707;12365;27471;6593
7708;23313;66151;13727
7709;26951;51608;2980
7710;8447;5998;89820
7711;18381;37509;1275
7712;11299;11975;25444
7713;11253;32536;7469
7714;5006;14817;1450
7715;16480;11308;22423
7716;5008;1556;11813
7717;103481;59571;1314
7718;5147;29472;40752
7719;1753;2686;97967
7720;26418;979;15706
7721;19580;8429;3134
7722;17258;17429;84136
7723;38920;9694;8669
7724;35648;49868;4867
7725;17383;68;6924
7726;13516;5300;32882
7727;11659;32785;237
7728;79094;8514;73735
7729;35235;6828;5555
7730;0;63002;27097
7731;17236;4557;32967
7732;13688;9441;2565
7733;13906;6501;91413
7734;8199;23869;12184
7735;9454;30811;3880
7736;9475;63411;121499
7737;4015;8486;985
7738;16944;25542;9582
7739;7275;19011;18215
7740;13031;56840;30091
7741;1090;55168;20878
7742;58648;74143;18080
7743;53757;5489;25909
7744;33159;35818;26166
7745;3501;10065;1048
7746;3820;15283;11837
7747;30483;33999;1225
7748;23834;33732;28044
7749;3306;13132;9132
7750;8249;1421;18446
7751;21122;1615;23771
7752;15782;58347;5769
7753;7751;37700;22610
7754;1045;23723;1296
7755;3752;12369;16428
7756;20349;10402;55874
7757;34879;56535;18182
7758;88908;8199;6144
7759;10898;7609;2699
7760;8656;9507;13339
7761;115221;23571;1875
7762;4002;19468;16546
7763;75955;21331;5023
7764;9658;21618;5195
7765;1677;114786;19546
7766;13031;8245;18000
7767;16271;36998;3057
7768;54553;12946;1845
7769;1636;86;6852
7770;4681;49999;2295
7771;7672;7267;46406
7772;12871;6094;8531
7773;26245;27441;5427
7774;40561;1263;71442
7775;21565;43613;1647
7776;30564;3073;38474
7777;4202;13434;4097
7778;16618;3793;23440
7779;34042;16204;16929
7780;11762;5059;2522
7781;89282;25294;25464
7782;47374;21670;3331
7783;35607;12999;10695
7784;31520;25180;47986
7785;3446;76717;12364
7786;15890;16052;21513
7787;20316;34248;13788
7788;705;3901;17485
7789;31871;68303;33663
7790;17880;18917;3622
7791;13870;40935;1089
7792;33875;17778;13215
7793;45780;85826;418
7794;27247;114453;5317
7795;30900;81961;35542
7796;1616;98853;246949
7797;47800;20860;163759
7798;4100;27393;5806
7799;2287;1258;49673
7800;29104;136525;59987
7801;7135;28244;6848
7802;13814;37603;1124
7803;9003;37439;33851
7804;2757;11003;25310
7805;7642;3260;26390
7806;13726;42880;50998
7807;18167;3021;5341
7808;14526;5282;49758
7809;30215;32212;22377
7810;4826;51643;47171
7811;41508;12142;10491
7812;6178;11586;8906
7813;3236;19389;8739
7814;4077;16012;25162
7815;6202;69045;16187
7816;329;28896;2022
7817;15110;89634;27448
7818;60846;240;29539
7819;12394;17256;34729
7820;9069;13268;13011
7821;22106;51369;36540
7822;12284;28109;9261
7823;48762;55487;15262
7824;26220;7260;59125
7825;10846;2212;18085
7826;16365;1870;30060
7827;5067;4394;56328
7828;1308;1168;19111
7829;50514;92212;61917
7830;27374;1354;533
7831;5282;106716;88375
7832;12862;37697;66553
7833;7130;44955;35219
7834;10623;5821;5377
7835;47413;21370;14437
7836;25656;4260;28700
7837;15772;38371;8910
7838;75916;63948;4679
7839;42863;22075;31973
7840;93893;20421;29423
7841;43861;12663;18194
7842;42813;124097;2521
7843;40073;94;19571
7844;26094;288;5481
7845;75878;67883;2520
7846;400;9589;5494
7847;26293;4243;12258
7848;27431;75972;31771
7849;4249;861;18741
7850;1829;9507;8567
7851;37195;91749;21736
7852;7596;100077;1976
7853;35327;23094;95030
7854;1460;31640;59346
7855;806;1767;34553
7856;33555;19152;157901
7857;18639;6844;12462
7858;4274;25068;37988
7859;3196;40553;23711
7860;21952;15985;20154
7861;4070;8506;22728
7862;94331;16766;27079
7863;41979;88136;28165
7864;11247;98893;23247
7865;18468;5282;14962
7866;1628;28726;8929
7867;11617;38469;2588
7868;55705;15121;276
7869;2414;38425;21097
7870;16327;19582;12528
7871;11120;617;14883
7872;210;15233;6370
7873;9662;19179;111087
7874;13410;3273;12404
7875;6206;6842;6367
7876;2547;26491;72604
7877;3768;6501;8874
7878;54650;34469;56549
7879;3130;33580;65068
7880;16775;13312;10628
7881;75139;71179;48896
7882;7200;5646;7248
7883;14360;13247;3165
7884;2746;24685;51730
7885;19820;30127;17486
7886;5330;6555;4250
7887;351;277;132721
7888;19497;24705;32526
7889;23383;5442;2730
7890;14631;32222;60378
7891;61162;14104;3586
7892;10952;52403;249974
7893;20657;62822;27211
7894;58830;24852;1142
7895;53142;93225;44388
7896;6669;4153;11050
7897;65948;886;27787
7898;11604;10821;27653
7899;16697;73732;1280
7900;8068;60422;17319
7901;49635;16559;235
7902;12264;1772;9111
7903;2800;30472;724
7904;14490;6541;20816
7905;1901;29242;55692
7906;66499;1815;64711
7907;34320;51135;45435
7908;2926;113042;4556
7909;37819;15578;12560
7910;11481;49553;24089
7911;31544;25129;11229
7912;47332;6076;34751
7913;20852;64319;33108
7914;19727;2184;16066
7915;68165;71741;26481
7916;26286;1792;8598
7917;37020;5029;26183
7918;35878;2839;16263
7919;14111;58378;22062
7920;33932;650;31316
7921;9027;75562;5722
7922;4463;22622;58245
7923;62753;12811;38812
7924;3984;76004;80145
7925;9266;964;609
7926;40352;22951;30432
7927;17502;99131;19064
7928;12644;115254;21583
7929;24296;31597;17822
7930;9516;2333;37407
7931;784;25942;10410
7932;26211;6625;2734
7933;6132;49559;31688
7934;5436;10485;60362
7935;33432;4165;722
7936;15837;25874;3483
7937;37676;108375;34441
7938;50209;41877;8954
7939;46965;46164;19286
7940;22588;33417;21293
7941;5160;32928;20373
7942;16066;44736;20629
7943;26177;14649;21969
7944;21665;68306;29776
7945;11061;25948;11473
7946;105764;20545;12403
7947;6425;1711;1721
7948;45555;16235;42053
7949;7500;3838;22802
7950;19365;4973;82903
7951;6857;42367;29167
7952;12074;4098;3602
7953;44437;49992;11898
7954;16372;18789;1605
7955;2033;33953;41256
7956;23099;22056;26496
7957;10103;71847;74506
7958;8801;32741;18505
7959;5034;9308;15810
7960;52081;34716;80859
7961;28933;14110;21816
7962;1448;96709;188301
7963;25543;1312;6381
7964;12756;40102;11685
7965;15835;35675;9684
7966;4234;24920;448
7967;14862;10035;19413
7968;4948;52154;42812
7969;8790;52378;9172
7970;14937;41073;41136
7971;78977;84400;19305
7972;27648;1955;21696
7973;4743;71174;32915
7974;23499;129254;798
7975;15287;32320;11183
7976;18919;24378;24762
7977;26425;114688;7654
7978;28401;56235;5019
7979;90514;7051;103701
7980;2542;38661;16705
7981;21876;33904;72986
7982;31984;52184;542
7983;36997;30867;2516
7984;16758;111194;1184
7985;28391;1909;4378
7986;51271;62537;39618
7987;12385;611;1380
7988;19571;10208;26219
7989;8706;511;89730
7990;15484;16613;36028
7991;8799;6389;3910
7992;17695;8803;3008
7993;7904;60700;24350
7994;5790;13044;38348
7995;46448;30616;618
7996;20899;104724;946
7997;21812;92116;29474
7998;523;7235;51569
7999;10125;44869;13244
8000;4971;50780;4391
8001;38202;185;13210
8002;7955;16343;829
8003;11537;19666;203999
8004;62679;29371;215781
8005;27435;14303;21182
8006;1252;8503;5554
8007;27732;4429;107723
8008;48028;32489;78080
8009;6896;19831;9439
8010;6536;440;52852
8011;2865;34817;102144
8012;2848;55863;18093
8013;28039;115935;27401
8014;14586;78379;4399
8015;1285;13930;28687
8016;28725;43385;33891
8017;6602;65991;36340
8018;9107;12545;30932
8019;1088;27648;104572
8020;26626;10680;15041
8021;13892;41839;29613
8022;49995;37829;41229
8023;16287;87966;50340
8024;5097;2930;13653
8025;32009;53095;5676
8026;1368;38182;14436
8027;46900;4997;80001
8028;5209;18543;26100
8029;1534;50308;109727
8030;8940;45492;64290
8031;25050;9030;28083
8032;24783;25428;27431
8033;315;33349;8272
8034;4320;14077;4258
8035;6627;34110;82533
8036;26374;3435;2181
8037;32486;31471;1872
8038;27288;1428;16230
8039;2540;21391;88447
8040;15747;46097;4750
8041;28527;8379;14180
8042;2731;20127;12896
8043;8073;46838;14455
8044;6553;22558;26301
8045;8613;25946;161297
8046;13140;14395;2218
8047;28356;14760;17199
8048;7611;7587;25185
8049;1645;40480;30199
8050;3331;2693;5505
8051;13355;57431;18686
8052;48785;24135;574
8053;15781;23017;1817
8054;6861;1274;24795
8055;10674;16097;149696
8056;609;29156;3444
8057;5312;34761;849
8058;55613;44146;41184
8059;21807;15481;15432
8060;9185;59564;70152
8061;30103;7047;618
8062;3443;16065;23861
8063;32955;569;32373
8064;3096;6707;16512
8065;14168;2889;69764
8066;24494;17589;1391
8067;3965;9312;6181
8068;7554;19193;8365
8069;31786;36781;197
8070;68312;29641;12252
8071;8660;12254;58270
8072;8650;13458;3974
8073;30276;10293;7451
8074;37851;92602;6874
8075;28857;14019;6456
8076;1511;2980;6535
8077;17048;10456;4576
8078;52521;33202;55425
8079;122253;62509;10491
8080;18086;5509;18605
8081;4289;39214;13075
8082;6502;35728;4678
8083;5200;4204;8283
8084;25201;52387;51181
8085;14729;92352;9082
8086;8071;18169;25584
8087;27912;15994;3089
8088;21026;21664;14167
8089;3109;5057;3067
8090;7134;32487;34675
8091;17738;21043;1637
8092;347;25176;12318
8093;49125;4124;44455
8094;3962;30902;30221
8095;16352;22081;22558
8096;1630;7277;79052
8097;7034;25500;954
8098;36963;54622;44141
8099;6165;5089;32458
8100;1701;20341;144220
8101;21481;19671;52806
8102;23156;6405;46663
8103;9819;4620;46351
8104;4602;44282;19018
8105;14006;354;22399
8106;14622;44559;39344
8107;4133;6646;133763
8108;30954;26218;3585
8109;10593;22920;27303
8110;10233;55778;1474
8111;43345;12533;125387
8112;6181;57243;2514
8113;31514;16688;8519
8114;11525;49070;8381
8115;7582;32029;13335
8116;54802;3763;16149
8117;7256;17576;23855
8118;5773;36035;2865
8119;7879;3404;486
8120;133717;15412;53507
8121;27331;28515;9757
8122;19578;25325;11968
8123;1235;36865;24539
8124;11279;6666;12046
8125;17590;8242;56373
8126;4382;22153;47734
8127;13775;57725;32844
8128;11484;37029;66465
8129;79929;31231;26764
8130;122616;2197;10782
8131;11173;69924;10245
8132;23559;2584;9494
8133;17754;17922;25123
8134;30641;42247;5604
8135;5442;38987;32591
8136;25099;9382;5398
8137;5896;88411;4142
8138;15160;91475;39556
8139;25751;8465;14531
8140;713;141;127730
8141;12363;1995;6228
8142;4760;3400;1246
8143;12995;144218;17738
8144;67688;2271;124417
8145;32233;41648;41358
8146;18127;43906;19247
8147;31687;10741;15475
8148;2228;11723;17089
8149;6306;23032;18468
8150;9644;6771;1587
8151;38076;28124;1004
8152;69711;29022;19967
8153;7033;32879;1156
8154;7799;513;13013
8155;6330;17339;15652
8156;6235;579;90813
8157;7736;24365;317
8158;3979;22855;2512
8159;63089;10997;1595
8160;13188;2334;67713
8161;45931;167;54591
8162;9222;6838;138449
8163;14817;88538;20020
8164;8364;17550;154589
8165;21938;51427;1680
8166;4544;76944;19024
8167;26883;26585;6335
8168;7296;1184;31761
8169;9175;10238;14053
8170;46998;24248;38067
8171;2445;23898;15700
8172;10274;41613;31081
8173;1745;29526;19564
8174;24258;11296;19072
8175;4314;1875;28668
8176;3474;47418;24704
8177;21710;27104;19545
8178;9608;41702;5789
8179;24792;43673;73585
8180;34627;55560;10636
8181;11462;19861;70452
8182;32542;4204;39008
8183;3792;23063;3610
8184;20530;78834;449
8185;34503;9859;29312
8186;10618;21784;15891
8187;10976;12038;35940
8188;10569;1534;9763
8189;3493;21003;35274
8190;4769;1689;22254
8191;28667;26711;61106
8192;15531;3924;455
8193;72472;10880;5651
8194;18039;6775;80157
8195;24635;5906;2580
8196;11973;11251;4053
8197;3974;21814;16080
8198;4874;41599;61699
8199;43067;15939;12481
8200;5422;51865;319
8201;9597;3673;119998
8202;15169;22845;18620
8203;29851;55248;8205
8204;49142;7494;11023
8205;63717;9393;27920
8206;27042;82340;13128
8207;47818;40;3263
8208;36618;28780;97708
8209;5319;43395;28689
8210;31077;47504;11448
8211;17630;72673;2310
8212;564;38361;7079
8213;28002;37758;17189
8214;7843;33393;2826
8215;4170;8991;22540
8216;41902;13487;46259
8217;523;23421;37787
8218;20156;8143;7197
8219;3687;36951;11237
8220;17497;13455;20524
8221;6893;13833;14326
8222;17473;26194;12356
8223;13732;5789;13965
8224;21988;1138;12359
8225;3694;18865;12043
8226;21510;6668;54180
8227;2660;1881;9071
8228;3399;21664;15182
8229;65720;1928;33815
8230;1823;57718;1716
8231;5098;31275;19191
8232;4258;45286;2433
8233;670;2193;43821
8234;6112;20088;124081
8235;3117;6806;36947
8236;33360;38298;106091
8237;15903;72615;27512
8238;62501;25172;2125
8239;9370;7020;24748
8240;25510;3670;29842
8241;9750;37854;59977
8242;256;17308;4298
8243;6452;36821;31956
8244;15723;12436;21221
8245;9947;67242;1745
8246;30609;37631;37409
8247;2672;39048;69006
8248;5103;13608;4101
8249;22043;31311;33470
8250;5725;64903;22559
8251;23738;33722;21185
8252;778;154115;9742
8253;60123;529;24263
8254;461;7295;21981
8255;83300;40590;21053
8256;39658;40283;19580
8257;3523;68331;64300
8258;687;16768;91074
8259;21876;34578;24442
8260;2190;18045;67570
8261;21967;28287;32857
8262;14012;3209;86023
8263;42714;116141;130893
8264;9864;9595;17705
8265;44611;20218;8262
8266;10030;5599;47143
8267;6373;8849;17165
8268;94101;108798;22109
8269;34967;108574;27486
8270;38325;10380;5209
8271;20452;32844;28274
8272;5902;56722;18198
8273;2355;35607;77135
8274;11227;19272;31666
8275;41727;4022;25173
8276;16277;69460;121671
8277;17755;66689;21297
8278;14152;37558;19303
8279;6415;20133;15959
8280;393;39542;152980
8281;19063;14497;64971
8282;11230;52703;13285
8283;28961;12841;27168
8284;16356;30017;30073
8285;840;50660;2563
8286;6294;2720;15245
8287;8616;14795;13761
8288;31437;8144;938
8289;39526;5109;25881
8290;18792;54320;10647
8291;10643;12523;2350
8292;7151;37452;36534
8293;11343;5383;16257
8294;5500;13790;19734
8295;12318;21810;10088
8296;7677;56889;367
8297;817;9086;54184
8298;12861;7962;10269
8299;146;38659;11987
8300;1267;12505;20092
8301;56652;21826;11315
8302;14511;18920;45172
8303;23563;57568;35329
8304;15183;31862;15414
8305;10277;24079;18479
8306;20130;8713;4655
8307;10930;2079;14222
8308;5398;5346;14463
8309;25169;823;9212
8310;17537;19357;4826
8311;6116;77098;42003
8312;18974;43690;122716
8313;14350;22671;4791
8314;4098;61839;72286
8315;33817;1999;21717
8316;9795;39100;61099
8317;11463;30557;7268
8318;10843;27871;81151
8319;8767;12589;51188
8320;15116;19598;49351
8321;49865;8480;42681
8322;31197;34719;15384
8323;18602;47077;4958
8324;6542;67329;15400
8325;49126;67020;17072
8326;7017;49845;8000
8327;16177;148465;10382
8328;4748;8319;50707
8329;4223;21942;2918
8330;21988;6004;29312
8331;2721;13877;9361
8332;25675;4863;51938
8333;7481;39546;11342
8334;2278;13241;97789
8335;25196;36894;8772
8336;22100;61708;2442
8337;10549;21768;23217
8338;28588;1638;18456
8339;15840;58790;5541
8340;24044;6267;25932
8341;2420;21396;46164
8342;11148;59571;8971
8343;23055;72677;14776
8344;12979;2781;8924
8345;1044;3233;2988
8346;31635;2802;6631
8347;5590;22801;43816
8348;561;71077;5155
8349;4739;6568;30932
8350;20839;44921;4711
8351;29049;1602;33352
8352;5787;10098;37184
8353;26023;21351;9415
8354;27241;24087;3722
8355;7938;31637;4800
8356;17042;28859;67760
8357;11859;12076;44321
8358;13869;46102;36476
8359;1346;86662;3164
8360;27301;121405;140472
8361;24800;39543;6134
8362;2654;17609;55156
8363;44472;2831;25167
8364;5716;5682;38735
8365;17732;3682;1335
8366;24206;27237;52561
8367;3488;94149;39984
8368;1726;6413;32327
8369;8342;4646;79255
8370;74144;34720;80990
8371;870;21641;602
8372;27224;97800;41843
8373;20913;69501;22708
8374;26360;18505;59639
8375;3142;17484;27556
8376;8099;102563;877
8377;1015;12152;115536
8378;3608;39212;5694
8379;4973;47543;14170
8380;1128;78176;49410
8381;6206;21563;91540
8382;345;17923;2756
8383;15546;15249;54207
8384;1462;9063;3409
8385;12865;20005;14722
8386;49840;6334;36620
8387;7848;12972;25467
8388;27217;3671;13750
8389;89710;24254;114272
8390;914;15532;16406
8391;2059;23756;9636
8392;25383;26235;37389
8393;15489;601;15978
8394;34853;82852;33415
8395;19894;15387;6135
8396;912;51924;72465
8397;31029;43761;14404
8398;7451;12743;30199
8399;26607;22090;4993
8400;22671;41130;2192
8401;1941;69498;966
8402;59543;19864;1393
8403;15321;49261;10694
8404;46738;33730;15093
8405;24385;48846;3395
8406;10657;14293;24844
8407;27156;1195;5939
8408;1322;12532;29354
8409;45929;28429;43342
8410;6393;26551;13208
8411;3597;889;14809
8412;12231;38432;9596
8413;3265;10640;10787
8414;2710;8400;46962
8415;16860;10550;7688
8416;5047;20759;20460
8417;3718;55757;37498
8418;7783;10678;1212
8419;2155;32633;18849
8420;18437;37374;2606
8421;33243;67153;3660
8422;43277;6801;17761
8423;14421;10788;19183
8424;25322;19981;2686
8425;32295;27367;19063
8426;9173;3386;23041
8427;42887;41272;18648
8428;28626;3178;11978
8429;43419;22295;6565
8430;15264;43656;48303
8431;43144;21857;33630
8432;12877;23843;42937
8433;32731;5299;43092
8434;16581;24680;2864
8435;11026;34947;800
8436;6855;34558;24409
8437;18039;49831;14633
8438;9166;1928;9912
8439;3932;39987;10464
8440;973;19631;955
8441;9523;7095;18231
8442;43893;27268;12267
8443;14696;18688;30662
8444;7648;31058;30730
8445;2219;990;35746
8446;16256;4784;3043
8447;34214;143353;30785
8448;60487;48655;5684
8449;32301;10543;19562
8450;31276;26058;45169
8451;8405;12107;16229
8452;37787;14889;9782
8453;17866;38051;52185
8454;55443;16178;33428
8455;2656;23168;4482
8456;10163;13544;28115
8457;532;60749;46860
8458;14136;25693;5147
8459;31743;2630;77638
8460;50410;22724;29916
8461;48412;12835;1852
8462;36284;15578;80164
8463;40652;14846;22172
8464;12397;14233;28977
8465;70776;12408;1133
8466;1580;14279;9093
8467;11241;68099;19684
8468;34514;18543;57918
8469;4191;15173;31376
8470;20993;53321;29380
8471;9917;27845;22782
8472;35778;31511;51678
8473;47183;18828;24136
8474;6776;27814;28497
8475;36565;14957;74335
8476;7756;19674;32385
8477;4257;11470;7584
8478;8999;53923;8707
8479;37404;20114;54686
8480;11754;8282;10234
8481;58516;16427;25444
8482;16587;32471;273202
8483;34558;20027;25175
8484;1809;9160;22518
8485;16091;37872;5158
8486;56592;49626;14079
8487;54035;38341;18486
8488;10434;33882;21795
8489;4944;32790;85676
8490;25071;6466;11045
8491;14994;9364;11232
8492;7339;53514;4328
8493;42824;10056;10777
8494;1201;51217;12596
8495;27284;6104;31658
8496;13815;30800;59020
8497;7895;14910;25201
8498;27785;25447;7173
8499;13867;33070;61561
8500;3180;21012;31282
8501;10079;36442;11710
8502;2890;48543;30237
8503;25898;7939;88960
8504;26971;36577;20511
8505;28409;14717;17316
8506;7314;131742;24234
8507;209;64675;39160
8508;15859;62668;22198
8509;18118;3964;24711
8510;26914;3457;31115
8511;2210;4239;6018
8512;12931;39604;31477
8513;51744;6157;8961
8514;16580;20582;41225
8515;33898;55956;20289
8516;11676;12915;18385
8517;14178;26723;6405
8518;11259;27894;14742
8519;6367;57961;22820
8520;12474;74009;18958
8521;2250;5088;6440
8522;3428;57427;4185
8523;28973;2342;15970
8524;10808;19607;8192
8525;3046;2658;17448
8526;201;10348;81551
8527;64125;1698;18850
8528;83556;44495;165288
8529;3119;13250;31680
8530;73373;32936;45149
8531;28539;28760;19101
8532;2641;3551;26519
8533;8229;44299;2520
8534;1096;18322;19264
8535;31178;25569;46508
8536;19891;4019;52386
8537;8993;10045;20508
8538;22874;43676;7925
8539;13351;13125;5846
8540;9898;119647;6399
8541;6260;962;53251
8542;19239;107462;49108
8543;2678;6062;2889
8544;75700;45780;33269
8545;15244;26200;12033
8546;20533;14310;24794
8547;10142;11378;25542
8548;4692;7536;19160
8549;28482;44320;8558
8550;4520;90660;5523
8551;883;36585;32504
8552;30042;20131;12576
8553;46987;84054;47262
8554;25567;10500;14833
8555;11556;45562;17003
8556;6750;29580;15711
8557;25332;20830;14934
8558;4205;27650;25820
8559;51534;31325;3521
8560;16782;16085;17297
8561;43231;11186;10050
8562;12022;18491;11701
8563;16742;24132;13545
8564;14123;33229;554
8565;15479;37108;27996
8566;88784;4877;13188
8567;10377;4053;3596
8568;91462;5270;4508
8569;14375;18180;1326
8570;13023;1919;22738
8571;1605;7094;60217
8572;1011;30735;5535
8573;7006;1913;34747
8574;14988;84970;1963
8575;1236;17970;52868
8576;24656;2590;73970
8577;3676;23144;85738
8578;18541;49629;8234
8579;17000;26766;45752
8580;13934;1005;31484
8581;4570;95936;5701
8582;12437;18455;1480
8583;2995;14230;3541
8584;22674;15302;8336
8585;22331;2043;18019
8586;20065;8049;2177
8587;49058;6331;12794
8588;10649;145457;65342
8589;10116;50792;17160
8590;12256;33235;22159
8591;42534;86923;4364
8592;7559;16227;53628
8593;13449;2849;77674
8594;2760;34993;5003
8595;34298;2459;69600
8596;29758;53362;24499
8597;10509;32334;4266
8598;26212;28188;2873
8599;14198;13049;114838
8600;73306;7559;235
8601;36491;38396;8544
8602;36681;28410;5908
8603;51041;20325;54675
8604;20681;54545;1467
8605;1584;8905;13874
8606;1182;30109;59369
8607;19727;80220;31762
8608;434;9041;45324
8609;14371;6283;14465
8610;18389;2682;22912
8611;66764;26485;1701
8612;30984;6924;68492
8613;8271;3741;26532
8614;2783;33328;2439
8615;48602;18957;65250
8616;7551;5280;21806
8617;22068;32804;25850
8618;8460;8320;30566
8619;9787;26289;3493
8620;31350;52054;6646
8621;38683;79988;68
8622;17867;7756;6074
8623;21633;4124;31042
8624;33192;203;7820
8625;17752;51173;55327
8626;3577;50551;1385
8627;5138;8097;1021
8628;36271;7055;25002
8629;17657;21390;9411
8630;21919;11732;12071
8631;18867;13594;12171
8632;96430;7824;148160
8633;4328;14812;27712
8634;20110;75243;6042
8635;1791;14532;51650
8636;560;32257;20871
8637;2851;87924;81163
8638;11164;17714;2808
8639;34944;12118;11572
8640;18678;24302;14190
8641;1242;12063;43468
8642;16785;2410;4289
8643;53167;79007;39032
8644;1181;10749;7915
8645;613;19951;42309
8646;31045;11398;13836
8647;25429;1529;8202
8648;167449;4631;18257
8649;7807;33337;26049
8650;6283;12300;1406
8651;18528;253;61226
8652;12580;23851;13414
8653;11009;15146;37379
8654;15022;5018;56281
8655;19833;64478;83
8656;3179;7542;593
8657;36457;600;71750
8658;30425;71665;87904
8659;4719;7189;1843
8660;105285;8660;93642
8661;27804;2824;10939
8662;9664;24681;13961
8663;4643;11522;5155
8664;18613;2380;10173
8665;41053;3394;9696
8666;8689;22425;16902
8667;7085;11559;5542
8668;7720;5584;9699
8669;16578;43263;30560
8670;24311;12042;47123
8671;6727;23903;14385
8672;3215;5817;2573
8673;5650;1298;112348
8674;678;72561;2567
8675;33424;15408;50906
8676;33090;615;53971
8677;22966;53170;7146
8678;24256;33282;9157
8679;9466;43209;10597
8680;19683;16317;6456
8681;3412;9942;33055
8682;268;51796;80141
8683;29479;34046;1816
8684;17903;29576;16560
8685;51355;97289;2138
8686;32783;8709;18477
8687;7440;6785;55285
8688;36311;29757;4894
8689;13544;22067;16062
8690;55713;13266;58748
8691;1973;8071;44849
8692;4747;721;6650
8693;17630;84856;3021
8694;4981;22870;1720
8695;4005;1148;5621
8696;48693;8501;3967
8697;21006;6678;36099
8698;25089;87894;42596
8699;5095;2573;35263
8700;27187;36813;56268
8701;5238;37905;102189
8702;16234;13737;1228
8703;21463;37142;34225
8704;27122;6405;2512
8705;5221;30876;5871
8706;1282;33537;7503
8707;1085;30218;29307
8708;9483;3108;16850
8709;13751;38490;13641
8710;11451;3161;12020
8711;960;621;12136
8712;929;40292;8727
8713;14617;25499;57615
8714;211;13897;37839
8715;25329;40747;71635
8716;6846;6891;1479
8717;21274;27291;4943
8718;18639;2065;30002
8719;12608;42667;25214
8720;81659;79421;1482
8721;65303;77783;17808
8722;81501;92576;35465
8723;21832;27209;16311
8724;31452;119726;50062
8725;23982;12925;37904
8726;9627;56784;36628
8727;16515;70677;23535
8728;8671;5261;28185
8729;11416;19242;1223
8730;9755;42843;14463
8731;2364;21835;9744
8732;7618;22529;15348
8733;15959;24178;2588
8734;22929;8148;42308
8735;45939;4839;7430
8736;34045;3300;14648
8737;19668;82053;31402
8738;8720;32933;44480
8739;40746;12486;1259
8740;5106;33985;37227
8741;25051;6363;8501
8742;15704;2949;38034
8743;4125;17215;8123
8744;44806;21698;9520
8745;7965;76542;801
8746;33945;23748;36903
8747;25931;5213;6451
8748;9411;83102;2986
8749;19598;19045;24844
8750;98859;30601;26425
8751;34451;5500;20324
8752;11537;7751;1021
8753;728;23553;43284
8754;21300;6132;7353
8755;1607;18700;32858
8756;8651;34882;61863
8757;7367;10478;71230
8758;11121;6547;7158
8759;21425;42193;46288
8760;857;63190;22290
8761;77288;9906;104480
8762;3542;12836;18736
8763;13974;91316;23082
8764;8223;110619;5044
8765;23152;22389;19742
8766;6044;11029;132583
8767;2953;9817;36063
8768;5797;11406;36569
8769;1566;72275;6486
8770;34949;39725;9003
8771;13986;7055;50547
8772;25878;10972;2158
8773;5798;14005;4584
8774;4685;52043;4513
8775;14982;45875;43376
8776;12895;65829;22914
8777;6249;6774;21047
8778;16999;18252;12704
8779;3153;29588;41116
8780;13098;16424;49301
8781;4541;585;2994
8782;5745;11149;20864
8783;3654;68205;14248
8784;36780;128738;20638
8785;3902;81237;3003
8786;11219;38401;1480
8787;5915;32553;42100
8788;5844;48533;46893
8789;20659;79718;2004
8790;13739;37831;142634
8791;138324;18692;117611
8792;3507;1451;26306
8793;5389;109722;208
8794;48065;18434;62672
8795;76450;21314;31705
8796;27862;15825;26984
8797;11075;17594;12242
8798;36197;163;161620
8799;13313;8830;50065
8800;22840;12917;1968
8801;3119;46872;37918
8802;37002;4798;22661
8803;37844;8501;5088
8804;113091;59830;19595
8805;11366;28750;72172
8806;6788;11058;16040
8807;7167;9838;11172
8808;8905;6514;66503
8809;12677;26928;8497
8810;3789;12578;1836
8811;9509;2879;12541
8812;37626;34583;5073
8813;24260;6729;19720
8814;5226;7538;10649
8815;5779;12238;8084
8816;28639;35517;1082
8817;21030;10919;26707
8818;5474;74313;24326
8819;53141;40968;21821
8820;1864;18864;7584
8821;14225;8390;15734
8822;1980;7805;4940
8823;37606;428;36268
8824;5063;55882;17657
8825;28183;5197;29453
8826;17241;15102;16829
8827;5849;25311;29883
8828;17652;22510;4208
8829;13715;39348;261
8830;11689;33480;5092
8831;1465;42207;16422
8832;46358;78321;151381
8833;1391;822;25067
8834;368;22815;22073
8835;6834;24787;1999
8836;6452;77048;64765
8837;12775;6774;6910
8838;4250;21177;2961
8839;10299;14200;4013
8840;8762;34637;75726
8841;36858;19877;13600
8842;6815;42884;16943
8843;60965;22297;5841
8844;14431;9421;25095
8845;2996;112520;7147
8846;9104;11281;51289
8847;18090;57421;24729
8848;707;4701;13406
8849;6474;49933;58957
8850;6069;1249;2608
8851;383;24240;3843
8852;14420;22259;39255
8853;51335;13893;5384
8854;1976;22521;142943
8855;28481;7509;8385
8856;20818;24091;4363
8857;6916;28769;3774
