;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
2386;11677;2749;43268;1967;4479;19647;31662
2387;1794;35282;14621;20807;28587;6933;43075
2388;5696;12048;4048;2236;16153;7737;75453
2389;16090;6766;29893;61063;13895;32231;30582
2390;14533;3624;35567;59710;75022;8094;11962
2391;fail;7945;49643;2137;52986;12150;100801
2392;fail;9685;14631;101215;617;122453;35365
2393;6350;32311;48065;16391;90416;37552;30776
2394;fail;55191;1856;25636;20085;4257;7992
2395;fail;27905;17256;25739;176610;38203;25276
2396;3925;7264;5546;2127;54858;27226;7196
2397;fail;1681;19803;180635;3916;80094;7682
2398;2437;31427;22525;7992;6995;113511;52930
2399;4070;36939;1146;13058;2494;21050;8058
2400;4004;2019;44621;14380;5339;15720;10058
2401;9535;5391;17921;21537;151807;2427;45469
2402;fail;64240;1494;58638;17891;139584;31326
2403;fail;10312;108213;86665;44788;35750;27732
2404;1980;22404;26011;11003;75586;30679;4625
2405;fail;4208;42023;7281;3419;4089;19955
2406;7153;72006;52166;131133;12558;3991;25722
2407;fail;11516;31614;44315;16379;12034;44782
2408;fail;4778;30084;7531;1542;18762;5494
2409;27551;14622;5024;138458;13248;2669;56650
2410;1602;12610;117051;8114;22770;15543;1758
2411;2608;1931;1706;13571;13471;130559;1830
2412;265;45616;60732;11083;9766;974;7355
2413;fail;3766;722;41436;124027;7020;47235
2414;2277;6981;16462;8178;26736;49070;20861
2415;fail;4384;5039;14688;18596;9859;14068
2416;fail;2116;8579;19335;977;14751;46116
2417;13212;9946;31981;7312;7422;10162;10286
2418;6037;1724;34453;1828;35202;9166;9870
2419;2618;23400;31506;35571;110217;25711;21401
2420;fail;13883;52141;6416;918;1256;1623
2421;47450;26643;73420;19749;25689;16181;13952
2422;171;1436;38578;21584;18301;10076;3008
2423;fail;92050;29275;13199;6413;17380;31925
2424;29306;24085;7648;2962;1681;1488;7747
2425;4920;4028;46558;23773;22705;28445;736
2426;19270;3623;36516;28333;24415;5950;40737
2427;8877;9322;8444;90515;33390;1457;4343
2428;20480;24390;53548;26426;14184;1975;27299
2429;10002;1293;37866;17236;13601;13937;27745
2430;fail;6015;23400;71480;11205;3078;15495
2431;3137;53545;1373;48572;5548;20461;3344
2432;204;38420;19552;5542;19853;30969;70167
2433;fail;4397;19228;10828;63249;19947;595
2434;9372;801;48239;36846;9807;17378;7387
2435;26738;14900;27653;109587;8278;20391;34180
2436;25421;9950;14011;14684;780;17544;9099
2437;17614;8082;18751;89317;9707;23688;3036
2438;724;11030;4215;900;5641;33945;38504
2439;362;39664;2669;10388;355;23449;41053
2440;4113;37104;27363;6698;33252;7586;22588
2441;2911;36001;8783;24536;27145;7742;26095
2442;fail;47197;6578;63391;34518;10399;3753
2443;fail;14555;27959;104717;9601;15751;24509
2444;2908;61646;18205;58477;4498;793;6812
2445;fail;15067;77351;73899;10149;1614;54590
2446;fail;46453;5136;10094;6134;22005;3934
2447;fail;42637;81707;9861;50400;109637;36139
2448;9618;21163;27230;32594;60004;28248;15064
2449;21695;12836;4690;7550;35443;15335;7844
2450;4965;54983;13285;15310;16556;28588;44054
2451;3844;79087;66791;33641;6656;5100;20927
2452;5502;25531;2675;21069;8475;22352;39656
2453;fail;73258;27;62059;25947;18551;55689
2454;3063;6884;61460;18506;207;20287;64295
2455;fail;746;40622;34757;53150;29383;22549
2456;fail;309;2859;828;35236;53508;24194
2457;fail;1877;2780;22963;4416;280;4665
2458;fail;33216;5222;8483;8597;3903;6525
2459;fail;2693;3055;32998;8218;20030;77663
2460;52180;5746;29425;59990;27202;7607;25037
2461;9850;10044;4117;21656;6085;977;22315
2462;9870;2155;13230;27349;16747;6591;55135
2463;fail;55703;3728;86882;19254;81949;65400
2464;fail;6345;5590;32707;40008;11168;2537
