;EA;EA2;EA3;EA4;EA5;EA10;EA50;EA100
689;89;32;33;8;5163;101;133;40
690;3851;6361;117;398;2498;160;35;3
691;12578;58;34;86;1550;550;73;100
692;256;32;74;1071;80;11;110;29
693;127;8;33;35;571;70;41;182
694;30;26;55;1084;1;527;170;45
695;140;2121;631;3097;45;767;79;111
696;262;9288;15;2211;71;7;42;29
697;13763;118;138;109;866;105;33;98
698;7;5231;43;16;2685;9;39;22
699;8691;3887;46;1311;538;88;127;41
700;29;110;3643;63;14;88;280;54
701;9957;2262;106;109;30;19;277;17
702;16771;9247;4848;117;1;58;122;34
703;327;6793;3617;1242;75;723;77;50
704;129;1138;3819;17;1688;702;88;15
705;0;78;556;62;95;215;138;10
706;72;3183;1269;24;1263;752;17;95
707;fail;196;2917;4;434;946;1;37
708;59;7;8;1248;1429;280;119;45
709;49;1837;4509;36;1589;31;55;92
710;42;2578;108;587;66;87;4;7
711;87;5;38;298;59;31;109;71
712;49;54;6006;1751;48;43;136;89
713;48;39;43;35;1071;976;498;30
714;8613;468;2425;852;1418;98;31;82
715;214;2299;1876;4;801;14;138;57
716;208;2905;44;56;2834;77;6;101
717;8378;630;59;1801;1652;514;20;24
718;327;9059;1116;28;422;250;32;32
719;12209;39;42;20;83;289;22;190
720;57;2558;2984;56;112;19;200;68
721;57;3289;797;485;80;1074;71;97
722;fail;65;336;16;1353;551;72;96
723;2107;1680;3472;1148;1565;1925;216;127
724;6922;19;2544;135;40;827;30;62
725;169;5845;45;1022;30;69;12;90
726;174;37;996;1;330;196;5;132
727;58;2561;152;1673;399;13;28;47
728;6325;115;162;6149;1185;123;48;20
729;332;120;2753;1005;2189;55;24;28
730;4513;680;1681;147;17;6;35;68
731;202;2745;110;43;1307;160;249;129
732;92;4527;19;7885;19;417;30;64
733;47;2871;75;103;199;547;41;42
734;115;59;1119;5;29;40;112;99
735;278;71;4931;1071;80;19;41;94
736;14;168;3578;1032;48;44;40;6
737;133;3244;6761;3658;89;31;197;22
738;1524;2866;10;94;152;19;243;82
739;116;112;39;59;47;337;18;8
740;8727;53;1033;2706;41;16;119;57
741;79;60;31;55;8;246;3;54
742;12437;24;2856;1439;209;29;212;93
743;8840;115;10135;14;100;21;43;93
744;3497;4200;78;12;107;329;60;40
745;154;5822;4292;149;18;45;395;86
746;7;3654;54;80;2257;588;170;115
747;50;89;612;122;159;74;41;67
748;138;112;83;28;10;613;7;25
749;21;3440;1509;907;100;491;349;93
750;19383;93;59;145;139;0;15;170
751;26;57;19;517;44;1153;376;18
752;6441;4102;1114;146;86;56;102;19
753;144;fail;48;2721;97;52;232;57
754;11096;94;96;6;26;14;147;10
755;14460;578;2513;64;3408;409;47;34
756;15928;7418;30;42;934;1305;17;13
757;1731;34;191;19;500;547;7;8
758;17093;69;276;1141;2;521;56;81
759;1003;142;4978;689;0;105;203;89
760;80;73;64;68;3;45;147;31
761;22;1262;120;31;67;393;22;46
762;42;11;26;159;244;1044;21;9
763;550;16;145;1;38;197;362;43
764;12796;59;1519;2261;77;48;98;123
765;1;171;2345;53;375;3;70;146
766;5376;102;5114;52;1286;1388;292;95
767;116;23;6857;1286;0;1915;72;159
768;157;58;56;10;1243;655;193;191
769;5848;337;709;897;1916;7;23;14
770;6779;54;66;60;2370;1125;64;33
771;8475;66;27;3861;54;19;17;272
772;9259;2316;1740;50;266;939;298;20
773;11583;21;1269;4;27;1359;216;91
774;1452;6818;3091;4261;17;27;43;188
775;2096;5;3274;68;1218;11;54;164
776;2125;3104;498;25;42;35;15;344
777;9;7138;1687;17;15;37;55;271
778;132;715;2899;71;1766;70;142;181
779;7009;697;9;98;84;71;25;62
780;1536;67;5180;9;725;394;65;96
781;102;3;29;36;1332;1244;28;127
782;1477;126;6367;844;2118;56;65;203
783;10165;46;27;118;33;465;10;30
784;8379;6481;38;25;122;1256;126;16
785;72;3272;117;122;108;44;204;173
786;115;358;1048;63;1195;34;18;39
787;8637;125;194;35;24;24;54;45
788;17443;2765;2576;43;54;1;14;139
789;16753;52;6;3330;169;13;19;14
790;258;3457;880;76;45;50;33;118
791;10536;140;56;3561;1309;1902;188;2
792;2421;106;32;1;2091;33;32;93
793;7756;3540;6363;44;15;86;224;14
794;111;10182;8;28;51;468;209;5
795;7642;79;59;79;85;14;66;44
796;6334;74;6;32;384;1352;19;62
797;1295;8123;68;56;39;1141;90;232
798;6064;80;62;58;2303;3;32;68
799;10;114;482;135;44;524;13;33
800;2342;23;6287;103;2938;17;35;12
801;5263;2;112;28;1079;25;49;54
802;10031;144;109;1143;15;92;339;9
803;277;51;1752;792;703;1219;21;23
804;8583;3207;1214;2734;132;55;72;193
805;37;188;6;509;18;14;30;90
806;7357;142;4651;14;73;582;34;55
807;238;5257;68;7;60;18;60;32
808;156;11;198;57;62;50;91;22
809;130;3823;2251;3881;27;1233;4;14
810;35;73;168;641;910;6;146;120
811;4371;6816;15;91;39;455;42;17
812;7190;24;9538;2898;467;1201;95;27
813;69;1136;128;10;258;25;254;171
814;4461;29;34;16;80;52;31;32
815;5769;43;2874;1355;832;29;80;91
816;99;3565;316;518;52;39;171;20
817;166;40;2120;16;2386;124;181;52
818;1678;117;67;67;3744;58;50;250
819;8315;184;56;163;28;2331;36;141
820;310;4317;3618;4179;176;604;3;68
821;10410;5864;79;1264;18;2011;316;16
822;116;3333;81;1968;80;14;107;97
823;2587;1558;263;74;119;16;24;23
824;83;7;53;1421;326;35;154;63
825;7852;4282;8711;14;3270;698;151;21
826;129;4074;3453;45;4592;75;12;169
827;50;6975;75;53;1630;58;154;128
828;2327;100;52;130;955;1291;33;31
829;2389;3942;31;228;9;1387;65;157
830;82;5964;937;1955;51;42;237;49
831;8;2769;818;44;2974;1211;19;89
832;47;47;54;59;15;127;99;267
833;196;1304;3732;53;1293;804;207;162
834;7253;159;163;673;230;1221;106;59
835;305;97;5040;1598;164;533;133;15
836;32;178;0;13;129;73;57;50
837;23;65;111;3884;24;14;169;32
838;2531;44;1735;5;79;61;11;59
839;55;48;2310;4210;14;22;21;21
840;9174;3;9;221;63;390;37;16
841;59;594;106;4;2617;60;626;105
842;75;30;110;135;704;24;21;89
843;28;745;578;1510;2284;607;149;66
844;17055;77;1660;100;50;453;595;112
845;83;345;880;1929;80;34;53;35
846;297;1003;1825;61;83;1365;24;85
847;62;1596;2974;15;15;1998;10;18
848;29;69;2420;15;292;103;25;105
849;84;763;60;242;844;825;39;5
850;8650;26;844;7;401;497;62;28
851;403;199;74;193;27;178;79;21
852;7836;54;216;38;2220;981;2;134
853;3072;4;528;55;86;59;246;21
854;8;154;147;171;34;766;92;92
855;6770;139;554;3218;1182;1913;6;35
856;38;4887;22;14;29;36;30;37
857;98;98;7595;74;1465;136;305;38
858;7535;74;9253;5090;113;87;90;69
859;18784;399;172;66;1018;3339;30;4
860;6064;3818;89;2510;89;37;45;73
861;2172;29;1022;39;88;646;23;16
862;2974;3700;30;1237;131;220;143;36
863;8806;5698;28;490;2506;43;149;11
864;71;27;116;149;4907;45;8;53
865;6134;9457;63;1939;543;732;9;70
866;1850;44;6107;1360;54;31;18;376
867;4666;104;2307;3873;13;44;36;19
868;42;fail;1756;840;1494;2034;24;28
869;271;1294;114;54;450;25;24;35
870;79;2087;1041;33;68;38;70;294
871;111;20;49;98;710;27;155;194
872;fail;81;24;66;47;34;121;58
873;6764;129;87;290;60;18;286;118
874;128;5663;78;1132;59;2902;37;59
875;6599;1120;43;27;43;566;287;20
876;1403;54;110;2344;64;61;9;197
877;7496;72;127;763;25;71;32;19
878;10162;6618;17;609;84;81;16;131
879;21;4;599;10;25;28;34;17
880;16035;240;258;2400;62;507;7;66
881;83;4;98;132;1111;15;48;282
882;37;2506;95;27;10;2589;208;47
883;fail;529;2195;21;2632;13;9;105
884;11473;90;103;23;764;47;44;80
885;82;3261;36;309;44;35;6;34
886;112;4406;211;52;0;1605;17;84
887;9829;191;724;790;13;92;30;73
888;fail;2738;71;3460;439;52;11;3
889;38;32;5339;5911;4977;47;429;134
890;52;1657;37;2006;5783;305;25;167
891;fail;26;6;153;68;655;3;9
892;103;74;124;137;58;688;363;14
893;14498;2566;10392;54;624;27;378;71
894;16079;5245;4699;8;2672;1296;295;26
895;2188;135;2;1974;168;843;66;159
896;14036;2655;112;23;280;59;156;38
897;6279;72;2295;149;16;947;31;17
898;267;3467;101;459;260;44;182;66
899;1582;42;76;131;463;75;20;69
900;7512;117;143;5226;988;27;23;239
901;74;3244;2707;113;95;352;8;63
902;3160;6902;41;25;814;131;204;42
903;2285;3064;41;145;5526;607;602;9
904;fail;93;3;1785;18;646;264;20
905;7225;14;110;725;1501;61;283;91
906;4707;40;50;28;9;6;87;64
907;2968;67;4443;39;1628;616;283;104
908;12038;86;66;34;459;13;195;28
909;fail;1051;40;2723;96;17;255;78
910;39;11299;1648;2564;38;378;36;129
911;196;97;350;3811;3524;885;393;2
912;46;43;878;54;150;20;11;142
913;298;8066;76;1704;105;101;89;116
914;134;2343;6211;96;55;339;27;9
915;397;5831;1174;102;5190;80;17;20
916;39;3219;2322;103;1950;88;425;153
917;5501;856;72;31;27;588;194;79
918;18;95;4626;16;7;736;152;24
919;30;44;299;3475;73;398;29;109
920;2281;7583;7;14;1698;320;13;38
921;14;1483;2873;2299;63;47;31;59
922;128;2983;fail;105;908;261;207;18
923;92;5009;96;36;1326;28;48;93
924;2581;8567;70;15;56;1423;16;49
925;238;151;126;2892;2697;21;57;18
926;1283;66;3233;827;152;56;25;104
927;17257;3002;53;2886;117;31;22;11
928;25;31;38;700;218;184;19;28
929;18740;8941;621;1652;302;26;47;16
930;10565;12;157;64;1030;48;37;67
931;226;30;1154;52;2;3;256;167
932;177;1331;129;3567;813;89;28;44
933;fail;176;348;1213;313;615;63;130
934;83;192;65;2309;25;80;229;6
935;108;11977;89;9;69;30;101;43
936;155;54;250;21;76;1189;16;41
937;34;94;60;80;38;15;29;9
938;282;27;4604;102;2854;37;387;14
939;244;106;540;8625;41;0;265;12
940;178;34;55;105;2193;12;56;39
941;46;226;3314;1022;3484;436;27;83
942;4432;1208;89;3621;2138;60;20;77
943;5919;53;105;228;3853;10;61;94
944;6261;3387;116;17;4171;107;110;25
945;3398;2497;2777;131;1532;29;56;17
946;207;57;740;565;36;54;104;23
947;35;3179;14;29;38;139;70;107
948;2931;48;58;752;47;78;2;30
949;5227;5587;2974;2870;21;125;430;227
950;6412;17;1927;1576;1598;466;390;23
951;1957;6;419;847;3650;557;161;32
952;37;4602;833;34;47;2488;118;57
953;6209;83;62;158;18;744;23;254
954;2701;1110;152;373;48;1150;13;13
955;9012;133;72;4285;12;206;81;26
956;7;20;10;49;938;13;94;34
957;56;29;112;5160;58;1934;51;71
958;1256;19;2004;2000;70;22;21;29
959;1313;39;434;65;21;26;0;208
960;190;139;469;492;59;1574;15;58
961;7267;22;3;38;3098;58;142;78
962;3203;81;1088;62;772;27;43;166
963;19;4052;6897;19;20;2686;145;256
964;140;46;14;16;6;18;42;42
965;130;1468;3318;93;69;498;113;117
966;6255;23;74;67;6;110;25;104
967;33;3095;14;22;113;53;31;42
968;70;41;2669;183;926;27;30;34
969;158;32;63;67;206;1113;153;33
970;140;29;4459;3570;26;949;99;40
971;76;1968;105;1408;55;0;16;75
972;11549;2635;3;69;20;1468;17;45
973;11695;83;676;80;1944;1457;43;93
974;93;52;77;1025;44;4906;349;135
975;3563;11792;197;80;10;13;115;19
976;3392;7885;539;64;395;88;8;104
977;210;6785;4357;62;2178;72;222;12
978;17248;3036;32;98;32;3;14;35
979;16;2927;381;1167;49;608;26;5
980;101;440;5984;2924;29;32;47;30
981;127;125;58;18;46;52;332;15
982;335;132;48;103;1828;696;7;12
983;3385;188;21;79;125;66;60;269
984;174;1656;4714;50;1223;697;7;24
985;315;3198;1;2752;3878;557;32;44
986;46;147;19;8;2;1747;276;22
987;31;3861;35;209;27;106;5;41
988;783;984;3869;2385;7;1479;17;15
989;309;185;2072;902;81;10;43;0
990;2276;2387;866;1615;10;961;22;40
991;2323;58;3756;43;114;1794;4;259
992;1778;140;81;42;7;19;26;5
993;159;8450;373;1774;72;45;83;111
994;10567;41;661;172;87;0;322;50
995;41;2872;3779;118;6;290;51;241
996;357;3185;4591;595;83;50;23;102
997;191;4074;75;95;1464;1208;122;137
998;287;91;49;14;33;242;7;47
999;7466;130;39;0;228;70;51;46
1000;9042;47;4393;142;103;13;57;13
1001;6789;282;1745;55;6178;1427;52;31
1002;167;309;87;85;20;435;138;54
1003;1938;105;59;30;115;20;21;40
1004;5373;1890;3616;787;51;16;33;94
1005;2194;29;1963;215;394;80;442;35
1006;80;1219;60;8;3201;1779;44;1
1007;8625;1513;7575;28;37;21;31;29
1008;4673;42;20;2041;626;55;51;36
1009;6167;17;9;251;40;12;204;35
1010;45;10312;2191;84;2899;379;64;0
1011;4914;1386;697;22;2414;1367;388;105
1012;3051;980;229;84;2481;68;131;38
1013;197;78;1828;79;1200;547;98;257
1014;160;38;113;4544;330;797;75;7
1015;8397;25;60;2813;4502;2509;37;78
1016;79;122;80;5428;3135;48;11;46
1017;3348;114;2641;2787;1217;209;15;67
1018;13890;3595;1575;5311;2201;286;27;23
1019;8200;19;1128;31;73;140;184;163
1020;16797;4247;127;2087;80;25;605;42
1021;135;166;1402;58;25;215;30;73
1022;118;101;61;3147;58;2267;29;85
1023;0;4637;52;2765;1887;1317;11;36
1024;10755;19;32;546;210;1117;53;27
1025;1297;157;1412;2232;25;33;54;177
1026;6197;1809;4735;33;637;35;105;40
1027;307;4248;114;84;55;761;119;67
1028;3311;124;45;687;1052;871;1;70
1029;102;6750;2226;3;587;101;79;73
1030;1054;13336;24;488;74;18;187;155
1031;17183;4977;30;3527;102;32;23;33
1032;8005;48;3054;4375;66;18;260;112
1033;11265;5306;100;4552;27;41;255;106
1034;164;7892;4095;94;1448;3;10;50
1035;9385;2250;133;44;1900;18;100;1
1036;7797;3506;346;16;56;21;51;59
1037;12313;194;395;25;27;16;189;18
1038;50;138;1470;46;23;79;85;17
1039;97;170;1176;6217;1380;831;12;91
1040;629;180;657;1805;664;730;376;79
1041;66;7331;416;53;45;1574;19;15
1042;18578;0;767;130;56;159;72;68
1043;9317;2417;41;3055;56;14;93;17
1044;3950;3019;12;51;1771;15;75;30
1045;164;187;1495;14;0;768;90;205
1046;237;111;4394;9;660;1678;23;154
1047;233;151;60;19;1532;3071;34;20
1048;28;12008;5451;82;90;58;463;77
1049;12185;1474;2373;10;1267;15;14;19
1050;7499;23;12;125;769;14;9;38
1051;64;1132;345;2227;81;2;30;47
1052;10;fail;4604;32;1909;308;31;104
1053;43;29;644;125;2;511;123;6
1054;18686;109;3;36;274;84;32;41
1055;3855;286;29;51;27;52;56;44
1056;392;173;7;4523;2665;33;8;114
1057;243;103;1034;60;729;39;173;34
1058;123;178;87;2280;378;792;41;18
1059;8;4994;101;4307;567;345;38;24
1060;944;659;6787;1545;10;39;472;44
1061;64;6306;92;1336;40;1154;54;24
1062;104;64;4909;54;73;56;68;39
1063;204;91;2324;142;52;171;22;86
1064;349;2769;946;1630;1326;312;26;42
1065;77;16;143;2642;11;15;148;98
1066;83;61;1127;105;2630;35;30;13
1067;246;4036;32;71;240;198;29;23
1068;1289;42;1125;70;44;28;259;278
1069;1486;96;3023;25;4;47;116;23
1070;379;5544;60;673;1941;10;54;24
1071;227;272;1877;95;64;27;120;26
1072;fail;0;24;40;52;459;72;61
1073;3616;207;3502;66;35;13;48;27
1074;4;3165;1648;460;38;531;31;23
1075;1946;2610;996;30;1305;36;112;27
1076;7967;104;5275;5658;4828;73;29;63
1077;46;57;50;14;358;72;107;15
1078;7828;57;150;78;439;447;24;144
1079;7747;2917;50;301;5;48;20;218
1080;16;6463;4823;2;3868;435;43;68
1081;255;3322;288;998;2;55;154;65
1082;5392;205;34;92;6;650;9;23
1083;144;6074;2831;1089;909;615;52;27
1084;296;9658;162;50;2459;1551;36;102
1085;9820;172;39;67;156;359;112;48
1086;7111;7;192;39;50;1163;20;71
1087;15518;18;2504;1271;1885;1378;21;107
1088;207;146;867;33;13;619;24;33
1089;161;4658;46;10;191;11;71;30
1090;18753;39;1205;1229;1375;27;24;26
1091;fail;37;964;381;13;110;25;42
1092;285;2980;521;53;10;172;8;161
1093;9110;38;3631;329;1;32;26;110
1094;15;73;2;17;2300;384;24;16
1095;8522;96;940;140;130;41;22;75
1096;9611;101;161;10;64;963;110;153
1097;5315;77;48;3822;68;55;1;60
1098;349;fail;3837;49;1313;84;124;16
1099;87;46;24;4444;782;2197;41;35
1100;2246;10648;26;1369;48;853;48;90
1101;0;3796;74;62;3481;39;24;39
1102;166;115;38;204;2545;549;30;43
1103;10144;24;10;3222;340;264;40;45
1104;55;29;2847;2775;5;1601;27;35
1105;13;4910;1879;73;12;41;176;78
1106;12100;5078;1632;50;86;1132;71;50
1107;3374;320;0;56;1164;68;44;48
1108;223;194;44;107;16;64;281;21
1109;10037;41;34;27;1421;53;61;85
1110;228;19;74;2567;3132;1264;217;74
1111;291;4109;52;28;530;13;28;43
1112;9079;2117;3;5631;1498;2038;259;45
1113;13018;142;1916;4474;487;346;30;131
1114;6992;3083;500;1645;1636;983;71;37
1115;11795;2079;12;76;20;9;251;11
1116;15500;6478;165;54;8;1247;288;19
1117;3315;11;2859;31;4366;12;11;56
1118;144;22;61;54;64;54;19;28
1119;138;101;11;60;1731;0;216;119
1120;197;183;90;2688;597;423;10;48
1121;319;27;112;1039;54;38;35;100
1122;54;11787;3033;444;1631;37;346;246
1123;186;114;54;2032;1010;1190;123;51
1124;15242;74;51;885;45;804;375;35
1125;90;638;198;2403;103;424;6;7
1126;fail;42;44;2514;54;20;13;30
1127;200;8309;4254;34;653;130;28;343
1128;235;10865;130;2856;1953;121;354;68
1129;4876;82;1044;53;195;12;15;67
1130;14;2397;1726;6317;530;36;82;82
1131;3037;2145;26;2237;7035;24;12;71
1132;2372;4142;31;4409;2335;783;22;69
1133;48;20;58;2;263;225;289;72
1134;3484;2341;95;12;951;467;85;11
1135;152;154;685;17;3519;61;25;22
1136;16713;132;4697;65;4691;1521;361;66
1137;fail;1745;98;241;53;758;57;23
1138;2257;6119;2558;31;4116;1577;344;117
1139;109;126;3875;39;258;422;45;287
1140;13362;9036;34;46;3129;25;161;22
1141;2912;159;66;66;4382;281;208;78
1142;4998;3300;125;1888;2800;1566;18;195
1143;7821;7537;2873;129;91;27;162;130
1144;4;147;7217;165;5;2888;17;53
1145;144;3491;9147;1518;1895;559;4;173
1146;1347;1041;83;2577;88;36;202;13
1147;3407;6392;80;46;31;64;42;56
1148;68;11015;77;2798;62;28;8;11
1149;4792;1599;7;46;1806;1;44;116
1150;190;74;3;13;3328;474;56;13
1151;2915;1760;52;13;94;20;13;52
1152;11022;1102;25;35;35;44;32;13
1153;286;3607;2045;3023;30;70;83;83
1154;23;182;2884;3;236;2009;37;100
1155;2965;40;75;4099;117;53;51;30
1156;12482;163;4827;53;542;18;200;48
1157;55;82;17;3;73;1424;282;28
1158;113;1442;54;68;74;36;47;55
1159;6148;1209;1565;19;1125;530;16;29
1160;3767;152;98;508;366;47;43;69
1161;1747;16;1845;3533;9;239;7;110
1162;30;6193;5;42;43;1226;5;91
1163;246;822;137;3;49;6;19;31
1164;114;1888;1112;34;123;1394;22;46
1165;367;27;683;132;428;23;33;159
1166;720;25;127;28;28;39;301;27
1167;325;60;1016;2501;4297;150;15;232
1168;11320;30;2511;4784;541;2;23;148
1169;4516;41;6262;4546;70;4;21;63
1170;11384;139;4706;148;2735;206;347;0
1171;4135;65;4040;100;31;625;30;75
1172;81;38;324;18;28;2065;32;137
1173;15539;6070;961;6683;5114;359;17;51
1174;4;36;2919;32;1281;426;139;103
1175;3863;7207;3310;1336;1577;76;19;207
1176;142;3632;522;1819;114;963;38;154
1177;8720;44;35;565;66;13;246;58
1178;102;8260;39;78;68;2024;258;19
1179;22;3509;63;13;46;30;29;46
1180;73;121;58;3;9;29;22;14
1181;37;31;3933;2;3186;178;71;30
1182;149;2901;898;39;1274;64;99;31
1183;102;1935;39;152;2236;896;213;70
1184;15;985;57;890;4636;299;48;25
1185;fail;6509;2811;1129;475;14;20;301
1186;2208;5007;45;4;1268;540;42;125
1187;13633;79;9865;2116;965;714;26;6
1188;7068;1395;52;37;95;19;19;43
1189;3128;170;42;1932;2202;735;29;172
1190;167;1575;3517;19;4468;1459;323;49
1191;29;914;24;51;2646;603;25;223
1192;12272;32;2720;3439;38;1683;32;59
1193;49;1489;4;27;2891;88;162;114
1194;3909;47;72;5385;1297;1448;66;3
1195;161;7;16;100;44;80;143;62
1196;1841;220;11;40;1823;26;40;43
1197;2487;146;1067;2964;143;44;183;19
1198;141;167;3547;14;1411;925;23;91
1199;214;66;65;4962;2619;62;283;24
1200;56;139;113;1271;86;1701;7;26
1201;257;121;1895;1230;776;51;9;66
1202;31;19;44;63;192;37;27;3
1203;46;2709;4025;18;8;75;4;55
1204;26;32;67;2817;22;360;24;149
1205;31;2125;3296;2079;3;159;51;123
1206;6543;313;128;83;898;44;156;36
1207;1624;3713;23;15;1622;6;147;41
1208;2537;126;49;1100;15;39;294;1
1209;3274;6120;74;1061;17;29;24;57
1210;73;127;862;1554;23;99;95;50
1211;135;1653;146;4138;7;1359;38;13
1212;82;84;19;1893;681;1123;61;25
1213;276;118;2298;5294;72;1094;134;11
1214;14902;53;9200;20;2371;26;134;188
1215;460;2127;45;370;117;35;58;34
1216;84;1595;36;55;20;139;86;8
1217;9264;85;80;5;1750;14;133;204
1218;162;52;40;86;1802;461;56;7
1219;fail;81;5610;42;30;425;562;155
1220;5921;726;7537;83;61;40;23;40
1221;8441;0;442;1;64;9;46;342
1222;158;107;3512;2711;246;104;31;162
1223;13753;119;7;1277;772;894;28;22
1224;218;3678;31;133;27;65;128;194
1225;6002;1189;29;205;929;69;254;127
1226;143;58;160;43;16;1191;5;34
1227;2102;2328;724;184;30;136;59;77
1228;11507;25;76;1047;3234;712;145;95
1229;5449;190;198;15;40;1070;10;26
1230;6147;45;1390;7;433;44;47;44
1231;6354;67;49;5210;332;794;27;36
1232;99;7001;139;1522;23;87;20;47
1233;6157;1029;524;8712;1619;33;470;60
1234;78;27;46;38;70;1060;22;158
1235;fail;163;2594;108;36;55;58;16
1236;54;80;825;25;5;631;206;57
1237;8097;14;35;23;1917;28;27;15
1238;16;5642;30;6974;103;5;137;96
1239;233;3207;3;3010;1796;15;27;35
1240;15188;40;44;40;42;42;50;24
1241;6741;66;2460;5;1868;774;234;43
1242;10753;129;3506;13;2401;1932;328;255
1243;194;106;1542;903;143;970;10;73
1244;2360;2473;4762;17;1039;38;8;27
1245;2218;74;81;2177;91;2272;21;46
1246;285;6314;6130;4708;70;502;36;64
1247;11308;59;587;1919;2218;14;158;2
1248;323;2916;99;17;17;421;673;85
1249;87;1418;846;99;74;350;157;21
1250;3606;10492;10053;27;38;34;109;27
1251;8849;52;68;1002;172;2720;174;65
1252;216;84;1368;1664;91;78;34;70
1253;17;205;2999;9196;422;8;17;91
1254;106;1730;2138;4623;56;402;37;16
1255;7390;44;28;45;4402;30;36;143
1256;157;170;125;14;42;1299;145;57
1257;309;900;1860;2945;17;26;17;54
1258;70;914;4237;4498;50;68;53;224
1259;4195;210;1657;37;64;148;34;123
1260;18431;3052;78;25;293;11;90;68
1261;17880;67;29;128;42;24;11;45
1262;59;5135;1091;139;67;26;197;7
1263;12339;1;110;357;95;55;92;15
1264;9117;38;2423;2331;34;20;47;28
1265;121;34;78;534;446;2586;305;184
1266;145;6937;3391;179;1390;79;29;24
1267;14036;10;324;1483;76;516;80;23
1268;7362;78;46;55;823;37;34;82
1269;4315;2960;260;3494;77;10;328;68
1270;8493;fail;5547;48;69;51;36;25
1271;4770;38;146;59;1202;37;191;57
1272;1753;721;55;73;82;975;60;21
1273;148;9230;6242;3287;235;15;28;59
1274;170;493;119;60;6509;22;42;34
1275;4699;2965;378;24;1358;24;84;81
1276;56;30;16;673;22;73;26;19
1277;53;60;830;16;36;66;201;29
1278;9349;13;72;1142;158;75;10;19
1279;183;2898;87;1512;18;460;101;39
1280;300;187;237;3638;37;29;74;88
1281;10048;95;496;1994;68;79;163;51
1282;fail;69;94;151;478;56;16;25
1283;3281;9979;2713;1164;101;1356;46;262
1284;143;4159;100;18;14;55;279;58
1285;5144;16;77;52;4246;2406;49;39
1286;7;76;3551;1521;2337;769;38;15
1287;215;51;565;32;1;1005;17;121
1288;12863;9352;60;42;4361;25;22;25
1289;6;49;5386;2369;16;98;8;35
1290;6944;75;2002;2328;105;747;103;210
1291;4050;96;109;83;1119;4;38;44
1292;16062;67;99;599;48;21;25;163
1293;64;21;1874;795;23;31;57;29
1294;68;1147;2847;649;70;12;27;6
1295;11557;4679;12;74;1871;2778;12;49
1296;48;99;61;18;51;117;11;29
1297;55;137;2386;30;17;60;352;35
1298;556;fail;37;24;135;6;42;68
1299;84;24;41;1116;995;14;28;103
1300;28;3498;46;2243;1386;434;12;92
1301;63;104;138;294;888;14;79;4
1302;8270;6574;1234;59;5;1213;17;113
1303;3506;fail;104;30;113;13;230;191
1304;36;737;87;5;22;36;14;70
1305;2371;10;164;51;3356;35;92;110
1306;227;114;1712;694;6694;23;28;45
1307;227;8494;5401;26;8;1022;200;29
1308;8121;24;91;118;571;982;27;108
1309;4134;31;41;64;61;61;189;93
1310;13;82;13;40;1285;48;138;24
1311;1334;370;4330;656;44;64;53;137
1312;64;4111;65;632;48;1167;5;122
1313;4103;155;95;25;3097;1686;31;9
1314;268;56;1668;658;39;872;2;127
1315;132;61;7225;32;42;83;458;120
1316;11922;31;51;11;44;18;22;103
1317;2679;1537;1402;4515;91;67;6;58
1318;100;83;6964;478;1982;22;107;101
1319;102;56;18;2854;682;502;152;23
