;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
8612;16;4869;4;1172;1744;9090;2861
8613;157;43600;880;25204;124;8912;2997
8614;5335;286;12;10401;254;7006;2877
8615;fail;8534;26;1765;113;6;96
8616;9931;6899;676;1139;24;94;7336
8617;3872;34;1418;2721;126;143;851
8618;54;2096;17;77;fail;75;2367
8619;38;2997;14;1659;132;30;50
8620;116;2326;1154;110;178;103;91
8621;68;1928;20;75;64;18;16
8622;3;12170;31;2451;2074;47;132
8623;96;4031;343;18;9;4899;2698
8624;69;10165;10;9198;1171;6287;1065
8625;166;2241;195;939;4371;1163;3890
8626;1250;5008;7572;1683;2371;116;163
8627;1748;16209;45;3235;4255;37;3995
8628;44;6919;162;84;7843;1396;1060
8629;6820;11416;18;14681;11473;131;116
8630;14;2685;235;1123;3179;98;1471
8631;22;21608;2312;14371;49;1102;2376
8632;fail;9921;32;8191;2036;211;2995
8633;17;8159;7754;8;9301;123;21
8634;230;1113;42;4252;40;56;85
8635;78;41;3425;2040;68;3787;51
8636;96;661;5;566;fail;6158;83
8637;3486;67;3538;943;12;269;44
8638;32;9127;3360;1870;2309;8092;440
8639;37;5087;4168;109;136;3467;9
8640;7237;10888;43;134;137;91;3318
8641;37;1668;14;5647;6565;9099;19
8642;9778;24;3685;17369;78;2549;1480
8643;183;129;24;103;165;5865;4911
8644;11140;3393;4;3779;92;3382;924
8645;9715;47;1124;4591;8;127;68
8646;79;9132;17;2950;2778;111;1173
8647;159;7907;1911;734;11267;65;6854
8648;43;926;2912;2660;78;66;53
8649;86;5290;96;1360;1137;27;48
8650;85;176;183;108;3431;2976;782
8651;13;7639;1796;5060;43;42;2768
8652;9860;6140;4828;1638;8824;66;42
8653;fail;556;1792;1058;74;441;53
8654;90;15402;77;2202;6293;4862;117
8655;fail;21;35;4360;1243;1914;778
8656;fail;1360;450;31;42;121;238
8657;105;2352;5131;71;3948;861;3723
8658;4700;91;4974;4540;fail;697;17
8659;75;122;fail;4181;11433;3;90
8660;4373;7091;2092;76;29;89;22
8661;2296;2738;6008;2168;60;4577;6408
8662;fail;163;105;13760;32;112;640
8663;7;34536;1042;5313;183;5790;15
8664;4241;14442;32;4145;4506;38;2793
8665;50;3184;86;2145;95;4897;75
8666;110;9538;4185;19;144;3336;694
8667;fail;1698;1873;57;46;6160;6
8668;167;20810;154;1580;fail;81;821
8669;120;34091;4031;4822;fail;28;2
8670;5978;3466;2017;7095;89;113;4175
8671;191;37;43;712;45;88;33
8672;67;41;127;4159;72;2191;302
8673;115;12965;378;114;201;51;111
8674;fail;71;91;9386;21;4115;66
8675;11066;88;2945;5076;297;5136;8014
8676;37;21;2727;19;82;188;5620
8677;fail;4109;27;453;2740;4;70
8678;fail;170;45;1259;973;3922;2152
8679;88;952;710;1984;106;179;3080
8680;116;22890;13;3258;1652;3;4
8681;10606;32;1424;6;3419;5044;1678
8682;11685;4494;66;94;5353;8779;38
8683;3375;26906;3231;10441;104;6745;92
8684;140;10636;14;1582;118;8741;5007
8685;148;4780;560;18074;87;81;82
8686;133;13084;2831;4895;182;872;6
8687;5;51;2;5766;3024;8738;103
8688;61;99;1400;866;2379;5023;62
8689;30;72;57;28;fail;9;72
8690;1613;720;777;6173;3;2631;2122
8691;2023;2368;1273;894;2648;1961;9674
8692;fail;12624;132;3036;2030;79;246
8693;13;91;8;4929;89;24;1491
8694;142;192;11;6086;fail;5976;4
8695;28;21000;25;6976;9609;22;134
8696;4682;33;72;584;130;64;19
8697;3184;819;8;98;122;29;2
8698;26;402;58;27;1770;173;2404
8699;115;144;139;12084;77;5799;111
8700;7144;16272;2435;3528;10447;53;11087
8701;fail;3285;54;96;2965;189;826
8702;122;27;3512;13212;3463;74;6744
8703;9399;6191;2171;1716;31;38;5062
8704;40;12883;59;6169;7;3047;3187
8705;fail;2707;105;61;68;2406;3314
8706;10354;6200;3879;8631;56;0;1635
8707;130;73;69;13475;35;4;78
8708;1113;5029;70;2835;12594;1828;40
8709;163;15718;3595;4204;fail;2113;50
8710;47;3063;1268;20;3269;2722;488
8711;30;337;181;13025;2670;657;80
8712;2901;11244;1107;1516;196;42;5504
8713;fail;1605;1337;74;fail;57;4108
8714;4;73;3623;2332;1640;113;3167
8715;10;22246;68;5849;1727;17;50
8716;4769;107;6953;3152;94;fail;4240
8717;191;16222;60;5955;3712;5853;16
8718;20;20814;1349;8145;2075;4314;6370
8719;63;61;59;6437;957;2020;1613
8720;55;8589;85;6;4077;1;47
8721;3845;7729;44;2931;12;10;19
8722;fail;64;1004;341;117;373;106
8723;fail;fail;2965;5206;18;130;1687
8724;82;1645;48;28;107;30;155
8725;458;12203;361;163;62;9696;48
8726;43;149;202;99;5710;31;134
8727;1574;606;37;9449;642;147;5
8728;123;47557;6121;21;2839;50;2050
8729;5;11471;58;6291;92;5179;35
8730;2181;6108;1319;21;1748;1918;83
8731;62;23;974;14;234;76;6444
8732;21;9466;14;36;4430;2101;3067
8733;84;62;446;4967;2835;77;8
8734;fail;15446;329;322;24;50;94
8735;8036;20802;4498;9134;77;154;159
8736;15;65;254;1779;81;3380;1391
8737;fail;1011;206;92;531;115;40
8738;6;26;117;14665;100;4962;2740
8739;1344;2332;4079;265;1704;2294;77
8740;98;4557;17;24636;66;55;5507
8741;283;47;63;4;1740;2318;22
8742;74;4797;60;5363;3600;8387;4707
8743;875;1494;2548;1159;74;138;4118
8744;70;21875;3924;1770;201;8248;12
8745;49;4654;55;133;129;31;7
8746;2277;109;57;3829;4234;25;140
8747;10;3270;3955;2683;35;4989;5410
8748;97;627;25;1777;74;3231;6335
8749;119;3745;940;6940;11797;28;77
8750;117;153;87;1007;10;7797;10005
8751;8663;14867;3063;49;27;51;603
8752;5063;133;28;8990;fail;2243;2992
8753;11696;125;10;3304;161;80;37
8754;16;278;5384;8856;90;5495;6979
8755;4527;6492;35;197;fail;181;76
8756;140;609;1263;5571;1006;10;2820
8757;5543;2216;3608;713;806;21;17
8758;fail;51;108;9675;28;2500;32
8759;68;11799;36;2476;3238;1837;27
8760;fail;27066;36;37;1482;102;7943
8761;50;1657;45;14975;fail;5109;201
8762;101;5926;98;5927;74;3416;1613
8763;11173;82;767;15988;35;119;1669
8764;fail;31;111;0;4;18;541
8765;8780;2835;3;4934;52;2902;21
8766;fail;6339;57;2702;328;243;6727
8767;5290;8810;760;39;19;82;13
8768;6;75;57;15212;19;6741;9030
8769;fail;14946;68;8030;56;4139;106
8770;1777;5;47;2538;20;32;63
8771;7257;14533;4733;39;142;1927;11
8772;3151;2653;43;11650;74;104;2959
8773;141;192;16;5947;56;48;27
8774;5187;55;0;5694;4333;11;5
8775;528;16;3265;6795;4461;121;76
8776;2;26236;37;7342;3282;81;128
8777;2003;29;879;2938;fail;113;71
8778;1937;19959;50;14;1436;55;184
8779;4194;2436;1675;12584;166;2182;6250
8780;fail;3018;67;6;11568;9889;42
8781;1521;16474;855;1080;114;2775;62
8782;fail;15046;3037;231;292;317;25
8783;71;91;413;1649;77;1878;3273
8784;4448;64;4136;3712;10171;7913;1028
8785;20;4836;1051;167;28;2891;35
8786;fail;25763;75;2564;4;1488;25
8787;6872;216;1180;21;147;9262;6027
8788;22;44717;101;5775;1472;2293;1545
8789;11031;2543;1901;2290;5193;3;252
8790;60;186;758;2292;4517;2639;1263
8791;25;7658;236;3899;804;1622;1734
8792;5825;5842;24;53;367;467;1876
8793;80;1;5057;1086;9041;83;414
8794;22;150;55;911;724;4000;1489
8795;150;11933;81;35;6003;37;4357
8796;99;11793;14;1392;468;6;2897
8797;47;1565;93;581;3675;70;978
8798;4696;8162;5824;650;188;102;8369
8799;4686;145;27;94;6855;3179;836
8800;fail;6431;24;891;40;58;10420
8801;11744;7618;25;354;44;2497;970
8802;6643;2215;1819;6;79;173;33
8803;122;21576;74;168;82;443;47
8804;2258;7135;565;747;15;1401;881
8805;824;9;261;2601;5343;3139;13
8806;186;5310;1310;14263;56;137;183
8807;108;139;6216;4806;5053;4780;9187
8808;fail;20;32;572;97;114;6674
8809;174;7350;632;13291;46;10279;34
8810;5536;73;5;5742;66;3;136
8811;2089;3775;4209;223;23;315;68
8812;2767;fail;5;9846;209;11;2628
8813;3837;19818;1476;19;4352;fail;1727
8814;3310;13961;87;3692;140;65;577
8815;2326;7671;15;9681;7019;4585;643
8816;168;7662;88;4795;6825;81;1959
8817;25;447;178;3159;84;107;42
8818;3696;8745;6067;10026;5829;180;2
8819;4169;132;2107;71;6672;101;198
8820;108;5326;117;8228;853;10820;2006
8821;104;4855;6;3520;3307;28;9184
8822;581;201;6061;1841;111;58;2502
8823;2475;3754;4903;33;9075;516;248
8824;115;21077;3499;1325;798;6765;31
8825;7177;8395;99;3912;546;26;1653
8826;10960;3850;3445;11358;4;6609;8
8827;1956;15132;2631;58;167;1785;111
8828;6095;3550;19;553;2338;256;143
8829;fail;880;43;48;1178;27;1358
8830;3501;134;1941;75;35;32;18
8831;18;38;6120;3859;172;1721;13
8832;51;5465;27;18150;37;51;4316
8833;92;139;36;3;6139;43;2370
8834;12;2233;22;260;42;4464;1278
8835;9;526;5;11;245;10;65
8836;fail;162;977;0;7342;97;41
8837;10564;24;4878;9;1934;48;37
8838;9619;19471;27;56;4100;1146;52
8839;44;28;165;4081;35;5;0
8840;9164;2665;1672;21;38;164;88
8841;fail;11872;2976;1651;6023;48;100
8842;87;5603;1410;1738;1803;5636;1893
8843;fail;4772;499;1;4288;94;14
8844;45;3436;48;2276;32;26;3962
8845;fail;183;43;5765;26;878;1323
8846;fail;16;649;20846;1157;1851;17
8847;2775;38867;382;4318;1125;17;5362
8848;11174;19;1579;2679;102;115;9538
8849;fail;3624;119;6434;7660;839;1452
8850;49;16532;558;32;4;4030;73
8851;10;38;4578;2946;346;177;36
8852;174;91;101;623;9896;2198;88
8853;fail;11258;20;53;64;6280;78
8854;9684;7;3118;12505;5939;131;95
8855;92;33;3966;12891;32;23;3515
8856;40;4463;1122;9006;20;113;62
8857;90;9344;789;47;2605;5047;1298
8858;65;46;389;6195;5203;917;610
8859;2425;2;3724;11976;3283;513;135
8860;33;8817;1565;96;5909;8288;21
8861;52;2096;296;2385;54;802;127
8862;4326;7405;4283;823;47;640;112
8863;fail;8419;2610;10437;11;6945;4253
8864;fail;13930;27;1070;3353;45;181
8865;3642;2929;3332;3918;8083;3952;2
8866;55;1088;4349;262;12728;2834;24
8867;51;871;3171;13474;1111;122;1214
8868;3013;13234;60;4946;7464;4696;4270
8869;70;6969;82;5622;fail;74;55
8870;9252;2460;4109;1044;10915;90;3003
8871;6916;3991;4949;836;101;1780;53
8872;4090;33016;2654;2135;101;4667;5448
8873;168;9121;4942;7329;61;41;124
8874;126;7293;1730;4928;6237;6130;97
8875;8312;3386;20;10;124;29;7884
8876;50;2512;9;5377;5055;25;1173
8877;5255;970;6014;5565;96;99;1340
8878;7517;11586;4513;1402;8233;130;101
8879;fail;96;38;1312;8;3311;965
8880;9200;6775;2944;4827;28;9113;130
8881;4477;443;43;3637;174;6617;366
8882;26;14306;230;4303;9315;33;80
8883;fail;12285;4059;742;41;5;1312
8884;fail;187;88;38641;6991;3862;1034
8885;2307;95;3232;13767;130;82;3706
8886;fail;10919;38;62;5837;2247;1518
8887;286;6821;69;6617;39;111;2099
8888;104;16673;46;6088;1470;67;162
8889;9436;17500;7369;4297;200;64;171
8890;fail;730;3;1915;fail;26;561
8891;44;13654;670;7674;145;780;33
8892;6594;2668;2867;5866;1466;3199;2118
8893;3649;25;552;57;1577;1700;3
8894;81;2500;23;6160;79;6174;2964
8895;8;1308;66;1037;37;89;45
8896;1400;608;1318;3643;128;5091;2620
8897;292;2939;4853;10;1166;53;2450
8898;24;641;fail;29;18;115;37
8899;12;137;23;59;61;97;56
8900;4724;107;3193;89;43;2179;53
8901;28;2385;1263;32;9779;4997;2092
8902;6;15;7;7247;257;846;116
8903;2892;120;462;13;5868;133;26
8904;8573;6248;70;5132;1672;7353;2260
8905;6431;9750;30;265;9644;5870;17
8906;fail;9525;6154;41;4117;6343;2579
8907;10968;38;80;108;32;63;64
8908;4793;9028;92;78;6630;1414;148
8909;2580;899;15;136;25;1;64
8910;84;14290;924;6194;35;54;1038
8911;73;32;2144;19088;51;1945;3308
8912;10309;900;504;992;92;121;3194
8913;5284;5148;30;49;202;8694;65
8914;2391;3201;29;3005;12;6471;10475
8915;fail;2255;533;6678;449;61;59
8916;34;24;879;4105;73;79;66
8917;82;16004;154;4223;38;43;888
8918;77;3025;33;36;76;198;3958
8919;46;258;122;3315;9;51;125
8920;fail;3708;27;48;12527;94;108
8921;15;182;6;107;209;9603;851
8922;316;5333;5597;4635;1812;1333;1343
8923;6050;2907;4102;22662;112;595;904
8924;215;28785;3478;42;30;4843;73
8925;97;109;79;1493;1972;1733;4
8926;6664;17;2579;16440;1703;39;8790
8927;160;1460;123;73;2727;0;1
8928;951;8881;2134;4702;95;2588;328
8929;31;41;85;1503;239;181;2291
8930;34;1932;6185;8346;4386;7195;5794
8931;8410;50;22;2028;5516;1448;143
8932;48;10606;8;3985;41;3;1524
8933;10776;9961;112;1934;85;6662;33
8934;171;13593;14;12090;1086;49;1377
8935;8;20;66;2602;3739;4284;618
8936;fail;11530;3319;9;63;79;62
8937;74;658;9;8;2479;2667;68
8938;88;16655;104;20263;121;2416;22
8939;6;34897;1839;2562;109;44;65
8940;fail;16249;1201;5814;289;57;3974
8941;37;1141;37;44146;81;128;202
8942;1595;6465;89;8000;654;40;32
8943;fail;231;53;46;7071;54;887
8944;1793;12599;1143;5150;12502;740;2286
8945;4839;5604;348;8648;2269;88;137
8946;25;23537;136;8600;1382;fail;1962
8947;123;160;23;938;115;175;0
8948;396;2462;175;5825;34;5042;5099
8949;5007;3375;1652;2834;2718;3226;29
8950;151;1425;483;1078;3922;4587;8014
8951;fail;3148;823;13233;6637;44;2245
8952;4053;79;4119;3450;4629;5487;10405
8953;fail;17566;5460;76;41;63;799
8954;101;5977;4;2680;4701;2994;48
8955;28;5834;1028;13;62;10;25
8956;109;54;1525;35;3190;371;8
8957;5108;160;49;1489;4895;114;1322
8958;6859;26189;1803;33982;150;4397;3651
8959;88;9255;85;3118;4064;466;1277
8960;77;11559;4667;5;44;3787;219
8961;50;8424;16;57;3314;339;73
8962;1;58000;2793;32;23;3835;2353
8963;112;7938;17;10180;45;101;36
8964;99;240;829;252;7868;68;2319
8965;151;38930;79;5968;5002;9228;14
8966;77;6600;50;8042;1535;100;42
8967;9098;1042;67;21177;51;84;8529
8968;112;1330;1193;3064;3262;3265;607
8969;525;6457;1694;4279;53;31;1568
8970;3;1627;1681;3;3764;1387;1928
8971;160;3804;70;10430;62;87;3273
8972;58;5;3565;5455;4565;42;33
8973;128;26235;943;19;33;5678;61
8974;3997;3662;80;29;3471;3338;144
8975;123;35680;6706;4145;12244;57;36
8976;47;16841;5066;9391;65;846;95
8977;90;7026;1594;72;2888;10696;2982
8978;128;32;5166;816;3239;5849;10
8979;93;2561;2447;2211;9579;10242;62
8980;30;3135;91;425;3485;5;82
8981;4398;99;1431;18102;119;86;1862
8982;59;9920;77;3103;34;6084;14
8983;9;135;6920;260;7147;75;62
8984;9478;73;507;5325;4;3989;72
8985;1465;7050;71;3019;11118;6;2215
8986;3045;2510;3811;2060;1830;296;4542
8987;fail;6273;111;1548;10262;4377;4597
8988;4675;10214;54;5186;228;3934;8758
8989;860;2496;1339;1912;5409;5129;1065
8990;1137;97;2140;53;20;20;54
8991;27;29072;1900;11;1874;5774;118
8992;151;86;1876;7285;8137;1589;100
8993;83;7283;2539;951;9591;43;5654
8994;fail;9899;2738;5229;42;35;121
8995;19;273;3418;12911;2193;3721;28
8996;151;1786;51;39;6465;2078;1945
8997;98;4553;3644;63;96;2244;151
8998;2943;36154;44;182;13;16;11368
8999;420;1698;53;4848;2825;11373;70
9000;32;7129;9;64;1350;1396;72
9001;8413;3747;41;1933;145;64;62
9002;1306;20929;8;14672;92;903;32
9003;60;2366;76;65;fail;8164;176
9004;7133;14112;fail;9699;20;116;32
9005;35;5876;5136;134;46;25;6641
9006;83;1761;30;777;115;31;1707
9007;10568;3140;96;77;4270;96;25
9008;231;15561;1491;13056;64;5054;136
9009;29;12153;978;439;76;47;55
9010;73;11352;43;1424;5010;2514;375
9011;fail;36061;142;34;3321;2716;1
9012;4608;11295;6;10051;3046;102;38
9013;121;2213;135;4064;39;11;6
9014;4594;23;3588;6451;4624;4210;16
9015;41;9905;1219;25;98;114;105
9016;48;52;35;89;3682;121;58
9017;fail;4360;fail;17;31;49;126
9018;169;1583;17;4742;118;91;2065
9019;76;9142;39;4553;2962;73;2787
9020;3504;2986;1327;2123;52;34;50
9021;545;3490;3024;1928;88;35;1136
9022;350;30;105;12721;8768;7907;5843
9023;141;30;5816;299;538;32;5389
9024;110;8;21;111;1158;550;77
9025;84;1689;34;21951;22;51;3575
9026;fail;35;106;666;4693;6440;5197
9027;4893;63;133;15191;12;4;90
9028;74;683;102;7073;138;35;7
9029;2912;13536;6301;2004;2870;789;59
9030;9042;850;1004;13225;98;128;5305
9031;771;7669;2251;8843;650;90;114
9032;3171;5386;26;2872;781;0;634
9033;340;970;82;2;100;3;1467
9034;8623;132;6;1156;8;161;1572
9035;45;1124;125;1162;207;3430;39
9036;65;149;2;88;1273;11328;99
9037;1;3286;2997;6940;122;5149;2730
9038;3700;8729;2052;6;42;44;1052
9039;109;55;40;3824;18;79;19
9040;117;3898;50;4798;4600;1166;2398
9041;8731;13486;19;27;3879;422;2607
9042;1947;14176;78;1020;fail;44;4181
9043;116;213;2369;0;71;43;167
9044;9;222;124;5058;123;65;206
9045;126;20137;4187;1231;7;57;49
9046;27;91;667;115;4922;288;493
9047;39;1872;749;600;16;11486;1865
9048;104;164;42;16338;298;1092;116
9049;82;21028;35;77;2380;1;2
9050;27;9966;25;15;117;2705;9083
9051;3993;4424;66;1953;2572;1225;99
9052;255;207;fail;8953;736;119;129
9053;97;13;1734;9514;110;15;2862
9054;180;2090;37;3979;10302;4995;5207
9055;195;6017;130;747;48;153;53
9056;86;1750;5638;803;125;3;4915
9057;fail;7921;9588;1998;67;4;1322
9058;129;5653;77;2233;3741;1377;35
9059;233;60;317;10133;3981;5;17
9060;53;106;52;709;103;59;2164
9061;11410;157;2258;9594;61;19;10
9062;31;81;1638;28;2335;196;5693
9063;926;3282;124;75;4726;2635;90
9064;146;27161;414;594;7567;856;1865
9065;77;289;3283;3004;2204;28;942
9066;1646;6968;15;7019;50;136;59
9067;222;3;723;784;169;10;6964
9068;74;fail;84;282;259;99;2826
9069;17;1646;3320;8258;140;78;24
9070;45;33;4658;21;2632;551;2216
9071;fail;6567;43;1315;3626;10;3480
9072;22;15557;148;1189;7016;fail;2
9073;34;1819;318;44;12;128;41
9074;fail;2459;14;6457;5202;4879;52
9075;223;12100;37;8;8360;40;1973
9076;fail;2094;154;17380;360;9116;3359
9077;89;1812;121;2786;44;3140;1632
9078;5583;29505;630;4283;fail;307;49
9079;86;19466;23;68;5453;88;706
9080;9900;6373;295;16483;114;1607;33
9081;194;99;16;1094;29;2765;105
9082;6;1142;1635;5590;2966;2316;53
9083;117;3847;438;7866;2473;51;17
9084;5;10114;58;34945;19;4126;65
9085;17;2521;1593;5805;110;2038;116
9086;139;11304;6039;4245;12;62;75
9087;37;12072;3210;5056;13;6941;17
9088;2625;22;23;6153;698;1529;3693
9089;fail;6716;3715;11284;5325;145;925
9090;9390;17316;34;5;11439;9;35
9091;2316;170;473;619;2807;43;1853
9092;139;1671;2316;57;3014;29;78
9093;2567;6109;6;3894;58;92;4648
9094;6259;3584;67;256;1991;58;10666
9095;fail;3128;96;7190;1825;2803;2132
9096;9016;48;6896;1825;1103;138;4740
9097;16;1309;8176;1805;6737;3106;4907
9098;76;2354;7736;5284;0;5374;69
9099;85;8915;44;2857;70;34;85
9100;17;116;6010;4147;403;23;2958
9101;1202;11;27;7;1949;18;2423
9102;20;2185;569;970;42;31;149
9103;22;18510;7302;489;8096;61;901
9104;4878;8553;49;6623;248;4639;86
9105;fail;37;83;4;818;6517;109
9106;fail;19645;58;395;468;1784;52
9107;fail;1555;52;6261;fail;114;57
9108;57;15;3286;21;145;1061;87
9109;215;4625;35;1894;1127;146;57
9110;3197;186;489;7418;fail;5;131
9111;55;13226;26;985;88;2529;79
9112;1954;217;21;6;6316;2911;45
9113;8952;70;44;14173;211;6387;9996
9114;44;146;41;80;1105;36;1430
9115;132;12237;2532;1377;10405;132;74
9116;227;120;9;5750;115;80;94
9117;2561;39;156;5378;2733;1941;2758
9118;19;171;759;12;3069;1493;1805
9119;6516;5984;728;741;4903;2547;1187
9120;6917;2521;41;15413;71;293;73
9121;124;6;12;18;1121;1453;1069
9122;137;1278;37;914;21;104;5689
9123;4216;65;62;3401;65;2066;645
9124;203;7271;3339;2484;211;152;58
9125;fail;7;82;57;7710;2945;16
9126;15;6362;15;81;9326;104;37
9127;75;2912;10;21;113;66;106
9128;2741;24965;116;6336;287;33;61
9129;112;110;94;4020;2197;41;3606
9130;3107;33;118;9815;4887;136;2966
9131;1704;5416;8;12254;fail;43;6773
9132;149;8937;19;11395;4102;44;40
9133;190;19;24;16094;10381;5181;2
9134;42;6;1177;185;4662;6132;2937
9135;7181;975;1597;134;7096;2932;20
9136;fail;6588;36;1450;5980;5730;2608
9137;24;14016;25;396;18;2834;67
9138;8780;4648;1787;12521;132;50;124
9139;2892;5734;5532;3471;7089;10368;8738
9140;85;14529;82;1223;11406;15;1069
9141;fail;15164;1093;2199;1055;9294;49
9142;86;126;34;4813;2484;fail;93
9143;52;66;67;8229;51;40;54
9144;fail;4467;28;3986;233;174;5631
9145;63;971;58;1091;43;92;127
9146;49;8636;6367;111;260;75;1806
9147;136;199;153;5312;5256;55;65
9148;3057;291;32;18;210;3770;37
9149;9285;27;1372;284;39;9987;151
9150;51;9869;4187;4474;7117;820;39
9151;6;674;62;16546;4;2446;34
9152;61;16537;3996;11732;32;44;6116
9153;25;7013;105;31;219;175;118
9154;28;104;5000;1453;8396;96;51
9155;4243;28815;86;396;59;23;33
9156;8073;2440;5222;3625;7708;3299;1046
9157;fail;17;2846;433;6989;3;8285
9158;153;5353;43;3332;188;2;2203
9159;852;1411;54;19;121;57;49
9160;10610;4860;1051;4152;2556;510;1380
9161;39;634;121;50;44;61;174
9162;fail;8279;40;7581;27;165;117
9163;947;28997;833;7825;7;5535;128
9164;25;299;58;3;34;1593;4028
9165;2533;6198;76;509;83;138;2306
9166;105;100;84;95;92;7672;841
9167;fail;3623;2532;1832;47;1993;79
9168;47;1818;6779;4290;5275;5469;50
9169;207;5225;52;600;51;48;33
9170;41;1439;29;57;15;174;64
9171;6629;6284;8;64;14;106;2113
9172;26;115;58;16704;8820;57;107
9173;69;2799;100;3501;fail;489;389
9174;242;225;47;6369;185;33;42
9175;fail;11787;9157;1800;31;2583;1905
9176;57;3775;163;66;16;2448;10154
9177;3566;1357;17;6329;98;9071;2067
9178;85;13879;80;9887;150;124;29
9179;1406;12;83;10602;97;369;149
9180;83;4518;30;30992;41;1709;143
9181;6721;3019;34;4461;254;106;9303
9182;562;12961;144;776;3874;109;90
9183;284;11815;3992;1168;110;2487;4443
9184;86;1497;44;607;3541;49;5
9185;0;10685;972;76;8660;560;1132
9186;1779;10776;5;33;10533;117;9979
9187;20;9882;16;15273;fail;2679;2854
9188;34;1420;150;4569;866;94;208
9189;68;100;23;14008;86;72;4485
9190;11696;77;2583;1267;4195;44;164
9191;fail;37;132;2320;63;1;981
9192;6265;1630;3336;2279;219;93;53
9193;2946;7172;7;57;187;fail;44
9194;6128;15022;12;8026;26;307;2701
9195;41;16;fail;6498;31;14;62
9196;132;2790;1371;2852;18;2260;128
9197;fail;12067;36;7985;90;9037;17
9198;211;7881;1888;65;29;6960;3528
9199;96;8013;3240;6190;107;694;3936
9200;10;9176;120;3278;1967;808;58
9201;112;28929;1110;58;28;441;68
9202;6;25072;2758;116;5292;3014;840
9203;645;18905;21;1505;1170;18;15
9204;6631;3233;496;2;1519;66;6208
9205;7;1050;fail;142;83;6481;16
9206;51;115;50;545;76;12;1811
9207;190;35;108;88;3614;1056;124
9208;1572;159;3254;25;62;107;5664
9209;1066;1431;51;243;120;fail;264
9210;1491;494;5;1133;59;129;41
9211;fail;4776;342;6746;13074;644;90
9212;fail;987;75;1566;36;5166;100
9213;7627;1079;2710;6815;72;4844;500
9214;12;13690;8;912;5549;2333;68
9215;5490;36141;1479;6080;1504;134;123
9216;6171;6984;1206;5566;4578;150;5532
9217;3411;7945;66;20926;642;3818;54
9218;68;21350;3;234;113;696;31
9219;13;12456;53;17;6016;1361;1790
9220;85;17868;48;6750;1541;136;56
9221;4933;219;8;9190;41;107;3190
9222;fail;9789;1695;1695;4;105;89
9223;18;60;88;1309;3747;649;63
9224;86;233;4113;1535;6844;44;20
9225;77;9606;109;4732;116;61;5
9226;59;19699;58;73;21;18;8
9227;312;861;131;17343;143;1088;4011
9228;106;40706;38;5528;2636;28;147
9229;173;644;fail;10695;97;11177;1735
9230;fail;2750;1005;2089;0;3744;88
9231;220;817;48;4019;9959;6283;50
9232;4790;22;91;67;2094;5283;5219
9233;54;12;2839;110;3759;41;45
9234;7634;8;199;53;11692;9406;94
9235;53;174;76;18329;89;78;34
9236;1660;20375;3091;5899;30;15;9581
9237;7550;914;3261;490;1955;3595;4292
9238;21;4523;1771;116;136;1349;74
9239;81;84;6807;5192;97;106;10
9240;7552;80;37;4097;15;87;38
9241;1166;124;132;76;5748;10885;86
9242;2648;1378;25;2163;4939;6801;7353
9243;17;77181;3426;17474;40;2589;73
9244;28;6305;333;17603;8189;6711;1225
9245;1659;1741;36;40;10325;3124;2156
9246;4559;12031;1333;5673;5503;6032;1287
9247;1145;8382;64;17;990;714;44
9248;21;2456;7;1227;47;71;102
9249;0;18;2266;17701;150;4027;2881
9250;39;4937;16;34;10205;3606;1440
9251;3148;20;4627;135;177;3317;2048
9252;10;104;59;3645;38;43;7374
9253;fail;11041;3172;1264;fail;132;123
9254;9677;11988;6;4;33;97;42
9255;8137;57;2367;72;1316;196;967
9256;80;534;1035;33;53;43;372
9257;189;82;2110;172;168;9;2298
9258;2794;316;31;57;2054;95;9801
9259;20;31036;622;24;96;1455;51
9260;7158;31;1223;3238;3501;66;1847
9261;50;7931;40;7950;7748;4555;6270
9262;137;5147;29;5807;fail;39;1430
9263;28;86;7180;6336;39;337;160
9264;fail;5841;111;1232;3219;43;7
9265;19;2503;85;6010;12940;4;27
9266;5937;16;6;18;83;5788;190
9267;92;6227;3336;28924;75;75;6925
9268;28;29686;1052;8747;5;1985;99
9269;fail;8743;82;8;2222;880;77
9270;85;15875;5720;2;fail;0;3373
9271;119;3173;1966;462;47;91;3011
9272;2635;72;5714;3892;2804;4560;10656
9273;5892;474;2367;2959;fail;2705;19
9274;fail;10211;108;31;4101;43;70
9275;323;1500;1359;48;11;1552;133
9276;fail;117;fail;4440;6420;7;454
9277;fail;6122;93;20;10002;59;23
9278;66;3434;625;107;4084;859;49
9279;684;8366;1576;101;2461;4;280
9280;618;26414;212;5137;5252;1031;70
9281;78;470;1830;1414;89;6979;16
9282;fail;33971;154;130;266;82;477
9283;301;10;2405;1362;104;5058;92
9284;fail;18;10;9197;115;20;4167
9285;58;545;121;7726;153;5077;102
9286;fail;13908;67;38;310;644;79
9287;22;15429;2077;28484;1705;6206;64
9288;7037;28;1616;3347;3716;13;42
9289;26;39081;2763;705;6618;36;32
9290;11409;4139;12;6;20;91;46
9291;1714;8;22;9018;147;54;117
9292;5216;5106;7436;21;86;11147;5670
9293;82;6493;292;490;3749;4968;3831
9294;10995;1738;7178;2;5745;65;92
9295;10915;139;1711;4060;589;1220;2
9296;605;77;63;7219;1009;61;62
