;RLS-N4;EA100;pmut1.25
4419;2561;7;29
4420;4169;24;73
4421;2839;18;15
4422;4124;55;143
4423;172;28;31
4424;12064;48;61
4425;20;39;66
4426;8409;26;18
4427;920;26;76
4428;28;37;6
4429;37;43;5
4430;3040;204;36
4431;33778;136;7
4432;1864;37;36
4433;71;11;83
4434;8482;7;6
4435;2108;41;50
4436;6753;10;23
4437;9604;47;45
4438;20829;28;41
4439;215;166;71
4440;113;20;50
4441;2806;46;105
4442;15;22;77
4443;3362;41;75
4444;2689;291;55
4445;37;149;33
4446;8668;93;54
4447;41;49;12
4448;28;105;61
4449;6388;87;31
4450;3876;38;18
4451;1383;33;55
4452;2492;47;33
4453;33;36;28
4454;1201;41;24
4455;6503;20;34
4456;3963;31;48
4457;5166;11;24
4458;9099;39;40
4459;26;8;62
4460;703;54;22
4461;53;43;48
4462;12;78;26
4463;14;27;11
4464;3006;1;20
4465;17;255;37
4466;17;9;1
4467;114;10;29
4468;21;46;74
4469;248;28;2
4470;4430;5;26
4471;18295;57;91
4472;7172;178;39
4473;6636;20;71
4474;5579;23;51
4475;64;38;36
4476;30181;22;16
4477;7;52;34
4478;3363;12;41
4479;6;137;119
4480;25901;32;0
4481;1102;27;20
4482;4635;25;53
4483;1720;46;44
4484;24;30;38
4485;9384;31;25
4486;99;2;86
4487;35;356;56
4488;11837;73;96
4489;82;95;30
4490;6713;166;11
4491;3200;30;33
4492;33;6;34
4493;112;70;45
4494;1465;70;27
4495;1013;133;27
4496;7;35;16
4497;3206;170;21
4498;9054;87;8
4499;6720;7;0
4500;2147;74;27
4501;3073;12;104
4502;31;52;281
4503;605;16;40
4504;2592;16;14
4505;6836;32;61
4506;8428;59;59
4507;38;37;117
4508;34;26;44
4509;12191;29;40
4510;12527;69;35
4511;168;184;71
4512;4681;270;9
4513;3420;42;24
4514;292;159;33
4515;724;37;34
4516;56;72;123
4517;10;23;4
4518;1021;12;22
4519;65;25;29
4520;344;65;28
4521;131;37;17
4522;95;93;92
4523;59;178;69
4524;1652;63;41
4525;14299;12;58
4526;121;22;27
4527;44;126;42
4528;1984;149;13
4529;10;72;58
4530;247;98;28
4531;3020;75;75
4532;11114;97;39
4533;88;83;44
4534;6005;23;49
4535;1208;58;46
4536;72;22;231
4537;3145;69;129
4538;254;46;38
4539;805;115;12
4540;9231;6;67
4541;13291;39;14
4542;4237;21;51
4543;12110;257;36
4544;84;72;39
4545;958;29;24
4546;13;28;28
4547;3460;159;110
4548;6539;71;48
4549;605;15;15
4550;2756;180;15
4551;10961;10;32
4552;96;31;12
4553;73;18;35
4554;8642;63;72
4555;1586;21;23
4556;4829;140;28
4557;15071;15;12
4558;22;24;33
4559;23;97;12
4560;76;66;23
4561;51;69;62
4562;99;12;39
4563;830;111;45
4564;4261;20;23
4565;8527;76;28
4566;20498;42;46
4567;7711;14;8
4568;5075;158;123
4569;1892;65;7
4570;1318;21;36
4571;3913;19;38
4572;546;150;47
4573;35;187;9
4574;518;58;36
4575;1029;25;61
4576;4834;38;82
4577;53;38;81
4578;4573;93;25
4579;9;266;101
4580;959;46;69
4581;6485;15;37
4582;1102;87;46
4583;4044;40;20
4584;6371;42;35
4585;81;21;36
4586;12352;10;29
4587;30005;112;4
4588;4311;74;15
4589;2376;77;17
4590;6887;85;51
4591;84;53;26
4592;8164;182;37
4593;18547;56;45
4594;1675;20;28
4595;16401;5;48
4596;3828;82;25
4597;1289;15;17
4598;907;185;103
4599;12882;36;103
4600;2518;345;20
4601;4201;14;54
4602;4300;349;23
4603;1840;41;2
4604;2340;79;28
4605;20128;15;56
4606;3085;40;45
4607;3482;22;39
4608;40;51;9
4609;1076;112;78
4610;0;26;4
4611;2356;245;52
4612;34;41;21
4613;1013;55;68
4614;628;38;23
4615;33;52;24
4616;108;6;30
4617;4533;8;32
4618;33;35;72
4619;1021;4;23
4620;28;12;69
4621;252;320;24
4622;16153;35;48
4623;10736;100;38
4624;6;140;63
4625;3696;32;96
4626;9280;139;42
4627;28853;332;8
4628;5;39;25
4629;10973;15;31
4630;6;17;28
4631;124;7;81
4632;10887;95;20
4633;8035;70;34
4634;2128;104;64
4635;484;36;15
4636;1504;78;80
4637;5712;46;58
4638;13267;23;24
4639;5116;52;20
4640;946;20;64
4641;668;26;100
4642;34469;78;10
4643;3589;76;102
4644;1800;2;28
4645;9185;271;46
4646;996;110;38
4647;1945;17;76
4648;2508;41;76
4649;8762;3;8
4650;2712;64;44
4651;16701;24;25
4652;2594;25;50
4653;3188;57;51
4654;6603;27;35
4655;25;12;29
4656;10828;59;29
4657;8159;34;36
4658;3268;63;15
4659;507;64;51
4660;0;116;13
4661;401;18;35
4662;19;94;40
4663;11373;9;7
4664;3248;31;78
4665;3507;63;14
4666;1677;369;34
4667;335;29;37
4668;5890;15;16
4669;96;78;10
4670;28;27;31
4671;2541;86;3
4672;385;83;31
4673;3879;60;78
4674;1645;113;0
4675;3060;43;43
4676;79;14;42
4677;3190;153;24
4678;3241;29;67
4679;22290;320;48
4680;265;6;23
4681;21;57;107
4682;100;60;53
4683;9;79;152
4684;924;412;55
4685;4805;16;119
4686;9424;19;14
4687;75;29;45
4688;1461;210;47
4689;1912;92;5
4690;5104;16;50
4691;5670;27;62
4692;1225;19;39
4693;6946;24;50
4694;57;77;0
4695;2580;9;6
4696;34573;19;26
4697;11273;29;12
4698;7255;182;11
4699;720;198;57
4700;1542;142;81
4701;114;16;63
4702;38;35;7
4703;8687;108;25
4704;64;14;27
4705;3644;84;125
4706;15476;15;12
4707;1671;9;56
4708;55;111;35
4709;9358;17;7
4710;245;25;83
4711;4422;55;26
4712;2685;3;76
4713;27;43;59
4714;124;42;31
4715;701;52;27
4716;4695;24;31
4717;5829;74;38
4718;127;28;26
4719;4533;45;17
4720;2737;141;23
4721;3153;51;44
4722;8135;39;25
4723;6660;33;68
4724;27;49;53
4725;11725;18;149
4726;2071;53;227
4727;5218;24;103
4728;11345;110;78
4729;17186;70;41
4730;1393;88;14
4731;5387;102;147
4732;74;30;53
4733;1796;11;28
4734;8445;59;27
4735;771;195;29
4736;18832;52;44
4737;7225;48;37
4738;11;46;27
4739;17535;140;116
4740;53;14;124
4741;1;82;2
4742;12546;243;1
4743;3418;39;53
4744;96;166;40
4745;2047;57;25
4746;130;116;53
4747;67;68;12
4748;12004;95;62
4749;7233;23;46
4750;2312;37;83
4751;605;37;22
4752;5547;30;17
4753;99;115;83
4754;1935;49;10
4755;6136;59;29
4756;1636;90;29
4757;5509;15;148
4758;448;66;43
4759;26;52;44
4760;12515;88;52
4761;677;43;47
4762;4873;155;17
4763;3508;104;71
4764;3163;265;36
4765;9111;52;93
4766;6392;14;62
4767;6344;56;37
4768;142;203;48
4769;41;147;32
4770;1634;161;15
4771;5434;249;148
4772;19771;117;4
4773;23;76;52
4774;3517;35;34
4775;90;28;35
4776;34574;17;41
4777;16;107;66
4778;929;63;40
4779;23;48;46
4780;7540;0;59
4781;117;25;56
4782;5258;29;31
4783;31;162;37
4784;1294;448;61
4785;50;32;8
4786;3527;27;32
4787;24191;114;39
4788;7285;105;27
4789;9010;100;22
4790;57;145;12
4791;1507;31;46
4792;6170;108;41
4793;5724;8;15
4794;10092;269;33
4795;6482;229;8
4796;6;95;34
4797;3854;93;34
4798;44;14;43
4799;53;16;27
4800;9458;145;16
4801;9632;129;45
4802;47;175;29
4803;579;131;58
4804;6317;52;11
4805;35;100;32
4806;5;13;18
4807;3283;63;97
4808;6437;29;53
4809;461;163;55
4810;3075;32;19
4811;10002;12;25
4812;6898;30;75
4813;1649;111;152
4814;11602;36;22
4815;107;5;55
4816;9899;114;77
4817;2138;22;103
4818;51;10;11
4819;1405;84;23
4820;10779;3;33
4821;32585;105;16
4822;872;43;5
4823;13267;400;72
4824;1714;13;37
4825;10077;9;17
4826;92;17;34
4827;3832;203;12
4828;7463;97;61
4829;19759;57;31
4830;22;27;42
4831;7;166;25
4832;15941;13;33
4833;7213;120;29
4834;215;32;41
4835;10085;144;35
4836;18;60;20
4837;91;119;34
4838;37;121;68
4839;24;5;10
4840;5241;251;43
4841;43070;45;66
4842;13184;95;59
4843;0;120;33
4844;1515;111;4
4845;5303;36;12
4846;13817;56;31
4847;5168;62;31
4848;2280;23;30
4849;50;168;40
4850;14035;11;33
4851;1041;25;61
4852;3414;62;10
4853;43;44;21
4854;2;266;12
4855;5139;48;36
4856;22;31;34
4857;15;40;36
4858;1696;13;63
4859;16864;104;21
4860;334;4;31
4861;7677;67;22
4862;726;51;23
4863;7587;84;42
4864;998;106;37
4865;50;61;30
4866;6453;55;69
4867;2970;9;152
4868;7243;32;126
4869;1406;118;10
4870;1458;10;24
4871;14859;101;54
4872;80;153;14
4873;3122;102;54
4874;8455;96;30
4875;12592;87;86
4876;2;140;59
4877;4127;53;44
4878;16413;158;16
4879;52;32;93
4880;13700;49;77
4881;6900;155;82
4882;1750;89;76
4883;8187;65;44
4884;22397;13;11
4885;1418;86;35
4886;519;36;36
4887;19388;64;67
4888;109;37;12
4889;8860;31;63
4890;7041;49;32
4891;80;20;149
4892;9051;116;46
4893;762;142;51
4894;9;103;30
4895;52;139;33
4896;2709;47;84
4897;1374;78;63
4898;35;378;26
4899;2341;52;24
4900;32;69;26
4901;7579;15;31
4902;24320;32;39
4903;5122;35;35
4904;6990;128;1
4905;24;144;20
4906;2739;9;29
4907;11873;27;13
4908;2001;25;34
4909;470;4;83
4910;2530;44;14
4911;14693;182;17
4912;46;41;51
4913;62;1;46
4914;1595;45;34
4915;22;3;149
4916;833;118;68
4917;39;19;19
4918;3466;41;16
4919;712;23;116
4920;7357;12;47
4921;11360;25;32
4922;2535;18;64
4923;61;99;36
4924;209;7;31
4925;2829;31;64
4926;7;34;15
4927;1329;87;116
4928;10042;17;14
4929;15057;117;66
4930;4067;13;17
4931;4629;143;108
4932;36;11;39
4933;1739;35;45
4934;3288;18;24
4935;833;27;11
4936;17509;31;20
4937;3743;66;39
4938;16024;67;15
4939;3394;168;29
4940;13627;34;30
4941;6554;101;22
4942;37394;46;14
4943;2197;32;26
4944;1706;34;41
4945;5118;49;101
4946;7681;42;62
4947;2066;5;61
4948;5548;115;56
4949;441;133;154
4950;5;58;162
4951;2062;63;48
4952;94;50;21
4953;3070;19;36
4954;456;99;7
4955;134;79;23
4956;8011;46;27
4957;8;26;49
4958;15345;107;84
4959;7957;17;28
4960;2570;25;10
4961;124;59;13
4962;5394;17;39
4963;3755;140;32
4964;9842;32;147
4965;1471;8;20
4966;3750;46;87
4967;3463;158;15
4968;141;57;65
4969;96;26;15
4970;6951;141;22
4971;4603;17;62
4972;27001;13;109
4973;4041;43;36
4974;1174;93;60
4975;3805;78;27
4976;24;59;32
4977;31;208;37
4978;1860;128;47
4979;2582;68;69
4980;14059;20;47
4981;4863;350;33
4982;509;175;35
4983;10405;74;7
4984;11;41;52
4985;1066;165;19
4986;2585;10;116
4987;23;45;12
4988;40393;11;50
4989;71;69;33
4990;18956;12;33
4991;19011;49;59
4992;33;0;12
4993;5;117;17
4994;3968;33;46
4995;1609;25;42
4996;2505;32;24
4997;14696;102;61
4998;6674;14;44
4999;175;13;10
5000;44;197;161
5001;7311;9;16
5002;5081;53;39
5003;4256;44;7
5004;48;63;31
5005;4086;180;115
5006;11990;6;56
5007;4380;48;31
5008;2832;89;35
5009;727;53;51
5010;11558;84;49
5011;2893;96;85
5012;56;53;51
5013;1339;124;11
5014;7436;23;48
5015;1041;62;94
5016;2221;0;30
5017;953;79;83
5018;14257;116;24
5019;1;120;23
5020;48;40;27
5021;15789;22;103
5022;5872;106;89
5023;1169;17;119
5024;46;81;11
5025;2313;9;35
5026;47;18;8
5027;19945;1;23
5028;762;43;42
5029;13;142;4
5030;3408;29;22
5031;2796;97;44
5032;15443;59;6
5033;374;82;23
5034;5;19;29
5035;7419;27;34
5036;1229;120;56
5037;3238;8;20
5038;32008;28;31
5039;1593;144;40
5040;23;29;69
5041;4881;249;44
5042;2391;7;37
5043;28;193;149
5044;3265;48;36
5045;103;13;17
5046;26514;49;60
5047;2164;4;87
5048;11;31;13
5049;1457;104;22
5050;2232;72;27
5051;685;16;23
5052;14697;19;36
5053;749;14;16
5054;2660;90;90
5055;5611;96;42
5056;2952;60;37
5057;1273;76;22
5058;98;18;40
5059;20;12;40
5060;5548;129;22
5061;12250;12;5
5062;4822;45;132
5063;8131;21;28
5064;5558;34;37
5065;4227;440;21
5066;2;75;83
5067;3778;0;37
5068;4133;35;29
5069;7108;104;37
5070;8784;10;7
5071;31215;67;103
5072;743;17;17
5073;11744;28;247
5074;3956;81;7
5075;2650;55;138
5076;4994;7;136
5077;2678;27;22
5078;91;24;34
5079;39;114;16
5080;1800;318;4
5081;3152;15;61
5082;29;137;17
5083;18864;23;48
5084;15306;123;42
5085;8049;8;118
5086;6929;14;61
5087;15118;105;57
5088;36343;214;51
5089;2382;38;34
5090;3466;15;18
5091;21322;51;62
5092;37505;47;25
5093;7021;70;46
5094;2605;40;51
5095;6124;15;142
5096;80;18;94
5097;1914;22;23
5098;25;43;24
5099;1343;43;21
5100;4380;36;36
5101;89;54;98
5102;15186;38;58
5103;7481;100;124
5104;71;137;53
5105;40;167;20
5106;5992;95;24
5107;27;10;11
5108;2352;3;23
5109;1575;35;80
5110;10623;120;52
5111;3768;13;29
5112;6177;253;30
5113;58;21;102
5114;6198;127;33
5115;16762;16;26
5116;1600;9;16
5117;59;67;24
5118;30;34;25
5119;1205;21;19
5120;130;194;44
5121;853;92;88
5122;4205;24;214
5123;48;29;32
5124;117;22;120
5125;9837;80;89
5126;2555;23;117
5127;11501;101;40
5128;39;13;114
5129;3699;101;26
5130;1;238;9
5131;1834;214;40
5132;1030;59;56
5133;3;49;6
5134;8081;57;97
5135;108;65;92
5136;13;52;111
5137;40;16;58
5138;55;24;14
5139;36;55;92
5140;1085;29;2
5141;36;51;63
5142;2389;24;61
5143;3394;33;45
5144;60;25;8
5145;3190;53;75
5146;23;88;40
5147;1425;55;15
5148;9560;50;52
5149;22;12;44
5150;4287;39;47
5151;21662;20;59
5152;25;10;23
5153;7763;35;23
5154;7768;211;4
5155;1211;152;23
5156;6297;35;62
5157;3175;37;18
5158;18207;6;82
5159;139;28;77
5160;1373;27;16
5161;3097;70;102
5162;296;91;11
5163;3558;16;21
5164;5742;72;25
5165;343;127;45
5166;33;57;28
5167;13;43;73
5168;11502;96;37
5169;20;179;45
5170;1483;118;60
5171;1559;22;36
5172;16565;28;43
5173;64;20;26
5174;2169;265;124
5175;4628;37;30
5176;244;260;17
5177;7961;125;21
5178;6272;35;43
5179;58;10;33
5180;13064;152;39
5181;17831;25;44
5182;9399;31;23
5183;666;11;25
5184;107;64;71
5185;732;209;18
5186;3669;0;44
5187;58;27;34
5188;4953;88;40
5189;1650;259;16
5190;54;24;98
5191;1069;22;41
5192;5674;50;9
5193;55;317;23
5194;36209;78;56
5195;7556;47;71
5196;13;96;38
5197;1459;37;49
5198;1875;49;23
5199;11721;179;9
5200;55;66;25
5201;27;4;73
5202;7173;105;16
5203;21675;72;55
5204;87;57;11
5205;118;20;100
5206;25;53;53
5207;18;31;48
5208;2316;48;50
5209;4184;22;36
5210;1884;12;37
5211;3318;30;26
5212;1321;54;7
5213;1243;39;41
5214;14519;28;40
5215;82;18;17
5216;879;68;39
5217;1383;20;49
5218;1398;205;10
5219;3661;222;8
5220;166;105;12
5221;10162;4;60
5222;6724;66;15
5223;1101;95;6
5224;8738;10;58
5225;764;25;102
5226;7909;13;9
5227;980;28;20
5228;741;25;13
5229;7602;107;80
5230;14;170;24
5231;3815;42;15
5232;35;11;26
5233;2610;158;14
5234;1254;3;24
5235;55;122;7
5236;4118;27;38
5237;4;74;76
5238;975;46;58
5239;52;99;45
5240;581;20;10
5241;9041;71;7
5242;13886;178;51
5243;768;98;40
5244;3341;237;110
5245;1156;102;34
5246;25179;25;24
5247;12;13;18
5248;255;71;73
5249;12836;8;16
5250;216;40;29
5251;2051;50;9
5252;2922;27;55
5253;2171;214;58
5254;8;221;79
5255;9748;18;22
5256;9623;14;56
5257;1329;37;65
5258;488;23;28
5259;128;32;55
5260;1768;13;9
5261;19088;61;72
5262;333;65;61
5263;14684;67;93
5264;7471;23;106
5265;4260;109;34
5266;42;3;49
5267;11880;20;24
5268;16;39;44
5269;27;25;38
5270;38;98;155
5271;54;42;18
5272;12346;330;35
5273;4668;37;42
5274;8409;28;27
5275;6112;58;28
5276;36661;34;16
5277;36;82;53
5278;4931;16;2
5279;2376;23;8
5280;11656;8;37
5281;1638;92;37
5282;15028;123;112
5283;32;49;28
5284;10573;28;38
5285;11;1;46
5286;24;30;7
5287;22;35;128
5288;7210;30;16
5289;22019;29;83
5290;897;122;80
5291;116;39;73
5292;6240;192;26
5293;1395;27;85
5294;7525;14;42
5295;1345;51;44
5296;2761;58;28
5297;1201;61;26
5298;1854;58;28
5299;61;23;27
5300;2964;42;43
5301;390;43;16
5302;10413;28;13
5303;36;138;41
5304;6932;46;66
5305;91;92;47
5306;14279;141;30
5307;10268;25;7
5308;355;18;63
5309;75;44;72
5310;55;31;14
5311;2588;73;116
5312;4420;74;37
5313;3195;331;40
5314;2889;12;26
5315;1288;61;48
5316;4055;228;13
5317;56;156;18
5318;5853;17;33
5319;60;94;103
5320;7975;348;20
5321;53;82;128
5322;48;25;88
5323;81;91;32
5324;9;198;16
5325;230;91;87
5326;10177;35;59
5327;7;130;82
5328;5497;31;46
5329;4;136;51
5330;467;44;45
5331;731;256;8
5332;23;17;22
5333;16711;186;187
5334;14271;12;49
5335;68;57;45
5336;5489;95;29
5337;4271;20;63
5338;559;0;66
5339;15984;10;59
5340;482;3;76
5341;7769;32;87
5342;6313;21;57
5343;100;66;68
5344;3605;31;93
5345;57;25;65
5346;55;160;43
5347;54;138;30
5348;2820;52;8
5349;25496;184;16
5350;2417;195;56
5351;18138;39;33
5352;85;27;49
5353;49;17;12
5354;18804;74;75
5355;1793;44;39
5356;11446;50;44
5357;8833;10;27
5358;49;44;19
5359;4523;286;81
5360;3406;60;11
5361;64;5;121
5362;37;62;51
5363;305;186;61
5364;5;25;17
5365;35;33;2
5366;3070;55;13
5367;10538;31;5
5368;11134;10;7
5369;39;85;26
5370;1486;150;179
5371;17931;175;34
5372;595;42;69
5373;675;39;130
5374;1943;33;30
5375;951;59;13
5376;6218;106;15
5377;600;116;6
5378;28;41;35
5379;1367;43;8
5380;10;20;92
5381;6355;53;22
5382;77;24;67
5383;14292;20;7
5384;23;82;37
5385;2972;56;64
5386;2939;15;16
5387;711;100;33
5388;1071;43;46
5389;2505;88;32
5390;1276;41;13
5391;3918;35;91
5392;20;164;29
5393;14183;9;27
5394;7044;8;26
5395;1768;26;39
5396;1211;49;59
5397;16195;95;31
5398;6102;2;30
5399;2912;34;76
5400;42;139;21
5401;18042;124;30
5402;5250;61;66
5403;147;22;55
5404;117;217;27
5405;963;28;43
5406;801;5;17
5407;10400;163;20
5408;58;29;10
5409;977;226;59
5410;6430;80;89
5411;12489;11;48
5412;18;34;64
5413;74;40;50
5414;73;136;33
5415;9996;54;19
5416;20930;25;55
5417;8817;19;70
5418;11186;74;21
5419;231;50;36
5420;30;10;4
5421;1800;123;50
5422;291;14;46
5423;12031;118;42
5424;104;29;55
5425;5596;104;21
5426;2741;31;39
5427;88;17;25
5428;20307;8;16
5429;26;40;14
5430;68848;46;85
5431;6;109;7
5432;1;123;31
5433;9488;45;33
5434;400;20;28
5435;5388;94;38
5436;13025;16;46
5437;176;41;12
5438;4573;57;61
5439;3035;114;40
5440;3025;216;18
5441;20;60;63
5442;54;70;52
5443;81;66;35
5444;4;13;4
5445;4603;96;76
5446;14089;28;13
5447;3;119;68
5448;2277;46;81
5449;176;14;31
5450;6114;125;45
5451;375;26;14
5452;3963;48;18
5453;549;140;29
5454;106;236;24
5455;3081;31;71
5456;930;36;47
5457;118;15;21
5458;2880;83;2
5459;21760;6;51
5460;7186;37;8
5461;140;27;217
5462;513;5;39
5463;4512;148;26
5464;1083;45;47
5465;17019;127;37
5466;945;23;33
5467;2300;128;50
5468;63;164;48
5469;15321;202;34
5470;38;216;17
5471;18797;50;29
5472;344;75;31
5473;5083;42;36
5474;58;233;34
5475;36;103;101
5476;1444;75;32
5477;60;18;24
5478;42;69;10
5479;30;8;46
5480;368;44;22
5481;180;45;13
5482;5057;41;15
5483;11399;222;75
5484;3943;22;119
5485;7096;243;20
5486;1692;140;65
5487;1485;8;35
5488;2212;98;30
5489;37;111;41
5490;2834;48;33
5491;24;34;93
5492;46;56;34
5493;83;86;56
5494;30;2;34
5495;948;58;155
5496;2037;15;22
5497;6425;48;16
5498;6;114;55
5499;5103;10;82
5500;4080;5;141
5501;28181;38;9
5502;2722;24;30
5503;114;87;49
5504;79;17;33
5505;6849;8;21
5506;903;31;21
5507;21774;153;29
5508;2969;14;64
5509;6644;212;45
5510;6798;51;70
5511;37;309;13
5512;9560;25;23
5513;6618;31;14
5514;50;14;0
5515;7220;41;10
5516;29489;181;45
5517;21120;136;11
5518;15979;38;4
5519;2781;15;40
5520;609;60;21
5521;7077;30;24
5522;1615;100;25
5523;11148;52;3
5524;11711;167;59
5525;6892;19;61
5526;1846;6;74
5527;82;29;34
5528;2304;40;31
5529;14476;28;104
5530;14;8;31
5531;42;30;85
5532;3268;96;40
5533;7;98;53
5534;12650;76;27
5535;22158;18;30
5536;1314;54;23
5537;9570;33;11
5538;2616;25;25
5539;17883;180;48
5540;1844;10;49
5541;385;77;6
5542;34;140;58
5543;30;41;27
5544;3120;27;52
5545;5023;32;76
5546;36;42;16
5547;8696;39;12
5548;113;210;12
5549;8264;4;60
5550;5951;18;15
5551;382;162;6
5552;48;11;79
5553;7099;113;22
5554;2392;10;21
5555;2184;243;35
5556;5627;65;51
5557;25;38;47
5558;2856;42;40
5559;1989;147;42
5560;31;101;58
5561;5590;134;54
5562;20542;149;71
5563;2195;61;63
5564;14148;143;29
5565;12;120;50
5566;3007;20;70
5567;806;122;77
5568;883;192;88
5569;6796;17;46
5570;13;37;39
5571;2134;57;59
5572;24;11;25
5573;10697;77;21
5574;1162;136;72
5575;4642;64;73
5576;17;124;48
5577;0;14;30
5578;4875;137;56
5579;11167;222;17
5580;6083;28;18
5581;61;108;92
5582;2400;146;45
5583;8248;15;45
5584;2;39;9
5585;3691;85;20
5586;2184;201;15
5587;7;19;29
5588;33;43;53
5589;1652;36;39
5590;753;48;18
5591;7525;66;44
5592;46;21;37
5593;9722;42;106
5594;281;53;132
5595;270;152;52
5596;1323;26;36
5597;1622;70;40
5598;15176;86;30
5599;58;59;35
5600;41277;8;128
5601;4974;88;81
5602;13247;175;72
5603;40;17;14
5604;10800;209;37
5605;113;15;14
5606;3743;66;0
5607;87;6;41
5608;1578;48;26
5609;1897;18;38
5610;75;146;24
5611;1014;169;39
5612;50;121;97
5613;59;31;23
5614;239;17;64
5615;3;49;44
5616;938;218;43
5617;43;41;66
5618;20027;19;15
5619;1957;68;136
5620;11994;22;32
5621;9907;29;42
5622;2349;26;6
5623;61;104;41
5624;658;279;46
5625;512;77;14
5626;10;7;50
5627;2634;56;54
5628;1776;12;17
5629;1966;229;28
5630;76;33;25
5631;659;260;57
5632;11282;37;24
5633;42;67;16
5634;42;30;83
5635;158;3;46
5636;66;40;31
5637;1830;11;42
5638;11869;56;33
5639;1508;46;152
5640;689;14;45
5641;1417;104;36
5642;11607;3;35
5643;329;62;24
5644;2218;44;29
5645;2043;7;25
5646;3;37;33
5647;95;22;17
5648;12;72;35
5649;493;112;30
5650;9622;80;39
5651;3780;37;49
5652;48;99;44
5653;940;45;7
5654;77;123;40
5655;38;10;48
5656;19;216;36
5657;62;41;42
5658;79;112;85
5659;5574;10;62
5660;2129;182;39
5661;8521;14;35
5662;1965;98;18
5663;835;2;3
5664;2408;22;17
5665;6;31;23
5666;4504;109;72
5667;11975;41;55
5668;1132;288;25
5669;12691;54;61
5670;2693;41;40
5671;61;17;60
5672;2269;68;60
5673;34;44;18
5674;2701;14;37
5675;2612;150;12
5676;1514;5;18
5677;168;19;48
5678;5460;20;3
5679;1432;19;26
5680;122;245;22
5681;3575;31;26
5682;5609;10;29
5683;18901;90;13
5684;20;113;35
5685;88;63;28
5686;6048;105;72
5687;10;17;15
5688;54;9;66
5689;1076;75;59
5690;6085;6;46
5691;2884;145;18
5692;26293;85;40
5693;2980;0;9
5694;1014;42;65
5695;576;0;19
5696;6486;140;143
5697;9835;62;6
5698;21457;167;60
5699;9297;35;99
5700;4574;74;34
5701;56;62;146
5702;4514;38;124
5703;2673;148;26
5704;10816;57;28
5705;58;22;40
5706;14833;17;90
5707;7064;129;48
5708;9499;28;48
5709;29472;38;61
5710;2592;250;57
5711;16260;42;47
5712;34;165;20
5713;12159;56;68
5714;7015;69;40
5715;889;52;44
5716;1221;17;77
5717;866;102;16
5718;1085;28;20
5719;19039;61;28
5720;6050;7;57
5721;1708;14;78
5722;73;123;52
5723;2451;25;29
5724;153;59;55
5725;51;40;25
5726;72;355;64
5727;12109;95;48
5728;24;90;27
5729;34;48;14
5730;1058;134;29
5731;1912;11;23
5732;4214;20;17
5733;61;107;15
5734;91;32;34
5735;35649;64;47
5736;779;81;4
5737;1587;24;60
5738;12417;232;43
5739;12298;77;19
5740;53;24;12
5741;5106;29;31
5742;0;32;40
5743;15635;58;68
5744;3;143;14
5745;27;18;6
5746;9192;71;19
5747;121;15;47
5748;24595;105;47
5749;12121;38;9
5750;1445;65;52
5751;6351;9;25
5752;64;25;114
5753;20;70;79
5754;2656;44;21
5755;55;295;60
5756;15;37;66
5757;67;15;5
5758;32;18;30
5759;645;34;102
5760;6;58;23
5761;3237;25;131
5762;18;9;46
5763;35;29;65
5764;2281;31;63
5765;5830;43;7
5766;10823;60;9
5767;72;86;43
5768;3823;25;49
5769;833;133;25
5770;12804;63;17
5771;1960;189;23
5772;35;132;11
5773;25;95;30
5774;1501;159;20
5775;72;28;29
5776;15018;41;21
5777;5189;18;46
5778;728;204;104
5779;3176;1;14
5780;77;49;33
5781;15273;58;75
5782;273;29;30
5783;963;21;79
5784;6;273;21
5785;8152;21;38
5786;6661;247;33
5787;12037;95;62
5788;148;131;16
5789;3096;26;126
5790;25;25;14
5791;1877;13;20
5792;7976;40;42
5793;991;45;4
5794;3464;65;30
5795;136;118;24
5796;1909;9;15
5797;153;22;65
5798;7200;197;43
5799;3787;21;12
5800;1495;61;33
5801;76;13;55
5802;60;7;40
5803;821;34;130
5804;8542;41;75
5805;76;62;61
5806;8426;74;32
5807;45;14;37
5808;3436;90;39
5809;727;11;48
5810;70;181;23
5811;51;34;20
5812;0;40;52
5813;5326;53;47
5814;5953;83;61
5815;5011;19;98
5816;692;38;24
5817;2517;30;1
5818;15;34;113
5819;7482;21;128
5820;12867;58;62
5821;50;90;58
5822;3343;44;28
5823;6810;24;45
5824;37380;48;74
5825;11388;35;3
5826;27982;43;25
5827;6909;58;11
5828;15104;34;46
5829;3;42;69
5830;4482;25;22
5831;11664;87;125
5832;88;70;120
5833;1222;158;44
5834;2668;164;95
5835;12132;355;10
5836;75;1;35
5837;2400;20;71
5838;3501;76;125
5839;3083;182;18
5840;8016;27;102
5841;1477;39;56
5842;44;62;10
5843;5498;152;48
5844;3199;88;5
5845;2263;22;44
5846;1296;45;89
5847;21;55;118
5848;73;249;166
5849;6069;94;32
5850;3037;21;115
5851;17446;22;14
5852;2185;70;30
5853;526;17;22
5854;5723;39;23
5855;8066;142;85
5856;1;185;27
5857;658;42;50
5858;4221;92;71
5859;15862;18;24
5860;4459;22;42
5861;4242;45;18
5862;205;64;51
5863;3724;18;22
5864;2609;80;55
5865;13;1;19
5866;4479;30;58
5867;8843;10;8
5868;107;36;17
5869;1184;80;51
5870;33;210;60
5871;1195;54;21
5872;128;20;30
