;RLS;EA;pmut3.25
1242;94426;279762;194109
1243;98525;317237;152339
1244;75855;267088;128156
1245;101631;231172;115327
1246;100606;280014;133363
1247;106611;285522;142931
1248;85552;242322;123978
1249;116822;214347;166508
1250;91038;224650;161733
1251;81266;249116;179425
1252;77108;202856;121598
1253;119889;199988;143547
1254;81147;200917;136754
1255;116428;235092;174396
1256;88078;289465;148608
1257;84899;226754;209256
1258;108782;275984;166962
1259;94263;191008;118754
1260;73818;222032;178905
1261;82056;225818;164942
1262;99432;166402;135961
1263;87789;307212;126679
1264;70414;201337;141343
1265;87966;250454;141432
1266;89429;221759;143317
1267;108288;244333;133361
1268;81088;192409;131702
1269;97888;269857;189011
1270;96014;324970;167514
1271;105909;268013;134839
1272;88633;194834;159895
1273;92450;222009;163395
1274;86238;210362;139957
1275;81770;194867;139164
1276;106936;205062;149093
1277;81615;228406;124013
1278;105648;236525;160044
1279;91953;252908;124116
1280;98606;242096;133130
1281;92171;200086;122631
1282;80655;167022;158954
1283;101911;244151;159885
1284;99380;209602;202933
1285;129640;196757;148896
1286;101472;230646;159520
1287;85654;221007;129569
1288;90307;265332;166249
1289;81915;248122;178795
1290;78632;206037;152152
1291;79681;204981;215492
1292;129134;243547;143753
1293;88411;302370;157620
1294;73609;247628;171341
1295;76463;263492;139255
1296;89835;195435;148681
1297;88510;217333;134808
1298;96015;238506;124796
1299;71664;232347;144991
1300;70465;206136;144171
1301;115130;204150;136214
1302;76996;244133;142191
1303;93344;245304;132839
1304;78133;226563;112866
1305;103867;223265;105014
1306;84643;276253;116058
1307;80585;198145;124287
1308;91353;185564;145334
1309;79104;188289;145127
1310;77709;200049;108939
1311;88588;261896;156766
1312;93021;197985;133114
1313;79543;192742;179556
1314;96443;274904;196862
1315;74293;219016;119919
1316;91037;249494;130256
1317;87799;258685;140211
1318;85086;255124;129155
1319;100864;197733;120374
1320;77035;247736;150872
1321;94341;204428;128343
1322;99772;227403;129607
1323;87081;198351;146124
1324;80034;211207;122119
1325;80818;265599;121198
1326;90936;208794;179332
1327;133263;233212;204087
1328;107205;195488;130054
1329;88996;201496;179842
1330;98417;288885;225168
1331;94947;244286;139835
1332;87315;248864;123552
1333;72548;275980;210229
1334;83051;223351;211017
1335;76188;204068;120979
1336;89130;216786;158647
1337;103309;203764;206226
1338;88588;211960;131248
1339;90409;205242;165193
1340;84894;227133;130318
1341;91723;181979;130257
1342;89352;276506;128809
1343;87888;237016;163735
1344;82922;209242;152080
1345;121321;195572;158195
1346;91272;278925;115842
1347;85945;194601;136280
1348;82778;208614;124621
1349;84202;268190;126545
1350;93406;215478;136830
1351;89245;229812;124665
1352;97752;197838;131238
1353;102221;250002;107466
1354;88094;261038;154655
1355;113893;212370;137972
1356;97910;269348;159023
1357;98811;205342;170934
1358;78794;195671;155000
1359;101037;208642;155807
1360;80245;228839;149484
1361;98424;241523;116396
1362;84540;249803;142230
1363;83027;229102;166509
1364;75911;191424;157185
1365;85939;227139;133479
1366;96926;192795;120146
1367;91471;213059;117298
1368;71751;193063;136215
1369;88202;332946;138673
1370;74651;212088;134517
1371;79790;273024;131127
1372;72379;252252;180573
1373;97521;211589;131659
1374;100616;248264;146879
1375;71990;261970;172571
1376;110128;245807;138819
1377;96690;202770;158819
1378;92427;213652;169223
1379;79433;265253;153064
1380;116269;182705;154697
1381;98945;279220;127280
1382;72399;197919;166916
1383;80540;217272;212550
1384;93313;286562;162453
1385;134269;208067;126211
1386;139871;229178;150734
1387;89537;228988;170704
1388;113328;218645;178755
1389;96110;217892;151850
1390;87747;212605;158182
1391;86926;212464;151612
1392;94408;261088;133604
1393;103588;309969;148032
1394;87300;194896;133354
1395;82516;273874;139855
1396;99006;204783;115666
1397;104062;307913;151926
1398;79915;204860;148414
1399;82164;201707;125468
1400;93348;179636;136132
1401;75232;279711;179334
1402;85564;204143;148682
1403;94063;255358;163069
1404;81585;238297;182720
1405;79084;296940;127295
1406;75657;262882;222165
1407;89894;257068;137788
1408;107479;279452;146030
1409;86235;218040;137701
1410;101209;217376;112597
1411;88860;216925;116190
1412;73993;190810;183498
1413;81644;181999;146308
1414;67702;249358;118646
1415;87711;204550;189634
1416;98399;298898;133058
1417;87721;260694;148075
1418;109298;285167;131182
1419;84518;193179;174286
1420;74776;292098;129187
1421;93375;225660;139924
1422;81591;204084;163501
1423;86675;211844;138491
1424;91623;185003;131227
1425;81511;235296;136220
1426;91999;278595;169394
1427;81424;241366;126941
1428;122287;254633;157649
1429;84544;269926;160002
1430;92180;242288;135731
1431;87284;212483;109930
1432;92677;247986;144275
1433;72269;268130;142917
1434;99276;240593;110602
1435;99129;202453;152251
1436;91690;288751;128553
1437;102687;253324;188919
1438;74805;271715;122627
1439;88742;214114;138975
1440;87754;308362;157113
1441;72982;242428;164393
1442;76081;205799;133166
1443;80999;216058;153323
1444;109547;203635;143835
1445;91123;219298;152646
1446;72834;260369;154567
1447;99830;289448;126778
1448;80490;251288;123325
1449;122519;274909;135467
1450;92997;221457;134267
1451;83238;270011;109762
1452;91101;227345;173086
1453;112835;287916;104278
1454;77745;228396;112139
1455;105469;201380;145018
1456;87152;191538;140150
1457;93005;229009;116348
1458;90550;237825;122191
1459;76369;233912;141733
1460;88944;241102;136678
1461;86892;240836;212997
1462;155300;235937;153457
1463;71466;227622;123733
1464;75461;250658;131878
1465;85393;190965;115799
1466;80750;214298;113033
1467;96871;237984;161823
1468;85384;249661;140254
1469;73322;203326;189007
1470;78505;265089;221115
1471;79332;196467;141378
1472;96812;216055;216662
1473;80945;196092;175968
1474;92384;254355;172781
1475;87331;209516;184557
1476;91586;247403;144662
1477;94405;301049;132803
1478;76374;242564;128156
1479;91848;231322;149887
1480;81576;186101;114547
1481;79481;223137;144516
1482;95855;228211;119398
1483;78315;319043;135966
1484;94981;219777;143679
1485;68499;211716;128365
1486;105722;236361;176203
1487;87590;249289;122582
1488;78179;235935;141036
1489;77223;251779;170640
1490;91938;234751;180884
1491;87837;260423;163011
1492;109398;240080;132419
1493;80904;176938;240695
1494;73996;283859;167780
1495;101768;218360;129444
1496;103463;246241;115894
1497;88940;196743;118034
1498;74405;237590;144402
1499;105871;231904;133869
1500;93037;271162;165002
1501;76871;183036;159382
1502;78533;289657;165790
1503;83218;229193;132186
1504;77797;223887;129611
1505;107111;197602;147685
1506;73781;230186;128475
1507;80305;202079;120476
1508;92084;324474;141469
1509;87555;253580;132365
1510;82707;290514;136757
1511;87773;162990;133574
1512;78222;224034;192570
1513;90424;326904;160747
1514;106541;262661;160523
1515;100754;216277;151285
1516;93952;189556;150309
1517;92770;266498;192408
1518;69230;187230;192512
1519;75171;254311;135087
1520;99631;210204;109123
1521;101549;205815;162813
1522;106521;346822;153801
1523;95239;315787;127999
1524;72337;213144;121246
1525;86010;249267;158475
1526;83510;201185;126645
1527;110406;255637;142051
1528;106810;193532;119711
1529;86981;224032;112174
1530;119801;270490;116032
1531;83959;231508;120689
1532;94204;284483;134767
1533;76161;222726;145091
1534;75330;191456;137069
1535;93399;228692;120598
1536;80935;206466;135436
1537;95509;197399;157156
1538;87553;209674;132905
1539;80996;251281;137655
1540;95346;266226;140322
1541;121856;217455;155963
1542;90299;264117;160805
1543;89845;201768;183453
1544;89749;225004;149075
1545;95125;220518;133309
1546;112770;230526;179737
1547;77699;193640;148755
1548;92865;221992;138641
1549;93020;223026;152006
1550;80327;221708;171716
1551;92099;193870;137016
1552;93702;229507;148563
1553;91670;177753;150976
1554;73825;293181;177799
1555;105922;202073;118989
1556;79281;203681;142935
1557;91571;212644;119305
1558;84362;325987;157215
1559;90023;230931;211850
1560;71726;284579;126098
1561;104513;188602;150832
1562;90824;204469;145062
1563;83550;234533;125816
1564;74390;272607;140075
1565;91838;262884;173790
1566;79147;290843;138106
1567;83498;203883;163815
1568;81836;235084;154236
1569;73395;252479;140602
1570;90342;265202;163712
1571;122544;207386;132732
1572;166592;220687;122287
1573;73068;257028;131382
1574;83741;223764;165755
1575;76743;316333;133562
1576;111392;188834;140789
1577;95549;190736;146948
1578;97654;249292;146194
1579;94112;257020;160009
1580;91970;253461;148304
1581;84986;199874;136478
1582;85700;213477;154465
1583;90374;216144;135850
1584;78785;180194;150998
1585;83442;238264;149820
1586;72906;210972;181327
1587;101669;285684;123833
1588;85442;220093;164485
1589;98971;300081;140239
1590;84432;181569;119576
1591;85731;284904;154323
1592;77617;185565;167131
1593;79755;216225;133902
1594;86512;276054;141918
1595;82414;280094;138061
1596;78409;291743;160799
1597;89689;186673;154944
1598;94745;293254;158808
1599;86384;228816;154213
1600;87922;240925;151686
1601;75045;253208;122455
1602;119493;240427;135836
1603;106585;212845;173227
1604;104903;201251;148482
1605;85492;194048;209624
1606;123854;234534;124006
1607;85810;174594;152484
1608;77393;218194;133947
1609;90539;242691;147409
1610;77556;230075;170481
1611;101266;204345;118105
1612;90635;200527;127313
1613;80026;291943;157237
1614;92049;216847;144668
1615;80035;222381;137951
1616;100005;204787;135091
1617;100184;221722;167627
1618;98486;184638;132902
1619;93046;192881;117204
1620;104849;256768;165749
1621;70987;260782;142974
1622;102265;177937;134131
1623;91416;263120;140518
1624;75714;227450;176350
1625;96111;185891;130657
1626;78152;230265;137981
1627;93815;240882;139353
1628;87612;231953;157254
1629;90782;198712;129485
1630;92610;198394;150327
1631;83189;219100;212637
1632;88228;190926;119656
1633;72227;224062;121047
1634;106344;246916;124419
1635;80838;209577;177085
1636;95532;230502;136219
1637;82340;236824;142492
1638;86461;211314;123039
1639;103347;228535;138813
1640;83693;290627;149241
1641;83374;232545;130312
1642;78834;225890;146689
1643;90011;219863;132684
1644;93570;169310;169686
1645;113835;239097;128514
1646;96228;235905;124044
1647;84523;255589;135552
1648;101187;222624;166601
1649;85618;231752;159341
1650;89280;208450;128226
1651;98190;204939;139106
1652;79769;368625;120277
1653;86003;187029;130937
1654;85114;254215;92742
1655;105895;234799;139644
1656;116952;207197;125114
1657;73424;236642;150495
1658;96395;250630;160133
1659;74880;242643;141382
1660;105093;413748;128954
1661;86821;230725;137527
1662;92887;224894;133341
1663;98518;232670;144561
1664;97344;225608;119818
1665;63445;283456;124760
1666;85464;242953;133341
1667;115907;238410;151833
1668;110946;213609;137689
1669;93911;234297;153655
1670;97495;310330;120965
1671;81283;209453;188180
1672;99850;180823;136240
1673;94697;228267;135060
1674;76150;211941;144600
1675;86673;248123;129748
1676;122204;215927;138142
1677;72975;281854;124121
1678;86564;224855;145686
1679;83302;226456;191309
1680;74026;259030;147782
1681;72503;261769;132610
1682;116942;214432;164424
1683;97911;193348;128623
1684;82164;228413;141622
1685;84816;203470;132977
1686;95173;251865;142874
1687;102515;219514;166965
1688;73678;223892;147363
1689;78169;190120;123911
1690;80816;272346;122600
1691;113682;198672;158420
1692;102837;236797;145051
1693;85962;208762;143143
1694;85553;192286;154633
1695;85815;267107;141880
1696;88696;210473;125316
1697;77267;197331;148668
1698;108693;232754;140416
1699;100944;205152;130503
1700;109152;230553;145684
1701;86682;182588;132413
1702;95194;227629;148726
1703;110916;264076;185761
1704;104007;223212;153328
1705;82418;188509;145315
1706;84683;201030;140699
1707;122204;226920;155257
1708;98238;241374;161620
1709;94140;235749;131076
1710;90448;248040;126455
1711;86076;194786;190368
1712;105488;277230;126659
1713;94831;202760;132266
1714;121147;210072;159890
1715;79712;216915;135889
1716;79417;230377;123279
1717;107190;204836;155163
1718;106999;252542;131771
1719;95921;275054;129140
1720;109054;179538;121655
1721;84977;211802;128974
1722;76452;231060;144962
1723;95241;182575;135917
1724;88721;261597;173064
1725;90049;202780;146872
1726;96520;234986;134486
1727;87994;225687;117259
1728;80480;212139;162801
1729;103154;190483;122192
1730;114192;277934;124130
1731;101902;286839;133436
1732;83837;170857;122264
1733;78972;232193;150548
1734;92976;214053;153729
1735;80674;202822;146748
1736;91406;389603;134473
1737;71888;207480;139927
1738;102626;200807;127478
1739;86188;252054;174014
1740;81007;190126;113920
1741;87370;203619;130938
1742;98603;220490;125033
1743;99276;203984;139840
1744;104703;270026;130687
1745;72143;249860;137668
1746;104515;228814;113610
1747;96430;205182;134247
1748;89944;297531;129283
1749;83175;197424;123343
1750;75649;230093;150377
1751;92561;207848;137934
1752;86697;244554;172699
1753;93501;193872;146540
1754;83228;222870;177531
1755;74296;289791;128941
1756;122416;195281;154795
1757;118539;208695;170508
1758;82843;206917;240158
1759;95999;208940;136161
1760;98084;197652;122005
1761;77423;216316;137308
1762;118137;221562;131099
1763;110942;211270;141534
1764;85941;208662;118840
1765;93186;227442;143731
1766;80291;202978;129617
1767;77562;212679;130863
1768;96437;209041;185450
1769;115790;236024;152210
1770;86771;273078;179448
1771;101553;238761;153705
1772;86178;278968;141945
1773;84836;268237;109567
1774;74161;211455;108613
1775;84283;224313;146699
1776;109049;311637;130389
1777;86850;224451;146276
1778;112691;237880;162038
1779;88181;244451;139147
1780;88528;194408;142081
1781;81871;221825;178051
1782;75818;225065;136959
1783;81409;202549;134421
1784;81574;204357;186867
1785;106901;336181;164764
1786;97895;231978;126927
1787;80216;209454;137940
1788;87535;175043;113469
1789;99340;220580;113553
1790;85857;232576;151777
1791;95740;284986;130648
1792;109116;264375;149134
1793;91666;221193;144424
1794;69506;227038;120700
1795;89314;218616;127636
1796;94794;209970;136989
1797;85662;215973;134420
1798;86213;229701;157315
1799;75982;195479;160585
1800;88048;217069;165710
1801;97677;186568;149415
1802;78486;227271;142258
1803;91985;247646;137822
1804;82008;210526;169127
1805;100537;225012;187472
1806;73742;187094;129548
1807;73402;205862;153175
1808;92185;191428;120534
1809;84477;201481;146814
1810;79765;180264;148009
1811;88030;216771;145723
1812;74817;309813;154759
1813;80878;195617;206257
1814;73076;216455;140394
1815;104061;318936;127518
1816;80831;208646;160278
1817;90685;209293;152742
1818;97154;209247;135364
1819;85976;244025;176875
1820;97858;211258;158691
1821;110646;212189;174933
1822;86447;209691;122267
1823;97718;252380;189884
1824;85346;201207;167012
1825;86006;264037;143972
1826;83887;200229;134432
