;EA;EA2;EA3;EA4;EA5;EA10
690;197421;323152;508905;885970;fail;fail
691;299418;301007;602081;870669;fail;fail
692;219937;273988;711423;691286;fail;fail
693;266507;295128;458921;883051;fail;fail
694;221749;214255;403037;fail;fail;fail
695;274575;259546;613266;899735;fail;fail
696;274108;247587;438224;858792;fail;fail
697;210354;269797;357541;fail;fail;fail
698;244561;263767;398587;fail;fail;fail
699;227622;388660;432464;fail;fail;fail
700;326022;265740;484280;fail;fail;fail
701;254291;314112;613339;882824;fail;fail
702;247073;293230;515572;fail;fail;fail
703;201347;251417;493262;fail;fail;fail
704;295080;289130;491214;882605;fail;fail
705;208701;329970;531830;fail;fail;fail
706;305377;269977;412768;fail;fail;fail
707;220381;257551;499227;fail;fail;fail
708;251368;253576;410860;912161;fail;fail
709;290546;297811;524315;872715;fail;fail
710;179324;288211;458662;802844;fail;fail
711;177642;368860;406501;668915;fail;fail
712;206359;238734;569304;fail;fail;fail
713;188833;272539;505348;905697;fail;fail
714;217521;262269;496007;fail;fail;fail
715;248404;278012;511878;916562;fail;fail
716;220113;282939;367361;815898;fail;fail
717;177451;254755;486501;829568;fail;fail
718;243635;285224;357206;fail;fail;fail
719;199713;279150;510573;fail;fail;fail
720;168214;311236;415576;fail;fail;fail
721;284984;272142;620726;885577;fail;fail
722;264684;230565;408878;669612;fail;fail
723;188319;287512;553981;fail;fail;fail
724;246870;247929;684188;fail;fail;fail
725;210010;291871;455080;881204;fail;fail
726;221772;282403;532936;820136;fail;fail
727;193308;281822;458188;fail;fail;fail
728;181135;261484;546263;fail;fail;fail
729;206431;294302;561750;858456;fail;fail
730;200485;304988;479848;fail;fail;fail
731;216013;424532;462516;fail;fail;fail
732;201094;269665;461583;915847;fail;fail
733;242399;293021;571851;745616;fail;fail
734;187168;263618;530409;fail;fail;fail
735;276392;331456;449534;843727;fail;fail
736;274636;248322;472722;fail;fail;fail
737;181456;330674;451249;fail;fail;fail
738;239491;301825;689193;827298;fail;fail
739;191099;310495;353531;778446;fail;fail
740;277152;252699;376315;900097;fail;fail
741;211320;256584;462859;fail;fail;fail
742;237560;236585;463212;fail;fail;fail
743;258899;252061;430686;734686;fail;fail
744;232363;250060;564219;fail;fail;fail
745;233817;297787;519003;823323;fail;fail
746;225071;323650;459398;fail;fail;fail
747;236818;351739;447628;847615;fail;fail
748;201137;265847;486269;fail;fail;fail
749;269836;478141;616602;fail;fail;fail
750;215219;238871;395964;876931;fail;fail
751;173642;272012;396236;fail;fail;fail
752;210830;263251;345225;fail;fail;fail
753;201004;297824;465022;841641;fail;fail
754;192285;216617;540464;840275;fail;fail
755;282221;398073;439327;fail;fail;fail
756;207324;288025;424230;fail;fail;fail
757;234951;233481;459207;fail;fail;fail
758;249498;462515;642105;823696;fail;fail
759;226086;272202;602713;fail;fail;fail
760;219402;343153;465534;fail;fail;fail
761;226017;318989;512226;758159;fail;fail
762;238368;361278;468153;fail;fail;fail
763;201385;229620;425842;fail;fail;fail
764;221490;270437;435068;fail;fail;fail
765;228983;272905;518698;fail;fail;fail
766;253795;299769;516165;782296;fail;fail
767;212710;284754;533540;fail;fail;fail
768;200275;216464;578596;fail;fail;fail
769;224166;289814;440244;fail;fail;fail
770;205149;313991;452290;681014;fail;fail
771;226300;371999;394468;fail;fail;fail
772;216609;291877;508376;881308;fail;fail
773;166297;281529;395873;fail;fail;fail
774;202279;320993;512828;fail;fail;fail
775;228661;292609;526922;787872;fail;fail
776;216704;294187;537664;fail;fail;fail
777;236793;297729;541586;680986;fail;fail
778;232247;328396;591643;839212;fail;fail
779;226355;279227;420424;740066;fail;fail
780;218823;340180;425801;fail;fail;fail
781;233792;408086;452134;910945;fail;fail
782;222508;299180;564302;691204;fail;fail
783;327870;343725;518684;fail;fail;fail
784;245557;275803;387689;fail;fail;fail
785;203703;262871;542640;fail;fail;fail
786;219753;239996;552872;757938;fail;fail
787;245426;264529;386498;fail;fail;fail
788;200997;289053;434488;759645;fail;fail
789;228960;309585;416025;fail;fail;fail
790;210624;305372;428720;861460;fail;fail
791;228096;293512;453876;831890;fail;fail
792;219193;351852;592413;fail;fail;fail
793;308273;274246;508997;898581;fail;fail
794;227934;306328;463435;fail;fail;fail
795;217606;270479;530108;797429;fail;fail
796;320676;291139;339152;fail;fail;fail
797;185382;295013;493153;fail;fail;fail
798;246331;290023;514065;fail;fail;fail
799;197149;295860;374493;fail;fail;fail
800;190595;265141;493621;642475;fail;fail
801;192505;243112;472213;fail;fail;fail
802;241197;232474;413632;fail;fail;fail
803;230947;394696;427291;841463;fail;fail
804;253053;321882;478076;734736;fail;fail
805;276750;310506;534774;891180;fail;fail
806;216646;255076;488473;fail;fail;fail
807;202479;244178;357513;843352;fail;fail
808;231043;297007;537117;fail;fail;fail
809;220134;284650;404179;828476;fail;fail
810;213130;353594;402345;fail;fail;fail
811;194372;408225;546919;fail;fail;fail
812;260076;338887;461990;fail;fail;fail
813;227871;236594;524016;783242;fail;fail
814;287369;286726;368883;726489;fail;fail
815;212415;310362;441465;858374;fail;fail
816;223880;266158;620612;fail;fail;fail
817;231952;229748;430069;fail;fail;fail
818;237838;364473;514316;914135;fail;fail
819;217551;272413;416226;830050;fail;fail
820;201129;250945;485951;fail;fail;fail
821;190676;277932;464314;fail;fail;fail
822;195401;292709;499045;fail;fail;fail
823;208495;340979;474750;702887;fail;fail
824;209905;271513;376439;fail;fail;fail
825;259809;297531;532709;908916;fail;fail
826;193463;277991;362781;776806;fail;fail
827;208002;257304;449542;735448;fail;fail
828;208179;335818;513813;fail;fail;fail
829;202588;322583;592491;fail;fail;fail
830;264863;318855;472596;fail;fail;fail
831;185230;253843;453672;fail;fail;fail
832;186384;373062;443771;fail;fail;fail
833;275392;353570;433182;fail;fail;fail
834;226522;296176;386745;803749;fail;fail
835;270109;219947;482918;900435;fail;fail
836;199628;234228;617201;794201;fail;fail
837;221060;332221;382139;920362;fail;fail
838;237113;299538;490013;fail;fail;fail
839;238555;296486;460025;fail;fail;fail
840;218105;228451;454265;fail;fail;fail
841;188538;347291;540747;fail;fail;fail
842;206262;297330;448396;fail;fail;fail
843;280020;302332;422991;fail;fail;fail
844;268766;347293;651862;fail;fail;fail
845;177276;251236;477089;fail;fail;fail
846;231997;277964;520013;fail;fail;fail
847;172559;316856;506726;fail;fail;fail
848;212054;281879;445863;710711;fail;fail
849;220110;265969;566197;fail;fail;fail
850;236057;274201;354899;837890;fail;fail
851;259784;332480;537808;911664;fail;fail
852;253254;322272;607940;768503;fail;fail
853;233974;260245;448689;fail;fail;fail
854;245412;354117;435500;855386;fail;fail
855;248962;354016;470031;832554;fail;fail
856;251638;298807;472432;fail;fail;fail
857;185741;248578;502173;fail;fail;fail
858;215613;298222;541765;899714;fail;fail
859;224114;364714;488800;fail;fail;fail
860;232750;258192;534836;fail;fail;fail
861;217772;309090;425494;fail;fail;fail
862;267103;249987;456746;fail;fail;fail
863;280622;310950;396471;828145;fail;fail
864;186738;321875;442305;fail;fail;fail
865;235201;363189;516017;fail;fail;fail
866;235964;322085;382072;911348;fail;fail
867;208569;340282;466604;871512;fail;fail
868;223868;322368;634474;786048;fail;fail
869;226555;314363;443437;fail;fail;fail
870;181088;299851;622555;871624;fail;fail
871;214443;254825;401959;820190;fail;fail
872;211844;362157;417994;fail;fail;fail
873;218651;253595;696982;fail;fail;fail
874;226096;305048;473963;fail;fail;fail
875;288795;342498;724111;725575;fail;fail
876;200502;253664;487143;fail;fail;fail
877;210016;276200;483414;833405;fail;fail
878;210196;272441;475643;fail;fail;fail
879;206409;227003;455029;707059;fail;fail
880;240234;284453;516599;fail;fail;fail
881;233660;316454;434165;851312;fail;fail
882;210534;268477;501115;fail;fail;fail
883;227645;392839;438379;696045;fail;fail
884;186318;331305;492844;894335;fail;fail
885;218760;222929;529767;779764;fail;fail
886;229371;280375;412722;fail;fail;fail
887;201886;239966;526790;769145;fail;fail
888;205090;322255;600638;861032;fail;fail
889;221287;253711;529745;fail;fail;fail
890;226794;260129;440293;fail;fail;fail
891;317924;382220;379537;fail;fail;fail
892;236233;274578;408906;fail;fail;fail
893;276734;290055;373777;fail;fail;fail
894;282174;339892;367754;808579;fail;fail
895;216542;354089;610913;fail;fail;fail
896;183598;282231;388417;912720;fail;fail
897;205709;238593;494608;fail;fail;fail
898;257554;315438;406329;fail;fail;fail
899;208176;341320;431442;878960;fail;fail
900;195972;337987;571482;fail;fail;fail
901;206524;240945;412308;914777;fail;fail
902;201448;234189;508647;fail;fail;fail
903;203809;325270;403605;920376;fail;fail
904;204183;284764;648891;fail;fail;fail
905;220969;270490;533725;fail;fail;fail
906;176692;215805;449372;fail;fail;fail
907;341503;287747;495832;fail;fail;fail
908;263140;289678;571248;816265;fail;fail
909;348532;358506;531910;fail;fail;fail
910;189739;228810;671898;fail;fail;fail
911;223557;299613;535157;675266;fail;fail
912;233610;310982;480107;fail;fail;fail
913;243119;253475;580160;fail;fail;fail
914;210437;296300;502219;759232;fail;fail
915;222478;399175;458709;757339;fail;fail
916;223244;284608;566596;fail;fail;fail
917;249737;275315;469147;fail;fail;fail
918;207313;316274;457100;fail;fail;fail
919;205204;254881;386939;815373;fail;fail
920;221790;248850;549025;fail;fail;fail
921;201616;308975;564012;fail;fail;fail
922;233935;445224;370328;fail;fail;fail
923;211987;252292;491211;fail;fail;fail
924;231490;274606;472550;fail;fail;fail
925;263947;245827;377068;814066;fail;fail
926;204258;270044;540041;885393;fail;fail
927;210786;286042;407146;838180;fail;fail
928;229572;287649;640231;719008;fail;fail
929;242383;251494;365906;fail;fail;fail
930;235259;306898;445337;fail;fail;fail
931;220347;231774;685852;fail;fail;fail
932;185704;276619;445058;757952;fail;fail
933;267913;281890;438812;fail;fail;fail
934;195339;424438;523545;fail;fail;fail
935;240287;277857;531965;fail;fail;fail
936;264412;280016;647903;796629;fail;fail
937;218392;268521;457896;fail;fail;fail
938;195050;230030;590244;fail;fail;fail
939;213159;261782;573704;fail;fail;fail
940;200734;274628;502814;825091;fail;fail
941;224802;302488;438847;fail;fail;fail
942;268649;294912;416687;fail;fail;fail
943;176557;302756;628497;fail;fail;fail
944;216831;429451;414330;fail;fail;fail
945;246077;282289;392974;fail;fail;fail
946;317510;408661;431339;fail;fail;fail
947;180607;366371;341824;744308;fail;fail
948;248390;309873;625861;fail;fail;fail
949;328534;325406;442689;fail;fail;fail
950;257074;282045;448157;741036;fail;fail
951;302957;274186;594795;645310;fail;fail
952;250151;295115;472997;fail;fail;fail
953;234966;267138;427480;fail;fail;fail
954;279506;311474;441878;808144;fail;fail
955;195491;276379;473272;fail;fail;fail
956;200220;261149;451491;fail;fail;fail
957;270129;238385;574910;fail;fail;fail
958;195390;288814;542910;784070;fail;fail
959;220916;351345;385025;fail;fail;fail
960;272634;298546;376255;760781;fail;fail
961;228170;228506;457683;763722;fail;fail
962;229674;227130;434770;fail;fail;fail
963;232952;306997;409384;911366;fail;fail
964;225596;316867;602967;908990;fail;fail
965;266630;375511;532139;841608;fail;fail
966;198373;347321;418489;681996;fail;fail
967;211230;296172;417968;836373;fail;fail
968;246435;286635;507348;fail;fail;fail
969;213011;241354;581766;847994;fail;fail
970;216364;338886;543416;fail;fail;fail
971;257764;370043;496709;fail;fail;fail
972;247754;249219;561149;807415;fail;fail
973;281955;313405;604698;fail;fail;fail
974;185625;268995;566622;709164;fail;fail
975;212498;290845;536513;913012;fail;fail
976;183815;317899;490390;884283;fail;fail
977;241670;258499;473033;fail;fail;fail
978;233569;234056;597800;882416;fail;fail
979;228953;209997;468909;868240;fail;fail
980;272303;271931;551678;fail;fail;fail
981;235297;340695;498815;816407;fail;fail
982;251834;245928;521077;fail;fail;fail
983;186163;384447;559522;714993;fail;fail
984;268203;288916;460913;873205;fail;fail
985;230584;277265;609448;fail;fail;fail
986;295534;264214;448850;834525;fail;fail
987;297301;278186;455800;863385;fail;fail
988;184062;246973;407283;865668;fail;fail
989;208678;311993;698734;fail;fail;fail
990;277443;301819;415431;fail;fail;fail
991;196861;263116;618381;834623;fail;fail
992;219176;223871;480509;744983;fail;fail
993;236476;273945;478512;724274;fail;fail
994;212301;360934;399940;823513;fail;fail
995;233915;288747;521002;fail;fail;fail
996;195454;223882;392278;fail;fail;fail
997;252146;281643;637849;fail;fail;fail
998;185051;280750;513276;fail;fail;fail
999;187946;278601;396063;fail;fail;fail
1000;279635;278742;463755;fail;fail;fail
1001;233207;299947;567772;794322;fail;fail
1002;225432;308071;363927;fail;fail;fail
1003;234010;259776;513312;fail;fail;fail
1004;209182;376170;458658;781355;fail;fail
1005;225975;274769;534256;fail;fail;fail
1006;285324;318415;400286;fail;fail;fail
1007;224744;304863;491857;814892;fail;fail
1008;247286;260849;478115;fail;fail;fail
1009;183036;251555;508274;fail;fail;fail
1010;238405;254929;508957;904555;fail;fail
1011;233484;259776;487008;fail;fail;fail
1012;229902;243566;343532;fail;fail;fail
1013;259930;266440;498110;872815;fail;fail
1014;266816;381030;765015;763767;fail;fail
1015;193184;288542;466229;fail;fail;fail
1016;269887;265001;493965;701850;fail;fail
1017;197830;246695;413114;654321;fail;fail
1018;237250;279486;653416;fail;fail;fail
1019;199383;281407;555119;908188;fail;fail
1020;216702;327451;525538;919626;fail;fail
1021;198201;264002;426434;fail;fail;fail
1022;279689;300820;471635;fail;fail;fail
1023;190487;290922;467813;887560;fail;fail
1024;241952;343715;574886;919700;fail;fail
1025;196025;333995;459556;fail;fail;fail
1026;318125;274626;538513;832075;fail;fail
1027;218957;252944;401808;887513;fail;fail
1028;233650;334424;417600;fail;fail;fail
1029;248469;314332;429733;fail;fail;fail
1030;213656;248861;504111;857673;fail;fail
1031;217233;316711;592454;fail;fail;fail
1032;198775;296693;470940;fail;fail;fail
1033;327614;258781;480241;878809;fail;fail
1034;267034;286041;514865;819455;fail;fail
1035;172378;303907;539399;917040;fail;fail
1036;194376;407442;437883;fail;fail;fail
1037;240014;259418;419455;fail;fail;fail
1038;191228;248453;456262;fail;fail;fail
1039;206594;309285;432164;fail;fail;fail
1040;213294;398968;380248;fail;fail;fail
1041;239336;314330;618851;861526;fail;fail
1042;208590;274829;406456;fail;fail;fail
1043;196455;289519;630043;895465;fail;fail
1044;249051;246193;424457;fail;fail;fail
1045;224897;243418;384066;fail;fail;fail
1046;228875;263061;398432;fail;fail;fail
1047;215723;329931;650781;fail;fail;fail
1048;224082;258162;593838;775024;fail;fail
1049;256306;309323;451621;771197;fail;fail
1050;203398;257251;441504;fail;fail;fail
1051;227495;287250;546112;fail;fail;fail
1052;251183;267965;554277;fail;fail;fail
1053;310878;257324;341366;900161;fail;fail
1054;157930;250429;374186;716856;fail;fail
1055;220666;299680;448832;779797;fail;fail
1056;222980;382783;457258;883731;fail;fail
1057;239714;294499;496415;861979;fail;fail
1058;248583;269515;695857;884174;fail;fail
1059;205708;278806;517372;818428;fail;fail
1060;167966;256730;467573;712763;fail;fail
1061;227433;258456;384586;900149;fail;fail
1062;250319;332554;408712;828047;fail;fail
1063;158708;309065;581785;684780;fail;fail
1064;202451;242330;432230;849708;fail;fail
1065;190834;261853;522952;694706;fail;fail
1066;187924;287726;432853;fail;fail;fail
1067;204340;288119;497118;fail;fail;fail
1068;191012;267298;492327;fail;fail;fail
1069;233849;252822;404087;744863;fail;fail
1070;229460;284730;593236;fail;fail;fail
1071;268397;226403;612718;898472;fail;fail
1072;193183;315858;432301;fail;fail;fail
1073;248311;283593;462737;675730;fail;fail
1074;248883;253183;432434;797932;fail;fail
1075;202085;331599;470588;fail;fail;fail
1076;245787;397257;476346;fail;fail;fail
1077;199143;374346;467598;fail;fail;fail
1078;194899;256908;422368;895772;fail;fail
1079;214912;389919;544454;fail;fail;fail
1080;246399;284274;600953;fail;fail;fail
1081;236607;250301;408001;fail;fail;fail
1082;226445;230786;412024;fail;fail;fail
1083;182274;329594;628875;814611;fail;fail
1084;243376;283814;398370;fail;fail;fail
1085;225901;283967;396673;fail;fail;fail
1086;252596;314142;610868;897497;fail;fail
1087;194618;385102;390079;726852;fail;fail
1088;231624;280467;329122;867103;fail;fail
1089;206264;357577;498653;815188;fail;fail
1090;204446;300241;655417;682680;fail;fail
1091;230319;269065;568320;fail;fail;fail
1092;208893;272043;486446;770153;fail;fail
1093;211290;244262;472776;893090;fail;fail
1094;239753;288748;408908;fail;fail;fail
1095;210985;258939;419324;fail;fail;fail
1096;220837;350286;474936;820926;fail;fail
